ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.14849843084812164,-0.6158362030982971,9.763205528259277,0.0013452248243627468,-0.007522869879377361,0.06360249532538345,-3.5825719589737006,-3.527814424811306,0,0.0,2019-07-24 11:01:33:311
0.2826044261455536,-0.6230204701423645,9.756021499633789,0.0029435115898980946,-0.00805563213455581,0.05934039728395586,-7.076687092180129,-6.984562306815624,0,0.0023186206817626953,2019-07-24 11:01:33:314
0.5556058883666992,-0.6134414672851562,9.744047164916992,-0.002117730094371498,-0.007522869879377361,0.06253696873443194,-10.468003022256998,-10.372294969642315,0,0.0067713260650634766,2019-07-24 11:01:33:318
0.09341918677091599,-0.5344147086143494,9.758416175842285,0.004275417227844217,-0.0064573453690204615,0.06120506361663448,-13.846501284729499,-13.702932154579207,0,0.01000356674194336,2019-07-24 11:01:33:321
0.4646053910255432,-0.6302047371864319,9.803915977478027,-0.005580684753031417,-0.012584111303572627,0.06253696873443194,-17.113674571900773,-16.954590197916037,0,0.012314081192016602,2019-07-24 11:01:33:324
0.3544468879699707,-0.6062572002410889,9.753625869750977,0.011467707932827606,-0.0064573453690204615,0.05641020436032574,-20.328171169568538,-20.147214591959937,0,0.016742467880249023,2019-07-24 11:01:33:328
0.3664206564426422,-0.6110467314720154,9.897311210632324,-0.004781541370263744,-0.012317730696132052,0.06360249532538345,-23.476965720748478,-23.272744312936446,0,0.01997685432434082,2019-07-24 11:01:33:331
0.24189366400241852,-0.5942834615707397,9.679388999938965,0.0005460813765764917,-0.01098582453803728,0.05720934826324207,-26.577359420661036,-26.3370934583169,0,0.022304534912109375,2019-07-24 11:01:33:334
0.33768364787101746,-0.6110467314720154,9.770389556884766,-0.004515160242674519,-0.011252206185775155,0.060938680928599304,-29.60342035331718,-29.33765389276036,0,0.026740312576293945,2019-07-24 11:01:33:338
0.40952613949775696,-0.5703359842300415,9.729679107666016,0.005873704253453889,-0.0021952470675185437,0.05481191655449309,-32.56274887367776,-32.284874966122565,0,0.029981136322021484,2019-07-24 11:01:33:341
0.33289414644241333,-0.6445732116699219,9.69854736328125,0.004009036100254992,-0.00033057901184751836,0.05561106045740941,-35.4721336513869,-35.163653900309825,0,0.03230476379394531,2019-07-24 11:01:33:344
0.33768364787101746,-0.6349942088127136,9.760810852050781,-0.0015849678391930489,-0.006723726496609687,0.053480011436695625,-38.32138638024155,-37.98554244859876,0,0.036745309829711914,2019-07-24 11:01:33:348
0.35684165358543396,-0.5032829642295837,9.681783676147461,0.006406466508632338,0.001267707851215701,0.05374638996354159,-41.1129728936607,-40.767480789338194,0,0.039978742599487305,2019-07-24 11:01:33:351
0.42149990797042847,-0.5583622455596924,9.75123119354248,0.0016116059519519711,-0.008322013262145034,0.05827487069300436,-43.8401242481567,-43.486797418771275,0,0.042305946350097656,2019-07-24 11:01:33:354
0.3544468879699707,-0.5176514983177185,9.849416732788086,0.006406466508632338,-0.00459267747589589,0.052947246060625265,-46.520956040778614,-46.1584899223116,0,0.04674959182739258,2019-07-24 11:01:33:358
0.4382631480693817,-0.5751254558563232,9.715310096740723,0.005607323125864665,-0.005924583113842013,0.05374638996354159,-49.137803311741976,-48.768581583706904,0,0.04998326301574707,2019-07-24 11:01:33:361
0.5364478826522827,-0.6373889446258545,9.777573585510254,0.005340941998275441,-0.006990107624198911,0.04921791339526803,-51.69132936012801,-51.3193098985488,0,0.052301883697509766,2019-07-24 11:01:33:364
0.34965741634368896,-0.6493627429008484,9.827863693237305,-0.004781541370263744,-0.007522869879377361,0.0505498185130655,-54.21514012973811,-53.81629530342856,0,0.05611395835876465,2019-07-24 11:01:33:368
0.5005266070365906,-0.491309255361557,9.756021499633789,0.004275417227844217,-0.006723726496609687,0.04815238680431653,-56.6704899231078,-56.28333301199113,0,0.06037425994873047,2019-07-24 11:01:33:372
0.3664206564426422,-0.45538800954818726,9.717704772949219,0.0069392287638107885,-0.0013961035547137074,0.051881723630862964,-59.09370919829101,-58.7049152536349,0,0.06270766258239746,2019-07-24 11:01:33:374
0.31134140491485596,-0.6924682259559631,9.7392578125,0.005873704253453889,0.00020218329209486678,0.05268086753377929,-61.47526095178413,-61.05080666313586,0,0.06673502922058105,2019-07-24 11:01:33:378
0.4334736466407776,-0.7235999703407288,9.72728443145752,-0.0037160168599068453,-0.002728009322696993,0.047886008277470554,-63.79422930789259,-63.34402961428684,0,0.06996750831604004,2019-07-24 11:01:33:381
0.4382631480693817,-0.5727307200431824,9.729679107666016,0.0010788436317549408,0.0018004701063941502,0.05108257972794665,-66.06699817850813,-65.60991415642668,0,0.07229351997375488,2019-07-24 11:01:33:384
0.4526316523551941,-0.5248357653617859,9.770389556884766,-0.002117730094371498,-0.00512543973107434,0.049750674610149176,-68.29132826952223,-67.83569049971886,0,0.07674527168273926,2019-07-24 11:01:33:388
0.5412373542785645,-0.6661259531974792,9.756021499633789,0.005607323125864665,-0.004059914960643116,0.05028343582503032,-70.46125580890596,-70.00187690429287,0,0.0799858570098877,2019-07-24 11:01:33:391
0.560395359992981,-0.6900734901428223,9.693758010864258,0.007471991018989237,-0.008322013262145034,0.05161534094282779,-72.58455981266849,-72.12156852346915,0,0.08276629447937012,2019-07-24 11:01:33:394
