ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,MagX,MagY,MagZ
0.17435453832149506,0.012261118739843369,9.749134063720703,-0.0004365987006280297,0.002917273211377009,-0.0017106997314151628,0.0,2019-06-21 14:50:00:974,0.0,0.0,0.0
0.13603854179382324,0.00986636895686388,9.708422660827637,-0.0004365987006280297,0.0051815127958854176,0.0006867306119436022,0.005031108856201172,2019-06-21 14:50:00:979,0.0,0.0,0.0
0.19351254403591156,-0.05239712446928024,9.727581024169922,-0.0004365987006280297,0.006113847002522029,-0.002643033677977449,0.010013103485107422,2019-06-21 14:50:00:984,0.0,0.0,0.0
0.20309153199195862,-0.03802862390875816,9.768291473388672,0.003958690132159211,-0.0013448252201620722,-0.001843890295209775,0.01587390899658203,2019-06-21 14:50:00:990,0.0,0.0,0.0
0.20309153199195862,-0.05239712446928024,9.780265808105469,-0.000702979860726545,0.004249178849323132,-0.006638750851890143,0.019994258880615234,2019-06-21 14:50:00:994,0.0,0.0,0.0
0.18872304260730743,0.0266296174377203,9.720396995544434,0.002626784494213087,-0.004408208317475317,0.0034837325166490415,0.025875568389892578,2019-06-21 14:50:01:000,0.0,0.0,0.0
0.21506528556346893,-0.02844962663948536,9.794633865356445,-0.002034885498672668,0.0027840826475823964,-0.005440035517664307,0.029993534088134766,2019-06-21 14:50:01:004,0.0,0.0,0.0
0.1839335411787033,-0.030844375491142273,9.782660484313965,-0.0027008383176457293,0.00198493913477756,0.0014858740597298572,0.0358738899230957,2019-06-21 14:50:01:010,0.0,0.0,0.0
0.20069678127765656,-0.06437087059020996,9.739554405212402,-0.0032336005728241784,0.0002534616591557925,-0.005972797772842756,0.03999471664428711,2019-06-21 14:50:01:014,0.0,0.0,0.0
0.20309153199195862,-0.004502129275351763,9.73476505279541,-0.0005697892969319327,0.003450035466555458,-0.0050404640863547946,0.045000553131103516,2019-06-21 14:50:01:019,0.0,0.0,0.0
0.23901277780532837,-0.01168637815862894,9.765896797180176,0.0014280692900244143,0.003982797721733907,-0.002243461986593612,0.05001497268676758,2019-06-21 14:50:01:024,0.0,0.0,0.0
0.16717028617858887,-0.023660127073526382,9.73476505279541,-0.0005697892969319327,0.0017185580071883357,-0.0021102714227989997,0.05587625503540039,2019-06-21 14:50:01:030,0.0,0.0,0.0
0.18632829189300537,-0.006896879058331251,9.770686149597168,0.0004957353109528376,0.000786223930588887,-0.005972797772842756,0.059996604919433594,2019-06-21 14:50:01:034,0.0,0.0,0.0
0.20309153199195862,-0.01168637815862894,9.725186347961426,0.001294878726229802,0.00198493913477756,-0.00011241284396997543,0.06499671936035156,2019-06-21 14:50:01:039,0.0,0.0,0.0
0.18872304260730743,-0.014081127941608429,9.80421257019043,-0.0013689326796996063,0.0033168449027608455,-0.004907273262485858,0.07087469100952148,2019-06-21 14:50:01:045,0.0,0.0,0.0
0.16717028617858887,-0.009291628375649452,9.787449836730957,0.0014280692900244143,-0.0013448252201620722,-0.004374511007307408,0.0749959945678711,2019-06-21 14:50:01:049,0.0,0.0,0.0
0.1983020305633545,-0.026054875925183296,9.7515287399292,0.0007621164710513528,0.0033168449027608455,-0.0011779374762367137,0.08088064193725586,2019-06-21 14:50:01:055,0.0,0.0,0.0
0.18632829189300537,-0.02126537635922432,9.746739387512207,0.0011616881624351898,0.0021181296985721726,-0.0030426053693612854,0.08499622344970703,2019-06-21 14:50:01:059,0.0,0.0,0.0
0.20788103342056274,-0.05000237375497818,9.749134063720703,0.0022272128028292507,0.0002534616591557925,-0.000378793995941168,0.09087514877319336,2019-06-21 14:50:01:065,0.0,0.0,0.0
0.17914403975009918,-0.02844962663948536,9.73476505279541,-0.003366791396693116,0.0021181296985721726,-0.004640892134896633,0.09503746032714844,2019-06-21 14:50:01:069,0.0,0.0,0.0
0.2366180270910263,-0.02844962663948536,9.775476455688477,-0.0004365987006280297,0.0009194144943834993,-0.00104474684742352,0.09999513626098633,2019-06-21 14:50:01:074,0.0,0.0,0.0
0.18153879046440125,-0.05958137288689613,9.806608200073242,0.0008953070348459651,0.0011857956219727239,-0.0009115562836289078,0.10587453842163086,2019-06-21 14:50:01:080,0.0,0.0,0.0
0.16956503689289093,-0.02844962663948536,9.799423217773438,0.0016944504176136389,-0.002010778039135134,0.0012194929321406327,0.10999488830566406,2019-06-21 14:50:01:084,0.0,0.0,0.0
0.18632829189300537,-0.002107379725202918,9.828160285949707,-0.0019016949348780556,0.0030504637751716207,-0.002643033677977449,0.11587905883789062,2019-06-21 14:50:01:090,0.0,0.0,0.0
0.21267053484916687,-0.016475878655910492,9.761107444763184,-0.0004365987006280297,0.0013189861857673363,-0.002643033677977449,0.11999654769897461,2019-06-21 14:50:01:094,0.0,0.0,0.0
0.16956503689289093,-0.04281812533736229,9.744344711303711,9.616359518703274e-05,-0.0010784440275542662,0.0018854457511136942,0.12499475479125977,2019-06-21 14:50:01:099,0.0,0.0,0.0
0.2102757841348648,-0.01168637815862894,9.753923416137695,0.0008953070348459651,0.003450035466555458,-0.002776224241772061,0.13087987899780273,2019-06-21 14:50:01:105,0.0,0.0,0.0
0.171959787607193,-0.03802862390875816,9.768291473388672,0.0016944504176136389,0.0033168449027608455,-0.0007783657198342955,0.1349940299987793,2019-06-21 14:50:01:109,0.0,0.0,0.0
0.19590729475021362,-0.04760762304067612,9.698843955993652,0.0016944504176136389,0.0037164165941446824,-0.0029094148055666736,0.1400303840637207,2019-06-21 14:50:01:114,0.0,0.0,0.0
0.20069678127765656,-0.03802862390875816,9.756318092346191,0.0035591184407753737,0.0035832260303500707,-0.002376652550388224,0.14588212966918945,2019-06-21 14:50:01:120,0.0,0.0,0.0
0.17674928903579712,-0.05718662217259407,9.746739387512207,0.0006289259072567405,0.004249178849323132,0.0014858740597298572,0.14999723434448242,2019-06-21 14:50:01:124,0.0,0.0,0.0
0.22464428842067719,-0.03802862390875816,9.718002319335938,-0.006430174363969199,0.0026508918237134593,-0.002776224241772061,0.15587472915649414,2019-06-21 14:50:01:130,0.0,0.0,0.0
0.21267053484916687,-0.02126537635922432,9.799423217773438,-0.0012357421159049941,0.004249178849323132,-0.005173654390075082,0.15999412536621094,2019-06-21 14:50:01:134,0.0,0.0,0.0
0.16956503689289093,-0.023660127073526382,9.789844512939453,0.002626784494213087,0.0018517485709829478,0.002684589133881368,0.1658778190612793,2019-06-21 14:50:01:140,0.0,0.0,0.0
0.20069678127765656,-0.018870627507567406,9.708422660827637,-0.002834028881440342,0.0010526050581781115,-0.003708558188334347,0.16999387741088867,2019-06-21 14:50:01:144,0.0,0.0,0.0
0.217460036277771,-0.016475878655910492,9.746739387512207,-0.00017021755678415983,0.0006530333667942747,0.002551398570086756,0.17587614059448242,2019-06-21 14:50:01:150,0.0,0.0,0.0
0.20309153199195862,-0.004502129275351763,9.797028541564941,-0.0017685043710834434,0.0023845106961242345,-0.0033089864969505106,0.17999505996704102,2019-06-21 14:50:01:154,0.0,0.0,0.0
0.18632829189300537,-0.03802862390875816,9.73476505279541,-0.0004365987006280297,0.0017185580071883357,-0.008103847313705203,0.1858959197998047,2019-06-21 14:50:01:160,0.0,0.0,0.0
0.171959787607193,0.005076869390904903,9.768291473388672,0.0032927373131861493,0.0005198428029996624,-0.003175795933155898,0.19000864028930664,2019-06-21 14:50:01:164,0.0,0.0,0.0
