ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,MagX,MagY,MagZ
0.09872355312108994,-0.15907125174999237,9.781682968139648,-0.0044392419464044965,-0.003676059820805624,-0.005439369727391787,0.0,2019-06-21 12:39:34:876,0.0,0.0,0.0
0.11309205740690231,-0.19499249756336212,9.81520938873291,-0.00031033404615073726,-0.004475203463647623,-0.003041939579088766,0.004986763000488281,2019-06-21 12:39:34:881,0.0,0.0,0.0
0.09872355312108994,-0.15188699960708618,9.784077644348145,0.0034190020977006037,-0.002077772925233114,-0.005838941678849949,0.009096622467041016,2019-06-21 12:39:34:885,0.0,0.0,0.0
0.11548680067062378,-0.1566765010356903,9.769709587097168,-0.002308192665616375,-0.004741584591236848,-0.004773416648344401,0.01499032974243164,2019-06-21 12:39:34:891,0.0,0.0,0.0
0.101118303835392,-0.190202996134758,9.808025360107422,0.0014211433807070943,-0.00460839376736791,-0.006238513110159461,0.019101619720458984,2019-06-21 12:39:34:895,0.0,0.0,0.0
0.09632880985736847,-0.14470274746418,9.74576187133789,-0.00031033404615073726,-0.008737302025223867,-0.0010440808620952565,0.02498149871826172,2019-06-21 12:39:34:901,0.0,0.0,0.0
0.09153930842876434,-0.14470274746418,9.77449893951416,-0.0007099057700438648,-0.00514115602254636,-0.005838941678849949,0.029097557067871094,2019-06-21 12:39:34:905,0.0,0.0,0.0
0.11788155138492584,-0.16865025460720062,9.702656745910645,0.0011547622531178697,-0.007272205043260157,-0.004640226344624114,0.03499126434326172,2019-06-21 12:39:34:911,0.0,0.0,0.0
0.10590780526399612,-0.13272900879383087,9.728999137878418,-0.0005767152062492525,-0.001944582361438502,-0.0066380850616176235,0.03910207748413086,2019-06-21 12:39:34:915,0.0,0.0,0.0
0.1394343078136444,-0.17343974113464355,9.79126262664795,0.0028862395824478296,-0.003143297565627175,-0.005439369727391787,0.04508495330810547,2019-06-21 12:39:34:921,0.0,0.0,0.0
0.07956556230783463,-0.14709749817848206,9.728999137878418,-0.0007099057700438648,-0.002477344746654114,-0.0033083207066779904,0.04910469055175781,2019-06-21 12:39:34:925,0.0,0.0,0.0
0.08196030557155609,-0.15428175032138824,9.769709587097168,-0.004572432250124783,-0.007671776994718318,-0.006904466189206847,0.05498027801513672,2019-06-21 12:39:34:931,0.0,0.0,0.0
0.08674980700016022,-0.14230799674987793,9.755340576171875,0.0031526207100370544,-0.005274346846415297,-0.0025091770638359916,0.05998802185058594,2019-06-21 12:39:34:936,0.0,0.0,0.0
