Label,Autocorrelation X Gyro Left,Excess Kurtosis X Gyro Left,L2 Norm X Gyro Left,Max X Gyro Left,Mean X Gyro Left,Min X Gyro Left,Root Mean Squared X Gyro Left,Skew X Gyro Left,Std Dev X Gyro Left,Zero Crossing Rate X Gyro Left,Frequency Center X Gyro Left,Mean Square Frequency X Gyro Left,Root Mean Square Frequency X Gyro Left,Root Variance Frequency X Gyro Left,Variance Frequency X Gyro Left,Autocorrelation Y Accel Left,Excess Kurtosis Y Accel Left,L2 Norm Y Accel Left,Max Y Accel Left,Mean Y Accel Left,Min Y Accel Left,Root Mean Squared Y Accel Left,Skew Y Accel Left,Std Dev Y Accel Left,Zero Crossing Rate Y Accel Left,Frequency Center Y Accel Left,Mean Square Frequency Y Accel Left,Root Mean Square Frequency Y Accel Left,Root Variance Frequency Y Accel Left,Variance Frequency Y Accel Left,Autocorrelation X Accel Left,Excess Kurtosis X Accel Left,L2 Norm X Accel Left,Max X Accel Left,Mean X Accel Left,Min X Accel Left,Root Mean Squared X Accel Left,Skew X Accel Left,Std Dev X Accel Left,Zero Crossing Rate X Accel Left,Frequency Center X Accel Left,Mean Square Frequency X Accel Left,Root Mean Square Frequency X Accel Left,Root Variance Frequency X Accel Left,Variance Frequency X Accel Left,Autocorrelation Z Accel Left,Excess Kurtosis Z Accel Left,L2 Norm Z Accel Left,Max Z Accel Left,Mean Z Accel Left,Min Z Accel Left,Root Mean Squared Z Accel Left,Skew Z Accel Left,Std Dev Z Accel Left,Zero Crossing Rate Z Accel Left,Frequency Center Z Accel Left,Mean Square Frequency Z Accel Left,Root Mean Square Frequency Z Accel Left,Root Variance Frequency Z Accel Left,Variance Frequency Z Accel Left,Autocorrelation Y Gyro Left,Excess Kurtosis Y Gyro Left,L2 Norm Y Gyro Left,Max Y Gyro Left,Mean Y Gyro Left,Min Y Gyro Left,Root Mean Squared Y Gyro Left,Skew Y Gyro Left,Std Dev Y Gyro Left,Zero Crossing Rate Y Gyro Left,Frequency Center Y Gyro Left,Mean Square Frequency Y Gyro Left,Root Mean Square Frequency Y Gyro Left,Root Variance Frequency Y Gyro Left,Variance Frequency Y Gyro Left,Autocorrelation Z Gyro Left,Excess Kurtosis Z Gyro Left,L2 Norm Z Gyro Left,Max Z Gyro Left,Mean Z Gyro Left,Min Z Gyro Left,Root Mean Squared Z Gyro Left,Skew Z Gyro Left,Std Dev Z Gyro Left,Zero Crossing Rate Z Gyro Left,Frequency Center Z Gyro Left,Mean Square Frequency Z Gyro Left,Root Mean Square Frequency Z Gyro Left,Root Variance Frequency Z Gyro Left,Variance Frequency Z Gyro Left
4,-0.15434244149336832,-0.7529655107992587,-0.07313496649070864,-1.9803800775747344,-1.3088483884435465,-0.5777433091805941,-0.07313496649070908,0.5196811402787987,-0.9145230185805151,-0.9138120103762004,-1.006189733309677,-1.1202619620886123,-1.3250317753911816,-1.3250317753911816,0.8818786451679173,-2.6696527394930207,-0.59105784825701,-3.0023709073369553,-0.4753150483832206,0.3599592757426465,0.4102165170279957,-3.002370907336954,-0.799751609900629,-0.2936995280042425,-0.8334755842693958,-0.20433213560248625,-0.3104775942744546,-0.10162241793134376,-0.10162241793134376,0.24713518165168163,0.17824900215790715,-0.9752721068443545,0.2611728891820081,0.6504751054874887,1.6647070354148898,3.199578668619831,0.2611728891820091,0.36924308134485634,-2.388645199987275,-1.05,0.85943710230101,-1.085202450880893,-1.5555233285134116,-1.5555233285134116,-1.370703505532642,-1.3164723699888219,-0.5750198962162162,-1.5073806663813125,-1.180188262203926,2.1812962734592225,2.044748241759383,-1.5073806663813123,-2.3289967394523137,-2.150866032840174,-1.7462662421155963,-2.1429581925928654,-1.2564935694932204,-1.8440262261320106,-1.8440262261320106,1.7258429119071306,-1.8304667892303994,0.27121125774442284,-2.254403463681835,-0.09989882885516012,0.09486457639043379,1.220141332643028,-2.2544034636818355,1.363488788148908,-0.8001922550665295,0.24009801919951196,-0.45008154987404203,-1.243266342524143,-1.5867759218829411,-1.5867759218829411,0.5168101467260514,-3.462683339773324,-0.581543637615386,-3.802284697920353,-3.808002669893959,-3.9443911607464925,-4.350353522831003,-3.8022846979203524,0.23670967482956362,3.9351348663906744,0.0,3.2875679391027246,4.845578628319121,4.167571168764188,4.167571168764188,-3.356958524071908
4,-1.3448239422393453,-0.17331615472624676,-1.4822912938722919,0.2510606302706307,0.32988166087780496,0.04179814787189694,-1.482291293872292,0.033502327232180065,0.0024872504374452505,1.447622986734575,1.0495786368578346,0.44467836601159144,0.6200295532799572,0.6200295532799572,-0.9438399424462784,2.303344270530921,3.207742120369068,2.0728513912638165,-2.9698912396129558,-1.7647926902620656,-0.754510984196944,2.0728513912638196,2.062794430218774,-1.9844479501867645,-1.358927583047928,1.1613279498569467,-0.9908673932088479,-1.0019325636524037,-1.0019325636524037,-1.8330022939232529,-1.4678325109481274,-0.05973586552015069,-1.6816698023382097,-0.2965727360426678,-0.2747457096812194,-0.34232325596121455,-1.6816698023382084,-0.37619401957977994,-0.10981299072134479,1.4875,2.3502072384013757,0.859700756802532,0.9398157949916264,0.9398157949916264,-2.9140191425156496,-1.137588747039517,3.6154583887712497,-1.253399754109335,0.18520181266277214,-0.34840276289887323,1.1546955690669276,-1.2533997541093336,2.7215298867621036,-1.924378748960046,-1.992697974579598,-1.576964421740627,-1.2139335932169166,-1.7183530935622018,-1.7183530935622018,1.4013985084384872,-0.4186306881708944,0.5770266877832639,-0.30056817240060624,0.11822327593559154,1.6796349538422024,2.45622488036478,-0.3005681724006069,-1.4156845635166413,-1.4868353936178875,-1.2519396715403148,2.7414749321984897,-0.688457169671714,-0.5340805460274527,-0.5340805460274527,-3.3992473884385954,-2.4397458876428018,0.017625461282096924,-2.4128667888463173,-1.8585218374583972,-2.3150885594366057,-1.8572929158069174,-2.4128667888463173,2.380192816640642,1.281023640092319,0.0,-0.42886053256698287,-0.48427872069409483,-0.9682338694796805,-0.9682338694796805,0.33947220290755475
4,-0.6544645944599089,-0.15041639522859834,-0.6185577603029117,0.45979227889259977,0.8796634614940559,0.8603227657448934,-0.6185577603029113,-0.19450479254410816,-0.27761675321092255,-0.6514303440305587,0.6252569726166596,0.5129227991585422,0.6684352944662969,0.6684352944662969,-0.42959702778543546,0.6820727887825587,1.100542055956508,0.6898622084956809,0.6225152121953774,1.2237701746824359,1.2248431198942253,0.6898622084956817,-1.3806789092707912,-0.6706602393204041,-0.8334755842693958,1.828221568393673,0.16318715532750844,0.35252025843331625,0.35252025843331625,-2.4326636076542814,0.7652215785801553,0.8358199899516785,0.8257573894067349,-0.7168754623176813,-1.056895768732978,-0.5802864226375397,0.8257573894067368,1.2783261070841896,-0.12366405454631164,0.0374999999999999,1.2506665513764466,0.48097854013414637,0.6676699114910325,0.6676699114910325,-1.2880471146895034,-1.177500505084875,-0.06770434132623117,-1.3086914176084117,0.9514434455862169,1.4650378408063258,1.5379126920317348,-1.3086914176084106,0.9867574733379555,-1.071903347142511,0.8412669487564197,0.40086470330212104,-0.6469735607308305,-0.6328143358265971,-0.6328143358265971,-0.30450705140499745,-0.17000269751340275,0.15663642014411605,-0.048778091199869075,-1.3463108299130628,-1.0778900528510407,-0.34755385097519215,-0.04877809119986906,0.4443538410424597,-0.714697943948806,1.2347898130260635,0.21973117391600067,-0.4037386539510102,-0.1927435143310939,-0.1927435143310939,-0.06789870223440929,-1.3422049512808778,-0.9712180823380865,-1.2011984421469808,-0.8488661302745608,-1.1337782818267683,-0.821078996945254,-1.20119844214698,1.1797701784600543,0.5974489229758907,0.0,-0.4909705845954643,-0.37585526888515897,-0.5084861482131279,-0.5084861482131279,0.3516971893712208
4,-0.9544484661430608,1.5635846689478499,-0.9749874283907521,-0.888935296818585,-1.033578366816919,-0.2001966568814248,-0.9749874283907523,1.8286653699895263,-0.8620085320341364,-0.6514303440305587,0.09524104940812622,-0.5738064978923029,-0.2903704777122577,-0.2903704777122577,0.11073765238106079,-0.7112458235912347,-0.5128904060107566,-0.6632824357102314,0.11378662969528623,-0.6499513966986064,-0.7142022456672509,-0.6632824357102294,0.8312140442977927,0.765421358127182,0.21742841328766843,0.02294796838173357,1.005775208431927,1.0112967887248645,1.0112967887248645,0.5085610848166114,-0.8158144331981286,2.315896106665698,-0.827894150707524,0.8247704977147707,1.1952408764899187,0.8383107188991338,-0.8278941507075226,-1.7830637345558864,-0.5846965234947302,-0.6875000000000001,-0.14453121827053558,-0.6332475636997905,-0.4310396828918084,-0.4310396828918084,0.03986196469297836,-0.38057563629884483,-0.42114605834578306,-0.3179057476401695,-0.26356275739831003,0.27030256375606204,-0.07736808433605419,-0.31790574764016877,-0.5171250677747478,0.16600128273292575,-0.206067914215587,-1.22866162600138,-0.7158308439549204,-0.7353859600668605,-0.7353859600668605,1.1658845020253215,-0.5270845028241203,-0.9138749500226822,-0.41552834267309013,0.683740624842888,0.6452788101117266,0.3455103200131309,-0.4155283426730903,-0.38565884699404523,0.47709554819983957,0.24009801919951196,-0.39872072430456074,0.1775751080411156,0.3698604110453523,0.3698604110453523,0.4797183171713165,0.1576414787900785,-0.4375207144707911,0.19309602637751325,0.1340124364691412,0.21576335571673566,0.4539109389240825,0.19309602637751358,0.5971717784706192,-0.761471765039981,0.0,0.14286616589293358,-0.19275623240695494,-0.044140314551694274,-0.044140314551694274,0.15288144703037834
4,0.1037856527538202,1.6640386267137914,0.1890875329165644,0.44335370583262795,1.2243786965128847,0.7534453474875912,0.18908753291656302,-1.8787049154161641,-0.5803923995100538,-0.12666701133927527,-0.10498257987735292,0.6409748315105122,0.7566662152870841,0.7566662152870841,0.2889281864094268,-0.3402832936758326,-0.6121827115770079,-0.2843296838849635,0.7161333122885891,0.4694538681164849,-0.3582500788122945,-0.28432968388496177,-0.4959259677447151,0.9734397460433514,0.21742841328766843,0.08050850982343631,1.792615764586172,1.5262610614437968,1.5262610614437968,0.7544565285581616,1.5119898191200105,0.540739228963293,1.4845580352420813,-1.415664922299016,-1.2892218271119484,-0.618544166476176,1.4845580352420824,1.3755299574792106,-0.5197811711407916,-0.6875000000000001,-1.4753516156678248,-0.845147156851249,-0.7744754691926333,-0.7744754691926333,1.153684858243638,0.024093248816253843,0.020922836569947922,0.11718639422808144,0.29978000076347444,-0.5609690749353023,-0.2957606382837403,0.11718639422808247,-0.39700799278462356,-0.07662983050013553,-0.206067914215587,-0.22402693550525105,-0.6539882429773709,-0.6430501447889124,-0.6430501447889124,0.33080928369052676,1.436898271643063,-0.8927785564923314,1.311793284280625,0.3637159151112831,-0.5767451086408768,-1.4567084905786478,1.3117932842806237,-0.02390276391018996,1.46770965737938,-0.7545937746270392,0.11260084473539109,1.657984113876276,1.4337181260363192,1.4337181260363192,0.03939000870469277,0.910274010305767,0.8720070906863033,0.8165252222215067,0.5997246633396922,0.7961958161006597,0.7459064019155867,0.816525222221507,-0.8527472801055364,-0.7780717304339814,0.0,-0.178686307715998,0.36742908272370023,0.8490931390075277,0.8490931390075277,0.2767822070514061
4,1.1819420722277287,1.9707860547794303,1.179168057958148,-0.8224164197852102,-1.578250206646132,-0.7523966512108191,1.1791680579581492,2.299619597431285,-0.49089984206027165,-0.12666701133927527,0.29918606844728685,0.4413683658375431,0.6176558126468403,0.6176558126468403,-0.08296629954301858,-1.1520784780123141,-0.6071847547111027,-1.1349731318696157,0.5213715413551228,-0.39259060269521295,-0.992787640182957,-1.1349731318696135,0.3822907996041947,0.831602318620834,1.268332410844733,1.6542453787012545,1.6663638654208388,1.4483588462242833,1.4483588462242833,-1.5412853353427651,-0.5233259436945663,1.60159250346154,-0.4859766193829318,0.6897076476493486,1.2941204399550392,1.009195308045047,-0.4859766193829309,-1.6427481561669137,-0.6134691065947474,-0.6875000000000001,-0.8509770845998043,-0.7931622523809755,-0.6797032511639153,-0.6797032511639153,0.6724418548039726,2.26785331032728,0.06835207271911134,2.0823895413294204,1.1447941380061513,-1.290919555926112,-1.6638045611258474,2.082389541329421,-0.4537167451249599,1.8868603297524036,0.04036381824841474,-0.5356005789578276,0.000984906122491283,0.16873677765864173,0.16873677765864173,0.6149093024654954,2.2569166180692304,-0.8191989518872289,1.8916989368949075,1.7082407811284075,0.6101773418114871,-1.518491651970573,1.8916989368949069,-0.5206970677217916,2.2021517280151874,-0.7545937746270392,0.05520046163281831,2.162804629841257,1.7321383296670172,1.7321383296670172,0.09409244450065607,0.6675500085821535,-0.4655547360844808,0.6199999446022574,0.7782389329405769,0.5902917645692934,0.37393947196442096,0.6199999446022582,-0.1175718696566672,0.06050858337981763,0.0,-0.5459002206806156,-0.39557584353252745,-0.5734552615862408,-0.5734552615862408,0.360849941980773
4,0.0002802640586515174,2.398964820947562,0.08533507566011198,0.17957195207959006,1.3666629680570568,1.9282280397951692,0.08533507566011199,-1.902986890775273,-1.5834944399429067,-0.38904867768491697,2.877512217579027,-0.397712622914213,-0.09505834331651233,-0.09505834331651233,-3.973096092641071,-1.2674318482604947,-0.8259165047081919,-1.2626696201165581,0.7227558145459864,0.15290156451373307,-0.5165593986829462,-1.2626696201165557,0.14964158230101046,0.8173256822359268,1.268332410844733,1.4619875634003927,1.3510011333109242,1.24636965601658,1.24636965601658,-1.3582238083527378,2.2305528702745288,1.0408427476281628,2.069258011278317,-1.9951488647225617,-1.4942930743372083,-0.6779711952388594,2.0692580112783174,1.4129392299954864,-1.0788775101530983,-1.05,1.4094072977310823,-0.8664846473758343,-0.8162377573025674,-0.8162377573025674,-2.071483681197829,1.505066130818054,-0.12566258346234446,1.4778340677393198,-0.21343480010425342,-0.6005555250898764,-1.9048604933133864,1.4778340677393218,-0.7492710669036167,1.9279179399538837,0.6564431494084184,1.2242167498049024,2.0540388342483378,1.8922552754050892,1.8922552754050892,-1.2751128978486352,0.9278948001198859,-0.5112810169748663,0.9194400089211489,1.3023147019425296,-0.2730645068246614,-1.3440700119292937,0.9194400089211477,-0.0613617233851629,1.38962877094819,2.229481606852615,1.3981457668433697,1.9495112092593672,1.6088634298102351,1.6088634298102351,-1.397961922537597,0.13030439274610128,-0.4185460879236047,0.16963218021012644,0.6133757545444649,0.16649059630358637,0.07739047348766856,0.16963218021012677,0.0339112468563652,0.16689695339109256,0.0,-0.38951810057948627,-0.1400491882075792,0.06291968017219947,0.06291968017219947,0.33190623132265845
4,-0.22561089715633112,0.24815723160194159,-0.14766284757539597,-1.9754102764170687,-1.3704635714966895,-0.5642750166359746,-0.14766284757539572,0.5375282638199087,-1.4027453793927602,-0.9138120103762004,-0.5073120253165825,-0.8050499892017808,-0.5993144471108041,-0.5993144471108041,0.592081682152437,-1.0436027717545855,-0.7839896114249341,-1.0165714187111337,0.4957846008151768,0.11419822604345302,-0.5627194057088859,-1.0165714187111314,-0.21015261109058386,0.9600660658603044,0.21742841328766843,0.7354001688124222,1.9364999993651504,1.6131686988920453,1.6131686988920453,-0.042243625948419884,-0.5604431764333093,-0.2644051861532651,-0.5282306992903922,0.7839300644807033,1.3622706471483834,1.8855526935754334,-0.528230699290391,-0.9781433569845736,-1.066805865048124,-0.32500000000000007,-1.6982527867872634,-0.9709760753106998,-1.0575739111390314,-1.0575739111390314,1.2560034470653416,0.16802527005100276,0.3578549568828727,0.2638495829220059,0.5408716048920349,-0.062381349939209206,-0.8252595662512415,0.26384958292200644,-0.8011400042143342,0.7234631360568408,0.22518761759641606,-0.9709887014292448,-0.6895016276085802,-0.6956011307166096,-0.6956011307166096,0.9736101402547314,0.970718384970938,-0.7765079567753713,0.9535815337518596,1.210939225611269,-0.09815852674358123,-1.1969672467104273,0.9535815337518599,-0.008975066520146313,1.5006387763980078,-0.7545937746270392,0.7020122917539349,1.7739733115797804,1.504379889205529,1.504379889205529,-0.5624875188605944,0.4158778600889263,-0.2207202691051238,0.41178116058147074,0.6469784405869855,0.39453919628002404,0.25241699370187376,0.4117811605814719,0.292284211652767,0.10686201080516741,0.0,-0.5127355130767438,-0.40874293431391195,-0.6197438019026515,-0.6197438019026515,0.3554152549620385
4,-0.69638308570904,2.196470594139965,-0.6668864057805025,-0.07885770811903833,1.1643663765206393,1.670158162621361,-0.666886405780503,-2.1950410267689895,-1.5443511730830992,-0.12666701133927527,-0.08269767500565867,-0.47839033108365586,-0.18137263160448297,-0.18137263160448297,0.2680980968294281,-1.4990801327644183,-0.7816818469140897,-1.5250084627187275,0.21643541468494945,-0.26876219454840633,-0.6183064564232216,-1.5250084627187266,0.20272238163681228,0.7241765652273519,-0.8334755842693958,0.8630098464426803,1.3901293194683741,1.2720461383349726,1.2720461383349726,-0.44109567745016576,2.1614458874511704,1.8663422183834733,2.014827284079131,-1.6902927174320392,-1.47989767447736,-0.48974309555276435,2.014827284079132,1.7671320344191155,-1.061164723883757,-0.6875000000000001,-0.8418958050030128,-0.8835937778628696,-0.851168006604322,-0.851168006604322,0.6276342231530742,0.11131178204551809,0.5077300128441391,0.2065201354836707,-0.8364536979018199,-0.7649258269768524,-0.6027463980781287,0.20652013548367096,-1.230926483693379,-0.2617534772154566,-0.4524996466795881,-0.716517720183028,-0.400597192251304,-0.2987477374492073,-0.2987477374492073,0.7691069272453142,-0.06477545997494605,-0.7919297005952647,0.05338986179442762,1.2627326983704625,0.5533922146339547,0.16604494644611223,0.05338986179442776,0.3294681805077681,0.867455079821001,2.229481606852615,0.29181977890759,0.6576276013743689,0.7562780654081295,0.7562780654081295,-0.1359069285046287,0.07084056588586986,-0.30087660267819044,0.11837916734097552,0.5797730685019443,0.12750601487602448,0.39499957358369064,0.1183791673409753,2.043100714254882,-0.10185894486599933,0.0,-0.36921825171799605,-0.4786141088794654,-0.9334703438040625,-0.9334703438040625,0.32645805432399433
4,-0.6467501519022414,-0.25790525212424953,-0.6097123176032058,-1.2417911790128662,-1.0761396420926697,-0.6012042058712216,-0.6097123176032064,0.48328325895403285,-0.604481928307978,-0.12666701133927527,-0.19458868681543667,-0.6852048873252464,-0.4296146372101388,-0.4296146372101388,0.36016274997966347,-0.4294747399734688,-0.5982399780408567,-0.3740604948838742,0.7269701341643315,0.5540029025864946,-0.14955483577952533,-0.37406049488387405,-0.5678096941676913,0.7890661884221939,-0.8334755842693958,0.40004357100246307,1.293925128850881,1.208581793507515,1.208581793507515,0.15180906677961647,-0.6773486595374194,1.509571526782176,-0.6634105051614773,0.7373012233866882,1.195346310962467,0.7722523478710865,-0.6634105051614767,-1.6532936247789807,-0.3847148350077563,-0.6875000000000001,-0.8369794756727075,-0.7083846485412619,-0.5413411821995745,-0.5413411821995745,0.6943686232089599,-0.7504975390775968,-1.0651641636813907,-0.7513300294299022,0.2019111317607922,0.9351227092130877,1.3978118083671816,-0.7513300294299018,0.9857494314928266,-0.18889583750393232,0.04036381824841474,-0.29126400109890627,-0.3639750005409842,-0.2526899838484922,-0.2526899838484922,0.39410641245801387,-0.11386316304403961,-0.3258941755429154,0.006031911916755128,0.7982757841152521,-0.2762483895215126,-0.20339314106070205,0.006031911916755094,0.7537752998336062,0.6883974691938292,-0.7545937746270392,0.3536488466740708,0.8342752633582362,0.8865363954032959,0.8865363954032959,-0.19718410933116765,0.4016539457562623,2.2787566836905566,0.399871724419814,-0.20778988561961262,0.41715648071299327,0.5407127091116164,0.3998717244198145,-1.5234308090905506,-1.162451492564398,0.0,-0.13565974595798044,0.07185109331157773,0.4320917999942907,0.4320917999942907,0.2622088897214936
