ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.15,-0.24,10.04,0.06,0.0,0.08,0.0,0.0,0.0,7,2019-04-29 17:29:30:440
-0.15,-0.24,10.04,0.06,0.0,0.08,0.0,0.0,0.0,13,2019-04-29 17:29:30:446
-0.07,-0.17,9.89,-0.01,0.01,-0.06,0.0,0.0,0.0,17,2019-04-29 17:29:30:450
-0.07,-0.17,9.89,-0.01,0.01,-0.06,0.0,0.0,0.0,22,2019-04-29 17:29:30:455
-0.07,-0.17,9.89,-0.01,0.01,-0.06,0.0,0.0,0.0,28,2019-04-29 17:29:30:461
-0.07,-0.17,9.89,-0.01,0.01,-0.06,0.0,0.0,0.0,33,2019-04-29 17:29:30:466
-0.07,-0.17,9.89,-0.01,0.01,-0.06,0.0,0.0,0.0,37,2019-04-29 17:29:30:470
-0.06,-0.21,10.04,-0.01,-0.02,0.07,0.0,0.0,0.0,42,2019-04-29 17:29:30:475
-0.06,-0.21,10.04,-0.01,-0.02,0.07,0.0,0.0,0.0,48,2019-04-29 17:29:30:481
-0.06,-0.21,10.04,-0.01,-0.02,0.07,0.0,0.0,0.0,53,2019-04-29 17:29:30:486
-0.02,-0.17,9.99,0.03,0.01,0.02,0.0,0.0,0.0,57,2019-04-29 17:29:30:490
-0.02,-0.17,9.99,0.03,0.01,0.02,0.0,0.0,0.0,63,2019-04-29 17:29:30:496
-0.02,-0.17,9.99,0.03,0.01,0.02,0.0,0.0,0.0,68,2019-04-29 17:29:30:501
-0.02,-0.17,9.99,0.03,0.01,0.02,0.0,0.0,0.0,73,2019-04-29 17:29:30:506
0.01,-0.16,9.91,0.06,0.01,-0.05,0.0,0.0,0.0,78,2019-04-29 17:29:30:511
0.01,-0.16,9.91,0.06,0.01,-0.05,0.0,0.0,0.0,82,2019-04-29 17:29:30:515
0.01,-0.16,9.91,0.06,0.01,-0.05,0.0,0.0,0.0,87,2019-04-29 17:29:30:520
0.01,-0.16,9.91,0.06,0.01,-0.05,0.0,0.0,0.0,93,2019-04-29 17:29:30:526
0.0,-0.15,9.99,0.05,0.02,0.03,0.0,0.0,0.0,97,2019-04-29 17:29:30:530
0.0,-0.15,9.99,0.05,0.02,0.03,0.0,0.0,0.0,102,2019-04-29 17:29:30:535
0.0,-0.15,9.99,0.05,0.02,0.03,0.0,0.0,0.0,108,2019-04-29 17:29:30:541
0.0,-0.15,9.99,0.05,0.02,0.03,0.0,0.0,0.0,112,2019-04-29 17:29:30:545
-0.01,-0.21,10.05,0.03,-0.03,0.07,0.0,0.0,0.0,117,2019-04-29 17:29:30:550
-0.01,-0.21,10.05,0.03,-0.03,0.07,0.0,0.0,0.0,122,2019-04-29 17:29:30:555
-0.01,-0.21,10.05,0.03,-0.03,0.07,0.0,0.0,0.0,128,2019-04-29 17:29:30:561
-0.01,-0.21,10.05,0.03,-0.03,0.07,0.0,0.0,0.0,132,2019-04-29 17:29:30:565
-0.01,-0.21,10.05,0.03,-0.03,0.07,0.0,0.0,0.0,137,2019-04-29 17:29:30:570
-0.01,-0.21,10.05,0.03,-0.03,0.07,0.0,0.0,0.0,143,2019-04-29 17:29:30:576
-0.02,-0.15,9.97,0.02,0.02,0.0,0.0,0.0,0.0,147,2019-04-29 17:29:30:580
-0.02,-0.15,9.97,0.02,0.02,0.0,0.0,0.0,0.0,152,2019-04-29 17:29:30:585
-0.02,-0.15,9.97,0.02,0.02,0.0,0.0,0.0,0.0,157,2019-04-29 17:29:30:590
-0.02,-0.15,9.97,0.02,0.02,0.0,0.0,0.0,0.0,163,2019-04-29 17:29:30:596
-0.04,-0.16,9.92,0.0,0.01,-0.04,0.0,0.0,0.0,168,2019-04-29 17:29:30:601
-0.04,-0.16,9.92,0.0,0.01,-0.04,0.0,0.0,0.0,172,2019-04-29 17:29:30:605
-0.04,-0.16,9.92,0.0,0.01,-0.04,0.0,0.0,0.0,178,2019-04-29 17:29:30:611
-0.04,-0.16,9.92,0.0,0.01,-0.04,0.0,0.0,0.0,183,2019-04-29 17:29:30:616
-0.04,-0.16,9.92,0.0,0.01,-0.04,0.0,0.0,0.0,187,2019-04-29 17:29:30:620
-0.04,-0.16,9.92,0.0,0.01,-0.04,0.0,0.0,0.0,192,2019-04-29 17:29:30:625
-0.06,-0.22,9.98,-0.02,-0.03,0.01,0.0,0.0,0.0,198,2019-04-29 17:29:30:631
-0.06,-0.22,9.98,-0.02,-0.03,0.01,0.0,0.0,0.0,202,2019-04-29 17:29:30:635
-0.06,-0.22,9.98,-0.02,-0.03,0.01,0.0,0.0,0.0,208,2019-04-29 17:29:30:641
-0.06,-0.22,9.98,-0.02,-0.03,0.01,0.0,0.0,0.0,213,2019-04-29 17:29:30:646
-0.08,-0.19,9.93,-0.03,0.0,-0.03,0.0,0.0,0.0,218,2019-04-29 17:29:30:651
-0.08,-0.19,9.93,-0.03,0.0,-0.03,0.0,0.0,0.0,222,2019-04-29 17:29:30:655
-0.08,-0.19,9.93,-0.03,0.0,-0.03,0.0,0.0,0.0,228,2019-04-29 17:29:30:661
-0.08,-0.19,9.93,-0.03,0.0,-0.03,0.0,0.0,0.0,233,2019-04-29 17:29:30:666
-0.08,-0.19,9.93,-0.03,0.0,-0.03,0.0,0.0,0.0,238,2019-04-29 17:29:30:671
-0.1,-0.2,9.93,-0.05,-0.01,-0.02,0.0,0.0,0.0,242,2019-04-29 17:29:30:675
-0.1,-0.2,9.93,-0.05,-0.01,-0.02,0.0,0.0,0.0,247,2019-04-29 17:29:30:680
-0.1,-0.2,9.93,-0.05,-0.01,-0.02,0.0,0.0,0.0,252,2019-04-29 17:29:30:685
-0.02,-0.22,10.06,0.01,-0.02,0.09,0.0,0.0,0.0,258,2019-04-29 17:29:30:691
-0.02,-0.22,10.06,0.01,-0.02,0.09,0.0,0.0,0.0,262,2019-04-29 17:29:30:695
-0.02,-0.22,10.06,0.01,-0.02,0.09,0.0,0.0,0.0,268,2019-04-29 17:29:30:701
-0.02,-0.22,10.06,-0.01,-0.04,0.02,0.0,0.0,0.0,272,2019-04-29 17:29:30:705
-0.02,-0.22,10.06,-0.01,-0.04,0.02,0.0,0.0,0.0,278,2019-04-29 17:29:30:711
-0.02,-0.22,10.06,-0.01,-0.04,0.02,0.0,0.0,0.0,283,2019-04-29 17:29:30:716
-0.02,-0.22,10.06,-0.01,-0.04,0.02,0.0,0.0,0.0,288,2019-04-29 17:29:30:721
-0.05,-0.17,9.95,0.0,0.01,-0.01,0.0,0.0,0.0,292,2019-04-29 17:29:30:725
-0.05,-0.17,9.95,0.0,0.01,-0.01,0.0,0.0,0.0,298,2019-04-29 17:29:30:731
-0.05,-0.17,9.95,0.0,0.01,-0.01,0.0,0.0,0.0,303,2019-04-29 17:29:30:736
-0.01,-0.23,10.0,0.02,-0.03,0.02,0.0,0.0,0.0,308,2019-04-29 17:29:30:741
-0.01,-0.23,10.0,0.02,-0.03,0.02,0.0,0.0,0.0,312,2019-04-29 17:29:30:745
-0.01,-0.23,10.0,0.02,-0.03,0.02,0.0,0.0,0.0,318,2019-04-29 17:29:30:751
-0.01,-0.23,10.0,0.02,-0.03,0.02,0.0,0.0,0.0,323,2019-04-29 17:29:30:756
0.0,-0.24,10.0,0.03,-0.04,0.03,0.0,0.0,0.0,327,2019-04-29 17:29:30:760
0.0,-0.24,10.0,0.03,-0.04,0.03,0.0,0.0,0.0,332,2019-04-29 17:29:30:765
0.0,-0.24,10.0,0.03,-0.04,0.03,0.0,0.0,0.0,337,2019-04-29 17:29:30:770
0.0,-0.24,10.0,0.03,-0.04,0.03,0.0,0.0,0.0,343,2019-04-29 17:29:30:776
-0.03,-0.18,9.96,0.0,0.01,0.0,0.0,0.0,0.0,347,2019-04-29 17:29:30:780
-0.03,-0.18,9.96,0.0,0.01,0.0,0.0,0.0,0.0,352,2019-04-29 17:29:30:785
-0.03,-0.18,9.96,0.0,0.01,0.0,0.0,0.0,0.0,358,2019-04-29 17:29:30:791
-0.03,-0.18,9.96,0.0,0.01,0.0,0.0,0.0,0.0,362,2019-04-29 17:29:30:795
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,367,2019-04-29 17:29:30:800
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,373,2019-04-29 17:29:30:806
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,378,2019-04-29 17:29:30:811
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,383,2019-04-29 17:29:30:816
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,388,2019-04-29 17:29:30:821
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,392,2019-04-29 17:29:30:825
-0.03,-0.2,9.94,0.0,0.0,-0.02,0.0,0.0,0.0,397,2019-04-29 17:29:30:830
-0.01,-0.22,9.95,0.01,-0.02,-0.01,0.0,0.0,0.0,403,2019-04-29 17:29:30:836
-0.01,-0.22,9.95,0.01,-0.02,-0.01,0.0,0.0,0.0,408,2019-04-29 17:29:30:841
-0.01,-0.22,9.95,0.01,-0.02,-0.01,0.0,0.0,0.0,413,2019-04-29 17:29:30:846
-0.07,-0.23,9.99,-0.03,-0.02,0.02,0.0,0.0,0.0,417,2019-04-29 17:29:30:850
-0.07,-0.23,9.99,-0.03,-0.02,0.02,0.0,0.0,0.0,423,2019-04-29 17:29:30:856
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,432,2019-04-29 17:29:30:865
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,434,2019-04-29 17:29:30:867
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,437,2019-04-29 17:29:30:870
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,443,2019-04-29 17:29:30:876
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,448,2019-04-29 17:29:30:881
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,453,2019-04-29 17:29:30:886
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,458,2019-04-29 17:29:30:891
-0.07,-0.23,9.99,0.01,0.0,0.01,0.0,0.0,0.0,463,2019-04-29 17:29:30:896
-0.05,-0.22,9.97,0.01,0.0,0.01,0.0,0.0,0.0,468,2019-04-29 17:29:30:901
-0.05,-0.22,9.97,-0.01,-0.01,0.0,0.0,0.0,0.0,473,2019-04-29 17:29:30:906
-0.05,-0.22,9.97,-0.01,-0.01,0.0,0.0,0.0,0.0,477,2019-04-29 17:29:30:910
-0.05,-0.22,9.97,-0.01,-0.01,0.0,0.0,0.0,0.0,483,2019-04-29 17:29:30:916
-0.05,-0.22,9.97,-0.01,-0.01,0.0,0.0,0.0,0.0,488,2019-04-29 17:29:30:921
-0.05,-0.17,9.92,-0.01,0.03,-0.04,0.0,0.0,0.0,493,2019-04-29 17:29:30:926
-0.05,-0.17,9.92,-0.01,0.03,-0.04,0.0,0.0,0.0,499,2019-04-29 17:29:30:932
-0.05,-0.17,9.92,-0.01,0.03,-0.04,0.0,0.0,0.0,504,2019-04-29 17:29:30:937
-0.07,-0.16,9.95,-0.03,0.04,-0.01,0.0,0.0,0.0,515,2019-04-29 17:29:30:948
-0.07,-0.16,9.95,-0.03,0.04,-0.01,0.0,0.0,0.0,517,2019-04-29 17:29:30:950
-0.07,-0.16,9.95,-0.03,0.04,-0.01,0.0,0.0,0.0,519,2019-04-29 17:29:30:952
-0.07,-0.16,9.95,-0.03,0.04,-0.01,0.0,0.0,0.0,523,2019-04-29 17:29:30:956
-0.05,-0.2,9.96,-0.03,0.04,-0.01,0.0,0.0,0.0,528,2019-04-29 17:29:30:961
-0.05,-0.2,9.96,-0.01,0.01,0.0,0.0,0.0,0.0,532,2019-04-29 17:29:30:965
-0.05,-0.2,9.96,-0.01,0.01,0.0,0.0,0.0,0.0,538,2019-04-29 17:29:30:971
-0.05,-0.2,9.96,-0.01,0.01,0.0,0.0,0.0,0.0,543,2019-04-29 17:29:30:976
-0.05,-0.2,9.96,-0.01,0.01,0.0,0.0,0.0,0.0,548,2019-04-29 17:29:30:981
-0.05,-0.2,9.96,-0.01,0.01,0.0,0.0,0.0,0.0,552,2019-04-29 17:29:30:985
0.01,-0.19,9.98,-0.01,0.01,0.0,0.0,0.0,0.0,557,2019-04-29 17:29:30:990
0.01,-0.19,9.98,0.05,0.01,0.01,0.0,0.0,0.0,563,2019-04-29 17:29:30:996
0.01,-0.19,9.98,0.05,0.01,0.01,0.0,0.0,0.0,567,2019-04-29 17:29:31:000
0.01,-0.19,9.98,0.05,0.01,0.01,0.0,0.0,0.0,572,2019-04-29 17:29:31:005
-0.05,-0.24,9.97,0.0,-0.03,0.01,0.0,0.0,0.0,578,2019-04-29 17:29:31:011
-0.05,-0.24,9.97,0.0,-0.03,0.01,0.0,0.0,0.0,582,2019-04-29 17:29:31:015
-0.05,-0.24,9.97,0.0,-0.03,0.01,0.0,0.0,0.0,588,2019-04-29 17:29:31:021
-0.04,-0.16,9.94,0.0,0.04,-0.02,0.0,0.0,0.0,593,2019-04-29 17:29:31:026
-0.04,-0.16,9.94,0.0,0.04,-0.02,0.0,0.0,0.0,597,2019-04-29 17:29:31:030
-0.04,-0.16,9.94,0.0,0.04,-0.02,0.0,0.0,0.0,603,2019-04-29 17:29:31:036
-0.02,-0.2,9.93,0.01,0.0,-0.02,0.0,0.0,0.0,608,2019-04-29 17:29:31:041
-0.02,-0.2,9.93,0.01,0.0,-0.02,0.0,0.0,0.0,612,2019-04-29 17:29:31:045
-0.02,-0.2,9.93,0.01,0.0,-0.02,0.0,0.0,0.0,619,2019-04-29 17:29:31:052
-0.02,-0.2,9.93,0.01,0.0,-0.02,0.0,0.0,0.0,623,2019-04-29 17:29:31:056
-0.05,-0.21,9.94,0.01,0.0,-0.02,0.0,0.0,0.0,627,2019-04-29 17:29:31:060
-0.05,-0.21,9.94,-0.01,-0.01,-0.01,0.0,0.0,0.0,633,2019-04-29 17:29:31:066
-0.05,-0.21,9.94,-0.01,-0.01,-0.01,0.0,0.0,0.0,638,2019-04-29 17:29:31:071
-0.05,-0.21,9.94,-0.01,-0.01,-0.01,0.0,0.0,0.0,643,2019-04-29 17:29:31:076
-0.04,-0.21,9.97,0.0,-0.01,0.02,0.0,0.0,0.0,648,2019-04-29 17:29:31:081
-0.04,-0.21,9.97,0.0,-0.01,0.02,0.0,0.0,0.0,653,2019-04-29 17:29:31:086
-0.04,-0.21,9.97,0.0,-0.01,0.02,0.0,0.0,0.0,658,2019-04-29 17:29:31:091
-0.04,-0.21,9.97,0.0,-0.01,0.02,0.0,0.0,0.0,663,2019-04-29 17:29:31:096
-0.05,-0.2,9.93,0.0,0.0,-0.02,0.0,0.0,0.0,667,2019-04-29 17:29:31:100
-0.05,-0.2,9.93,0.0,0.0,-0.02,0.0,0.0,0.0,673,2019-04-29 17:29:31:106
-0.05,-0.2,9.93,0.0,0.0,-0.02,0.0,0.0,0.0,677,2019-04-29 17:29:31:110
-0.05,-0.2,9.93,0.0,0.0,-0.02,0.0,0.0,0.0,682,2019-04-29 17:29:31:115
-0.05,-0.22,9.96,0.0,-0.03,0.0,0.0,0.0,0.0,690,2019-04-29 17:29:31:123
-0.05,-0.22,9.96,0.0,-0.03,0.0,0.0,0.0,0.0,692,2019-04-29 17:29:31:125
-0.05,-0.22,9.96,0.0,-0.03,0.0,0.0,0.0,0.0,698,2019-04-29 17:29:31:131
-0.05,-0.22,9.96,0.0,-0.03,0.0,0.0,0.0,0.0,702,2019-04-29 17:29:31:135
-0.06,-0.17,9.94,-0.01,0.01,-0.01,0.0,0.0,0.0,708,2019-04-29 17:29:31:141
-0.06,-0.17,9.94,-0.01,0.01,-0.01,0.0,0.0,0.0,712,2019-04-29 17:29:31:145
-0.06,-0.17,9.94,-0.01,0.01,-0.01,0.0,0.0,0.0,718,2019-04-29 17:29:31:151
-0.06,-0.17,9.94,-0.01,0.01,-0.01,0.0,0.0,0.0,723,2019-04-29 17:29:31:156
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,728,2019-04-29 17:29:31:161
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,732,2019-04-29 17:29:31:165
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,737,2019-04-29 17:29:31:170
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,742,2019-04-29 17:29:31:175
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,747,2019-04-29 17:29:31:180
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,752,2019-04-29 17:29:31:185
-0.04,-0.18,9.95,0.0,0.0,0.0,0.0,0.0,0.0,757,2019-04-29 17:29:31:190
-0.05,-0.19,9.96,0.0,0.0,0.0,0.0,0.0,0.0,763,2019-04-29 17:29:31:196
-0.05,-0.19,9.96,0.0,0.0,0.0,0.0,0.0,0.0,767,2019-04-29 17:29:31:200
-0.05,-0.19,9.96,0.0,0.0,0.0,0.0,0.0,0.0,773,2019-04-29 17:29:31:206
-0.05,-0.19,9.96,0.0,0.0,0.0,0.0,0.0,0.0,778,2019-04-29 17:29:31:211
-0.05,-0.19,9.96,0.0,0.0,0.0,0.0,0.0,0.0,782,2019-04-29 17:29:31:215
-0.01,-0.21,9.96,0.0,0.0,0.0,0.0,0.0,0.0,787,2019-04-29 17:29:31:220
-0.01,-0.21,9.96,0.03,-0.02,0.01,0.0,0.0,0.0,793,2019-04-29 17:29:31:226
-0.01,-0.21,9.96,0.03,-0.02,0.01,0.0,0.0,0.0,798,2019-04-29 17:29:31:231
-0.01,-0.21,9.96,0.03,-0.02,0.01,0.0,0.0,0.0,803,2019-04-29 17:29:31:236
-0.01,-0.21,9.96,0.03,-0.02,0.01,0.0,0.0,0.0,808,2019-04-29 17:29:31:241
0.0,-0.18,9.96,0.04,0.01,0.0,0.0,0.0,0.0,812,2019-04-29 17:29:31:245
0.0,-0.18,9.96,0.04,0.01,0.0,0.0,0.0,0.0,818,2019-04-29 17:29:31:251
0.0,-0.18,9.96,0.04,0.01,0.0,0.0,0.0,0.0,822,2019-04-29 17:29:31:255
0.0,-0.18,9.96,0.04,0.01,0.0,0.0,0.0,0.0,828,2019-04-29 17:29:31:261
0.0,-0.18,9.96,0.04,0.01,0.0,0.0,0.0,0.0,832,2019-04-29 17:29:31:265
0.0,-0.18,9.96,0.04,0.01,0.0,0.0,0.0,0.0,837,2019-04-29 17:29:31:270
-0.02,-0.19,10.01,0.02,0.0,0.04,0.0,0.0,0.0,842,2019-04-29 17:29:31:275
-0.02,-0.19,10.01,0.02,0.0,0.04,0.0,0.0,0.0,847,2019-04-29 17:29:31:280
-0.02,-0.19,10.01,0.02,0.0,0.04,0.0,0.0,0.0,852,2019-04-29 17:29:31:285
-0.02,-0.19,10.01,0.02,0.0,0.04,0.0,0.0,0.0,858,2019-04-29 17:29:31:291
-0.02,-0.19,10.01,0.02,0.0,0.04,0.0,0.0,0.0,863,2019-04-29 17:29:31:296
-0.04,-0.19,9.95,0.02,0.0,0.04,0.0,0.0,0.0,867,2019-04-29 17:29:31:300
-0.04,-0.19,9.95,0.0,0.0,-0.01,0.0,0.0,0.0,872,2019-04-29 17:29:31:305
-0.04,-0.19,9.95,0.0,0.0,-0.01,0.0,0.0,0.0,877,2019-04-29 17:29:31:310
-0.04,-0.19,9.95,0.0,0.0,-0.01,0.0,0.0,0.0,882,2019-04-29 17:29:31:315
-0.04,-0.19,9.95,0.0,0.0,-0.01,0.0,0.0,0.0,887,2019-04-29 17:29:31:320
-0.01,-0.22,9.95,0.03,-0.02,-0.01,0.0,0.0,0.0,892,2019-04-29 17:29:31:325
-0.01,-0.22,9.95,0.03,-0.02,-0.01,0.0,0.0,0.0,898,2019-04-29 17:29:31:331
-0.01,-0.22,9.95,0.03,-0.02,-0.01,0.0,0.0,0.0,905,2019-04-29 17:29:31:338
-0.01,-0.22,9.95,0.03,-0.02,-0.01,0.0,0.0,0.0,907,2019-04-29 17:29:31:340
-0.01,-0.22,9.95,0.03,-0.02,-0.01,0.0,0.0,0.0,913,2019-04-29 17:29:31:346
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,917,2019-04-29 17:29:31:350
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,922,2019-04-29 17:29:31:355
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,928,2019-04-29 17:29:31:361
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,932,2019-04-29 17:29:31:365
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,937,2019-04-29 17:29:31:370
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,943,2019-04-29 17:29:31:376
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,951,2019-04-29 17:29:31:384
-0.03,-0.2,9.96,0.0,0.0,0.0,0.0,0.0,0.0,956,2019-04-29 17:29:31:389
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,957,2019-04-29 17:29:31:390
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,963,2019-04-29 17:29:31:396
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,967,2019-04-29 17:29:31:400
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,974,2019-04-29 17:29:31:407
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,977,2019-04-29 17:29:31:410
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,982,2019-04-29 17:29:31:415
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,988,2019-04-29 17:29:31:421
-0.03,-0.22,9.94,0.0,-0.01,-0.02,0.0,0.0,0.0,992,2019-04-29 17:29:31:425
-0.07,-0.19,9.95,-0.02,0.01,-0.01,0.0,0.0,0.0,997,2019-04-29 17:29:31:430
-0.07,-0.19,9.95,-0.02,0.01,-0.01,0.0,0.0,0.0,1003,2019-04-29 17:29:31:436
-0.07,-0.19,9.95,-0.02,0.01,-0.01,0.0,0.0,0.0,1008,2019-04-29 17:29:31:441
-0.02,-0.2,9.96,0.01,0.0,0.0,0.0,0.0,0.0,1013,2019-04-29 17:29:31:446
-0.02,-0.2,9.96,0.01,0.0,0.0,0.0,0.0,0.0,1017,2019-04-29 17:29:31:450
-0.02,-0.2,9.96,0.01,0.0,0.0,0.0,0.0,0.0,1023,2019-04-29 17:29:31:456
-0.08,-0.21,9.98,-0.03,0.0,0.02,0.0,0.0,0.0,1027,2019-04-29 17:29:31:460
-0.08,-0.21,9.98,-0.03,0.0,0.02,0.0,0.0,0.0,1033,2019-04-29 17:29:31:466
-0.08,-0.21,9.98,-0.03,0.0,0.02,0.0,0.0,0.0,1037,2019-04-29 17:29:31:470
-0.08,-0.21,9.98,-0.03,0.0,0.02,0.0,0.0,0.0,1043,2019-04-29 17:29:31:476
-0.08,-0.21,9.98,-0.03,0.0,0.02,0.0,0.0,0.0,1048,2019-04-29 17:29:31:481
-0.08,-0.21,9.98,-0.03,0.0,0.02,0.0,0.0,0.0,1052,2019-04-29 17:29:31:485
-0.03,-0.2,9.95,0.01,0.0,0.0,0.0,0.0,0.0,1058,2019-04-29 17:29:31:491
-0.03,-0.2,9.95,0.01,0.0,0.0,0.0,0.0,0.0,1062,2019-04-29 17:29:31:495
-0.03,-0.2,9.95,0.01,0.0,0.0,0.0,0.0,0.0,1067,2019-04-29 17:29:31:500
-0.03,-0.2,9.95,0.0,-0.01,-0.01,0.0,0.0,0.0,1073,2019-04-29 17:29:31:506
-0.03,-0.2,9.95,0.0,-0.01,-0.01,0.0,0.0,0.0,1078,2019-04-29 17:29:31:511
-0.03,-0.2,9.95,0.0,-0.01,-0.01,0.0,0.0,0.0,1082,2019-04-29 17:29:31:515
-0.01,-0.23,9.94,0.0,-0.01,-0.01,0.0,0.0,0.0,1087,2019-04-29 17:29:31:520
-0.01,-0.23,9.94,0.03,-0.02,-0.01,0.0,0.0,0.0,1092,2019-04-29 17:29:31:525
-0.01,-0.23,9.94,0.03,-0.02,-0.01,0.0,0.0,0.0,1097,2019-04-29 17:29:31:530
-0.01,-0.23,9.94,0.03,-0.02,-0.01,0.0,0.0,0.0,1103,2019-04-29 17:29:31:536
-0.01,-0.23,9.94,0.03,-0.02,-0.01,0.0,0.0,0.0,1108,2019-04-29 17:29:31:541
-0.01,-0.23,9.94,0.03,-0.02,-0.01,0.0,0.0,0.0,1113,2019-04-29 17:29:31:546
-0.03,-0.2,9.98,0.01,0.0,0.02,0.0,0.0,0.0,1118,2019-04-29 17:29:31:551
-0.03,-0.2,9.98,0.01,0.0,0.02,0.0,0.0,0.0,1122,2019-04-29 17:29:31:555
-0.03,-0.2,9.98,0.01,0.0,0.02,0.0,0.0,0.0,1128,2019-04-29 17:29:31:561
-0.03,-0.2,9.98,0.01,0.0,0.02,0.0,0.0,0.0,1133,2019-04-29 17:29:31:566
-0.03,-0.2,9.98,0.01,0.0,0.02,0.0,0.0,0.0,1137,2019-04-29 17:29:31:570
-0.01,-0.23,10.0,0.02,-0.01,0.04,0.0,0.0,0.0,1143,2019-04-29 17:29:31:576
-0.01,-0.23,10.0,0.02,-0.01,0.04,0.0,0.0,0.0,1147,2019-04-29 17:29:31:580
-0.01,-0.23,10.0,0.02,-0.01,0.04,0.0,0.0,0.0,1153,2019-04-29 17:29:31:586
-0.01,-0.23,10.0,0.02,-0.01,0.04,0.0,0.0,0.0,1157,2019-04-29 17:29:31:590
-0.05,-0.18,9.92,0.0,0.03,-0.03,0.0,0.0,0.0,1162,2019-04-29 17:29:31:595
-0.05,-0.18,9.92,0.0,0.03,-0.03,0.0,0.0,0.0,1167,2019-04-29 17:29:31:600
-0.05,-0.18,9.92,0.0,0.03,-0.03,0.0,0.0,0.0,1172,2019-04-29 17:29:31:605
-0.05,-0.18,9.92,0.0,0.03,-0.03,0.0,0.0,0.0,1177,2019-04-29 17:29:31:610
-0.05,-0.18,9.92,0.0,0.03,-0.03,0.0,0.0,0.0,1182,2019-04-29 17:29:31:615
-0.06,-0.19,9.95,0.0,0.03,-0.03,0.0,0.0,0.0,1187,2019-04-29 17:29:31:620
-0.06,-0.19,9.95,-0.01,0.01,0.0,0.0,0.0,0.0,1192,2019-04-29 17:29:31:625
-0.06,-0.19,9.95,-0.01,0.01,0.0,0.0,0.0,0.0,1198,2019-04-29 17:29:31:631
-0.06,-0.19,9.95,-0.01,0.01,0.0,0.0,0.0,0.0,1202,2019-04-29 17:29:31:635
-0.06,-0.19,9.95,-0.01,0.01,0.0,0.0,0.0,0.0,1208,2019-04-29 17:29:31:641
-0.06,-0.19,9.95,-0.01,0.01,0.0,0.0,0.0,0.0,1213,2019-04-29 17:29:31:646
-0.08,-0.18,9.96,-0.02,0.02,0.0,0.0,0.0,0.0,1217,2019-04-29 17:29:31:650
-0.08,-0.18,9.96,-0.02,0.02,0.0,0.0,0.0,0.0,1223,2019-04-29 17:29:31:656
-0.08,-0.18,9.96,-0.02,0.02,0.0,0.0,0.0,0.0,1227,2019-04-29 17:29:31:660
-0.08,-0.18,9.96,-0.02,0.02,0.0,0.0,0.0,0.0,1233,2019-04-29 17:29:31:666
