Label,Autocorrelation X Gyro Left,Excess Kurtosis X Gyro Left,L2 Norm X Gyro Left,Max X Gyro Left,Mean X Gyro Left,Min X Gyro Left,Root Mean Squared X Gyro Left,Skew X Gyro Left,Std Dev X Gyro Left,Zero Crossing Rate X Gyro Left,Frequency Center X Gyro Left,Mean Square Frequency X Gyro Left,Root Mean Square Frequency X Gyro Left,Root Variance Frequency X Gyro Left,Variance Frequency X Gyro Left,Autocorrelation Z Gyro Left,Excess Kurtosis Z Gyro Left,L2 Norm Z Gyro Left,Max Z Gyro Left,Mean Z Gyro Left,Min Z Gyro Left,Root Mean Squared Z Gyro Left,Skew Z Gyro Left,Std Dev Z Gyro Left,Zero Crossing Rate Z Gyro Left,Frequency Center Z Gyro Left,Mean Square Frequency Z Gyro Left,Root Mean Square Frequency Z Gyro Left,Root Variance Frequency Z Gyro Left,Variance Frequency Z Gyro Left,Autocorrelation Y Gyro Left,Excess Kurtosis Y Gyro Left,L2 Norm Y Gyro Left,Max Y Gyro Left,Mean Y Gyro Left,Min Y Gyro Left,Root Mean Squared Y Gyro Left,Skew Y Gyro Left,Std Dev Y Gyro Left,Zero Crossing Rate Y Gyro Left,Frequency Center Y Gyro Left,Mean Square Frequency Y Gyro Left,Root Mean Square Frequency Y Gyro Left,Root Variance Frequency Y Gyro Left,Variance Frequency Y Gyro Left,Autocorrelation X Accel Left,Excess Kurtosis X Accel Left,L2 Norm X Accel Left,Max X Accel Left,Mean X Accel Left,Min X Accel Left,Root Mean Squared X Accel Left,Skew X Accel Left,Std Dev X Accel Left,Zero Crossing Rate X Accel Left,Frequency Center X Accel Left,Mean Square Frequency X Accel Left,Root Mean Square Frequency X Accel Left,Root Variance Frequency X Accel Left,Variance Frequency X Accel Left,Autocorrelation Y Accel Left,Excess Kurtosis Y Accel Left,L2 Norm Y Accel Left,Max Y Accel Left,Mean Y Accel Left,Min Y Accel Left,Root Mean Squared Y Accel Left,Skew Y Accel Left,Std Dev Y Accel Left,Zero Crossing Rate Y Accel Left,Frequency Center Y Accel Left,Mean Square Frequency Y Accel Left,Root Mean Square Frequency Y Accel Left,Root Variance Frequency Y Accel Left,Variance Frequency Y Accel Left,Autocorrelation Z Accel Left,Excess Kurtosis Z Accel Left,L2 Norm Z Accel Left,Max Z Accel Left,Mean Z Accel Left,Min Z Accel Left,Root Mean Squared Z Accel Left,Skew Z Accel Left,Std Dev Z Accel Left,Zero Crossing Rate Z Accel Left,Frequency Center Z Accel Left,Mean Square Frequency Z Accel Left,Root Mean Square Frequency Z Accel Left,Root Variance Frequency Z Accel Left,Variance Frequency Z Accel Left
5,1.4428226334816667,-1.105442245679278,1.4673102930244866,0.32424500848839743,-1.0736397089283807,-1.9623378520219368,1.467310293024486,-0.17292119023947708,2.2356846658994542,-0.404794878208724,-0.7455209070670551,-0.360510088744805,-0.1737890567291501,-0.1737890567291501,0.49628326165859327,1.310279699531249,-0.7244427999884421,1.2122201133970183,0.6855476161638144,1.2021454244994634,1.249864242339062,1.2122201133970183,-0.6633778876133555,-0.5566019390892919,-0.4011406631550259,-0.07061460263611785,1.9694438057331782,1.805784308648043,1.805784308648043,0.3937711418894137,0.8868718483846946,0.2579808089900327,1.073994460609865,1.0190585354039357,-0.9835306654410708,-1.110107465465814,1.0739944606098653,0.9848966893579592,1.3165505659426284,-0.6025450026478232,-0.8778731154212751,-0.4979413116383185,-0.5179910187977352,-0.5179910187977352,0.46276183949392213,0.5677338903805816,-0.8148567599583657,0.6442139416627717,0.5519137474992873,0.12915548755830095,-0.6747600653132519,0.6442139416627711,-0.38041558813540177,1.5464615836809368,-0.20732777145397507,-0.4481897843798816,-0.4334778885952914,-0.27158424646001755,-0.27158424646001755,0.21357980139077196,-0.9383942912072701,0.25109119156681914,-0.8739242607985546,0.4410000102454647,0.8090134659811437,0.011043370107657583,-0.8739242607985529,-0.8305131146795729,-0.19799636871164983,0.520438185242707,-0.32180997469269473,-0.5285769049118276,-0.4791484945040644,-0.4791484945040644,0.15329623077622712,0.11472825978095674,-0.03724033015506476,0.2582529363477032,0.7907415684685057,-0.11345109674812971,-0.4135701268685044,0.25825293634770374,0.6051410922677918,0.4814591986906726,0.7136399781783536,-0.2550097839143869,0.09256276522251601,0.2825411940696975,0.2825411940696975,0.383705701418234
5,1.0062678911056653,0.8590073306041311,1.157016139796343,0.643010883946935,-0.4227609026508224,-2.591233865162986,1.1570161397963423,-1.846398302796491,2.088918551935099,0.04913077677467335,-0.825080598697389,0.16106865525604538,0.40708270186597784,0.40708270186597784,0.5072672861164973,2.5521583430683314,-0.3191413247372125,2.0431386573555153,1.9562207757838295,1.9177729003326662,1.469435038795691,2.043138657355516,-0.4267752075350712,-0.0799921178370315,-0.4011406631550259,-0.1646681754660121,3.0843852141282913,2.4227949850582386,2.4227949850582386,0.5133022910302217,1.5865895483429608,-0.6510717102893627,1.5872315524563911,1.0403562509081798,-0.38689875884388175,-2.2853429500161075,1.5872315524563907,-0.324040693901824,2.5796617946067375,-0.4791321707801967,-0.8378013494976734,0.2802213845480065,0.6342782813602116,0.6342782813602116,0.4574752458032411,-0.15896411623396972,-0.12142524540662784,-0.05056109570858228,0.6885049301750585,-0.37334979860848466,-1.2767150222121946,-0.05056109570858319,0.49255854245071856,0.5570028023945438,1.0337187478127778,-0.2509541032322356,-0.6643732052183159,-0.6232935570383196,-0.6232935570383196,0.18731395867830328,1.097804893449458,-0.8042820105106777,1.0364792630078377,1.1185112919101776,0.13746480467556696,-0.636263607561752,1.0364792630078392,-0.29686907105774757,1.4461628132675268,0.0780657277864065,-0.40746983494922784,-0.7722488688632699,-1.0201683481073103,-1.0201683481073103,0.15450552483943197,2.1988737388886612,-0.22338859546622686,1.963715111747131,1.6990763854658724,-1.4415801894944904,-0.8364773078493614,1.9637151117471314,0.5279353466057163,1.724857354546885,0.9158379719955531,0.647948738800646,1.7183361604802756,1.6020408229391923,1.6020408229391923,-0.6008417623071791
5,1.3022922488620834,-0.8270110495351488,1.3708029210053199,1.3737704579546937,0.30890409398370544,-1.6268747559033825,1.3708029210053199,-0.6827922476681999,2.3199769904127128,-0.9495056641888011,-0.6713418550606316,0.488880675549199,0.7073333185450098,0.7073333185450098,0.48370436257523075,1.5519930868726983,0.05788467614363546,1.3849165875770986,1.3583221873637632,1.330264639710323,0.8998665781525136,1.3849165875770975,-0.387962654450426,-0.14390611927774669,-0.4011406631550259,-0.2676886551799233,1.4860545148340223,1.5008288743947062,1.5008288743947062,0.5029750932443607,0.888816083949661,-0.08676867203201531,1.0755447447965516,1.7949038859156794,0.9864818178922653,-0.9330330066079257,1.0755447447965516,-0.6738893028100951,1.8633270171944432,-0.6025450026478232,-0.9100492482319044,-0.25498462280493284,-0.053902311020073736,-0.053902311020073736,0.46780523342011937,0.564407721273363,-0.5324207225072471,0.6412489267455632,0.7311896747612372,-0.44401737069935593,-0.5498211969246344,0.6412489267455618,0.6252631593563029,1.1097862868055575,0.2890908362527262,-0.48462597955565423,-0.2201102999351331,-0.0021956421434885668,-0.0021956421434885668,0.22047891082958526,-0.3824860871045116,0.41268119465310305,-0.29942980252131,0.7313619881017699,-0.7344171922873657,-0.980316704817835,-0.29942980252130835,1.2793412386796799,0.40629329460019964,0.0780657277864065,-0.19914411599785298,-0.14828398591190828,0.07902716408113687,0.07902716408113687,0.14893458044419708,1.3756077997078333,-0.15614104731804967,1.3624422811583528,0.45011601209449376,-1.6759930038462816,-0.11734879745900555,1.3624422811583525,1.249115666148205,0.8718372749001293,-0.29734999090764647,-0.35843683644345,0.9168372934452649,1.0129703644935237,1.0129703644935237,0.48457773458433745
5,-0.15068145927188478,-0.7999558057109364,0.09667991738970891,-0.751335276658458,-1.1534258444523795,-0.81195628342977,0.09667991738970882,-0.2585485358870919,-0.00560390608787084,1.2293374797315069,0.32531926393113925,1.9699431352045564,1.7713395873903457,1.7713395873903457,0.050229436214473365,2.8720282033014346,0.04698937429205083,2.2378811365300844,2.935154921017061,2.052704345824171,1.8055961135361087,2.2378811365300844,1.1715094217396305,0.5209405341975069,-0.4011406631550259,-0.7773241364404181,-0.7302508361590158,-0.8306466306645662,-0.8306466306645662,0.6499248529608632,-0.14341017982713775,-0.744921100979144,0.08609797563337333,-0.370508630772371,-0.7361591520840637,-0.7359414350095794,0.08609797563337339,0.08269793273791588,-0.054618050913020876,-0.2323065070449438,1.2774761894119377,1.1957429689917345,1.4581262622365407,1.4581262622365407,-0.7283200357002352,0.19117133495581798,-0.6397782321012045,0.2968445663436059,0.5976474024130501,-0.18061430854524266,-0.6548311660610793,0.296844566343605,-0.09388092973642963,1.0747426651331315,1.530137355519479,-0.38309560589577296,-0.8804269784286407,-1.0716406370917415,-1.0716406370917415,0.19892977202844508,0.06514118550426937,-0.5431066733085786,0.13037288671766492,0.676881071921185,-0.12201653283501802,-1.0664822150155977,0.13037288671766437,0.09122724607260768,0.9926743298958516,1.405183100155308,-0.3854702021393944,-0.8121121020947563,-1.1488862949831993,-1.1488862949831993,0.15250327235299196,2.8341411942489123,-0.44788201493809715,2.385657928365523,1.0415318132713498,-0.7511107027017236,-2.0558286292236816,2.385657928365523,-0.2050864847261163,2.4876379516858615,0.4103429874525534,-0.3473054970188708,1.7196110792482269,1.6029114292712459,1.6029114292712459,0.4749026193157568
5,2.0920771446372886,-0.7338757240917351,1.8799373315898262,2.6402846834355502,1.5315658380590982,-0.4403005330896083,1.8799373315898253,0.5523131176324205,2.093494344433084,0.503056431758071,-0.4062670454621817,1.8677084577920122,1.7079234688785303,1.7079234688785303,0.4161929086804068,0.4598315317850466,-0.5833932220819551,0.547188335487264,0.7842729860513606,0.43155831678210227,-0.1771189918791775,0.5471883354872639,-0.8641469349712595,1.190524784843888,-0.4011406631550259,-0.8221643458203716,-0.2946246653891557,-0.06984296998777619,-0.06984296998777619,0.6872009162982674,0.7551178592087884,-0.6753397154176211,0.9669588889696152,-0.12449828433559375,-0.5963893223499301,-1.4299963248373482,0.9669588889696152,-1.3244280725726285,1.5511205585439913,-0.7259578345154496,-0.4614331290318151,0.20184846549485258,0.5482053108639021,0.5482053108639021,0.3681246813088976,-0.6510131334871142,0.15041002635042064,-0.5909731378307316,0.607099024428561,0.8677207340670612,-0.29968796143903753,-0.5909731378307322,-1.358278430851075,0.36891915722546664,0.2890908362527262,0.004407978658657012,0.41220965201904086,0.6363826542161085,0.6363826542161085,0.16250375939460912,0.11395200899573413,-0.8756098239144882,0.17571929757774155,0.96450378583545,0.41066478994368877,-0.04711073748164475,0.17571929757774135,-0.12901813807281412,0.8678621619646206,0.9628106426990076,-0.3405773805692133,-0.6739680224566239,-0.7679820556505654,-0.7679820556505654,0.15204159951732707,2.224200967955892,-0.6749210446414613,1.9811621100147667,1.1600645160388638,0.7873683653019055,-0.4787760798831741,1.9811621100147667,0.14842448411874007,2.239779095984422,1.2191349627213532,0.15762071838467867,1.9944040956618574,1.7864918846396516,1.7864918846396516,-0.03939164370694394
5,0.30052877730267025,0.423121105512398,0.5688527997948646,0.8799479714525152,-1.044973840274304,-1.613253864529659,0.5688527997948646,0.32267920222450347,0.921075465984808,-0.5863651402020831,-0.31739235202551114,-0.643844140226239,-0.5915659963491019,-0.5915659963491019,0.3848546813338909,0.35447249412663995,0.0936151317211537,0.45712967905466184,0.7429525362950554,0.49121481389821975,0.49134705890355607,0.4571296790546617,0.09101063661548556,-0.16842436429427812,-0.4011406631550259,-0.7231940382208162,-0.3423319887273977,-0.13429681656055056,-0.13429681656055056,0.6477634195330317,0.5262859538357738,-1.2140990911656349,0.7707391971129921,0.2475597661058923,-0.515837368424259,-0.9977036785386325,0.770739197112992,0.31653995834812176,1.3247578344117033,-0.7259578345154496,-0.08508323234492145,-0.47846291392833595,-0.472808019121726,-0.472808019121726,0.22512598758404878,0.44331122452616706,-0.374816503225273,0.5321050270910159,0.1579945331754123,-0.8383029953357336,-0.8740490578349737,0.5321050270910155,0.5015048149643065,0.32798565897614,1.2819280516661284,-0.21011273353440124,-0.7936129077099968,-0.868936689885502,-0.868936689885502,0.17875755010566838,0.38757874764077804,-0.6170406344761794,0.42491265975014936,0.38347546746261185,-0.4654137705004032,-0.842695465915402,0.42491265975014975,0.4791422942837575,1.0326691937462509,1.8475555576116087,-0.18085198458532678,0.047797016142319806,0.3104734441065188,0.3104734441065188,0.15050129075594978,2.6254329408876496,-0.4118780283837965,2.2504662098890513,2.1058307128575504,1.9564485098919095,-0.6091879859125132,2.2504662098890518,-0.30493539090466987,2.1758687308797393,1.2191349627213532,0.4474494702172748,2.4188152855402443,2.0557009421942745,2.0557009421942745,-0.3632571275914129
5,1.1136732978488655,-0.2776152738809783,1.2363585208107195,1.7666300618084476,1.7484403862596465,0.9898931584434106,1.2363585208107195,0.50796268923767,0.44517264351013336,-0.7679354021954421,-0.6092322487315611,2.525632245009432,2.098585030109785,2.098585030109785,0.47155008637214313,-1.4153373721085023,-0.7869922798303137,-1.6005414459550467,-1.803108473994014,-1.4462594284284067,-0.9381314255931916,-1.6005414459550467,0.07468548597977967,-0.30880160798400863,-0.4011406631550259,-0.11941410095742791,-0.6811831799803998,-0.7131901585500062,-0.7131901585500062,0.30029261186550277,1.8010193191442259,-0.8013163837347886,1.729866490182118,1.980498263881234,2.6906085302846336,1.2838623256338064,1.7298664901821184,-0.4132599488844639,0.4240977607095615,-0.6025450026478232,-0.04363653937233224,5.152368704588025,3.6776341653523303,3.6776341653523303,0.21424903671867893,-1.289111365601799,0.7372390264930104,-1.4316001157703366,1.390059196552178,1.1889101670250868,1.2667746195233662,-1.431600115770337,-1.1611613381788752,-0.9799532086079789,0.2890908362527262,1.888676694262927,1.140986045211389,1.216536831106881,1.216536831106881,-0.7892276134018726,0.8149018704013622,4.297162341479749,0.7985025552704369,0.37464895031603646,1.6757306229546955,0.6160287720968949,0.7985025552704386,-1.9815129616445648,-1.653183879931363,-0.3643067296698939,2.4731558719446785,0.24969282636567955,0.5250507896064462,0.5250507896064462,-1.0255064088495094,2.267718223017965,7.033046521695224,2.011009945762073,2.928073356265879,2.591777274622964,-4.904397262350247,2.011009945762073,-4.861661499675736,1.5261315894578744,-1.1061419661764458,1.208059664016008,1.5969687364002048,1.5183114219510014,1.5183114219510014,-1.315976250819431
5,-0.5871440546320092,-0.7801265824871446,-0.5233228981984397,-0.11828171811691726,0.49115223104591066,0.7201995092436909,-0.5233228981984399,0.4476898843401468,-0.6193126178155569,0.503056431758071,-0.449938289342719,-0.9546619860503788,-1.3219104929635592,-1.3219104929635592,0.4288021891275356,0.04428308528042943,0.022957627884420552,0.17939179329075017,0.8383500847257159,0.08793296766388276,-0.703136220167321,0.17939179329075028,-0.5909500380052324,1.1279665345965058,-0.4011406631550259,2.13911815091368,1.3559899830953497,1.4135795327055443,1.4135795327055443,-2.432946096864392,-0.6120173807789875,-0.8359115321863536,-0.5967400746134989,-1.1537429982050487,-0.45652539003645215,0.28801096679607047,-0.5967400746134989,-0.31000829156553966,-0.8840631464641517,-0.849370666383076,-0.6131088428046741,-0.6644951870418164,-1.0774277131373329,-1.0774277131373329,0.4092101313369976,-0.3823896189664682,-0.37097807134976296,-0.2872891726008511,0.6019158768716679,0.8036481719768349,-0.2636626435601111,-0.2872891726008521,-0.8627121437028796,0.6823650698859682,0.2890908362527262,-0.1459892176327999,0.5901504978061705,0.7893900162825633,0.7893900162825633,0.19559490590056175,-0.6507218502131273,-0.7446091533310116,-0.5703859263394486,-1.2153415867084305,-0.9878331786836801,-0.5312208477800276,-0.570385926339447,0.3602269824076034,-0.13349451433817855,0.0780657277864065,-0.4266897486372106,-0.8164995971270496,-1.1645921716167167,-1.1645921716167167,0.15471430143766482,0.011614057107279467,-0.36834995460995806,0.15311251794259348,-0.5430632658311986,-0.10532130272555323,-0.2934048705986135,0.15311251794259326,-0.37330775338855354,0.3762691719750955,-1.0050429692678462,-0.5868232741462936,-0.17317179520371054,0.003058384825978704,0.003058384825978704,0.6943556756899347
5,-0.8373847739864938,0.3907145920611014,-1.1111855449491768,-0.45414614628204353,-0.13633396417150337,0.39913564114878664,-1.1111855449491765,-0.20460032214606358,-0.948346793507249,3.408180623651815,2.0335252069456318,-0.598577143466533,-0.5164708665385525,-0.5164708665385525,-1.824830561766731,2.3361015983401283,-0.4812872320195569,1.9076711932446544,1.4856113580895562,1.8381863438970794,1.4812301642251797,1.907671193244655,-0.4736586769279529,-0.8292551985409997,-0.4011406631550259,2.868105557804878,0.3484828196755694,0.6266724107566455,0.6266724107566455,-3.93233553367113,-0.8698941826853974,0.13488726556137234,-1.234459955072311,-0.19882296497285373,0.36092092285368665,0.9401069087640354,-1.234459955072311,1.0996289193309945,-1.0802272936227737,3.346665617116223,3.01030510723033,-0.40145267873785384,-0.31126142806161394,-0.31126142806161394,-2.9458389592039804,0.006111469791669183,-0.6362157205276606,0.11650539045146119,0.9848590140162407,0.2284553464821251,-0.895766448045674,0.11650539045146154,-0.3440688853047293,1.1405397108568045,0.5373001401060766,-0.46689164795694227,-0.979152427499196,-1.3842416021243822,-1.3842416021243822,0.20424067360778542,0.031840160487226495,-0.15764786004951012,0.09927308735970163,1.1230767318135793,0.4898385104896811,-0.8466535988926851,0.0992730873597031,-0.8341051150211654,0.7675602232311739,1.405183100155308,-0.25161527811614537,-0.41497597302109435,-0.29094000737308456,-0.29094000737308456,0.14936589678646015,1.3608349439383758,-0.32481411395744164,1.350968573371495,1.2049821718244478,-0.3997842438396702,-1.1420137734038125,1.3509685733714947,-0.07310924938433433,1.5268188184298972,1.8762784426272525,0.8661184089701441,1.3279010995509601,1.326257694629198,1.326257694629198,-0.8704159835471583
5,-0.04112953982024856,0.2581391637589469,0.22179040450905582,0.24363754572876736,0.25274953640726094,-1.070364051205548,0.22179040450905563,-1.7397520549742873,0.7491266957964082,-0.7679354021954421,-0.6883709168374693,-0.10151157498106644,0.1352375051338331,0.1352375051338331,0.48669626971647245,0.7185429616172235,0.7945277370764277,0.7603596345051762,0.4842144180223643,0.8172620615128245,0.4083275222267729,0.7603596345051756,-0.5575726292496948,-0.885861691347078,-0.4011406631550259,0.3683319640523351,0.911314166179142,1.0943327161167409,1.0943327161167409,-0.0214227207570704,1.1464463378059744,-0.7731139005870521,1.2742028055344885,-0.2601082279544534,-1.2014432045719796,-1.6994574578819621,1.2742028055344887,-0.34005619582109786,1.3602128073773898,-0.849370666383076,-1.0472759748286018,-0.45525996963011384,-0.42151751276488797,-0.42151751276488797,0.48322697046835345,0.3779363570795992,-0.007262706658716689,0.4721816197333405,0.31653787020978846,-0.7076147756650735,-1.2161618283305966,0.47218161973334055,0.9992639490949263,0.53685543138696,-0.20732777145397507,-0.24244242412415123,-0.42303429186917446,-0.25740127330252877,-0.25740127330252877,0.19086851182385073,0.4621459974123084,-0.41606224162426836,0.4914159759307465,0.5563534584713982,0.5497032884593857,-0.3366633883582249,0.49141597593074793,-0.8338570626886822,0.9350432751896933,0.9628106426990076,-0.3576323251767164,-0.1837611466291138,0.03406994625670889,0.03406994625670889,0.1621673548076786,0.4945130207271961,-0.1286269383055431,0.6222897058571373,1.2486521149493213,-0.22601834168399543,-0.1369105833634064,0.6222897058571377,1.0640526879690548,0.8262478227870435,1.2191349627213532,0.6696347893807435,0.13482817904286798,0.3244978754267512,0.3244978754267512,-0.6289242900758553
