Label,Autocorrelation X Gyro Middle,Excess Kurtosis X Gyro Middle,L2 Norm X Gyro Middle,Max X Gyro Middle,Mean X Gyro Middle,Min X Gyro Middle,Root Mean Squared X Gyro Middle,Skew X Gyro Middle,Std Dev X Gyro Middle,Zero Crossing Rate X Gyro Middle,Frequency Center X Gyro Middle,Mean Square Frequency X Gyro Middle,Root Mean Square Frequency X Gyro Middle,Root Variance Frequency X Gyro Middle,Variance Frequency X Gyro Middle,Autocorrelation Z Gyro Middle,Excess Kurtosis Z Gyro Middle,L2 Norm Z Gyro Middle,Max Z Gyro Middle,Mean Z Gyro Middle,Min Z Gyro Middle,Root Mean Squared Z Gyro Middle,Skew Z Gyro Middle,Std Dev Z Gyro Middle,Zero Crossing Rate Z Gyro Middle,Frequency Center Z Gyro Middle,Mean Square Frequency Z Gyro Middle,Root Mean Square Frequency Z Gyro Middle,Root Variance Frequency Z Gyro Middle,Variance Frequency Z Gyro Middle,Autocorrelation Y Gyro Middle,Excess Kurtosis Y Gyro Middle,L2 Norm Y Gyro Middle,Max Y Gyro Middle,Mean Y Gyro Middle,Min Y Gyro Middle,Root Mean Squared Y Gyro Middle,Skew Y Gyro Middle,Std Dev Y Gyro Middle,Zero Crossing Rate Y Gyro Middle,Frequency Center Y Gyro Middle,Mean Square Frequency Y Gyro Middle,Root Mean Square Frequency Y Gyro Middle,Root Variance Frequency Y Gyro Middle,Variance Frequency Y Gyro Middle,Autocorrelation X Accel Middle,Excess Kurtosis X Accel Middle,L2 Norm X Accel Middle,Max X Accel Middle,Mean X Accel Middle,Min X Accel Middle,Root Mean Squared X Accel Middle,Skew X Accel Middle,Std Dev X Accel Middle,Zero Crossing Rate X Accel Middle,Frequency Center X Accel Middle,Mean Square Frequency X Accel Middle,Root Mean Square Frequency X Accel Middle,Root Variance Frequency X Accel Middle,Variance Frequency X Accel Middle,Autocorrelation Y Accel Middle,Excess Kurtosis Y Accel Middle,L2 Norm Y Accel Middle,Max Y Accel Middle,Mean Y Accel Middle,Min Y Accel Middle,Root Mean Squared Y Accel Middle,Skew Y Accel Middle,Std Dev Y Accel Middle,Zero Crossing Rate Y Accel Middle,Frequency Center Y Accel Middle,Mean Square Frequency Y Accel Middle,Root Mean Square Frequency Y Accel Middle,Root Variance Frequency Y Accel Middle,Variance Frequency Y Accel Middle,Autocorrelation Z Accel Middle,Excess Kurtosis Z Accel Middle,L2 Norm Z Accel Middle,Max Z Accel Middle,Mean Z Accel Middle,Min Z Accel Middle,Root Mean Squared Z Accel Middle,Skew Z Accel Middle,Std Dev Z Accel Middle,Zero Crossing Rate Z Accel Middle,Frequency Center Z Accel Middle,Mean Square Frequency Z Accel Middle,Root Mean Square Frequency Z Accel Middle,Root Variance Frequency Z Accel Middle,Variance Frequency Z Accel Middle
0,-1.24925653388486,-0.6866608555039724,-1.4704000416576035,-1.1267831071693861,-0.21595937731691592,0.8871133873968995,-1.470400041657604,0.43762413028465025,-0.9972611470280434,0.4759288759117816,-0.8999068053048263,-0.6201371683176161,-0.9403848579518258,-0.9403848579518258,0.9003821091551878,-1.142317446539223,-0.4623919940314066,-1.2527022001179335,-0.2101298089125441,-0.16073432704099544,0.14321446822101536,-1.252702200117933,0.5944750124115624,-0.49638684569601377,0.23800734780788257,-0.9558598629943419,-0.8948248735277563,-1.4357559831356785,-1.4357559831356785,0.436748856619462,-0.5133687906106059,0.14683267884517764,-0.7022859574295404,-0.10651281457578315,0.10035426482381596,0.33935572982312506,-0.7022859574295401,-0.15198750741916492,-0.6963684922923576,-0.9293640766330671,-0.4084113977959408,-0.3586887255867188,-0.45248264431248636,-0.45248264431248636,0.46825760725890353,-0.5130620984226135,-0.770354230865166,-0.6329765578871701,-0.7801605595993546,-1.6258887176886263,0.9832315506023713,-0.632976557887171,0.8280747251937493,-0.8096745146429036,-2.211144615847519,-1.6343452036759696,-0.54709612786024,-0.8395861626876738,-0.8395861626876738,1.476768674168221,-0.9249844648344483,-0.5950579572326559,-1.1390054637445735,-0.76543961967462,0.011429069815952429,0.8502306242648039,-1.1390054637445721,0.3579959946969988,-0.816603424242038,1.7107978455366037,1.065790557279043,-0.4687088819341393,-0.5366685796215531,-0.5366685796215531,-1.1450827207641365,-0.7179676679569181,-0.33737931237915764,-0.9797311851867285,-0.6508272958071004,0.7078690934204644,0.9595022526942024,-0.9797311851867286,-0.11205392522428079,-0.9754212062510755,-1.2390097807867975,-0.41154238540205795,-0.4942274036629314,-0.7034020302889946,-0.7034020302889946,0.45576923967908056
0,-1.5808258995626612,-0.18737190204018628,-2.247874251375578,-1.281922563363146,0.05463941811993662,1.0232805776032428,-2.2478742513755785,0.2535442221784956,-2.0976579701948603,1.4732115096011107,1.8651883836657737,-0.6328402010489304,-0.976500210637241,-0.976500210637241,-2.0664189850870196,-1.337612844949778,-0.035338271633387916,-2.0055387997747185,-0.6333114926154583,0.06504372822647622,0.9062781298885273,-2.0055387997747185,-0.019985356150061154,-2.3471737035488243,1.77465672928596,4.873638790649613,-0.8931285449519317,-1.4241150365780375,-1.4241150365780375,-6.229124254998568,-0.673025325147473,-0.47981487479313134,-1.1069388558392748,-0.8156640713161526,-0.42332275394807173,1.1705473556043553,-1.1069388558392748,0.08004384316192942,-1.0972646706280955,-1.3800949221133072,-1.2679762837320043,-0.4413935011103063,-0.6898568472136274,-0.6898568472136274,1.1994509401270335,-1.1030636551982547,1.1644384247840152,-1.8870665305222696,-0.9765213088906214,0.1616776056909349,0.5572918738957989,-1.88706653052227,-1.5064225135466556,-1.7941278696139362,-0.21647248265728286,0.16795672689748112,-0.5797336768029656,-0.9376527895967283,-0.9376527895967283,-0.09015237286698612,-1.1924665079460208,-0.6528108658997688,-1.7959399758199102,-1.1969477461985596,-0.044422395386778744,1.1275529607313297,-1.7959399758199093,-0.5870443364823518,-1.5285932194228145,1.454178168706113,1.17718674668781,-0.6488514093520765,-1.01766283014028,-1.01766283014028,-1.2835856148461948,-0.948547184178864,-0.43314519614519104,-1.5164931036239393,-1.057076081574691,-0.09461093257821962,1.3503036169381935,-1.5164931036239395,0.044392431854379216,-1.5139409388759308,-1.99422655825996,-0.8247070356516695,-0.5448176207121851,-0.8340149713823927,-0.8340149713823927,0.8181281559232688
0,-0.09204092599836058,-0.36095013316338864,0.05400642516973371,0.46779465285196875,0.7125808545660182,1.2583479967524853,0.05400642516973348,2.4401885088586854,0.6218769968681119,0.3024884178788551,-2.034581963220384,-0.47923139199067893,-0.5959857091197277,-0.5959857091197277,1.6928332990713888,-0.2133797363182248,0.4544786096874086,0.018911665220141205,1.5693990045598327,0.627867629816397,0.8444723544876818,0.018911665220141094,1.705060066466262,1.6790074212994464,0.8041413304577006,-0.17424382491791818,0.2208007127545244,0.49490161570153535,0.49490161570153535,0.25113880619778817,-0.5770708478644293,-0.5015541677826565,-0.850918920624478,-0.688212858234481,-0.021281216554678604,0.7822583110115361,-0.850918920624478,0.03320939959863619,-0.8438296065714836,0.1724224345408566,1.075285046122361,-0.46671517465083534,-0.7745235854389224,-0.7745235854389224,-1.0707300341968882,-0.6133746756649039,-0.456217067028837,-0.8070056778407226,-0.7980114964162168,-0.9589366514156814,0.9392294737147812,-0.8070056778407234,-0.4095641784415055,-0.8367930059844376,-0.023439695574356562,1.8014214334799727,-0.3340788472281367,-0.33591746705347575,-0.33591746705347575,-1.9621602682796437,-0.3220748142492186,-0.7469563805264272,-0.2080619817549563,-1.0051663566323643,-0.8272064949964621,0.33701157379466434,-0.20806198175495544,-1.6142379545830194,-0.17708786419958983,0.25661967683049147,-2.8650278092474015,-0.4182595018935238,-0.430716069733317,-0.430716069733317,2.499032771795524,-0.6330976311841481,-0.5019996688415259,-0.8144484562772626,-0.7622553466532285,1.3358910498873915,1.062467951351429,-0.8144484562772628,0.5110797359644907,-0.8123292778491775,0.6689062886190845,2.346056609350386,-0.3970889735738916,-0.4809541882128842,-0.4809541882128842,-2.598755264257971
0,1.6856021433025776,0.16998391450547917,1.5422074564501593,1.9935992529104871,1.3117828947276493,-1.0521929885126482,1.5422074564501593,1.0876468748426127,1.8386300921143481,-0.5647138722857789,-0.30507935896932,1.2370647943804316,1.5788557440059388,1.5788557440059388,0.3861641857655385,1.3705218021402783,-0.9354709827006426,1.229672212377921,1.7136108150881935,1.3847069276664954,1.2129298602568055,1.2296722123779205,0.7722069688022565,1.6813250748403408,-0.6516317677846887,-0.4794367914895456,-0.4902658965018479,-0.37598194646870053,-0.37598194646870053,0.3488347059791837,0.03495331597612987,0.7801035106958919,0.2511623045955421,0.8804167811901288,1.329643306371508,-1.1751714591302445,0.2511623045955425,0.4178950095357059,0.23955830739212425,-1.4802573322200276,-0.9474954819596236,-0.2669024013683128,-0.23310543881988183,-0.23310543881988183,0.9406023191505581,-0.18031384006919074,0.504038980510895,-0.11641315398130159,0.6440924039532094,0.7750946539160212,0.28623947979647524,-0.11641315398130232,1.1275956947059778,-0.06666284881635706,0.3304537474110083,-0.00348459539962399,-0.3418481967827449,-0.35158086250797965,-0.35158086250797965,0.08257974031495724,2.3827773988435275,0.3254763319175177,2.1521188231916244,1.0441900341953367,-1.440621504726675,-2.2083704090689373,2.1521188231916244,-2.2145385258493193,2.1729355794068894,0.5132393536609814,0.0974427016757967,1.5982178980637225,1.8406476858283747,1.8406476858283747,-0.013635232136110753,-0.10907578582191356,-0.5355271867306034,0.01431542603418994,0.1117598572144058,0.5756287411985611,0.7956934831691546,0.01431542603418945,0.3380961579517752,0.017984645211856776,-1.7954853010301803,-0.7751003658891944,-0.27524209796793725,-0.23809557967218203,-0.23809557967218203,0.7773535103530321
0,-0.827605327507445,2.0388543739535767,-0.8061884762016787,0.9939891559119206,0.06434065726123928,-1.3589273239499826,-0.8061884762016789,-0.48736026175633723,0.044831856590646806,0.23022156036513558,0.0502626774000916,-0.23127663498594908,-0.1294366495780169,-0.1294366495780169,0.04653139828347568,-0.9882694681677244,-0.518558532687706,-0.9479691169431899,-0.004898696649647405,0.04361467082170007,-0.07508668058199784,-0.9479691169431896,-0.46253429263164325,0.39394857677586065,-0.08549778513487057,-0.42714898059211104,0.11556723800182911,0.3884574626330882,0.3884574626330882,0.33579768307607,-0.4799160990220469,-0.22506675175142907,-0.6292537320371984,-0.6424611686426029,0.2995498292718727,0.5624720357989853,-0.6292537320371987,-0.41674701361682503,-0.6257707703169247,-1.1296888968465064,-0.5506876616716871,-0.264649672581229,-0.22812998516474842,-0.22812998516474842,0.597421621239163,-0.5554238992492456,0.113048817296225,-0.7052172890630463,0.0894370625397573,-0.7474732538815816,0.8741065471157594,-0.7052172890630467,0.6310791742795977,-0.6988702804946363,-1.117292155710938,-1.3722234883293725,-0.5264471739364827,-0.7816127840830274,-0.7816127840830274,1.2815983084272689,-0.6302443703821168,0.40605620826059524,-0.6336111417844046,0.5376903162401195,0.05015012413937364,0.4900566991807242,-0.6336111417844038,1.3836369710826153,-0.2749966710213075,0.7698590304914721,0.17521252808401433,-0.19943660378949107,-0.04129884639694291,-0.04129884639694291,-0.11588297398617613,-0.6667870254175712,0.22782216336827538,-0.8785482245212196,-0.9328796795153017,-0.7698438589334623,0.004730300161540343,-0.8785482245212198,-1.2587082468144482,-0.8807416597870995,-1.1595132778948856,-0.4588673169046231,-0.38389806399602555,-0.4529885044635281,-0.4529885044635281,0.49915860085283337
0,-1.040463621063828,-0.671978231157443,-1.1164961228399202,-1.0772024685841537,-0.4338802991851536,0.6176458788803705,-1.1164961228399208,-0.6179659076697805,-0.7096526838219597,0.5337423619227573,-1.203111940682471,-0.6572826281771994,-1.0493995165194003,-1.0493995165194003,1.1363519815315244,-0.6272081087753419,-0.6824703954004523,-0.42993408855713133,-0.4731143612520803,-0.4848355371260679,-0.7050301553922548,-0.42993408855713106,-0.580343914793901,0.8693762282572198,-0.004621501899182261,-1.0268224453549712,-0.8890408433685706,-1.3976243920024785,-1.3976243920024785,0.44308467514757793,-0.5987303585797552,-0.6281705488860664,-0.9048440606047661,-0.7987794867923595,0.22947085365078781,1.2504695921005324,-0.9048440606047657,0.4826594431658977,-0.9010195479511395,0.9236405103412577,0.7053673157631711,-0.47835559323069565,-0.8161370851754148,-0.8161370851754148,-0.6542219395093615,-0.618794488313332,-0.4856402679936331,-0.8167118420456834,-0.21657968630521687,0.36542566258922937,0.662896823379679,-0.816711842045684,0.9057016389990383,-0.7403698493725828,-0.4095052697402083,-0.023817282623545304,-0.49541865347356456,-0.6993489779168994,-0.6993489779168994,0.10189552690680172,-0.7227513976236769,-0.6462728555666357,-0.7786614201953224,-0.47162063942639093,0.5741743684881063,0.9077663383120816,-0.7786614201953213,1.7375142176166858,-0.5843370608309439,7.91402982747437e-16,-2.80530552323871,-0.6869981909033367,-1.1608308752047505,-1.1608308752047505,2.458113307173535,-0.663382574552747,-0.030760833278145574,-0.8719848036613613,-1.0779686966595199,-1.170488906009313,0.22704255113045554,-0.8719848036613619,-0.7691935308529593,-0.8786791392915416,0.5099132828352608,0.8264927845575905,-0.5336724380058855,-0.804154835255119,-0.804154835255119,-0.7794551359200056
0,0.8822455229055078,0.07482457539935865,0.9343961454712385,-0.5286165739909815,-1.6186704434251706,-0.3455573398977216,0.9343961454712388,1.040249975764856,-0.5615791332486807,-1.4030094194449247,-0.5106256979770081,-0.5221922729608159,-0.6921864216704825,-0.6921864216704825,0.5715328104063103,1.6601891220125187,0.19369870289766536,1.4072445731378236,-1.2166902862013298,-1.6122047769170522,-1.7598882788353425,1.4072445731378234,0.5202453203469889,0.20482782633117166,-0.6516317677846887,-0.563296198898766,1.7668837561449762,1.6992179136158323,1.6992179136158323,0.3766277754124386,-0.41948787084667627,0.32817845749876173,-0.5044917302510342,-0.2715455879280774,-2.448087110612173,-0.2427448672825888,-0.5044917302510343,-0.6992473915375563,-0.5265472134932545,-0.4285520260994654,1.2589927896130348,-0.38340972003032925,-0.5184625041028426,-0.5184625041028426,-1.2856675045502999,-0.4197434522297292,-0.08396904517835072,-0.47962502721194605,-0.613126403769151,-0.41820130371883224,-0.44243412842408864,-0.47962502721194605,-0.9492675395333332,-0.43539094646864274,-0.4095052697402083,-0.6055693188976162,-0.5219704198708404,-0.7694042654967524,-0.7694042654967524,0.6468141487057936,-0.3661621316210187,-0.5816922235006183,-0.26458022605147863,-0.39662917038959994,1.3107818063138181,0.8283670185576654,-0.264580226051478,0.04708225268740701,-0.6965269752694399,-0.8553989227683008,0.0717737672639783,-0.3726145462424504,-0.3412150356907167,-0.3412150356907167,-0.0060453276442362595,-0.459323323326068,0.13406030932278654,-0.5094186490044323,0.06765281449201128,1.7766129456864261,0.7898431117267256,-0.5094186490044327,1.053130011381514,-0.510028508950592,-0.9210237692191512,-0.3088961645525463,-0.5387383736758209,-0.8176447724954672,-0.8176447724954672,0.3615934784357208
0,-0.9460180332058399,1.674726562594998,-0.9737731191566322,0.5829495812444198,-0.031187855579550255,-1.0364263573866437,-0.9737731191566323,-0.4040181728833567,-0.1882855094343852,1.5021182526065984,1.5401350367385562,-0.10555163382705815,0.0695396480442394,0.0695396480442394,-1.6414728583584826,-1.2533722588376146,-0.4700145811242719,-1.5582091341069186,-0.4683015871092723,-0.019963428666266363,0.33239566666270515,-1.5582091341069184,-0.9011453975333603,-1.0931672046304888,0.7232650472220126,0.06077937725202341,-0.7568592662484491,-0.9087223670151514,-0.9087223670151514,0.1490008582394091,-0.03951719363527244,1.126531723364199,0.14283230006988198,-0.41479205310837747,-0.17491420738402294,-1.108569512151388,0.14283230006988198,-2.3546349504181854,0.15063166136004763,-0.3283896159927451,0.048026354508609245,0.20312288990795668,0.581713515302088,0.581713515302088,0.03219948309498272,-0.061692495169465976,0.5591500808045027,0.050378967226540956,0.6185910293735464,-0.6324989013321262,-0.5990814380327044,0.05037896722654058,-0.7367207650933205,0.07212817288850769,0.16959309150856974,-0.34776158931377266,-0.06681759155088494,0.1339972792094457,0.1339972792094457,0.41415877793319417,-0.3998417087174477,2.1853234038509455,-0.3086157814602828,0.5475254475940061,-0.028702213817565957,-0.9011579319268148,-0.30861578146028146,-0.9724390460459139,0.06941616849017843,1.6252579532597735,1.3670059179160505,-0.043702236713544444,0.1912720169641532,0.1912720169641532,-1.5146037371293786,-0.03257159424177052,-0.017090309558410097,0.11719288646995359,0.5180086429819944,1.5297323022161504,-0.2807650770599984,0.11719288646995353,0.6596925848537369,0.11841378199773611,-0.3645482489757683,-0.3943451628602466,0.40380768462121186,0.766323804244036,0.766323804244036,0.4449872454038256
0,0.958085733319556,-0.4317288294686916,0.9954246078900685,0.8404491847642618,1.3058053633387663,0.035710649381225784,0.995424607890069,0.0913150700322878,0.7530357222067531,-0.6803408443077301,-0.8578112762384695,0.18507066023085364,0.47175797982889484,0.47175797982889484,0.866230606639211,1.152425971472691,-0.9430281673758055,1.0896294749712339,1.408170576726093,1.3898268755841527,1.2751318412045751,1.0896294749712336,-0.11536346267725454,0.9187920160115315,-0.6516317677846887,-0.15975856369812527,-0.11742422374247846,0.13151915514513246,0.13151915514513246,0.24464625594721803,-0.19011913582393353,-0.0335002748969586,-0.09180569079491242,0.27475135611154694,1.0586111399378815,-0.06425175591626787,-0.09180569079491209,0.4911425190569678,-0.09977241707560565,0.022178819380776094,-0.9203795581570292,-0.36263729794692257,-0.46278671596690507,-0.46278671596690507,0.9179409160210547,-0.21377055727361594,-0.04090857009401316,-0.16489588533149807,-0.1196744375135955,1.4624844960044918,-0.4846761783103144,-0.16489588533149818,-0.7489036720297747,-0.1891537225697236,0.5234865344939347,0.48916762920272694,-0.3300294037423182,-0.32781176118758787,-0.32781176118758787,-0.4232882529156612,1.2943103560850664,0.4870783309627608,1.3658762937150608,0.2832112494350048,-1.789668552573548,-1.600792856299608,1.3658762937150624,-1.0281906590734913,0.8327779841199097,-1.3401249790036716,0.22786603024199076,0.5761721836266187,0.9310012918632441,0.9310012918632441,-0.16544352543475715,-0.2846785951711517,-0.412555000185389,-0.23603585057916038,-0.02636464674405434,0.05856049416450199,0.3522392419041492,-0.23603585057916032,-0.08752128679870352,-0.2328960760275583,0.5894097857271727,0.27990322887386776,-0.40377315546268855,-0.4953051001221923,-0.4953051001221923,-0.2060639988454876
0,-0.4097043465744007,-0.6113024330489635,-0.2875430913179417,-0.34308900058959246,0.7863900696671867,0.8785133986407371,-0.2875430913179416,-0.07116934429885008,-0.16865388761440836,-0.0010323836787669923,-0.20021813894615823,-0.4330674766261798,-0.49894672313133853,-0.49894672313133853,0.28845297189267877,-0.2685465698928157,0.30495475350261425,-0.035505832577092826,1.1898762326358154,0.8250061664125271,0.5130587119712859,-0.035505832577092666,0.871978780664195,0.4491238847011328,-0.5707554845490004,0.9562303968137543,2.5381248016952016,2.163927804712528,2.163927804712528,-0.40164249463941337,-0.21056995144318066,-0.046196845271156695,-0.1255433906335134,0.3194137132782606,0.12793518149090174,0.5538137394110723,-0.1255433906335133,0.7101275099423366,-0.11957522911681508,0.12234122948749643,0.4719549516013243,-0.33511657074846185,-0.39264743493363685,-0.39264743493363685,-0.4026126407445879,0.10755778184466613,-0.5799039585128,0.2761361170014976,-0.5812496220723178,-1.6165358289215102,-0.6078815730395326,0.2761361170014974,-0.43490185589990443,0.1494858697946278,-1.2138085492524011,-1.0524599914041308,-0.4250412262468345,-0.5297271476698137,-0.5297271476698137,1.0288433593506225,-0.5176743268473737,-0.4635100092255458,-0.4691852913040248,-0.6695489248915226,-0.7000020298420204,0.25991372842770316,-0.46918529130402387,0.29404135179125507,-0.38780448595086847,0.4847260562353713,0.7445699234697977,-0.33659337302556447,-0.2741493771686749,-0.2741493771686749,-0.7599338177199341,-0.2344819752670108,-0.2801544504001871,-0.16225224598066115,-0.15636442459472447,1.2990257289975016,0.28788585497870095,-0.16225224598066162,0.29620416074258127,-0.1599662074109473,-0.523541254759592,0.10808885719319275,-0.34041022753121786,-0.3638825027565989,-0.3638825027565989,-0.03466335749328484
