Label,Autocorrelation X Gyro Right,Excess Kurtosis X Gyro Right,L2 Norm X Gyro Right,Max X Gyro Right,Mean X Gyro Right,Min X Gyro Right,Root Mean Squared X Gyro Right,Skew X Gyro Right,Std Dev X Gyro Right,Zero Crossing Rate X Gyro Right,Frequency Center X Gyro Right,Mean Square Frequency X Gyro Right,Root Mean Square Frequency X Gyro Right,Root Variance Frequency X Gyro Right,Variance Frequency X Gyro Right,Autocorrelation Z Gyro Right,Excess Kurtosis Z Gyro Right,L2 Norm Z Gyro Right,Max Z Gyro Right,Mean Z Gyro Right,Min Z Gyro Right,Root Mean Squared Z Gyro Right,Skew Z Gyro Right,Std Dev Z Gyro Right,Zero Crossing Rate Z Gyro Right,Frequency Center Z Gyro Right,Mean Square Frequency Z Gyro Right,Root Mean Square Frequency Z Gyro Right,Root Variance Frequency Z Gyro Right,Variance Frequency Z Gyro Right,Autocorrelation Y Gyro Right,Excess Kurtosis Y Gyro Right,L2 Norm Y Gyro Right,Max Y Gyro Right,Mean Y Gyro Right,Min Y Gyro Right,Root Mean Squared Y Gyro Right,Skew Y Gyro Right,Std Dev Y Gyro Right,Zero Crossing Rate Y Gyro Right,Frequency Center Y Gyro Right,Mean Square Frequency Y Gyro Right,Root Mean Square Frequency Y Gyro Right,Root Variance Frequency Y Gyro Right,Variance Frequency Y Gyro Right,Autocorrelation X Accel Right,Excess Kurtosis X Accel Right,L2 Norm X Accel Right,Max X Accel Right,Mean X Accel Right,Min X Accel Right,Root Mean Squared X Accel Right,Skew X Accel Right,Std Dev X Accel Right,Zero Crossing Rate X Accel Right,Frequency Center X Accel Right,Mean Square Frequency X Accel Right,Root Mean Square Frequency X Accel Right,Root Variance Frequency X Accel Right,Variance Frequency X Accel Right,Autocorrelation Y Accel Right,Excess Kurtosis Y Accel Right,L2 Norm Y Accel Right,Max Y Accel Right,Mean Y Accel Right,Min Y Accel Right,Root Mean Squared Y Accel Right,Skew Y Accel Right,Std Dev Y Accel Right,Zero Crossing Rate Y Accel Right,Frequency Center Y Accel Right,Mean Square Frequency Y Accel Right,Root Mean Square Frequency Y Accel Right,Root Variance Frequency Y Accel Right,Variance Frequency Y Accel Right,Autocorrelation Z Accel Right,Excess Kurtosis Z Accel Right,L2 Norm Z Accel Right,Max Z Accel Right,Mean Z Accel Right,Min Z Accel Right,Root Mean Squared Z Accel Right,Skew Z Accel Right,Std Dev Z Accel Right,Zero Crossing Rate Z Accel Right,Frequency Center Z Accel Right,Mean Square Frequency Z Accel Right,Root Mean Square Frequency Z Accel Right,Root Variance Frequency Z Accel Right,Variance Frequency Z Accel Right
0,1.5903623888243457,0.16384656895645383,1.438828007617256,1.4606216406414807,1.138407581459679,0.4518213230620488,1.438828007617255,-0.9499044143026223,1.0641334645589526,-0.408248290463863,-1.2339312839830059,-0.5498309010187798,-0.47419690051763214,-0.47419690051763214,1.022520343649051,0.046121932055069086,-0.3530771167763011,0.10060875624530964,1.0951282223756988,-0.006953343132482476,-1.2527437013794094,0.10060875624530771,-0.9825100960761778,2.081831110727551,0.0,0.26629237248750826,2.397505605532893,2.0514535761293917,2.0514535761293917,0.06218013549915931,2.8736382818970188,-1.1032936557317747,2.6003306181934103,-0.8227242918526108,-1.5746538850933434,-2.39643500093084,2.600330618193409,0.2056291124696795,2.071584398716144,-0.5430827910876637,-1.0376506333961648,1.3358051007587814,1.2472876687147807,1.2472876687147807,0.9713771026517738,-0.854030031118916,-0.33151519391146855,-0.8411958376783569,-1.0905610172532263,-1.0139474278757599,-1.092967341671828,-0.8411958376783558,0.7967953927113,-0.7341840746379082,-0.4850712500726656,-0.43231388409147825,-0.9322557113796774,-1.04909942342003,-1.04909942342003,-0.09223204359239577,0.39424074032835094,0.11839144645788717,0.42771184102518517,0.6207429125683782,0.8936695062382968,-0.23380465848305912,0.4277118410251749,-1.1337798246515536,0.5046269297382531,-0.39904344223381133,1.4145396751699117,1.6129966731372747,1.2859450252868752,1.2859450252868752,-1.2919422809506707,0.18135018041284168,-0.3224956522408475,0.28722593700565424,0.9053844896681613,-0.05156878192756416,-0.7838361022080031,0.28722593700565374,1.0350726099408292,1.3106596892306017,0.4798649964462083,0.34683429898357176,0.37962997836783663,0.612458717011539,0.612458717011539,-0.1849067145751225
0,-0.8552678687074343,-0.8701893480303019,-0.7998779398877937,-1.7233885654264267,-1.2226450412259198,-1.094755200886075,-0.7998779398877947,0.2257665265132213,-1.1333573480237022,-0.408248290463863,-1.2903908140712348,-1.0499861757055626,-1.721283849017815,-1.721283849017815,1.0398153542449933,1.4281802779764905,-0.28082668427841323,1.356785386527322,-0.12445320922124452,-1.3078148686384026,-1.7484052830384023,1.3567853865273216,0.9987554042720518,1.5601469686831884,0.0,0.3931495969944099,1.153141772924788,1.2961967401519454,1.2961967401519454,-0.05746421600461751,-0.9040986684257974,-0.5748591805728286,-1.0969935049911408,-0.7518189002151449,-0.07046313447472843,-0.5012531394731202,-1.096993504991142,-0.8877468649384961,-0.3054850684325771,-0.5430827910876637,1.197625097241705,-0.8039904392967636,-0.7229283598913939,-0.7229283598913939,-1.1837056249854083,0.47730654683134227,1.0826752030450322,0.5140460818508338,0.8191522248519921,1.242419785338731,1.4980975876619418,0.5140460818508361,-1.1716417951402076,-0.9179425254715675,-0.4850712500726656,-2.276168146087072,-1.2261003904886323,-1.6588660026655393,-1.6588660026655393,1.4602285421313572,0.7556819573917298,-1.334252010990971,0.7894126860500303,0.4128921253790757,-0.2838495453371681,-0.7185420317009065,0.789412686050021,0.20139506540654306,1.5295777610082064,-0.39904344223381133,-0.6476127688817813,0.33990275571526596,0.44870170043967733,0.44870170043967733,1.5500524473405433,0.39443950891794494,0.1013829933676397,0.4736544045837811,1.004518986354271,0.4938571680757508,0.16102274233115085,0.47365440458378066,-0.084578399829443,0.22621744520422302,-0.167663673457109,0.5442006940718318,-0.09512251208128335,0.11958862933397262,0.11958862933397262,-0.3814487407720347
0,0.7882472751994235,1.9253845424901026,0.8176161661140663,0.49500124243489635,1.1692285793946058,1.453781812572659,0.8176161661140652,-1.6181488999380829,-0.9320907287010426,2.4494897427831783,1.760482581423355,2.56005864211645,2.177023349466842,2.177023349466842,-2.1149902356985626,-1.5692328374585731,1.2217751555183933,-1.6359963644901652,1.3057941094281242,1.615702155674079,1.4069274220773238,-1.635996364490165,-0.4577123717541995,-0.5678936793596696,0.0,0.33263474761211853,0.35443566812318705,0.670672887559812,0.670672887559812,-0.0010898947460482493,0.6635416884430433,-0.9437086122437388,0.8279635323540749,-0.38344651052464107,-0.9555309461614705,-1.0366857246746417,0.8279635323540743,0.30152451056859114,0.8704701223886274,-0.5430827910876637,-0.05195650321288304,0.15608856372604193,0.33145559694974364,0.33145559694974364,0.17739612640351887,-0.19855732914672197,1.1255253789258914,-0.1511727593328309,-1.6085328430385109,-1.206468663385033,-0.5772967829968264,-0.15117275933282834,1.2565304208930836,-1.1822923781066397,-0.4850712500726656,0.9396115006127127,-0.3325375443328184,-0.20278680005951202,-0.20278680005951202,-1.4942147743699976,-1.1440435181909148,-0.7504101094184347,-1.191234676168404,0.5729338408005286,0.8767164369499684,1.2166606988654176,-1.191234676168411,-0.7130771708046951,-0.004377014774012807,-0.39904344223381133,0.5945841492297449,0.304202554165169,0.4219196502153106,0.4219196502153106,-0.614698950939878,-1.2747161369639848,-0.42067526490118534,-1.3084962522481867,-1.3274471391806208,-0.9115603072055204,0.507005537622171,-1.308496252248187,-0.13264246283786643,-1.3998871782558706,-0.653310175884597,-1.2296846181478627,-0.9218003320125457,-1.2724135990596206,-1.2724135990596206,1.0052117678907708
0,-1.2951814442621654,0.19050200166204945,-1.390594376859837,0.1697962834847494,-0.24007037816184087,0.6583997403163324,-1.3905943768598377,1.088955368062689,-0.269801157118014,-0.408248290463863,0.4514071491588891,-0.031498859711719646,0.19062480134265805,0.19062480134265805,-0.23395571882494404,-1.6046362789746238,-1.435831614176671,-1.6786978818242344,1.6298954741241627,1.7341164937733458,0.9982413522548069,-1.6786978818242348,-0.7599784183383587,1.0945377603886823,0.0,-0.6882016423244306,-0.6954492387112666,-0.7993393345969197,-0.7993393345969197,0.659515230058559,-0.34560986698608614,1.8137983094527559,-0.28120589652252465,0.565175326707966,1.4644977186650419,1.9613801317903303,-0.28120589652252564,-1.525736089663728,-1.504370879793405,0.6266339897165354,0.4715298793570128,0.4870482369885549,0.6150604374379683,0.6150604374379683,-0.3397575844316993,-1.6610006402897814,-1.0897659476772343,-1.7675519803120994,0.6179502939873353,0.26713854806256554,0.22633129022230802,-1.7675519803120985,0.05641759099970052,0.6334216224220052,-0.4850712500726656,1.8949547348835432,2.5607030228074703,2.1842047943803724,2.1842047943803724,-0.722971294183491,2.8746889449364748,2.7858307558014492,2.792424388992444,-2.772005825794037,-1.7189888021221946,-0.5265204635663011,2.792424388992438,1.6543334310012547,-2.354472005023639,-1.5163650804884825,-1.5286834447760287,-1.5387599438812014,-1.710779637205974,-1.710779637205974,1.0043598889248564,0.642082313344316,2.550360334665617,0.681068524796397,-0.8548291898631191,1.039909453091168,0.7381778986013728,0.6810685247963969,-3.0820231250838317,-1.714532889104881,-0.9770745108362556,0.3815374642716068,-0.8210865864940533,-1.0030416903443151,-1.0030416903443151,-0.2198491034863241
0,-1.286463550754773,2.2888899184297453,-1.3776541880159523,0.5418984114560765,-0.23733219930528462,0.6269158638898775,-1.3776541880159534,1.733479926992274,-0.2504201328943981,-0.408248290463863,1.1930965103349371,0.368165904009725,0.5938572851585,0.5938572851585,-1.205780358453757,0.05854901418538486,-1.1701090150174986,0.11267941436825135,-0.3813335501284736,-0.12753638082510035,0.09982434348665031,0.11267941436825117,0.44689132040311247,-0.20984973368372337,0.0,-0.9382565636181659,-0.7378938025561274,-0.9516937897201813,-0.9516937897201813,0.7333517008385847,-0.795047854197917,0.5815892635442039,-0.9182409542893205,-2.1648920699332863,-0.8181971645722921,0.2561791496816275,-0.9182409542893214,0.8789407777581353,-1.8256395786338595,-1.1279411814897633,-1.5514936222847406,-1.1381188833275926,-1.2778168581812868,-1.2778168581812868,1.268186481137529,0.6720440359618258,-1.5981683780571796,0.6982101192019515,0.8490862220992756,0.4257252488653441,-0.45128082653605534,0.698210119201952,-0.37250481235578026,2.1448035006044033,-0.4850712500726656,0.015054910705882813,1.4952832044194535,1.459916281085616,1.459916281085616,1.3326583293611556,-0.10559375672020803,0.083250870350886,-0.08355523222524207,0.6580407699759206,1.3377310600196644,2.7167706567560126,-0.08355523222524999,-0.8522122508925266,-1.4434586912143372,-0.39904344223381133,-2.3691296767991763,-1.6812315830884088,-2.190562453412129,-2.190562453412129,1.5663380131631526,-1.7863602746222165,-0.7125974361400523,-2.1686923154276765,-1.5845051945411155,-2.103811371850013,-0.03291380211448829,-2.1686923154276765,-0.13922577290161897,-0.8616916687349718,2.2605688386803315,-0.6903977985661058,-0.8159522241335728,-0.99107391444209,-0.99107391444209,0.672686697016366
0,1.1486468199109716,-0.9947812486846391,1.1058685509299007,1.0016444290735425,0.6766705668581688,-0.6572950231711217,1.105868550929899,-0.5982330056518376,2.292112915390409,-0.408248290463863,0.3801886833187038,1.9370540854852394,1.7929118621535993,1.7929118621535993,-0.14632656928075044,-1.0705058305694173,0.1541507327210284,-1.0589664487236563,0.5003421993872293,1.0263896886533566,1.425706225769292,-1.0589664487236568,0.9326297503596682,-1.0595322342095423,0.0,-0.6921257999991091,-0.5914442455335579,-0.5332957107566534,-0.5332957107566534,0.6610786323199772,1.342242045276043,-0.3064895295511895,1.4388144040294177,2.0810400872610355,1.9029831424584573,1.2608709226139936,1.4388144040294168,-0.5986468960612451,0.31371770236114405,-0.5430827910876637,-0.6932588804154581,0.36649395575272686,0.5147745718503229,0.5147745718503229,0.7189362835345163,-1.1539688986973875,-1.3387831021777938,-1.1744464920495679,-0.397911055632524,-0.6176232755180338,-0.6878370956817127,-1.1744464920495674,0.2767258315662572,0.4876427664387858,1.2126781251816652,0.863930622041661,0.4609170023809458,0.616868244499188,0.616868244499188,-0.7268991063213508,0.7651452010659362,0.8403845865427776,0.7987963330576583,-1.547957959964703,-1.3979717522222503,-0.5986456379388112,0.7987963330576503,1.3415618988331537,-1.1157948475934722,-0.39904344223381133,0.3170531659461068,-0.9898474410356759,-0.7956269853273407,-0.7956269853273407,-1.1908427416060299,0.9820312957804513,-0.43733002735387494,0.951771733474055,0.1906939321636468,1.0228865622265273,0.38754062624365737,0.9517717334740549,-0.1665942476637395,0.0137214866134941,-0.653310175884597,0.40164750129073223,-0.08891601604149298,0.12673849434231782,0.12673849434231782,-0.2387879248132696
0,-0.891668176187663,-1.1831109857600766,-0.8447171232880938,-0.7293223914377023,-0.9767556850375398,-0.857797604623808,-0.8447171232880946,0.5390871579371682,-0.23370191561498982,-0.408248290463863,1.3811152123637398,-0.27488312726197717,-0.09405815788158793,-0.09405815788158793,-1.4957736549366059,1.3365475074387265,-0.8093494150463597,1.2782733512736653,-0.5775949320832963,-1.2680565227665823,-1.222104600618834,1.2782733512736646,0.3132462301421001,0.6706835016560974,0.0,-1.1486221566398456,-0.7694743954231106,-1.114507940569152,-1.114507940569152,0.7685744298275466,-0.8392390684946617,2.3413779924590323,-0.9892107137912601,0.49552861066169746,-0.3494200707804217,0.43548674655057656,-0.9892107137912611,2.0199851697280344,-0.49698176597968174,0.6266339897165354,2.293070994123633,-0.5385077851346625,-0.3800206044449003,-0.3800206044449003,-2.699338337995341,1.0631993346354653,-0.7046107963152815,1.059059522857393,0.8915242941460592,0.9170182585189358,0.17658814951410856,1.0590595228573934,-1.0203962588534519,1.2399668447220766,-0.4850712500726656,-0.9417360616622913,-0.16308338109077145,-0.008170539511977416,-0.008170539511977416,1.119922025244923,-0.2564786862667957,-0.08100506084514163,-0.24055196639009135,0.7306020562051389,0.839092923073823,0.028468702871524386,-0.2405519663900964,-1.05314421643808,0.41300411993010955,-0.39904344223381133,-0.30317350426243367,-0.8045065963430115,-0.576561950148018,-0.576561950148018,0.044201687042818794,0.08201221239902015,-0.11535566215685898,0.19751313746146826,1.4736787555548168,-0.28592992199173645,-0.6628196984739242,0.19751313746146873,1.3446169751603259,1.618301003607812,1.4511580013011844,0.886042913479856,1.4226565797256894,1.4628844024002612,1.4628844024002612,-0.7441660317760727
0,0.052334717611308534,-1.027104928406366,0.16934882697050047,0.33893361438080727,0.4048160188739867,-0.5379877019761342,0.16934882697050002,-0.6604161694079901,1.3124916471923709,-0.408248290463863,-0.10539429021811725,0.22086371863378626,0.45263271387971066,0.45263271387971066,0.3292562261731067,0.43583695248607235,-0.07552642830650358,0.4717904849823432,-0.8932936688057338,-0.5022040801011499,0.0830222559727849,0.4717904849823447,0.8216370096999982,-0.8513082492143388,0.0,-0.712067935771954,-0.6261954262525903,-0.6120576714400591,-0.6120576714400591,0.6681572843580527,-0.6886695171384647,0.7911966196142012,-0.7546135013565317,0.41413425576425167,0.9657004601239694,0.7820057928806492,-0.7546135013565329,-1.3784669796206406,-0.5730103779285057,0.6266339897165354,0.3820873641287343,1.3105341592753808,1.2299827431221655,1.2299827431221655,-0.24118137671151654,-0.6541582188313876,-1.005758509053217,-0.6255381855035071,0.13218593359469866,-0.569415394104263,-0.720999189487179,-0.6255381855035046,0.5281974428500655,1.0107831651582833,-0.4850712500726656,0.11425238171767099,0.6705299317169365,0.8032430555910373,0.8032430555910373,0.5244160567180629,-0.11001209711540932,1.1767661189307534,-0.0881345380676296,-0.7219799541031358,-1.1454562004724336,-0.5536844902780254,-0.08813453806763816,1.4040233183424582,-0.34626383311000025,1.835599834275531,-0.6600725112298023,-0.6253755129460659,-0.3850190688824313,-0.3850190688824313,0.7354720436142338,0.9583850209358522,-0.551754293597887,0.9334191230294704,-0.5539675196878309,1.154730082274082,1.3867017032275901,0.93341912302947,-0.4364008040091682,-0.7975591382584527,-1.138956678312085,-1.1435343714060677,-0.6542106636202816,-0.6645520366751004,-0.6645520366751004,0.9575766122472815
0,0.0164482759402166,-0.662803696820045,0.13521470476555,-1.4362394578775144,-1.4684941692654536,-1.552099932133526,0.13521470476554967,1.1269664044985186,-0.15503691191825072,-0.408248290463863,0.17067283840330397,-0.31554929164818357,-0.14564250163438214,-0.14564250163438214,0.06647383884493216,-0.8359019045903592,-0.5415060038894439,-0.8016414310057469,0.8832619598984744,0.7910507528509432,0.9992297103438587,-0.8016414310057467,1.252735218494409,-0.16587623029150617,0.0,-0.43641074352514053,-0.4555073606502223,-0.2773379675631922,-0.2773379675631922,0.5503296653655255,-0.2264516718433722,-0.03516330071855889,-0.1317971394923931,-0.6037147389842249,-0.8283886985265216,-0.24225327732908256,-0.13179713949239344,1.1141826806245592,-0.29343316912642575,-0.5430827910876637,-0.14097020502608779,-1.1748219465049285,-1.3540914360414014,-1.3540914360414014,0.25075552470080825,1.6135847577960607,0.03833798076942045,1.5481080338681346,0.877883485273879,1.2981390300935338,1.5705014924705427,1.5481080338681368,-1.255577461129702,-0.09184877393469847,-0.4850712500726656,0.34712639645815496,0.17063943907263301,0.3411299939206554,0.3411299939206554,-0.20542889168286285,-0.7334399354413264,-0.5426722018821565,-0.7454544946322502,0.5858185551776803,0.9940103635912979,1.1370419998827754,-0.7454544946322579,-0.7822503321554783,-0.19116126929659258,-0.39904344223381133,0.7075713657875436,-0.2592265495065656,-0.03707730570268848,-0.03707730570268848,-1.3305820057050668,-0.8999699816114424,-0.7115439537056656,-0.8212414763859477,-0.9631855001944488,-0.8011463922148975,-0.07325260335918125,-0.8212414763859474,-0.20056808897916995,-0.052301741289072994,0.31798282897037894,-0.5814041643046932,-0.439434167534336,-0.32173856276756113,-0.32173856276756113,0.5963784021989602
0,0.07196813164525093,0.3771656481197052,0.18790922493224121,0.3731454835847831,0.8732436431114158,1.1461236505717667,0.18790922493224077,-0.8942858874331532,-0.6313631357427028,-0.408248290463863,-0.8420921605341618,-0.5030579980437666,-0.4035428010572135,-0.4035428010572135,0.8482311341194608,0.278252359381203,0.9486335192636753,0.32348856835192175,0.23265847965679767,-0.3190660182116064,-0.4645281253613735,0.32348856835192147,0.4318712400813575,0.39451124361750967,0.0,1.2551143872372788,1.790219849057375,1.705937672504879,1.705937672504879,-1.0952825348281507,-0.5327659217522663,-0.7871266609752089,-0.5304522890642476,0.21610262941582575,0.37690599911191325,0.03524657496810098,-0.5304522890642486,-0.472233454917958,0.41238896311936546,-0.5430827910876637,-0.23396723617626927,0.7438592935898629,0.8188182412345316,0.8188182412345316,0.34494614467880413,-0.6393276230945228,1.4593000887941732,-0.6097287715189944,-1.1587650616141267,-1.0952953004959716,-0.6850735878645922,-0.6097287715189936,1.269727095245276,-0.9642443505026294,-0.4850712500726656,-0.8632732248285664,-0.8642497765044547,-0.9347368517877374,-0.9347368517877374,0.45985264285620614,-0.6014996191167907,-0.9000555113565001,-0.6044381154822471,0.14570383776868376,-0.5160313104476121,-0.5934938397693478,-0.6044381154822558,0.48765628845636183,0.9277105057754542,-0.39904344223381133,0.05473777008973616,0.9670475420152833,0.8861112074182318,0.8861112074182318,0.973299623960205,-0.1867558324091079,-0.45345806426574503,-0.05533134336241045,-0.31420036491212355,0.05648519221388768,0.13154438757541365,-0.05533134336241077,-0.1933919555702019,-0.17659489157279443,-0.49142800840876766,-0.27975457827477385,-0.5369928296960842,-0.4684568884072617,-0.4684568884072617,0.3674320481010199
