Label,Autocorrelation Z Accel Right,Excess Kurtosis Z Accel Right,L2 Norm Z Accel Right,Max Z Accel Right,Mean Z Accel Right,Min Z Accel Right,Root Mean Squared Z Accel Right,Skew Z Accel Right,Std Dev Z Accel Right,Zero Crossing Rate Z Accel Right,Frequency Center Z Accel Right,Mean Square Frequency Z Accel Right,Root Mean Square Frequency Z Accel Right,Root Variance Frequency Z Accel Right,Variance Frequency Z Accel Right,Autocorrelation Y Gyro Right,Excess Kurtosis Y Gyro Right,L2 Norm Y Gyro Right,Max Y Gyro Right,Mean Y Gyro Right,Min Y Gyro Right,Root Mean Squared Y Gyro Right,Skew Y Gyro Right,Std Dev Y Gyro Right,Zero Crossing Rate Y Gyro Right,Frequency Center Y Gyro Right,Mean Square Frequency Y Gyro Right,Root Mean Square Frequency Y Gyro Right,Root Variance Frequency Y Gyro Right,Variance Frequency Y Gyro Right,Autocorrelation Z Gyro Right,Excess Kurtosis Z Gyro Right,L2 Norm Z Gyro Right,Max Z Gyro Right,Mean Z Gyro Right,Min Z Gyro Right,Root Mean Squared Z Gyro Right,Skew Z Gyro Right,Std Dev Z Gyro Right,Zero Crossing Rate Z Gyro Right,Frequency Center Z Gyro Right,Mean Square Frequency Z Gyro Right,Root Mean Square Frequency Z Gyro Right,Root Variance Frequency Z Gyro Right,Variance Frequency Z Gyro Right,Autocorrelation X Accel Right,Excess Kurtosis X Accel Right,L2 Norm X Accel Right,Max X Accel Right,Mean X Accel Right,Min X Accel Right,Root Mean Squared X Accel Right,Skew X Accel Right,Std Dev X Accel Right,Zero Crossing Rate X Accel Right,Frequency Center X Accel Right,Mean Square Frequency X Accel Right,Root Mean Square Frequency X Accel Right,Root Variance Frequency X Accel Right,Variance Frequency X Accel Right,Autocorrelation X Gyro Right,Excess Kurtosis X Gyro Right,L2 Norm X Gyro Right,Max X Gyro Right,Mean X Gyro Right,Min X Gyro Right,Root Mean Squared X Gyro Right,Skew X Gyro Right,Std Dev X Gyro Right,Zero Crossing Rate X Gyro Right,Frequency Center X Gyro Right,Mean Square Frequency X Gyro Right,Root Mean Square Frequency X Gyro Right,Root Variance Frequency X Gyro Right,Variance Frequency X Gyro Right,Autocorrelation Y Accel Right,Excess Kurtosis Y Accel Right,L2 Norm Y Accel Right,Max Y Accel Right,Mean Y Accel Right,Min Y Accel Right,Root Mean Squared Y Accel Right,Skew Y Accel Right,Std Dev Y Accel Right,Zero Crossing Rate Y Accel Right,Frequency Center Y Accel Right,Mean Square Frequency Y Accel Right,Root Mean Square Frequency Y Accel Right,Root Variance Frequency Y Accel Right,Variance Frequency Y Accel Right
2,-0.5275338526264961,-0.013891223944443955,-0.6025510309879718,-0.2877588359504779,-0.2773256859793332,0.23265066382673166,-0.6025510309879724,1.8871127830152277,-0.08169918767605033,0.2511061477242556,-0.9780167214796839,-0.08539362877521225,-0.1826240867284676,-0.1826240867284676,0.7608697208895253,-0.7617702760293554,6.708440493728531,-0.9120468953845021,-0.5537285327201739,-0.39231929098056,0.4829095695361169,-0.9120468953845021,3.752094997297604,-0.9804112704231939,-0.02733322096365589,1.6131002897395081,-0.43150813768193663,-0.3260531662560159,-0.3260531662560159,-1.5835193766751479,0.442882325088759,-0.3590444318337718,0.507769270633087,-0.42539458026943866,-0.5009400543399474,-0.44036636805811163,0.5077692706330879,0.45316120559197126,0.14414220857582888,-0.10878565864408422,0.2335227662328371,0.11173059906803548,0.5115309714466533,0.5115309714466533,0.12291981830387262,-0.31911352418635347,-0.31891605863407807,-0.24346774212153452,0.05102123376177996,-0.8341982512838252,-0.650819124945575,-0.24346774212153507,1.0000391147411238,0.8619639660251194,-0.024818404210539838,-0.09621052858791336,0.5703240360992089,0.8654357157868267,0.8654357157868267,0.0895607260549945,-0.40189914380608777,0.4575231548359229,-0.22176039573485398,0.9012590067002137,0.6477544985062363,0.9950270452640461,-0.22176039573485382,1.6768052056584686,0.07952022838532896,-0.7154350566973513,0.05282037259855918,0.7541106954330412,1.0235401550439538,1.0235401550439538,0.1667458058915079,0.14658754987070974,-0.24106967697794907,0.21074701950551908,0.7715072021884027,1.100348647858986,0.9009188472559597,0.21074701950552077,-1.0702400489241521,0.003453681664450834,-0.0974835818647706,-0.4435360382269644,-0.6883458963429238,-0.6620378909619066,-0.6620378909619066,0.13175833214430313
2,2.0659515921493194,0.8640279041870818,2.1147465360535107,1.6521656730521233,1.9805505917205448,0.7581000891275043,2.1147465360535103,-0.15318900745524158,-0.16141049694971255,-0.9699123715415572,1.058566120595095,-0.07220446490755104,0.06549042466215514,0.06549042466215514,-0.8395636675490994,1.2973804307914878,0.5670408009170848,1.3767026587649327,1.5470570817858933,1.989738277959579,1.4405210452647956,1.3767026587649327,-0.4761458688958295,-0.005273594212448981,-0.8063300184278493,1.6972353738734793,2.991459479148188,2.545441797839388,2.545441797839388,-1.7065871610194001,-1.0066635243270912,-0.19481816068397997,-0.8842773817817704,0.6226469003533084,0.8159328880332403,0.8513517084887603,-0.88427738178177,-0.5140193936521157,-0.3712842317825903,-0.10878565864408422,1.223582035290191,0.3279002000072759,0.7542129105768131,0.7542129105768131,-0.6704168720320391,-1.694301050007285,-0.7873222251231107,-1.9626426249092628,-0.4577934295742766,-0.485509749546298,-0.50784780051342,-1.9626426249092632,0.08462973346280536,0.015065615251213086,-0.024818404210539838,0.14920761049024386,0.047117780431422174,0.2934958999332283,0.2934958999332283,0.057255045584073065,0.1001155379648559,-0.5227155943028942,0.40930698970972773,1.011312923220395,0.6325685859469802,-0.556585423731074,0.4093069897097277,-0.42267042746982936,1.3380681392139966,-0.3413084674152502,0.13873013161944325,2.2685221046584267,2.0121490632045655,2.0121490632045655,0.11580073353709658,1.5354015785136712,2.5012175961401066,1.3300888773866273,-2.077767044452409,-1.5051049766233873,-0.8368721173832561,1.3300888773866286,1.7722749296670357,-1.498934371795965,-0.5737605104040783,0.14996260716716578,-0.8723382224426819,-1.0624422929352413,-1.0624422929352413,0.047221806830969375
2,1.3414526399389544,-0.6759715553945171,1.5705503715659996,0.6081749881681398,1.5381043629059936,0.8105380154813493,1.5705503715659994,-0.6062740706679522,-0.011749292872222957,-0.9699123715415572,-0.509483384835027,-0.07915792548607409,-0.04346871402775043,-0.04346871402775043,0.5246692529436888,0.443791943098636,-0.3906055849226476,0.7054613164685307,1.5871921774482793,0.9856210436027469,-0.027746506263118254,0.7054613164685305,0.4080597795437086,1.3444563839164116,-0.02733322096365589,0.570557282134851,2.98616221386915,2.542675155938677,2.542675155938677,-0.27929600861180726,-1.3316453784751363,3.5682937499472542,-1.3132777251250178,0.9619964458942053,1.2269040491630843,0.8148205741984382,-1.3132777251250176,-3.074325376593514,-0.3501189814785626,-0.10878565864408422,1.7137821401464803,4.509892899585564,3.368380464688871,3.368380464688871,-1.2350867672887802,2.13289624633432,-0.23508627710441463,1.9311221738233102,0.9977575121031204,1.5678848622029877,2.5012220077020118,1.9311221738233104,-0.6578041220501163,-1.7072568422115104,-1.0858051842111214,0.7980886722483396,-0.8398191648501273,-1.473948101854197,-1.473948101854197,-0.06812519576455839,1.4558523015934857,0.43433422783727965,1.5149458162223142,-1.8559152091980895,-2.013211305419458,-1.3975854318405607,1.5149458162223142,0.8201692939866999,-0.5726185461478582,-0.7154350566973513,-0.17103715027013552,2.348702139910587,2.0565300730806144,2.0565300730806144,0.28782014323302574,-1.9569905903487357,-0.6071242255372243,-2.0287148920604583,-0.47618134406468354,-0.5564444564582507,-0.2593324614763742,-2.0287148920604565,0.14452204574432595,-0.45654548944434703,-0.0974835818647706,0.5656218752059494,0.04762387101527475,0.29828833669541677,0.29828833669541677,-0.03509370791657091
2,-0.6324311967487208,0.46755093997153213,-0.8398685249794138,-0.45226645902310547,-0.3741686390093474,-0.025258320893199508,-0.8398685249794143,0.5090022241657044,-0.46463433751957345,0.2511061477242556,0.9270556937753391,-0.07974171064009924,-0.05415049600590991,-0.05415049600590991,-0.6913394993649855,-0.35757265488142415,-0.26938175368255046,-0.16926028666938653,-1.2363118382354619,-0.8984903128939441,-0.19644852793754208,-0.16926028666938642,-0.4295551593869377,-0.9817188405450038,-0.8063300184278493,0.4372378601030754,-0.5517997151677403,-0.6334934535622418,-0.6334934535622418,-0.15128031399607125,-0.09654063957585293,1.4864570566691535,0.05349461832463465,-0.17790952753635253,-0.05580474702251567,-0.7784696265680254,0.05349461832463493,-2.3793190047712227,0.6769144035332814,-0.10878565864408422,0.7616817749025573,0.6411351596446673,1.0593036674342928,1.0593036674342928,-0.24116317393073525,-1.075315366693281,-0.4151359142005358,-1.1111005185245326,0.9977575121031204,-0.18402933014328998,-0.6782219621284055,-1.111100518524533,0.17162838843508962,0.6713010452313825,2.097155155790623,0.36314019290075167,1.4299873399866838,1.6143004908019878,1.6143004908019878,0.03541839119215364,-0.6594780057925235,-0.4707362970259542,-0.7219654303675529,-0.16852971855190163,0.10484125689699454,0.026573190516164236,-0.7219654303675528,-0.860125953281821,-0.19334437677575073,-0.3413084674152502,0.021573324769979304,-0.15864472597323634,0.14090195747509265,0.14090195747509265,0.1844271463248087,1.6187011754513185,0.9286022312575831,1.391941560275446,0.7657262117444418,1.550327010492512,2.275520694946769,1.391941560275448,-1.5358433283019064,-1.3087439871816766,-0.5737605104040783,-0.5594776452587055,-0.8738670362618939,-1.0665934648380813,-1.0665934648380813,0.1388834227614464
2,0.12565541459561605,0.3811760588858308,0.3933334691503767,0.5423719389390894,0.6085230675333744,0.417788648708674,0.39333346915037654,0.37879829681360766,-0.1132751095259534,-0.6985749228158209,-0.29057137836448604,-0.08458309571912115,-0.1600351560042431,-0.1600351560042431,0.38714068645188165,-0.7615985559477386,0.4982111680375756,-0.9115870788470987,-0.8358209104170723,-0.40104086198679056,0.2795571763720352,-0.9115870788470987,0.273202901656677,-1.0226665971107722,-0.8063300184278493,-0.7690294661006635,-0.6109690841890306,-0.8650917040141525,-0.8650917040141525,0.6746429623274443,1.7694279312592434,0.10767023430565942,1.4517137749424092,-1.4590395848942612,-1.404954554852614,-1.5578004914282377,1.4517137749424092,-0.7567315061300143,-0.3119542063267429,-0.10878565864408422,-0.01599127939895684,-0.4021714363011857,-0.3078584770029327,-0.3078584770029327,0.24793736362797575,-0.06847166736695945,-0.9070870970514026,0.01588700344268062,0.5906459560770337,-0.10982947031120274,-0.6808431030763289,0.015887003442680177,0.1429744436073635,1.4108603643441069,-0.024818404210539838,-0.09328263838577602,1.2453549927779257,1.4670851386095067,1.4670851386095067,0.09431134007524598,-0.6762675201048581,2.037629912457741,-0.7661556760980314,0.1933534540056349,0.4709033660261436,1.0540274334298667,-0.7661556760980313,2.1129696059369185,-0.78616224927575,-0.7154350566973513,-0.1360541251949136,-0.4725363558673982,-0.32357304062987846,-0.32357304062987846,0.2692870822705079,-0.353416125120204,-0.10534057194293643,-0.24401607052106492,-0.6707242398744923,-0.9806841162319379,-0.7601541630911478,-0.24401607052106275,0.8374262475234271,-0.1915439879770231,0.37879334667453707,-0.8603944767969435,-0.8907007370912267,-1.1137854911778757,-1.1137854911778757,0.15218262465431617
2,-0.7644763528635433,-0.34370820233229366,-1.237782249467151,-1.2646810283510053,-1.2376524081474234,-0.4105165553296111,-1.2377822494671518,-1.0869069104585571,-0.4118538256816535,2.4896400997115795,0.2513292368423118,-0.08185480787375654,-0.09588031733242773,-0.09588031733242773,-0.027063522001599814,-0.6109619607570566,2.8355168788361667,-0.5771818551822072,-0.25414871152593776,-0.1819340699423895,-1.114159525510859,-0.5771818551822072,-2.4748946506389378,0.044774603067612634,3.867650766357311,0.469290776787429,1.1158672241956846,1.390919138582247,1.390919138582247,-0.18057786815725244,1.9051120396266679,-0.1019788449966783,1.5383620452299989,-1.5863813588017792,-1.4906988118327706,-1.5330658692524994,1.5383620452299993,0.2897991689851641,-0.6324840557644406,-0.10878565864408422,-0.31112164648772217,-0.3024871603702804,-0.09835832081597826,-0.09835832081597826,0.35759000657334133,-0.3981181416437419,-0.5364279223188373,-0.32774031169972034,0.4231349558017887,-0.6114428734016949,-0.6658311140109517,-0.32774031169972134,0.7309286215822525,1.0499601814350779,-0.024818404210539838,-0.19743455408078037,0.34435390131078636,0.6336327622907345,0.6336327622907345,0.09694911205967029,-0.09885569066227468,-0.6328528780694612,0.1874869214053191,0.10919457666667291,-0.4693810643877313,-1.1231195377211083,0.18748692140531925,-0.5878313324895101,1.0175003812468266,-0.3413084674152502,-0.12362587356405183,1.3518591030732166,1.4555027174622672,1.4555027174622672,0.26358926408001926,0.5330943174218554,1.0497373907699212,0.5411119266640356,0.8547031950993151,1.0642826946329662,-0.013949941006484914,0.5411119266640372,-1.5386827196389141,0.516440348450214,-0.0974835818647706,-0.37388185927366663,-0.24790440836596817,-0.026583649023346336,-0.026583649023346336,0.1301394655528093
2,-0.48603009775382117,-0.524422134051193,-0.5191491121336513,-0.15741818074678066,-0.990002622548054,-1.1253846125616196,-0.519149112133652,-0.44776722078833203,0.8883712162850607,0.2511061477242556,-0.35609182323466354,-0.07374572802151812,0.0436250287169049,0.0436250287169049,0.43026627981746657,0.8316896143568714,0.9498468855485483,1.0308457769668478,0.9851657425124931,-1.043672307511902,-1.3535623944430295,1.0308457769668475,1.7518298007093023,1.531828537228057,-0.02733322096365589,0.8507652426320419,4.627385793476882,3.3205291004515787,3.3205291004515787,-0.5796457928939929,1.1006608310155603,-0.47725739724126864,1.0004847229916571,-1.163908313469299,-0.9791582585193157,-1.0613956509935942,1.0004847229916567,-0.3610782795864427,-0.5149872446771514,-0.10878565864408422,-0.6728405533744048,-0.5404149381437825,-0.746912231231966,-0.746912231231966,0.4344256386260649,0.14412889338088958,0.33154017229202903,0.227216665721796,0.6373097347251381,0.8141568711174605,-0.001252740942149215,0.22721666572179486,-1.06020043649227,0.2430787312155161,2.097155155790623,-0.13697276724374952,-0.07439284185226777,0.1390115499279039,0.1390115499279039,0.08859044175784588,1.3920713614674816,-0.5602682116168617,1.4721335539467126,2.134833935695537,1.4495969721941073,-0.5699501525421161,1.4721335539467129,-0.5216606120117233,2.0961379160047713,-0.3413084674152502,-0.11183953696434369,2.019874830934073,1.8706459120484955,1.8706459120484955,0.25775300382523225,0.09566349122717975,0.21700291985299638,0.1659301618643978,0.36155957548840606,-0.7741086915678673,-0.8598587703546744,0.16593016186439952,1.1613935802614452,0.9139610199831092,-0.0974835818647706,-0.05344880694237643,0.7340086437023338,0.9105768572909497,0.9105768572909497,0.1003747914832882
2,-0.6093693018911794,-0.11063534218934956,-0.7837015809086124,-1.287459006930292,-1.7171473903880885,-0.9562990541145278,-0.783701580908613,-0.9079869661683018,-0.16221239209717095,0.725946682994294,-0.04596499879918327,-0.07805103154308946,-0.024035635683770134,-0.024035635683770134,0.21332520318727535,0.5504853969651501,-0.3262302545328397,0.7991475423202843,1.2514907701578957,1.0915333830865752,-0.2412490648137375,0.7991475423202846,-1.0805764463495882,1.34029737497508,-0.02733322096365589,0.17395163885444967,1.6962748603271887,1.7952214802656903,1.7952214802656903,0.08666656994446326,0.5018287068258009,0.14664787207126123,0.5543493111298141,-0.6548839951579538,-0.5542225683548191,-0.7413676933044152,0.5543493111298141,-0.4287357593569543,-0.41122718963492133,-0.10878565864408422,0.6080365361174019,-0.07421629780762747,0.27024371406741243,0.27024371406741243,-0.12179934893015008,-0.7913589218393898,0.06604523344407738,-0.7679241015691225,-0.5128327582361428,-1.0250805593833272,-0.6975230909267467,-0.7679241015691233,1.0303748313397771,0.08451452348456553,2.097155155790623,-0.07186673746208201,-0.11406137588277405,0.08611645545289613,0.08611645545289613,0.0820425781420135,0.41632069405456196,0.3828143667344231,0.7168194693687572,1.3052216179272311,-0.8042452332557287,-1.056295893665897,0.7168194693687577,1.2786134982822683,1.5591500014003552,0.40694471114895203,-0.07012931831158477,1.3947503149077254,1.4839778304633469,1.4839778304633469,0.23560056732572485,0.6872020295970577,0.45528042870903146,0.6683678952385216,0.8107173982430927,1.0535532594319725,0.05472268474562737,0.6683678952385227,-1.4341137484031161,0.6846346280414778,-0.0974835818647706,0.044219136157097536,1.030248542091146,1.1366994382352709,1.1366994382352709,0.08785690541469211
2,-0.2188233543483513,-0.4200650356875464,-0.06669344185865395,-0.18272704583487712,0.2675881609010589,0.33538619300977485,-0.06669344185865422,-0.10525999422556119,-0.32491388134030014,-0.834243647178689,0.7450415903867075,-0.07974622805506137,-0.05423441955711495,-0.05423441955711495,-0.4962620471263702,-0.26147365659605454,1.0097115543332607,-0.04020900667883848,-0.8842697044666664,-0.9393276622642218,-0.3354001930926169,-0.040209006678838796,1.5220661463022813,-0.6396567974250739,-0.8063300184278493,1.2093433939352685,-0.3325798838777485,-0.13467376611767962,-0.13467376611767962,-1.0217977737762236,0.3655981141998534,-0.7174469916742238,0.4458716772183473,-0.3107357385435221,-0.4364035364431746,-0.39565378181735306,0.44587167721834736,0.4867598015053959,0.4281598237216096,-0.10878565864408422,-0.7984962456111767,-0.4845110052254085,-0.5313930982955815,-0.5313930982955815,0.4464563170721554,-0.32676393850055707,-1.0933724498098247,-0.25157286476610735,0.6627355115526294,0.3987737746475298,-0.05296070327844554,-0.2515728647661075,-0.05670657823636184,0.775220339527278,-0.024818404210539838,-0.13720939081340827,-0.06006804110995167,0.15779568786012022,0.15779568786012022,0.0887188698401503,-0.5106813471898233,-0.34197625253692665,-0.405035883233598,0.211156293442723,0.422033932339391,-0.061438438239479906,-0.405035883233598,-0.7326071683199796,0.09826768733395572,0.40694471114895203,0.23540977559858506,-0.08002900168262889,0.23622816325050508,0.23622816325050508,0.05355997018048866,0.39581559465802485,1.2637614816251475,0.4256766408945255,-0.5764689608968718,-1.113513262263895,-0.7613034957397193,0.42567664089452695,1.5541593576567823,-0.013290804142025145,-0.0974835818647706,-0.06115050186412327,-0.08053913254437972,0.16374781112438913,0.16374781112438913,0.09229605461818899
2,-0.6127389116150973,-0.3863612933363175,-0.7917447283722205,-0.5724835681915642,-1.4785052950471917,-0.5303746727098281,-0.7917447283722211,0.9807011548955743,0.205703279801079,0.8616154073571622,-0.6891354424005502,-0.08306246423140733,-0.12247861861623689,-0.12247861861623689,0.6245308614244208,-0.48194328048815915,0.424712845310733,-0.35421256185756095,0.3518912688109931,0.5204372348170581,-0.33925023923041514,-0.35421256185756084,-0.9795193985469727,0.22571359345909434,3.867650766357311,-0.8402405031128786,-0.394108464725811,-0.2494173106485695,-0.2494173106485695,0.7032344409560144,1.017535571496434,-0.7366831384910352,0.9412175239059467,-0.8206168287630282,-0.9070094341933512,-0.995563502741243,0.9412175239059474,0.2609915047379712,0.5081872301026467,-0.10878565864408422,-0.813582975828185,-0.5542641880951318,-0.8207418933118716,-0.8207418933118716,0.44733103529055684,-0.34038910705182385,-1.0873993312739452,-0.2660369588859464,0.4611240576499246,-0.35833609568613045,-0.6503425538641345,-0.26603695888594825,0.1614832656914944,1.2270576744853219,-0.024818404210539838,-0.15493607642026755,0.22085171457951375,0.49790973137893807,0.49790973137893807,0.09240576513648395,0.4334344671452031,-0.9011555717281227,0.7322600996803688,-0.05685736208289437,-0.7005853642418428,-1.5729567513610663,0.7322600996803688,-0.6457078738368347,1.7359439806106187,-0.3413084674152502,-0.4186158696683458,0.4333151102485919,0.7556860085643214,0.7556860085643214,0.3974625905895165,0.5728897181785604,1.6352635116342646,0.5742042865779671,0.8501789417083896,1.2160900079681514,0.6696156517310641,0.5742042865779693,-1.7130821769529334,-0.11833706658351809,-0.0974835818647706,-0.312764740663147,-0.43170962809867397,-0.2611752840517656,-0.2611752840517656,0.12156587224362259
