Label,Autocorrelation X Gyro Right,Excess Kurtosis X Gyro Right,L2 Norm X Gyro Right,Max X Gyro Right,Mean X Gyro Right,Min X Gyro Right,Root Mean Squared X Gyro Right,Skew X Gyro Right,Std Dev X Gyro Right,Zero Crossing Rate X Gyro Right,Frequency Center X Gyro Right,Mean Square Frequency X Gyro Right,Root Mean Square Frequency X Gyro Right,Root Variance Frequency X Gyro Right,Variance Frequency X Gyro Right,Autocorrelation Y Accel Right,Excess Kurtosis Y Accel Right,L2 Norm Y Accel Right,Max Y Accel Right,Mean Y Accel Right,Min Y Accel Right,Root Mean Squared Y Accel Right,Skew Y Accel Right,Std Dev Y Accel Right,Zero Crossing Rate Y Accel Right,Frequency Center Y Accel Right,Mean Square Frequency Y Accel Right,Root Mean Square Frequency Y Accel Right,Root Variance Frequency Y Accel Right,Variance Frequency Y Accel Right,Autocorrelation X Accel Right,Excess Kurtosis X Accel Right,L2 Norm X Accel Right,Max X Accel Right,Mean X Accel Right,Min X Accel Right,Root Mean Squared X Accel Right,Skew X Accel Right,Std Dev X Accel Right,Zero Crossing Rate X Accel Right,Frequency Center X Accel Right,Mean Square Frequency X Accel Right,Root Mean Square Frequency X Accel Right,Root Variance Frequency X Accel Right,Variance Frequency X Accel Right,Autocorrelation Z Accel Right,Excess Kurtosis Z Accel Right,L2 Norm Z Accel Right,Max Z Accel Right,Mean Z Accel Right,Min Z Accel Right,Root Mean Squared Z Accel Right,Skew Z Accel Right,Std Dev Z Accel Right,Zero Crossing Rate Z Accel Right,Frequency Center Z Accel Right,Mean Square Frequency Z Accel Right,Root Mean Square Frequency Z Accel Right,Root Variance Frequency Z Accel Right,Variance Frequency Z Accel Right,Autocorrelation Y Gyro Right,Excess Kurtosis Y Gyro Right,L2 Norm Y Gyro Right,Max Y Gyro Right,Mean Y Gyro Right,Min Y Gyro Right,Root Mean Squared Y Gyro Right,Skew Y Gyro Right,Std Dev Y Gyro Right,Zero Crossing Rate Y Gyro Right,Frequency Center Y Gyro Right,Mean Square Frequency Y Gyro Right,Root Mean Square Frequency Y Gyro Right,Root Variance Frequency Y Gyro Right,Variance Frequency Y Gyro Right,Autocorrelation Z Gyro Right,Excess Kurtosis Z Gyro Right,L2 Norm Z Gyro Right,Max Z Gyro Right,Mean Z Gyro Right,Min Z Gyro Right,Root Mean Squared Z Gyro Right,Skew Z Gyro Right,Std Dev Z Gyro Right,Zero Crossing Rate Z Gyro Right,Frequency Center Z Gyro Right,Mean Square Frequency Z Gyro Right,Root Mean Square Frequency Z Gyro Right,Root Variance Frequency Z Gyro Right,Variance Frequency Z Gyro Right
3,-0.7185993596862421,-0.054127313869897206,-0.8100169664114647,-0.2765693918776815,0.15707029394833427,0.6556850490923206,-0.8100169664114647,1.086007738019921,-0.7183645500196908,1.6325378066692737,-0.312998066887332,-0.5642379124211865,-0.6199898779597975,-0.6199898779597975,0.3518395923132113,-0.17368204113627356,-0.576379751209399,-0.0671624202362085,0.7749212803725074,1.0357060737361037,1.2998153648711543,-0.06716242023620926,-0.039306987515080764,-0.5718051437561805,-0.37203989819317684,-0.4646826804782987,-1.1448440648736284,-1.591289771600727,-1.591289771600727,0.21871581071278237,0.448650755049854,-0.9561135912647959,0.4994922299063247,0.6740929231904692,0.08501870837017567,-1.003037630726156,0.4994922299063262,-0.10521209128603799,1.6966383510842258,-0.8376004931250449,-0.4006614174552914,0.936749883992727,0.9626179585359893,0.9626179585359893,0.16408121337198575,-1.0236385414881,-0.40107473892979817,-1.1595743488871233,-1.0522739870065838,-0.9207584894149095,-0.26592504701329733,-1.159574348887124,-1.0388466174191955,-0.2541225703953957,1.310654098253087,-0.2602331696910477,-0.6182718757282344,-0.5084929467923095,-0.5084929467923095,0.3678243791428389,-0.828594019004672,-0.6910955657855559,-1.1664352848200208,-0.2714598344885431,0.2921126085790092,0.8264442601944036,-1.1664352848200203,0.5078702447561099,-0.7814681672955853,2.090861341853845,-0.11520358065653485,-0.6045961566164693,-0.8325883045657283,-0.8325883045657283,0.18510681022276607,0.6634373528458432,0.20503889983212872,0.6485254183198048,-0.12028009621732372,-0.6323967678235489,-0.7443678622655422,0.6485254183198051,0.9520717396088709,1.0644149694270661,-0.13685937700384793,-0.6346027759331593,-0.4386942839683539,-0.39729372268352037,-0.39729372268352037,0.5299909065485247
3,-0.7816013696126428,-0.5712962065114121,-1.0559538659293195,-0.6602318571752952,-0.1390864446562805,0.37101468422889583,-1.0559538659293195,-0.2071880703679851,-0.8327131724729121,0.5574666650224711,0.5996326022421009,0.04288367945068221,0.35797125906476696,0.35797125906476696,-0.09599908300094777,-1.0067757344871342,-0.39962365353606544,-0.8608498784417278,-1.2287788175053551,-1.032808348012414,-0.7145721411306764,-0.8608498784417288,0.16279152498147195,-0.3338141687841475,0.7440797963863539,-0.3113801140538797,-1.0721795561229441,-1.3075046609767726,-1.3075046609767726,0.18633070319176206,0.8487497381530276,-0.9372368011463548,0.8521087201565681,0.7191309015325894,0.21933684610355195,-1.0867200592165565,0.8521087201565697,-0.28991455011980327,1.85095072467792,-0.12080776343149696,-0.4060725210839827,0.7480351720346113,0.8261947130621455,0.8261947130621455,0.16416573319017108,0.2633295289604521,-0.2581603828817595,0.4080303400576157,0.6536914140058713,0.3453015057222181,0.0904273990967796,0.4080303400576141,0.2887736070643525,0.7508665599030041,0.6390339139087936,0.9470492279935362,0.7794466808717068,0.8672165930506793,0.8672165930506793,-1.0292792485321949,-0.7249152696074305,-0.05685839616990658,-0.8143629597293982,-0.6962813011718464,-0.12516452047056112,0.5351536761807346,-0.814362959729398,0.29526880259816424,-0.9312567267592252,-0.5782435893876389,0.5545807808089798,-0.5734745590081018,-0.7054590832855607,-0.7054590832855607,-0.05066486022671765,1.2838522472861222,-0.7088142912681182,1.0469830618254505,-0.8432145535102837,-1.039138914050981,-1.00612484365086,1.0469830618254508,0.41498161693347235,0.4957878195296609,-0.13685937700384793,-0.8312707999742481,-0.4261579077242221,-0.3672743600663386,-0.3672743600663386,0.5691322982002901
3,-0.7522280826427253,0.32296344014473016,-0.9250975919931567,-0.5254771856881352,0.14893999191637228,0.7042084168485281,-0.9250975919931568,-0.17106252895800483,-0.9939263679712044,0.6649737791871514,1.5086473748107405,-0.5460181234564517,-0.5750837637904328,-0.5750837637904328,-0.9462448722779497,-0.2647342764587504,-0.14600643107327477,-0.14852198259776944,0.8740025304084859,0.8472349275898478,0.4627322047519727,-0.1485219825977703,-0.6573121251535972,0.054937591236175476,-0.7440797963863537,-0.4452501719381955,-1.0036579091245157,-1.1215533071654487,-1.1215533071654487,0.2163243994190713,0.31505253239867165,-0.7098268943098036,0.37752279024525315,0.6109555703744128,-0.4058867725188184,-0.8086613569541499,0.377522790245255,0.6590467001236485,1.534762650278573,-0.12080776343149696,-0.35647488043593684,0.8876424781766791,0.9276815648558123,0.9276815648558123,0.15974298252267588,-0.3816028465464729,-0.6797663032728721,-0.27736805165057793,-0.25267221169500914,-0.6263155311242631,-0.3500638190115108,-0.27736805165057876,-0.6360890358804255,0.8347033759278665,0.9748440060809402,0.4681917891556442,1.4093329022874224,1.3334839294971725,1.3334839294971725,-0.44241956741317207,-0.7603002453573894,0.387555575810038,-0.9133578291044911,-0.7400705918672141,-0.061575016883423477,0.5663752483585927,-0.913357829104491,-0.646992414999705,-1.0048557529191566,-0.5782435893876389,1.9022522426892403,-0.515859904801657,-0.5265686710400795,-0.5265686710400795,-0.9449965455086847,1.2927862311236533,-0.8857443750146029,1.0524294227658721,-1.0719270844732023,-1.0476590145827223,-0.9837742475325726,1.0524294227658721,0.21549329137073905,0.2965620111903625,-0.13685937700384793,-1.0340837251218993,-0.6059359196231803,-1.0575890795435696,-1.0575890795435696,0.5879202814059311
3,-0.5319548979083603,0.7527979647310538,-0.3864138299308365,-0.45117632210039305,-0.41729243564074164,-0.7990452536061071,-0.3864138299308365,-1.3049159526472558,0.13662808940634297,1.847552034998634,-0.24186508753750013,1.6598367062522912,1.7448366447148624,1.7448366447148624,0.33160479932279474,-0.672886866884942,-0.18384905765776638,-0.5285056492523558,-0.9050962882427386,-1.0308117861498325,-0.9900513643414529,-0.5285056492523563,0.8406770779697754,-0.015240606790488215,0.7440797963863539,-0.3297639533946207,-0.8923973311342885,-0.8846781984674503,-0.8846781984674503,0.1925211044408696,0.7837327975464787,-0.41627487235831007,0.7960220575869501,0.6439974516814818,0.7523615329737835,-0.40163638040432403,0.7960220575869519,-1.0896726883472199,1.2067294644633741,1.3127776959555995,-0.36036767974162404,1.2370330345851965,1.16849095661472,1.16849095661472,0.16088232106690833,1.175838332705966,1.1793864694849185,1.2065333261846678,1.844753307411568,0.9116855199382776,-0.42925325148041643,1.2065333261846665,1.2609578773283487,0.992625202864853,-0.5820936939899214,1.296350546655406,1.447079217472885,1.359688370316605,1.359688370316605,-1.481562078178918,-0.8026608979316625,3.994764854597319,-1.0558060371373263,-0.5606652143167898,0.1312114999798784,0.2674453019748464,-1.0558060371373261,-2.4810306793096264,-0.796050578556057,2.7581375746642163,0.6631636051899091,-0.2410268008295159,0.01796143570019901,0.01796143570019901,-0.10192437326170885,0.5890237146625912,0.0027138823148352724,0.5977090903560842,-0.09712334897697274,-0.5768285192939976,-0.7382176982329927,0.597709090356084,1.06898161204984,1.2763874929010648,-0.13685937700384793,-0.2544552938346634,-0.00612160391050307,0.34070653453411104,0.34070653453411104,0.3966764936769736
3,-0.12653894312781852,-0.7616565804560073,0.18157900452482895,0.0047605363148108416,-0.8132923081912867,-0.8899456769318144,0.18157900452482884,0.38302767512487745,0.719375688893011,-0.08757601996561042,-0.42269028675335646,0.19830158295420233,0.5332614302265013,0.5332614302265013,0.37832090480790326,2.0392908486638515,1.5302085776721388,1.643146316160483,0.49769913001277166,1.5711782403718602,2.023274208161286,1.6431463161604818,-1.8151430381233458,-1.4462098859454129,-1.1161196945795306,1.415930986614224,-0.9288497810208735,-0.9562564058115306,-0.9562564058115306,-0.5560916494482309,-1.4386683672225509,-0.5846600334950508,-1.5105908332046774,0.44511479031090384,0.6265977145954149,1.0130203695821258,-1.510590833204676,-0.09583490307753398,-0.2635106412885163,-0.12080776343149696,-0.17234883462845416,0.15871683341720494,0.354580641194464,0.354580641194464,0.13599100300878195,-0.9713627556430503,-0.39291572243534995,-1.07515779022748,-0.6975132549837855,-0.5954847444029945,0.15229414321311222,-1.0751577902274805,-0.030693950007780153,-0.2912483434524574,1.035900386475876,0.5392400445408179,-0.5216812315609479,-0.38593865958766205,-0.38593865958766205,-0.5294630240073614,2.1983082590171157,0.5253202088227267,1.9305572975896017,-1.722715315865159,-2.1415799570533647,-1.452066344573627,1.9305572975896017,1.1533206867455383,-0.3757018138320127,-0.5782435893876389,0.26676131232887884,1.3355217132840276,1.550047906309589,1.550047906309589,0.0677293830824708,-1.3094592042574305,0.747401042510523,-1.1331588812398443,0.9163808624329062,1.1129035297800018,0.9478271206862013,-1.1331588812398437,-1.6910835062306366,-0.25868107576386634,-0.13685937700384793,0.9854354920748971,0.5803688915886348,0.9820397750721319,0.9820397750721319,-0.5700863656427929
3,1.2403903894826016,0.024430688567252657,1.3328054487428262,1.0517265712058599,1.874231422183052,1.9108226073353698,1.3328054487428262,-0.9061185207404261,-0.7319241572191781,-0.8401258191183723,-0.13020276411003795,-0.5259959376192777,-0.5281816286364487,-0.5281816286364487,0.2946982188120757,-1.0538012774890413,-0.3721622279681459,-0.9094557024810098,0.30005000429333084,0.7161440629303235,0.6647792690942615,-0.9094557024810114,-0.6835769155529478,-0.265875359350673,-0.7440797963863537,-0.06573345746298717,-0.015460468137515657,0.22315843526896986,0.22315843526896986,0.13336405813924335,0.24093161355956194,-0.07015318702026935,0.30886367974147777,-1.857294009047952,-1.399987244466073,-0.6979675116725449,0.3088636797414788,0.9477978644162284,-1.1643285510706105,-1.195996857971819,0.1926050822210024,-0.9822664900424949,-0.9862166671706828,-0.9862166671706828,0.06787572995745882,-0.9523343044944351,-0.3749158351540288,-1.0451831045960127,-0.82651715753753,-0.2923749756607213,0.20673687803548504,-1.0451831045960132,-0.46139779638127554,-0.5805321446798362,0.5169211531189221,-0.17722500334810767,-0.8798243671544422,-0.8833704568804635,-0.8833704568804635,0.27958014485361515,0.7565307983099978,-0.8149729937183929,0.9759646851803825,-0.27766876376624444,-1.1026990258641733,-1.438780403106602,0.9759646851803825,0.1671306114008451,0.8672930998011414,-0.4114245311850461,-0.2558973710580012,0.40609010658305333,0.7907994521778924,0.7907994521778924,0.21707264049160224,-1.3261123776747237,-0.8992440577727295,-1.155812499373136,0.8892589187472898,1.1224697281932678,1.3348374427344083,-1.1558124993731356,0.2653834166933915,-0.8619161074030266,-0.13685937700384793,0.046925732362296274,-0.5633016657728046,-0.7905673844298114,-0.7905673844298114,0.23597413260605235
3,0.22875534859500612,-1.0401243440803898,0.5474732102453952,1.0858374028354416,0.8036461024661617,-0.0071439759319538955,0.5474732102453953,-0.11205608997333416,0.9569703084205676,-0.08757601996561042,-0.48591371072906747,0.26436860253837674,0.6033082829046575,0.6033082829046575,0.39090518596335816,0.9368581446155535,0.5128245107756134,0.8460019394836835,-2.4821822991781195,-1.6465137755885297,-0.6867635129201247,0.8460019394836822,1.2693733489493673,-1.2708887941589926,-1.1161196945795306,0.5318957109558058,-1.0288282742646502,-1.184817836982615,-1.184817836982615,-0.09143118895555492,-1.3525448322227573,-0.4053897545346373,-1.4003928969606871,0.025461851926849813,-0.41789008707215086,-0.3876010363853645,-1.4003928969606854,0.5176871267021674,0.4237896565654402,0.5959849662620512,-0.19199775650582854,1.7487180192152683,1.4933085941853252,1.4933085941853252,0.14211918566731588,2.3048498721907285,-0.6870169933005499,2.034285066902665,0.558050589698785,1.7975190235187148,1.138037599466682,2.034285066902663,-0.0065659552347143635,-0.050775903883256396,-1.3147702587291505,1.0148953440391888,-0.27647963247033197,-0.10152865941751903,-0.10152865941751903,-1.1170733097441583,0.337746320515599,-0.962661004763415,0.6225448207917976,1.315085029688109,1.9183334608982285,1.7225698105759002,0.6225448207917976,0.007756853151120674,-0.20487428200264188,-0.5782435893876389,-0.7775839242511048,-0.6435537554925288,-1.101713262611238,-1.101713262611238,0.2819829448027694,-0.761534043635645,-0.4119432146535657,-0.5031771615317167,0.3839342837626459,0.48129823486712,0.5932178128134735,-0.5031771615317165,0.0033774298038646024,-0.5035483448681863,-0.13685937700384793,0.5627983226022384,-0.03645727478839602,0.3003783246418126,0.3003783246418126,-0.1495004627847562
3,1.6692023360394848,-0.46384095250583596,1.6043263411058564,-1.5481266725631249,-2.2661788965299356,-1.8526490926517598,1.604326341105857,0.891236263837073,0.33795638173303794,-0.8401258191183723,-0.6369779524021756,-0.6236365687525721,-0.786358150284074,-0.786358150284074,0.41304338459481077,-1.7183332539561682,-0.01141223887582957,-1.6562004453025176,0.18223059039044393,0.18994624817236452,-0.39325213235406814,-1.6562004453025185,-0.5472135986467722,0.14321359624123756,1.4881595927727078,0.4431355962246986,0.9338766885565926,0.9887494247896615,0.9887494247896615,-0.03343637547511429,2.5090446721567985,0.36471189343266086,2.157371723264571,0.9725221441676957,1.6822910887057565,2.816164849300908,2.1573717232645717,-0.2380089683646079,-1.391870408011913,-1.195996857971819,2.4242763978199804,-0.22630876568258101,-0.006453102016603461,-0.006453102016603461,-0.9592409196641943,2.6215075532249776,3.145148622455702,2.2446694436952774,3.433947934560719,1.3782024339044001,-2.1664714262670426,2.244669443695277,1.2194320891707036,1.869206308350298,-1.0705447371494075,-0.6109474314096284,1.9744162930203701,1.7092030861078928,1.7092030861078928,0.7291789281190777,-0.19822925556668095,-0.9719562386820815,0.06296025166031678,0.5255706541656591,-0.08935468107602905,-0.23542129671958853,0.062960251660317,0.46018323595965843,0.810114193496547,-0.07778641477986066,-0.5601601280818336,-0.289781454888468,-0.06036907892595602,-0.06036907892595602,0.2651435711693561,-0.9206268091188169,1.3627898531805385,-0.6679176010607234,0.2679919397030808,0.6368209159484128,0.7108209494358738,-0.6679176010607233,-2.039722047361248,-1.045439356663309,-0.13685937700384793,0.21309623558099966,-0.486634877948828,-0.5232976784883663,-0.5232976784883663,0.12710755096269205
3,-0.5197011191925225,-0.23223859076426898,-0.36466009473996974,-0.06650070600045416,0.4499058653339734,0.4230964214368634,-0.36466009473996985,-1.0311226673136036,-0.3503361155955954,-0.30259024829497094,-0.6037473246792239,-0.6825514789809058,-1.0061791896228365,-1.0061791896228365,0.40912196769870246,0.4312107260948409,0.023539417518839034,0.4466808963689856,0.5818925238257291,0.9713068158089349,0.35888435877819397,0.44668089636898484,-1.2774294885894517,0.23968295641128318,-0.7440797963863537,-0.2732871602442949,0.07708652305925066,0.3090637514828986,0.3090637514828986,0.189599620034727,-0.6819529995158747,-0.4501492209532031,-0.6166191722018082,-0.3018000935030429,-0.8351509008058072,-0.7895944745132992,-0.616619172201806,0.7781014304614707,0.2830302413965002,-0.12080776343149696,-0.2703141245931237,-0.057856233512489766,0.15817080568022368,0.15817080568022368,0.148245485518281,0.07007293172752599,-0.7567786019621782,0.21632725696960273,-0.08474471785349663,0.5177829605129649,0.5597897644593578,0.2163272569696021,0.13208589798543013,0.02938396753819765,-0.15469903122537124,0.5465101176233934,-0.30523071530115575,-0.133189468687449,-0.133189468687449,-0.5378456305019184,-0.18099481221228916,-0.6870669062891834,0.08388091916808235,-0.7825527395567499,-0.7055878231451694,-0.2609964143546423,0.08388091916808245,0.6465754374244757,-0.30327057532620766,-0.5782435893876389,-0.4924162104032272,-0.5555407743775166,-0.6441232118701832,-0.6441232118701832,0.25689379854306893,-0.04783091530998289,-0.22344816548200497,0.12842551394319668,-0.1290035283969079,-0.14117160305059878,0.054853453964243015,0.1284255139431973,0.9822897343516889,-0.28797906144102703,-0.13685937700384793,0.546087578011276,-0.03239313714431302,0.3058414616777258,0.3058414616777258,-0.13479136103066416
3,-0.7267195755027988,-1.04925361705087,-0.8356440391957252,-0.6511131200069913,-0.2997866076965426,0.24226604193839252,-0.8356440391957252,0.22552458604299133,-0.5329561096280026,0.5574666650224711,-0.4943109541256218,-0.7190486447886334,-1.2247853958376833,-1.2247853958376833,0.3924016992253494,0.008409311707699773,0.5034158645375367,0.09220125004661431,-1.3037314729729872,-1.317469884969415,-0.8497046938413251,0.09220125004661309,1.4288855862367076,-0.3814487842874207,0.7440797963863539,-0.31016463302722624,-0.7269235218769481,-0.6057149244771656,-0.6057149244771656,0.1897537470595603,-0.026505940679123482,-0.7133011290701367,0.05484301168570132,0.7789009288651219,0.5931071937591526,-0.18342650358125512,0.05484301168570278,-0.5544986341557484,0.9636091489074454,-0.12080776343149696,-0.31094406706295885,1.095428753042524,1.0729969295300879,1.0729969295300879,0.15538489890864066,2.763777869871985,-0.2551587588086139,2.33667845210502,1.9893266464804205,1.8875166939768342,0.7709615843764405,2.3366784521050197,1.027839480658837,0.42722842726773436,-1.3147702587291505,0.45653301005141655,0.4608675106981488,0.6057861084646748,0.6057861084646748,-0.42997884104437717,-0.7971614008293517,-0.9346800883992095,-1.0352133250466007,-0.05447409552045252,0.4722772335555322,0.8134906291844413,-1.0352133250466005,-0.00918218167942446,-0.5678667004008713,0.4226707598279176,-0.5458157166730768,-0.636418307574063,-1.0271089712357613,-1.0271089712357613,0.26350015573023533,0.30333545277328816,-0.2155347749382232,0.39540183644173243,-0.8241816105730092,-0.41661262699311435,-0.0267487224676269,0.3954018364417325,0.6131351378204587,-1.573994722155776,-0.13685937700384793,0.3954629034609067,-0.3192337446317461,-0.14358546301759345,-0.14358546301759345,-0.009120015376969262
