Label,Autocorrelation Z Accel Middle,Excess Kurtosis Z Accel Middle,L2 Norm Z Accel Middle,Max Z Accel Middle,Mean Z Accel Middle,Min Z Accel Middle,Root Mean Squared Z Accel Middle,Skew Z Accel Middle,Std Dev Z Accel Middle,Zero Crossing Rate Z Accel Middle,Frequency Center Z Accel Middle,Mean Square Frequency Z Accel Middle,Root Mean Square Frequency Z Accel Middle,Root Variance Frequency Z Accel Middle,Variance Frequency Z Accel Middle,Autocorrelation Y Gyro Middle,Excess Kurtosis Y Gyro Middle,L2 Norm Y Gyro Middle,Max Y Gyro Middle,Mean Y Gyro Middle,Min Y Gyro Middle,Root Mean Squared Y Gyro Middle,Skew Y Gyro Middle,Std Dev Y Gyro Middle,Zero Crossing Rate Y Gyro Middle,Frequency Center Y Gyro Middle,Mean Square Frequency Y Gyro Middle,Root Mean Square Frequency Y Gyro Middle,Root Variance Frequency Y Gyro Middle,Variance Frequency Y Gyro Middle,Autocorrelation Z Gyro Middle,Excess Kurtosis Z Gyro Middle,L2 Norm Z Gyro Middle,Max Z Gyro Middle,Mean Z Gyro Middle,Min Z Gyro Middle,Root Mean Squared Z Gyro Middle,Skew Z Gyro Middle,Std Dev Z Gyro Middle,Zero Crossing Rate Z Gyro Middle,Frequency Center Z Gyro Middle,Mean Square Frequency Z Gyro Middle,Root Mean Square Frequency Z Gyro Middle,Root Variance Frequency Z Gyro Middle,Variance Frequency Z Gyro Middle,Autocorrelation X Accel Middle,Excess Kurtosis X Accel Middle,L2 Norm X Accel Middle,Max X Accel Middle,Mean X Accel Middle,Min X Accel Middle,Root Mean Squared X Accel Middle,Skew X Accel Middle,Std Dev X Accel Middle,Zero Crossing Rate X Accel Middle,Frequency Center X Accel Middle,Mean Square Frequency X Accel Middle,Root Mean Square Frequency X Accel Middle,Root Variance Frequency X Accel Middle,Variance Frequency X Accel Middle,Autocorrelation X Gyro Middle,Excess Kurtosis X Gyro Middle,L2 Norm X Gyro Middle,Max X Gyro Middle,Mean X Gyro Middle,Min X Gyro Middle,Root Mean Squared X Gyro Middle,Skew X Gyro Middle,Std Dev X Gyro Middle,Zero Crossing Rate X Gyro Middle,Frequency Center X Gyro Middle,Mean Square Frequency X Gyro Middle,Root Mean Square Frequency X Gyro Middle,Root Variance Frequency X Gyro Middle,Variance Frequency X Gyro Middle,Autocorrelation Y Accel Middle,Excess Kurtosis Y Accel Middle,L2 Norm Y Accel Middle,Max Y Accel Middle,Mean Y Accel Middle,Min Y Accel Middle,Root Mean Squared Y Accel Middle,Skew Y Accel Middle,Std Dev Y Accel Middle,Zero Crossing Rate Y Accel Middle,Frequency Center Y Accel Middle,Mean Square Frequency Y Accel Middle,Root Mean Square Frequency Y Accel Middle,Root Variance Frequency Y Accel Middle,Variance Frequency Y Accel Middle
4,-0.43179900692046125,-0.20787691548140344,-0.6413528752537798,-0.7369673168861574,1.156302187924831,0.9243304887494551,-0.6413528752537797,-0.7803164464898421,-0.6451069884135259,2.432939163963813,2.236898806147423,-0.256607094578277,-0.27747540531027537,-0.27747540531027537,-2.465267074862185,-0.3277856212571967,-0.5638797147515433,-0.7416845880640527,-0.6729654714118146,0.8998365974228174,0.9068037175415641,-0.7416845880640529,-0.010146487152056162,-0.7541032063152107,1.9731502695632126,2.1467163846819495,-0.34369812641458797,-0.7552308760318204,-0.7552308760318204,-2.2887378890636048,-0.5377722841036306,0.2375598532514285,-0.3405304942526976,-1.1024976393884776,-0.8402059547391928,-0.47168016423826153,-0.3405304942526979,0.13314897421347707,-1.344089219514727,-0.4973926480547989,1.109835903982149,-0.22273163270384452,-0.11597525583415089,-0.11597525583415089,-0.5767254994645161,-0.08709957219473605,-0.4817764756662926,-0.0039032591335811666,-1.2116945678352071,-3.541694589012766,0.24496980558844023,-0.003903259133581825,0.6979755809636952,-0.5091132296638451,-1.4960790015496,1.7678514972399464,-0.3412735511623599,-0.4864459661551242,-0.4864459661551242,-1.865929269827245,-0.935734547641828,0.19161210952224694,-1.2971522741175971,-1.0006707152749559,-0.8584062179071675,0.4483249891832629,-1.297152274117597,0.022098137652028026,-1.4188387298811527,0.22770137014382016,2.093293189504277,-0.8213343421583105,-1.03414570762457,-1.03414570762457,-2.1472772784313223,-1.160775110978276,0.5578388608535292,-1.5710136224355924,-0.7974789008013292,0.6116568471639354,0.9334324957922425,-1.5710136224355926,0.7699859861853029,-1.492563430237802,1.182274777193036,1.3053200189637884,-0.7314108336907355,-0.8228108487306997,-0.8228108487306997,-1.472747295013457
4,0.04680687687252647,-0.37370488035934213,0.2180781669677398,-0.3911513617281976,0.2947703071624607,-0.496611370855955,0.21807816696774027,-1.2497240068539786,0.21974064089190296,1.1656341845006148,1.2932069451216688,0.41922126263588544,0.8188240430161271,0.8188240430161271,-1.2977835957814698,-0.1303629853817786,-0.6707358377027248,-0.12229432416061921,-0.29301070320610445,-0.6695316851569888,0.17978471930948053,-0.12229432416061957,0.15196753741300487,-0.10939682693707657,2.289020873463744,1.7382272600954305,-0.15934399400363256,-0.13162895458446222,-0.13162895458446222,-1.7954863237196932,-0.7774117661574957,0.22554225932512612,-0.6441904133867382,0.5059185651481141,0.3795103705616299,-0.4129376921664265,-0.6441904133867383,-1.6063846172889769,1.6466932759477608,-0.03742139044926385,-0.7822450512124614,-0.27138339014784724,-0.2107519881801182,-0.2107519881801182,0.4528390240473225,-0.11163362062458108,-0.6193382512742426,-0.04858700561212329,-0.6185664809094965,-1.4351240326695385,0.3226546117457462,-0.04858700561212334,-0.1235270283672281,-0.09075978127856545,0.8392498386760208,1.4279479577535776,-0.14173782509992747,-0.04386862123348592,-0.04386862123348592,-1.4604046311940788,-0.18127503721608784,-0.164714331451475,-0.11911588935106579,0.3743469195452949,0.6499925756267916,0.25635778340889825,-0.11911588935106515,-1.0573042984972436,0.2534475778668989,0.22770137014382016,-0.9853381737395395,-0.32618731804620604,-0.22149007899873163,-0.22149007899873163,0.960374346511335,-0.19052533834663715,-0.1646201845570581,-0.10356097009606575,-0.16658936513181566,-0.6959442839578547,-0.22783427220358576,-0.10356097009606631,1.6581846582159279,0.07143381929064961,1.0252885539648533,-1.1759952257366173,-0.32769707294860867,-0.21821674364125268,-0.21821674364125268,1.0573282567428484
4,1.4610878896021897,-0.20289473701985872,2.0143644123201163,1.078340173769807,-0.7689411534479412,-1.9001032904250765,2.014364412320116,-0.5100561787111789,2.020169730042852,-1.284488775794903,-1.1638507370189743,0.3823323105207683,0.7684467669602303,0.7684467669602303,1.1305032787361429,0.6076253428936911,0.4424681662775901,1.36728408430797,1.2640071511861346,0.19764216308608187,-1.2645646031801223,1.3672840843079705,-0.34033791170265687,1.3752831750835,-1.080265568141933,-0.9390312479185378,0.20072019533500016,0.6661581336477476,0.6661581336477476,0.9077410541594509,-1.2901817579526096,-0.267658812454302,-1.6855218603526583,-0.12466154705177178,-0.055315353773775965,0.060438888886547464,-1.6855218603526587,0.748656069070502,-0.4993473028924551,1.8944578914939831,0.3861303176438672,0.1272641515338545,0.4498429339965125,0.4498429339965125,-0.008408785982401357,0.9911573329849627,0.07481353215767653,1.5672005244744491,1.53969310335889,0.44975346047396164,-1.2017523937517252,1.5672005244744487,-0.328511843126428,1.596945543360666,0.026961546423631348,-0.9745947536676192,0.4634945910182898,0.931960987515622,0.931960987515622,0.9661851703842387,0.30824988730191966,-0.3111666446585634,0.4905015920007389,0.9399202803821481,-0.18449657216746704,-0.02397511176470986,0.4905015920007396,0.7428825676657005,1.1848780505835552,0.9881380213788392,-0.12193936385542774,0.43037027720411264,0.6472118422282884,0.6472118422282884,0.15049215299392538,1.012406733853674,-0.6098649981686398,1.1648532659647104,0.45500686956013225,0.07079559867662516,-0.7870685249757483,1.1648532659647108,-0.3669175085862856,1.4152020733901212,0.8683023307366707,-0.24068323878586714,0.566539958407519,0.7620301593406361,0.7620301593406361,0.3954621251191377
4,0.259426662351583,1.4612945209679467,0.5405019265686071,1.378773387442378,-0.6808662756826841,-1.652061650546669,0.5405019265686065,0.9915285845821691,0.5423633986055696,-0.7775667840096231,-0.9502792189262655,-0.016154846477903263,0.16451089187809914,0.16451089187809914,0.9373778960585298,0.10748008167805714,1.3235724816613896,0.4463356869124673,0.2702790331601707,-1.7369710916081742,-1.4344881076712779,0.4463356869124667,-0.8416239767348014,0.4434360459552868,-0.3432341590406916,-0.9771954486632024,-0.020620471786012538,0.21365938679928237,0.21365938679928237,0.9394313037470561,1.0704554997602116,0.08201652201689166,1.0439278878932663,1.6318559065941896,1.3274899196594854,0.920640748601811,1.0439278878932654,-0.5196474989286033,0.7451450931615095,-0.4973926480547989,-0.2144723931801152,0.5280639511883045,0.9574614549002421,0.9574614549002421,0.29911305810413197,0.2948477270647539,0.7656146899261608,0.6259992605843925,1.2479707722961766,1.4064571748836474,-1.1202471355979633,0.6259992605843917,-1.0527720429737213,0.5972472464439947,-0.7853267458287593,-1.1308202725915344,0.03942659323888588,0.28945969732419513,0.28945969732419513,1.084850682185168,1.7558687637745938,1.5752753173619258,1.9509042590693702,2.9401818237913444,1.3192966372799062,-0.6049549995960926,1.950904259069372,2.5118030573935486,1.8876303590374977,0.22770137014382016,-0.7829280849524612,2.675267856811014,2.4022153811415015,2.4022153811415015,0.7752432004652975,2.4300677993621647,2.4296590796358104,2.3413128172140567,2.4364747036967165,-1.3694354837428488,-4.16149540741979,2.3413128172140576,-1.641986256147482,2.306572146275993,0.8683023307366707,0.3060385856160639,3.22938300139596,2.7134555288071707,2.7134555288071707,0.5439496527332843
4,-0.4297841966970013,-0.3480416253726879,-0.6371785925420058,-0.7097378165789003,-0.19887415578912776,0.6837676804607354,-0.6371785925420058,-0.6302658058070548,-0.6377087816365601,-0.01718379633170412,0.04308717149335003,-0.36455008138070044,-0.5073118835553515,-0.5073118835553515,0.011161744395836448,-0.2776587614601742,-0.6361016356330018,-0.5637710885224164,-0.5241719579352636,-0.7599774368653018,0.5982584851861871,-0.5637710885224165,-0.2103798423119212,-0.5508826880343103,-0.9749753668417556,-0.4873221744656493,-0.21330744618638484,-0.2871890379918427,-0.2871890379918427,0.5156668828680424,0.016718665911941974,0.07657717789450127,0.22476184239930214,0.7185649215119007,1.0360968609863,1.2727829827455859,0.22476184239930216,-0.1928476432420829,-1.1681933158829112,-0.4973926480547989,2.201327165582427,0.7204039889647236,1.1701523299494334,1.1701523299494334,-1.8425896879809818,-0.33200320720135,-0.5192822981969443,-0.4820015072960785,-0.6863526237374694,0.43674910130914957,0.7938581454279848,-0.4820015072960786,0.06997642085527297,-0.4479374115903963,0.6361777656129232,-0.03481319668943012,-0.2915369553242425,-0.3658437100693963,-0.3658437100693963,0.0881561838989509,0.18167568938876588,-0.3742924020819317,0.340677009128382,0.3864540639522669,1.1202223343937332,0.6677159726985002,0.34067700912838256,0.5216932322724636,0.19434046811171612,-0.601865885748928,-0.2351098355973018,0.3392200313463339,0.5553053299959392,0.5553053299959392,0.259380025865359,0.38686041981679836,0.09570760485906525,0.5497356602688285,-0.14903610603886014,-1.1982343129262925,-0.9202196006660875,0.5497356602688285,0.12785965521897746,0.5256677418064223,0.711316107508488,0.6938041819360075,0.28918903938430407,0.49054510567695486,0.49054510567695486,-0.5944468228908902
4,11.0875469736827,2.664482275533036,8.43169971897343,8.33752788772463,10.027147842363478,-2.0222544528801265,8.431699718973432,6.508791998232528,8.396457806884925,-0.4396187894861041,-2.857710597830243,8.86923358442031,6.836997268240759,6.836997268240759,2.6299749882912056,12.544037197324053,4.551160864167331,10.162564223942649,10.611806895976926,-1.3425985162755962,-10.574953352533402,10.162564223942649,0.5751463727508114,10.153634511895703,-0.9749753668417556,-2.724333294821018,11.468011395236658,8.642956509214441,8.642956509214441,2.2106964663114876,3.9242380253684863,2.2119105657793297,2.6169854555189374,3.7184582365948975,1.9715834133103916,1.219977242395235,2.616985455518937,0.9952800353770674,2.0167240878871135,-0.4973926480547989,0.42275274334141005,1.4465727136621953,1.862712676513615,1.862712676513615,-0.03186764913955175,11.397433342424794,2.705268594840409,8.8164071453852,7.623188801059549,0.04880847565040096,-7.6508729034003204,8.816407145385202,1.321106735435442,8.823610849691873,-0.6837907092972104,-2.33286139305154,9.109587826975918,6.898154856943793,6.898154856943793,2.2650405757775043,10.14402736127899,9.05874332310809,7.191478693757244,9.805757511754047,2.1803540760560036,-7.340054925607651,7.1914786937572455,2.2782066563563177,7.013350856996784,-0.7401270950643861,-0.890060240550112,1.7163741591672341,1.7405730343520762,1.7405730343520762,0.8736539943061051,8.054343440366276,6.282587639112657,5.6891758292818775,5.483277703246927,-1.8533140574132936,-5.483494155781351,5.689175829281878,2.326311704002171,5.540472681032931,-1.01553234800152,-4.804742788255162,0.8700951536482241,1.036531378267629,1.036531378267629,4.551323018379434
4,-0.2445656284613191,0.6152556751010623,-0.27703163682157267,0.596375994155675,0.44988496439137265,0.06553323824887039,-0.27703163682157234,0.649315588934769,-0.276952580927514,-0.3551317908552241,-0.31105342440413525,-0.466259194448726,-0.7510906673640539,-0.7510906673640539,0.3486159974154057,-0.17610329177202944,-0.6405502852985651,-0.24935558933773302,-0.49949961228037437,-0.7071813913863332,0.13283210093760264,-0.24935558933773339,-0.5528412068601745,-0.23647807635372897,-0.13265375644033658,-0.3695825135159994,-0.2677424944854488,-0.46241091902080883,-0.46241091902080883,0.4092297089943422,-0.569434877840216,0.2981106353068761,-0.3778715399313672,0.8324772395331707,0.7144129747726626,0.5449078379057918,-0.3778715399313672,-0.013563826811450437,0.10534711437230597,-0.40539839653369186,-0.003585730180299231,0.008617523087517773,0.2756050547504072,0.2756050547504072,0.20806352003744183,-0.23540994334746357,-0.3173592924158178,-0.28424016705028565,-0.21427120321705928,-0.7297048755376901,0.46401564649231325,-0.2842401670502862,0.07960263052968,-0.2645486287791852,0.12849758295518018,0.2605519998986023,-0.37738269594119955,-0.579786302323472,-0.579786302323472,-0.20626786277447184,-0.3840557954922495,-0.42302855919621857,-0.39996541170652533,0.16766196546752307,0.6056807393457235,0.4513721038058883,-0.3999654117065247,0.011081951620858595,-0.021447391742233857,0.9881380213788392,0.8537276243579076,-0.653939300599984,-0.7193894552533511,-0.7193894552533511,-0.8227079730214595,-0.28442735438649297,-0.20581258364081192,-0.2205075755627259,-0.54450357425491,-0.7331384586949624,-0.368593932093672,-0.22050757556272577,-1.0494525418223293,-0.06004094758092943,0.08337121459575897,-0.02261158061783917,-0.6389796958825651,-0.6683212688081541,-0.6683212688081541,-0.12542021691856411
4,0.19570157156741333,-0.25524281524987497,0.4466891874668798,0.03363057807274238,-0.7513871438173466,-0.14885450486766838,0.44668918746688024,-0.4679956271518417,0.44810255856532333,0.4897381954535749,0.14981926552693287,-0.25194062189408334,-0.26806979076826415,-0.26806979076826415,-0.09100277843047876,-0.03871155799841808,-0.017758864227710353,0.11252511950384357,-0.018198134569723266,0.32420626282491477,-0.23645329186398445,0.11252511950384343,0.05991584022703197,0.12001008538749494,-0.4485243603408691,0.045885532946936515,-0.2355239107517881,-0.3561185657774164,-0.3561185657774164,0.0196744110885595,-1.218494661476248,0.12634331365406273,-1.456612750261294,-0.4834160697675549,-0.3315702240335592,-0.05642109297029533,-1.4566127502612942,0.6023312631293987,-1.0699821586158016,0.3305556156351641,0.9859997978971646,0.2016515121226396,0.5524395159032193,0.5524395159032193,-0.4641199005366711,-0.05203414340392921,-0.7482319906770287,0.05891648882681476,-0.5798316970953682,-0.4169372296531176,0.0055474599603448525,0.05891648882681473,-0.2210789277444847,0.09362388515742222,-0.07457449010791747,0.6282797575756784,-0.25892291867797007,-0.2909963762029867,-0.2909963762029867,-0.5814422634329358,-0.3434218684234733,0.11488426592785067,-0.3420618814216462,0.22300869518299668,-0.44462367134531655,-0.4708827177888506,-0.34206188142164573,0.5610200213214496,0.19853153513950014,0.6424849980901939,-0.18764380527990154,0.019792124837344518,0.20947766495872416,0.20947766495872416,0.21375612660423388,-0.2065113332844877,-0.12638772700407153,-0.12322006093024898,-0.08914806871113874,0.3489755691254385,0.2486560355944083,-0.12322006093024815,-0.6513555506510763,0.10034524371085046,1.182274777193036,0.7725373376540575,0.0895968081533584,0.2798294900013104,0.2798294900013104,-0.724323589858722
4,-0.2620628267539469,2.4553299937748916,-0.30927025978067296,0.8968092078282458,0.701549788630798,-1.4750671191603069,-0.30927025978067296,0.23791084616369637,-0.3099219600927851,1.4190951803932548,2.1740058361784635,-0.2858671480862406,-0.33737756346407005,-0.33737756346407005,-2.3863294490681337,-0.2694164173632067,1.7597911099788541,-0.536201459521661,0.4069261625430938,-0.48854036570470843,0.03259224139083662,-0.536201459521661,1.184872658643727,-0.521846920731198,1.3414090617621475,2.591382886635302,-0.32031189669549814,-0.6570015677580212,-0.6570015677580212,-2.8497469774694615,-1.1404427863022888,3.4476712612302913,-1.2644054101399638,-0.3833020928909704,-0.23912909728923443,-0.8419449965940216,-1.264405410139964,-2.7881124963075408,0.3309399650827722,1.8944578914939831,-0.3381075613323183,-0.12697408488577433,0.056290456511199856,0.056290456511199856,0.34388009766721855,-0.3935458125770257,-0.2231925388872718,-0.6157088465754754,-0.31716072504649967,0.19824772965823545,0.9313986013875756,-0.6157088465754754,0.8379865033918225,-0.5739080619338294,1.9561462405230567,2.6601800453073308,-0.32837959841586195,-0.45435806605868967,-0.45435806605868967,-2.9837802143603733,-0.9536563209047373,-0.11250148424267237,-1.330951853651583,-0.5630864642692252,-0.3336508678354255,0.05017083632699348,-1.3309518536515823,-0.2397592449435675,-0.8042201184677131,1.6103134632984002,0.5475991109235556,-0.7636108333197996,-0.9188795858559163,-0.9188795858559163,-0.5108292570562253,-0.9056940986016869,-0.14665322295740513,-1.1116988777274206,-0.48771309832025583,0.286062742562923,0.8421290119537411,-1.1116988777274204,-0.3113584289900825,-0.8727460360935849,0.24035743782393992,-1.2690979089323906,-0.8153991251723329,-0.9752547307388669,-0.9752547307388669,1.0194515827527044
4,-0.2758882023224729,-0.7647296964986294,-0.33498176476162467,-0.6307718319359236,-0.18101721491612166,0.45192968707241205,-0.3349817647616249,-0.1669681892465549,-0.33469000372175545,0.6587121927153349,0.8520787158526545,-0.36941411512909644,-0.5182918603328515,-0.5182918603328515,-0.8297516293872089,-0.22290791904114282,-0.7319401243804697,-0.38794181290681345,-0.5010179221509092,1.1588902025421433,0.4711885446930561,-0.3879418129068135,-0.5941520307437071,-0.405702696379682,0.18321684746019595,0.7498038859868833,-0.3020051954227433,-0.5856725587311478,-0.5856725587311478,-0.6908875507559107,1.8383123003556043,0.0939347144468364,1.5315555970299815,-1.4410147145199763,-1.6184920091074824,-1.5487291187891778,1.5315555970299812,0.2969532933564259,-0.09795743722754766,-0.4973926480547989,-0.4918631234309706,-0.46584119434816224,-0.6678552164913931,-0.6678552164913931,0.39079058639195513,-0.22675721721616232,-0.7231682657757056,-0.2671629336723614,-0.6076723869840677,0.892254909244459,0.3557662100391952,-0.26716293367236177,-0.5748041662119574,-0.2602006624402935,0.4331056925498255,0.3318653832022975,-0.3865997201340424,-0.6045129907287099,-0.6045129907287099,-0.2786580540581815,0.37511698627338846,-0.07854764480268384,0.5677629170111134,-1.1433611954915306,-1.5900476173102527,-0.6791009476877959,0.5677629170111144,-1.0053646916915564,-0.40114509737029364,-1.500563746299405,1.1602548719847383,-0.7340110537224639,-0.8627610766568247,-0.8627610766568247,-1.1410621823258602,-0.24387445988728984,-0.46736693807700214,-0.16956296149516178,0.1999665020850019,1.2468468204739511,0.9505519522741341,-0.16956296149516167,-0.39040440376927416,-0.40814761487468243,-0.7015599015451545,1.184457304227882,-0.7639251031295876,-0.8802976002634214,-0.8802976002634214,-1.358229973586344
