Label,Autocorrelation Z Accel Left,Excess Kurtosis Z Accel Left,L2 Norm Z Accel Left,Max Z Accel Left,Mean Z Accel Left,Min Z Accel Left,Root Mean Squared Z Accel Left,Skew Z Accel Left,Std Dev Z Accel Left,Zero Crossing Rate Z Accel Left,Frequency Center Z Accel Left,Mean Square Frequency Z Accel Left,Root Mean Square Frequency Z Accel Left,Root Variance Frequency Z Accel Left,Variance Frequency Z Accel Left,Autocorrelation Y Gyro Left,Excess Kurtosis Y Gyro Left,L2 Norm Y Gyro Left,Max Y Gyro Left,Mean Y Gyro Left,Min Y Gyro Left,Root Mean Squared Y Gyro Left,Skew Y Gyro Left,Std Dev Y Gyro Left,Zero Crossing Rate Y Gyro Left,Frequency Center Y Gyro Left,Mean Square Frequency Y Gyro Left,Root Mean Square Frequency Y Gyro Left,Root Variance Frequency Y Gyro Left,Variance Frequency Y Gyro Left,Autocorrelation Z Gyro Left,Excess Kurtosis Z Gyro Left,L2 Norm Z Gyro Left,Max Z Gyro Left,Mean Z Gyro Left,Min Z Gyro Left,Root Mean Squared Z Gyro Left,Skew Z Gyro Left,Std Dev Z Gyro Left,Zero Crossing Rate Z Gyro Left,Frequency Center Z Gyro Left,Mean Square Frequency Z Gyro Left,Root Mean Square Frequency Z Gyro Left,Root Variance Frequency Z Gyro Left,Variance Frequency Z Gyro Left,Autocorrelation X Accel Left,Excess Kurtosis X Accel Left,L2 Norm X Accel Left,Max X Accel Left,Mean X Accel Left,Min X Accel Left,Root Mean Squared X Accel Left,Skew X Accel Left,Std Dev X Accel Left,Zero Crossing Rate X Accel Left,Frequency Center X Accel Left,Mean Square Frequency X Accel Left,Root Mean Square Frequency X Accel Left,Root Variance Frequency X Accel Left,Variance Frequency X Accel Left,Autocorrelation X Gyro Left,Excess Kurtosis X Gyro Left,L2 Norm X Gyro Left,Max X Gyro Left,Mean X Gyro Left,Min X Gyro Left,Root Mean Squared X Gyro Left,Skew X Gyro Left,Std Dev X Gyro Left,Zero Crossing Rate X Gyro Left,Frequency Center X Gyro Left,Mean Square Frequency X Gyro Left,Root Mean Square Frequency X Gyro Left,Root Variance Frequency X Gyro Left,Variance Frequency X Gyro Left,Autocorrelation Y Accel Left,Excess Kurtosis Y Accel Left,L2 Norm Y Accel Left,Max Y Accel Left,Mean Y Accel Left,Min Y Accel Left,Root Mean Squared Y Accel Left,Skew Y Accel Left,Std Dev Y Accel Left,Zero Crossing Rate Y Accel Left,Frequency Center Y Accel Left,Mean Square Frequency Y Accel Left,Root Mean Square Frequency Y Accel Left,Root Variance Frequency Y Accel Left,Variance Frequency Y Accel Left
5,-0.809831965194597,-0.0007134186747208274,-0.7813129919847696,0.16353873977493044,0.905037441395293,0.5895706215693985,-0.7813129919847702,0.21401935077161396,-0.3057110833847342,1.2192233415316251,1.2799677745313747,0.6983861895773698,0.7329149184112168,0.7329149184112168,-1.3325671734298572,1.6999297813356398,-0.442168498219353,1.5598457566366717,-1.8066791605160804,-1.5669811476070765,-1.0328880352644008,1.5598457566366706,-0.4740864940038818,-0.5317716134873551,-0.9171610478088161,-0.4206320072011029,0.0832396124646414,0.37330951356474434,0.37330951356474434,0.44655417326357705,0.06455557747757129,-1.0768831190790207,0.15029993491270333,0.15717041258532868,0.16879507870759267,0.3968837025537819,0.15029993491270485,0.4126455063245425,0.05325503418896052,0.0,-0.8195213875983335,-0.5370163826809337,-0.6614777884527118,-0.6614777884527118,0.5086438241707864,-0.23874253371498333,-0.04761846466351643,-0.13288951389290346,-0.0695359341665949,-0.5788915310806677,-0.9324157804264331,-0.13288951389290332,0.40935514883831764,0.16016682524464823,-0.4181210050035453,0.9729766287749443,1.4107388274026413,1.3160919076344846,1.3160919076344846,-0.7421601379664031,-0.13592898706312184,0.540079124877468,0.02205822007613129,0.6622651240415713,0.5567666793402731,-0.11648981103858669,0.022058220076131316,-0.5915733637748456,0.6145498152802884,-0.44539933408304455,0.004348965648864029,1.051324595622109,1.1798859426596027,1.1798859426596027,0.25259299398631113,1.5619891601513642,0.531555863616481,1.394159650515589,0.6909060281554849,1.3410531844618956,1.3323067133978244,1.3941596505155873,-1.6610661354834126,-0.508370183954833,0.0,-0.6244810933722656,0.7157440472060606,0.8553627430601846,0.8553627430601846,0.5571797451398054
5,0.009128558876832943,-0.1562982427488884,0.13703954288112494,-0.5383689560048934,0.20362387754788916,-0.977491001558539,0.13703954288112408,-1.0304868188660463,0.5694016409422121,-0.34506320986744216,-0.5360090439888017,1.4542161692524036,1.3074576622508536,1.3074576622508536,0.6073267371272243,-0.8251734478392959,-0.18822323632132942,-0.8082775758345357,0.594901852337993,0.291644098631752,-0.35145525668159955,-0.8082775758345365,-0.6247877382643533,0.5456404085824631,2.164500072828807,0.662508944464757,0.09667122856671867,0.3868498687199955,0.3868498687199955,-0.3180546187295576,0.616381399361025,-0.4027127180283261,0.6766208903925659,0.6734867416595438,0.7072876861799663,0.9279086377043145,0.6766208903925679,0.4316486013440504,-0.5740769588323617,0.0,-0.3725690009773244,-0.41007951958518246,-0.35052742435361467,-0.35052742435361467,0.38889033575781695,-0.651477434269726,-0.10795818697487759,-0.6388636882958123,0.8390560249260545,1.3765303954657582,2.6178990545206946,-0.6388636882958127,-0.6108515698950848,-1.1677866856752845,-0.9198662110077998,0.35638611039906753,-1.0586913751766427,-1.201767277385927,-1.201767277385927,-0.3289682376877898,-0.4651442116139696,-0.2854087635471918,-0.3200715302064617,-1.403238750452969,-1.200989069645796,-0.736198583143963,-0.3200715302064621,-0.13605281033692826,-0.5509132844342909,1.5907119074394442,0.9471339882517583,0.2909070805920568,0.5683574440552968,0.5683574440552968,-0.8945811413839662,-0.7406670578881699,-0.5340245159106536,-0.6501422358741986,0.2910418489917706,-0.5334707533418545,-0.47106336477715693,-0.6501422358742006,0.6341671895325778,1.2290809074104523,0.5477225575051661,-0.19103715850295808,2.2427822238324087,1.9216362236145785,1.9216362236145785,0.4080316621347368
5,1.4822184833519163,-0.2908279019250852,1.3984481019738928,-0.04703356895901688,-1.4536400412358437,-1.8336500780984486,1.3984481019738928,-1.258474649880515,0.761673825005536,0.20703792592046397,-0.12640303902012207,0.022473938451209065,0.14940407036127282,0.14940407036127282,0.22946794153198316,0.9092158301300926,-1.1088923986100263,0.958453746335023,1.3994007737573761,0.6537640527888946,0.013941123861341236,0.9584537463350222,0.40540141426292564,2.394326602415473,-0.47692374486058436,-0.7767451879566729,-0.1569036237545905,0.11322616202845691,0.11322616202845691,0.5915243794458195,1.4370225061686392,-0.8816981052849479,1.3883642210280167,1.901046937461573,1.2932087556521483,1.1365726832602365,1.3883642210280183,0.30524787696918554,0.23503065050128621,0.0,-0.8479209724177473,-0.5736731031586781,-0.7776048841168645,-0.7776048841168645,0.5130981183253497,1.3897145369100237,1.2847098606530887,1.402054811034013,-0.5506476547758704,-1.2248295536670528,-1.2761626446413616,1.402054811034012,1.5113282840990383,-0.28737204920245385,-0.4181210050035453,0.0522379957877885,-0.5891948489751285,-0.4422121218771054,-0.4422121218771054,0.02742732237767634,1.7938722698659744,0.4681505034181546,1.5548607950197415,1.5129902503896202,1.5388043872350068,1.1684712966364352,1.554860795019741,0.1888278577550711,0.004094735265712958,-0.9544271444636667,-1.1401584700830358,-0.2714483426844899,-0.028126571331706034,-0.028126571331706034,1.0319932920539987,-0.9171566548361793,-0.800026838476817,-0.840582791698833,0.2945149020823646,-0.09501638397603748,-0.6847978996971473,-0.8405827916988349,-0.38372776477861636,1.5403067076153127,-0.5477225575051662,-0.6168383110168931,0.8838803933901406,0.9895935877646026,0.9895935877646026,0.563635786235363
5,0.06120547644745216,-0.5764995836302222,0.1883685658460845,0.7848996507931347,1.0944710058838856,0.10082512079012913,0.18836856584608372,0.607878433263836,1.0351351536671691,0.5751053497790685,0.12248447984261564,0.5255839295183317,0.5910761866219225,0.5910761866219225,-0.015945228014402388,-0.4876820946995163,-0.13754072646606336,-0.3827103335082266,0.05331619578988984,-0.5926809057190273,-0.36106223314193087,-0.38271033350822775,0.4386173963919145,0.10354459159320095,0.4035508610358791,0.7081960389179418,1.2070973688436073,1.294726098925622,1.294726098925622,-0.36034039477839086,1.345679676298685,1.2962309694500913,1.3126684370439545,1.1124764442265411,1.3272592007655568,1.4626267418027397,1.3126684370439565,-0.6147836233000378,-1.255846522115219,0.0,2.020747193639208,2.5471230734610355,2.405592566673533,2.405592566673533,-1.754099484354164,-0.49823457643609587,-0.45418661023388845,-0.4420405063879144,0.8435744281820824,1.030794025752231,0.549920234197376,-0.4420405063879145,-0.9011698026529789,0.8270496174375546,0.5853694070049634,-0.7179008716060225,0.16589029045120243,0.36074217327286034,0.36074217327286034,0.7610590966755166,-0.44957444243681977,1.5063295441366684,-0.302977082684555,-0.8357432642207949,-1.0336320051180028,-1.0056917707228363,-0.3029770826845552,-1.741560554001402,0.0422016012735681,-0.44539933408304455,1.401735788889411,1.128410385379799,1.2345838401282365,1.2345838401282365,-1.6086796042347251,-0.23445137123343676,-0.5483103657457173,-0.13853378913515385,1.0310336941609821,0.8709640066592592,0.5130311567710292,-0.13853378913515602,-0.4293412700715435,0.3243693420752816,0.5477225575051661,0.03004118516897303,-0.1747096546900401,0.019883648614462984,0.019883648614462984,0.11585075635944506
5,1.434996171231064,-0.5113126690740346,1.3627557310882144,0.08184128665957385,-1.1282573124177926,-1.8114343735175729,1.3627557310882146,0.22187678141912306,1.1473556525235562,0.5751053497790685,1.259541610234306,2.2401481732344877,1.8434672821607414,1.8434672821607414,-1.3050880555352817,-0.07048101645800982,-0.3133016012756792,0.07229964171679872,1.400938277668355,1.237118276978416,0.8060198520818912,0.07229964171679786,-0.0988032029170421,-0.09015131337783425,0.4035508610358791,0.2121891403534282,-0.31588146064511385,-0.08333795852556793,-0.08333795852556793,0.05868244287264208,1.3847948893842974,0.7732892296516165,1.3451814520719705,1.1724851283389122,1.33942338690731,1.2449935716590785,1.3451814520719718,-0.6423503275773854,-0.938863409022598,0.0,-0.1511349099584647,-0.1765965914500013,0.06260350271044342,0.06260350271044342,0.29749422485794647,0.33349839877468884,-0.4872432445582306,0.47012979026988033,0.6763935077090352,-0.550093400551019,-0.9564317650475093,0.4701297902698801,0.9295850911891732,1.352225586735121,2.5923502310219813,0.2915210806043714,1.1944227612541836,1.1689092242655226,1.1689092242655226,-0.004588535295508034,0.18028799560744435,1.9514232713209991,0.31940450708075513,1.0988532522201884,0.3581347690142187,-0.9526097792300279,0.3194045070807551,-0.7781256557275599,1.365348257681786,0.5726562866781998,1.565712020579969,2.7760951776140406,2.2219946893110722,2.2219946893110722,-1.8905941144643958,-0.09373382038059377,0.040821877385593175,-0.004154452898724562,-1.2600236612674756,-1.1475718848075238,-1.377567671844805,-0.004154452898726103,0.19040428216462219,-0.6753243034684562,-0.5477225575051662,2.079284330366094,-0.14828143294433718,0.04891107548756073,0.04891107548756073,-1.9089648951404545
5,0.9234510802769376,-0.521998266323164,0.9591389864688691,0.802159676099196,-0.325817659380913,0.44602299196989303,0.9591389864688685,1.4769231655958448,1.3509267500502993,0.20703792592046397,0.48630518319242994,0.9651370250119515,0.9435941085865572,0.9435941085865572,-0.39869108590260544,2.622877692441414,-0.15032704480339315,2.1806383929377846,-1.657156905173443,-1.6922510429192361,-1.9349499973844624,2.1806383929377837,-0.9668383176027548,0.3955807856999748,-0.9171610478088161,-1.0468589681027451,-0.44040360454425226,-0.2572901903614004,-0.2572901903614004,0.6663504631265625,2.6690246029337223,2.2081677764104675,2.3408015527713726,2.4205852093069224,2.2420852220452443,1.869930517198876,2.340801552771375,-1.1373450625917494,-0.9648134280329885,0.0,-0.050445798492941375,0.24307798354761556,0.6059092017766158,0.6059092017766158,0.25034654459808353,-0.09960852691790098,-0.9597636491948032,0.02253537978353644,0.9156724279630567,0.32224563338546863,-0.7376837605471002,0.022535379783536168,-0.32995280918638104,2.112030476851536,-0.4181210050035453,-0.858399171221461,1.9937004421047941,1.6859112389934179,1.6859112389934179,1.0696734925331408,0.9196591490832797,-0.8002233611491125,0.9317494015395951,1.1686244562487325,-0.07555797670450967,-1.3185300164437652,0.9317494015395945,0.19513490243942616,2.4528777054053292,-0.44539933408304455,0.5096978407687134,1.0036240761252064,1.1454979304567203,1.1454979304567203,-0.30538768397746424,0.20772715710321685,-0.44914498397208263,0.2739425085834972,0.9770856028204239,1.1060710603038735,1.4217041344297483,0.27394250858349545,-0.4175914858618025,-0.6098455193298521,-1.0954451150103324,-0.7750570948735714,-1.0851471114059195,-1.4399247793289174,-1.4399247793289174,0.5186264155264116
5,2.6757033032242123,-0.16853326650854905,2.231290138814996,-0.055088247435179066,-2.518871011071932,-1.2953464671003019,2.2312901388149946,-0.12946744012620442,0.47601611533285737,-2.001366617231161,-0.22443099403429154,-0.23873517350983695,-0.10050000227445287,-0.10050000227445287,0.3224448758748586,0.5208521426635236,0.7752246370924488,0.6304645664364821,1.099587511116613,1.5687649718831618,0.9981593812885148,0.6304645664364811,-1.1790995960549682,-0.6037337406968396,-0.47692374486058436,1.1766681947596458,0.9277627759743542,1.095318111874375,1.095318111874375,-0.8508115721253875,0.6509177056734881,-0.21578147549167195,0.7081446756878428,0.9344641061213916,0.6664565093509743,0.19296801707372138,0.7081446756878432,-0.14740736273605862,0.237064990226453,0.0,-0.46083147250296874,-0.16567955771148382,0.07918747228478883,0.07918747228478883,0.42099208641455205,-0.815945678605676,-0.7750445381746052,-0.8648485026160643,0.8476999268071517,0.2285881341712306,0.2623071171690594,-0.8648485026160644,0.692839360394767,0.9887169480650249,0.5853694070049634,-0.10668935893832923,1.3974256492570358,1.3072059981451993,1.3072059981451993,0.4021204668608315,0.07139435064504349,0.5444924339240095,0.21993850895050968,0.4246285479443491,-0.4993594792190972,-1.4287772295442136,0.21993850895050981,-1.0445988972169395,1.525056463388665,-0.44539933408304455,1.067413031033679,1.4823342218562068,1.4733432188611881,1.4733432188611881,-1.0720960672513429,0.8671098235914919,0.523882385795979,0.8425467022630534,-1.4603030561583918,-1.3588532469395145,-1.021905694909173,0.8425467022630511,1.1033797819810645,-0.9789535300317832,-0.5477225575051662,0.9597920609564147,-0.7697469226573516,-0.7708011021055207,-0.7708011021055207,-0.686789619702433
5,0.25792417780900595,-0.267512112322259,0.3766319329833919,0.8355290583575812,-0.495127043001549,-0.03417800704750154,0.3766319329833915,-0.11276779344972729,0.2948093899164103,0.4830884938144173,-1.562491193825451,-1.4752129648310224,-1.642078804196684,-1.642078804196684,1.3902617765983156,-0.8200000457129965,1.0684424156991452,-0.8012309529486069,0.5506986148973679,-0.32176405100100375,0.04673743666537229,-0.801230952948608,1.5762963357985875,0.1368534879110996,-0.47692374486058436,-0.07329007067633052,-0.45454874624919783,-0.2785009515231679,-0.2785009515231679,0.25403131006656626,-0.7305669827909913,-1.70764357352573,-0.7028588481654691,-0.29067963260228885,-1.0247190210732031,-1.5327969408211215,-0.7028588481654673,0.12329580344115354,2.410728526037599,0.0,0.38557063678281395,0.19551986956234924,0.5517714863643746,0.5517714863643746,-0.015640891022296325,1.3401434813591684,-0.8501109378485276,1.362095313509669,-1.8285699669699644,-1.2938907733577938,-0.8511086517695349,1.3620953135096692,-0.15881624542963305,-1.3753099788044891,-0.9198662110077998,0.4689213742434361,-1.2066315996368266,-1.5895729035441133,-1.5895729035441133,-0.46464544761871046,2.0615833699271957,-2.102032504770161,1.7299145818696904,1.282952518295507,1.444011078941292,1.2705520495072204,1.72991458186969,0.015807887070675094,0.8923584110709554,-0.9544271444636667,-1.2794204421904811,-0.731365580255172,-0.7881505961635867,-0.7881505961635867,1.0807828329731113,-0.5278863453302894,-0.269531962474912,-0.42929730826112633,0.37416358629331864,0.7307675223982137,0.03809229732649541,-0.4292973082611283,-1.041874841612695,0.5974119489004748,-0.5477225575051662,-0.40797352515207463,-0.20837154447694775,-0.01761670313783407,-0.01761670313783407,0.38676148279686473
5,-1.2568705831188496,4.1877621913499015,-1.4255677423090605,0.9644039139761719,1.9671041105004654,0.20335914193263313,-1.4255677423090607,2.2447910058343643,-1.0924960291879966,0.667122205743719,2.4453259426259737,-0.7808192272248322,-0.6818794304527019,-0.6818794304527019,-2.947400065220975,-1.139440995957612,3.676613268799559,-1.27952192978739,-0.8392048245329996,-0.5761160055356578,0.5098599570634061,-1.2795219297873908,2.536451332223704,-1.6992863090826038,-0.036686441912352576,3.3318439380098517,-0.7710690745411294,-0.9064648544069897,-0.9064648544069897,-4.279903162679981,-1.152727659781666,-0.7356204747940183,-1.220046415161081,-1.9966987326605552,-1.0051721478597289,-0.525353211392465,-1.2200464151610801,0.18422437945629905,-0.8891483907869419,0.0,-0.8316861182650986,-0.6557172203841127,-1.182123676570033,-1.182123676570033,0.5100591271154202,-0.8871652974239994,-1.0534029768056965,-0.9683351181340123,0.8484857360690701,0.4933251344763345,0.5470267420743542,-0.9683351181340125,-0.0014949105249140704,0.8955565501612136,0.5853694070049634,-0.688180836072101,-0.4384016295566651,-0.256741318803216,-0.256741318803216,0.6701656552661,-1.5977894966094106,0.05822862429216264,-2.152671616105623,-1.1825268723626712,-0.400411071440272,0.15268928191606848,-2.152671616105623,-0.34370048658544483,-1.4006444104154046,1.5907119074394442,1.0597759544806424,-0.8139045349421873,-1.018270316921747,-1.018270316921747,-1.063225088537906,1.0919104615376205,-0.41686871741936293,1.0257859177910895,0.6057004589995802,1.311614882162291,1.9233899311641565,1.0257859177910886,-0.9518143979497927,-1.1168121192101415,-1.0954451150103324,-0.31258214552667063,-1.131845377787386,-1.5887364407881797,-1.5887364407881797,0.2758303770745503
5,0.4100255791568997,1.500807187448189,0.5166262876324942,2.951608160880689,0.5876619369877905,-0.48532770007451975,0.5166262876324937,1.3094039424453148,1.307826279365345,-0.529096921796744,-0.48997670539650434,0.05468209308312133,0.1791385552499943,0.1791385552499943,0.5652122747727654,-0.8498414137154436,-0.9873051949895942,-0.842142946345537,0.46921090761551937,0.7969030199115952,1.0027972319935023,-0.8421429463455375,-0.11521449117768924,-0.16523644413951605,-0.47692374486058436,-0.9392903370777904,-0.8632211872688068,-1.265950414136118,-1.265950414136118,0.6398593803532016,0.08366956237611417,0.352079450475925,0.16930708127915192,-0.002315754585803057,0.19554150637309475,-0.08824041853008788,0.16930708127915287,-0.7419330754625474,-0.03868374607396416,0.0,-0.6841027837929287,-0.6275222339411144,-0.9998182929691969,-0.9998182929691969,0.4810824389345627,-0.5717762132101011,-0.46977741105627735,-0.5350065747930005,0.7404369625553496,1.0405336073617402,0.683888919493262,-0.5350065747930007,-0.8921845008089212,0.6622867957835761,0.5853694070049634,-0.9583814169096522,-0.5801896157270344,-0.43062485678637813,-0.43062485678637813,0.84287077845272,-0.5937674304794811,-0.3269761416119999,-0.46539160553381886,-0.890316780243122,-1.073664117205237,-0.38158575240206627,-0.4653916055338189,1.22243915495525,-0.36052580257424427,2.608767528200689,-1.207907481563741,-0.8756044766516484,-1.2792164366620384,-1.2792164366620384,1.0565181677133508,-0.5489319074435448,-0.8244355670655351,-0.45074397969698643,-0.6749299839387527,-0.7136272651052469,-1.3117846639156534,-0.4507439796969879,0.1439505164490402,0.9668992362740652,0.5477225575051661,-0.9796181448090684,-0.5771845061323001,-0.47758871164304534,-0.47758871164304534,0.635661971130961
