Label,Mean X Accel Left,Std Dev X Accel Left,L2 Norm X Accel Left,Autocorrelation X Accel Left,Max X Accel Left,Min X Accel Left,Root Mean Squared X Accel Left,Zero Crossing Rate X Accel Left,Skew X Accel Left,Excess Kurtosis X Accel Left,Mean Square Frequency X Accel Left,Root Mean Square Frequency X Accel Left,Frequency Center X Accel Left,Variance Frequency X Accel Left,Root Variance Frequency X Accel Left,Mean Y Accel Left,Std Dev Y Accel Left,L2 Norm Y Accel Left,Autocorrelation Y Accel Left,Max Y Accel Left,Min Y Accel Left,Root Mean Squared Y Accel Left,Zero Crossing Rate Y Accel Left,Skew Y Accel Left,Excess Kurtosis Y Accel Left,Mean Square Frequency Y Accel Left,Root Mean Square Frequency Y Accel Left,Frequency Center Y Accel Left,Variance Frequency Y Accel Left,Root Variance Frequency Y Accel Left,Mean Z Accel Left,Std Dev Z Accel Left,L2 Norm Z Accel Left,Autocorrelation Z Accel Left,Max Z Accel Left,Min Z Accel Left,Root Mean Squared Z Accel Left,Zero Crossing Rate Z Accel Left,Skew Z Accel Left,Excess Kurtosis Z Accel Left,Mean Square Frequency Z Accel Left,Root Mean Square Frequency Z Accel Left,Frequency Center Z Accel Left,Variance Frequency Z Accel Left,Root Variance Frequency Z Accel Left,Mean X Gyro Left,Std Dev X Gyro Left,L2 Norm X Gyro Left,Autocorrelation X Gyro Left,Max X Gyro Left,Min X Gyro Left,Root Mean Squared X Gyro Left,Zero Crossing Rate X Gyro Left,Skew X Gyro Left,Excess Kurtosis X Gyro Left,Mean Square Frequency X Gyro Left,Root Mean Square Frequency X Gyro Left,Frequency Center X Gyro Left,Variance Frequency X Gyro Left,Root Variance Frequency X Gyro Left,Mean Y Gyro Left,Std Dev Y Gyro Left,L2 Norm Y Gyro Left,Autocorrelation Y Gyro Left,Max Y Gyro Left,Min Y Gyro Left,Root Mean Squared Y Gyro Left,Zero Crossing Rate Y Gyro Left,Skew Y Gyro Left,Excess Kurtosis Y Gyro Left,Mean Square Frequency Y Gyro Left,Root Mean Square Frequency Y Gyro Left,Frequency Center Y Gyro Left,Variance Frequency Y Gyro Left,Root Variance Frequency Y Gyro Left,Mean Z Gyro Left,Std Dev Z Gyro Left,L2 Norm Z Gyro Left,Autocorrelation Z Gyro Left,Max Z Gyro Left,Min Z Gyro Left,Root Mean Squared Z Gyro Left,Zero Crossing Rate Z Gyro Left,Skew Z Gyro Left,Excess Kurtosis Z Gyro Left,Mean Square Frequency Z Gyro Left,Root Mean Square Frequency Z Gyro Left,Frequency Center Z Gyro Left,Variance Frequency Z Gyro Left,Root Variance Frequency Z Gyro Left
5,-1.1224465951869023,0.14066389536227367,0.7055386311612537,0.6659126793445274,-0.9644241648281163,-0.9217995535833754,0.7055386311612543,-0.4266707847068499,1.1437769866166356,-0.29686547419232695,-0.3193123785010074,-0.20919269871020077,-0.47362038010406426,0.30190879531263226,-0.20919269871020077,0.7222359883310494,0.23715726310780916,-0.20807455317632925,-0.40658600070208784,0.9059853793871614,0.8014066584396962,-0.20807455317632942,-0.5078220982424981,0.7696523868130174,-0.7489898543850608,-0.5993492645147882,-0.6374866778838422,-0.47881489040529224,0.23861212435390206,-0.6374866778838422,-0.23671357940128673,0.6776622306461295,0.09201513030384939,-0.12215701113786133,1.8714723859515303,-0.5118883869791068,0.09201513030385008,0.10587250392467366,1.7608417876646616,1.5564885894595248,0.1602682118288497,0.4955624646445041,0.7651999742608364,-0.5092016688771123,0.4955624646445041,0.9765665574165447,0.39340236603546125,0.2083470603631416,-0.10004577149860203,1.1448258794880237,0.7937940440428195,0.20834706036314132,-0.4132439790830966,0.7250698733629544,-0.5512611109081598,-0.4877756747423072,-0.5248362774614639,-0.8188522347924814,0.47645763772484745,-0.5248362774614639,-1.371937532789199,1.5367402439802726,1.1878331747038127,0.9609045254817431,-0.6125285001650077,-1.9435423644374055,1.1878331747038122,0.18237410138708335,0.027598683421422854,-0.9510776286418606,-0.45684034774701393,-0.45325060978765697,-0.6143480331941215,0.48725208288821725,-0.45325060978765697,-0.1803615411711049,0.38890437670148414,-0.14229783481464295,-0.35683921534275104,-0.12375332932751527,-0.39506817635928676,-0.14229783481464328,0.05528406059066926,-0.35621856531001217,-0.8734857220880341,-0.13470158007581862,-0.4419052658724677,-0.48509245107283294,0.48087138695894316,-0.4419052658724677
5,0.2853346672932221,0.745896292004111,-1.4639487826454618,-1.3617435852328936,0.46826888607489103,-0.06113062222809398,-1.463948782645461,0.06440313731424147,-0.48481837368420616,-0.3158290494772263,-0.2516716538729395,-0.07344512781626421,-0.6660295321623463,0.33094410982834416,-0.07344512781626421,1.2804298799381482,-0.8815928335157227,1.1979078580441074,1.3771011781563713,1.0187180602812738,1.485060638931896,1.1979078580441074,-0.5078220982424981,-0.907009446596525,0.01522397507270416,-0.6277571731099112,-0.7162575607010286,0.0009064769620580307,0.1592055178166075,-0.7162575607010286,0.6278168237548922,-0.23857039747648467,-0.9734061938017154,-0.8082897528699148,0.8827062821196011,0.7188666221051273,-0.9734061938017149,1.596231597633541,1.5564420725155919,0.3467461555831653,1.301104870914719,1.6914509484568627,1.3969487141716157,-1.2669195079527047,1.6914509484568627,0.1063995197559833,-0.573981629892293,-0.8348170287481307,-0.658914825469149,-0.15801173815801864,0.4398002058187054,-0.8348170287481309,0.5667601009023029,0.6472891266741718,-0.2598528099266471,0.20797009066664376,0.5556887719013331,0.060547526844062026,0.18995452532152793,0.5556887719013331,-1.1654289164363452,1.4423195257151828,0.9268938515960342,0.6378328287331825,-0.2583631140764005,-1.3324570225346157,0.926893851596034,-0.0343431749365287,0.5294119023380102,-0.863812243565379,-0.3590079272547245,-0.2564285823205775,-0.7294234491043402,0.5201033522941356,-0.2564285823205775,-0.29714796313368963,0.7928065137715133,-0.09438301600000733,-0.31710252492862234,-0.08212609691513245,-0.9627354000427448,-0.09438301600000763,0.9750097958718011,-0.40901736592377685,-0.8771475813538911,-0.12488028784908485,-0.30328601357717905,-0.9027762521957157,0.5998461887136477,-0.30328601357717905
5,1.0598152458029064,0.7142760212455814,0.1574067287346557,-0.022085631882142544,1.1631034786929528,0.7940448527503742,0.15740672873465664,-0.4266707847068499,-0.6740397127385277,-0.6455667741047036,-0.07409835194702312,0.22716357905209858,-0.5465817680468744,0.31615043226511147,0.22716357905209858,0.6209385505183735,1.7305232823172683,0.006595950977356591,-0.18282724861868882,0.9448156130287484,-0.27553047237825534,0.006595950977356286,1.2679379777774482,-0.6987235729075905,-0.3397809679727154,2.5509496402676257,2.215459672990296,-0.29948219520296027,0.22543684347073073,2.215459672990296,0.2795809278298763,0.4845151162504283,-0.4882138363743193,-0.5519221234932801,-0.42968966375755985,0.007698431876973648,-0.4882138363743185,0.9131503463503103,-1.09040749236097,-0.5476064808572925,-0.449651687341063,-0.5778561543974141,-0.8535721663068399,0.7129824228404125,-0.5778561543974141,-1.7134501753462614,0.4098505931406719,1.3666305141026265,1.1738680197626503,-1.0603273753040012,-1.5508503855745126,1.3666305141026265,-0.9032460190757964,0.8847302628869025,-0.17311141429790894,-0.172860529826725,0.05949028344104963,-0.4151843992419698,0.38730750654796176,0.05949028344104963,-1.3944078803964333,0.7613679721311875,0.9829276962851923,0.7044231273780754,-0.6488709484506087,-1.476700165705428,0.9829276962851919,0.18237410138708335,0.6470265362404679,-0.577342851345332,-0.5359988961768211,-0.6431524916216473,-1.1451641008259372,0.5910925388110033,-0.6431524916216473,1.1971134340019818,0.014846143450589776,1.0585633956262823,0.9653415858140735,0.5544532596446378,0.3470535795910641,1.058563395626282,-0.8644416746904626,-1.5510356899797932,1.1823027002667277,0.02268203432466658,0.5909344461223882,0.7718307112236481,-0.37975411485622834,0.5909344461223882
5,1.0829366627836379,0.09416950271784268,0.10092842473402387,-0.08622447308452436,0.8831584434854555,0.7924291971173386,0.10092842473402472,-0.4266707847068499,-1.6888498921924102,0.5359221160543303,0.41784784353192267,0.8523936407261797,-0.07656214648206325,0.2070376620657381,0.8523936407261797,-1.1458595346462461,-0.19858561487611578,0.025329814961934854,-0.1624696450882487,-1.3688026746821762,-1.0637406780300147,0.025329814961934916,-0.5078220982424981,-0.8251405961895523,-0.28980381711789127,0.6408901560494779,0.9473190695456024,-0.07664591650033051,0.18019741775734976,0.9473190695456024,-0.8289912744735658,0.13859484292271312,0.734743753462121,0.5105266881742322,-0.6003307890951354,-0.272115653201672,0.734743753462122,-1.011896816356977,-0.7877224295103599,-0.37865068923378714,-0.5325369239967087,-0.8181890173013433,-1.0289399494509068,0.7831623325879744,-0.8181890173013433,-0.5982779210648056,-0.323070528185904,-0.18252036344353906,-0.3747804217795003,-0.5342882789091667,-0.39625684610225564,-0.18252036344353945,-0.5765779924139965,-0.0113580885051886,-0.2945758790952354,-0.21049364363226528,0.001619559853597471,-0.1955939496013402,0.3085929389544509,0.001619559853597471,0.5867750158206264,-0.15554242661436915,-0.35386921306056507,-0.4688072269304564,0.41704239931886883,0.7695537261025627,-0.35386921306056546,0.3990913777106954,0.6171750813632949,-0.7266891108018609,-0.6048734264184897,-0.8488901995476781,-0.7443677153669477,0.5238867898343125,-0.8488901995476781,0.33082819894732324,0.3767821899238168,0.30048260677926697,0.051570375245020325,0.29301924602049945,0.09757299281290484,0.30048260677926647,-0.8644416746904626,-0.10641390810269423,-0.799325985406089,-0.1431686475240966,-0.6660291697396739,-1.2056185519087128,0.6324128679039254,-0.6660291697396739
5,-0.695240379646866,1.2723697626419277,-0.1302340175780554,-0.33559552577220797,-0.06355861963116667,-0.8632482106751888,-0.13023401757805456,0.06440313731424147,1.298271722158144,-0.00671253803801354,0.2784377710457794,0.6950332811350682,-0.5526638929678566,0.3197933001911231,0.6950332811350682,-1.3599268248020977,-0.4294753007939752,0.5888957200428572,0.5122819163843287,-1.5479455156641448,-1.1143838619019752,0.5888957200428568,-0.5078220982424981,0.18405360217385508,-0.514040678237237,-0.6941748525729641,-0.9529289942812066,-0.429872673462724,0.23367699350494994,-0.9529289942812066,-1.7624085374194574,-0.12090639436456069,1.9895895638562455,2.2202374638139357,-0.9581729064447578,-0.7271181509530136,1.9895895638562469,-1.011896816356977,0.9739459321509578,-0.16424844941187827,-0.2924759395031967,-0.22519206303711695,-0.3335379258325213,0.4333221155889038,-0.22519206303711695,0.18028822949167814,-1.0105548525446877,-1.0335337181377464,-0.7021421678043036,-0.316804563092272,0.6906442585481032,-1.0335337181377466,0.8934281275641026,0.16319455043152364,-0.4130511017025486,0.3356821101549367,0.6972148469535611,2.09532916629227,-1.7812345117638049,0.6972148469535611,0.5966416317947485,0.16077743015778223,-0.22228961311102327,-0.39180404716850725,0.7062359495565826,0.4965978792201968,-0.22228961311102358,0.3990913777106954,0.3377627978324712,-0.5755809288024185,-0.49795945217402865,-0.5474093222493077,-0.7175603199891135,0.5169487129140862,-0.5474093222493077,0.43999577868556905,1.0219449853123135,0.5737944127384312,0.34978962117315743,0.6663545601772725,-0.0877762558734982,0.573794412738431,-0.8644416746904626,0.03332510302050514,-0.9485706999639594,-0.13749317013188966,-0.4941325243558173,-0.9510165292143836,0.6076603528928718,-0.4941325243558173
5,-1.249522679538859,-0.2545994795793355,1.0045329934388352,1.091276267857008,-1.266564903098431,-1.0704318428082362,1.0045329934388363,-0.4266707847068499,0.7374564388589684,-0.4376993532508285,-0.5569635231010206,-0.9912863408828336,-0.7383556924418733,0.33591940389188046,-0.9912863408828336,-0.13467977374952517,2.291138419603286,-0.6671953601087588,-0.8263786458854268,0.7312312677070998,-0.8219834311256374,-0.6671953601087586,0.08409792709748391,0.10764731657105463,-0.5473230187716177,4.396634467686568,3.113353371072135,-0.3207196999526038,0.23303871691438435,3.113353371072135,-1.1799629857740985,1.049927417117035,1.3379004159873782,1.2539954274582246,-0.2961523723618172,-0.2599404318450607,1.337900415987379,-0.45301215621615176,1.7506755213010947,-0.24318916384878678,-0.37014230735693104,-0.3876702174487475,-0.7684459695606524,0.6745485030307222,-0.3876702174487475,1.3090360016264624,0.40315534374738354,0.589280903763747,0.24304074598997835,1.05965669746231,0.6660409346190885,0.5892809037637469,-0.5765779924139965,-0.5434429217633867,-0.5792157461352123,-0.6345091732983511,-0.9868233062665519,-0.9063506968014867,0.48629121812336057,-0.9868233062665519,-0.0676972614227665,0.25746052050487855,-0.44876139432893414,-0.5191259368606559,-0.03993777635825584,-0.2140604246552006,-0.4487613943289345,-0.6844950039073648,0.19185767828577996,-0.7162008800979912,-0.6285348783721303,-0.935186070466083,-1.05060957230684,0.5814596988582347,-0.935186070466083,1.5100901121507824,-0.5186142596949487,1.3082615362990948,1.3256238993581284,0.5908432054938786,1.1515500289875733,1.3082615362990941,-0.8644416746904626,-2.373296248033302,3.5266493002357815,0.08309680580619427,0.8170682937093086,1.4919648684355746,-1.218354225100926,0.8170682937093086
5,-0.40994648170848996,-0.2801703321193664,-1.2352251825223595,-1.235732353317815,-0.3629810028040924,-0.2685583993451851,-1.2352251825223588,1.0465509813564242,1.474931417730089,0.38817048944711324,0.10988263225933027,0.48653711292586244,0.03813774425193927,0.1651971150543626,0.48653711292586244,1.292296103223281,-1.08505446736859,1.2251529579461116,1.4190831962286514,0.9498315017471965,1.5940254748081626,1.2251529579461116,-0.5078220982424981,-0.05764437399841417,-0.5485048020433198,-0.7001476432577421,-0.9809034264965076,0.5997871806355907,-0.04400346076051909,-0.9809034264965076,0.35620382469775275,-0.9929531061695923,-0.9614668785310725,-0.803107111814524,-0.19436137967012154,0.8397540713625427,-0.9614668785310722,0.23006909506707923,0.1873053944245227,-0.17750905208987133,-0.29150936298827423,-0.2232816657805597,0.8970632118178022,-0.6546290428109974,-0.2232816657805597,0.028074044169060175,-1.1074225933323076,-1.0742311240084486,-0.7084985563158139,-0.5654679443064954,0.5293604209406457,-1.0742311240084488,0.24009207424050313,-0.8700538948016804,0.12133502098132021,-0.24641969847341044,-0.055778198239300705,0.6157073371168984,-0.16671309588690975,-0.055778198239300705,-0.6019517647008203,0.6781116028227993,0.07562876580692617,-0.18641009484049476,-0.44061480957412497,-0.769116599734632,0.07562876580692575,-0.4677777275837528,-0.44116794912358126,-0.7429475913302132,-0.4275268397868773,-0.3907740385282357,-0.8422484380560679,0.5467295882803785,-0.3907740385282357,-0.11199886600740472,0.07664997860486637,-0.17574889805292687,-0.38393940834062695,0.08352179912089812,-0.11331263591514888,-0.1757488980529274,-0.8644416746904626,0.12762754718331404,-0.7622913684417381,-0.14344183582725145,-0.6833584778198334,-1.1884838516709724,0.6317081601867851,-0.6833584778198334
5,1.1039893253749047,0.70137682274335,0.2668685724570359,0.1058143431165384,1.1641073629984666,0.6328393324375625,0.2668685724570365,-0.4266707847068499,-1.0515614550897001,-0.1901668503217968,0.20983665728590364,0.612895752184665,-0.2659684461530106,0.2603935838102406,0.612895752184665,0.6144490555809475,1.3059618349234081,-0.1661792682605119,-0.3642920873719551,0.9709395396413167,0.06936787995860748,-0.16617926826051208,3.6356180791373767,-0.1362430679994587,-0.6667401907162926,0.6799542761746815,0.9800676269986821,-0.3837200110426838,0.231945274811153,0.9800676269986821,0.5384178157523406,0.27805498759614844,-0.7482411591738716,-0.7009828952909936,0.7224639295712421,0.17491942782616868,-0.748241159173871,0.7268554596367017,0.5545425196199354,-0.05318086417998545,0.10740559770653862,0.423982083927536,-0.3178551773398447,0.4234019575617785,0.423982083927536,0.2345800288394882,0.03124771342922229,-0.518836365674455,-0.5485063492344829,0.2961325019688462,0.3304278117522135,-0.5188363656744553,-0.7399120057448965,0.30429000157876535,-0.6294991056291563,-0.5890978390666786,-0.8102860492372208,-0.7230587466534205,0.4617850660467327,-0.8102860492372208,-0.4858157016545156,0.4087642913846984,-0.1372902866018683,-0.3375940461889413,-0.38491538811440645,-0.7846009758528123,-0.1372902866018687,1.6993950356523677,-0.7881652930762287,-0.42401530158446665,-0.3278147138418962,-0.199678640523687,-0.33591351218728804,0.38424135647486285,-0.199678640523687,1.083205077956297,-0.4179574400184094,0.886164411671721,0.733741061470244,0.24215952828307433,1.133745924333832,0.8861644116717204,-0.8644416746904626,-1.5191674276578613,0.8816873435358087,-0.10841155572010343,-0.1364324224581427,0.1724318365030661,0.12401910132220666,-0.1364324224581427
5,1.1733082058469282,0.7040315655528928,0.4449632760989981,0.3240326904314852,1.1095881824949405,0.6134850529303512,0.44496327609899977,-0.4266707847068499,-1.2947317601556059,-0.008462814355509126,0.20085987328982194,0.6018876143324684,-0.3359686892066967,0.27739999469838666,0.6018876143324684,-0.8316327537722704,1.1168831531203889,-0.4388055355542313,-0.6275630449909001,-0.4603234134857793,-1.0422240985749618,-0.43880553555423196,1.85985800311743,0.02527041077264272,-0.7458392277358847,0.17936967791088673,0.5182876093383022,-0.5138076322888925,0.24343044780883646,0.5182876093383022,-0.19666642850624083,0.3160586203000532,-0.03410147465015221,-0.22698128245774385,-0.39290229519282804,-0.1330934340006118,-0.0341014746501513,-0.3909138606449489,-0.3032958979705937,-0.4817653587873326,-0.3095704334284433,-0.259393564531449,-0.5208189069927965,0.5463772155970124,-0.259393564531449,-0.10727465433049974,-0.7705125087188155,-0.8368505893207776,-0.6594596760387693,-0.42247183476775885,0.27373654206311243,-0.8368505893207778,0.24009207424050313,-0.11237308398970154,-0.22281686704067327,-0.31135240096223826,-0.16573794949145107,0.09469387267085425,0.17187869548004595,-0.16573794949145107,-0.16067964093009776,-1.2912476327504288,-1.1123811401771027,-0.7488942127328205,-0.778792359283242,0.44629679107618947,-1.1123811401771029,0.8325259303579196,-1.360892351564784,1.2855546199757069,-0.39092361658879327,-0.3171873921859258,1.2921209571111558,-0.8872355187266528,-0.3171873921859258,1.0952401205402391,0.26814330260652747,1.0004505700155184,0.8857077481676217,0.5575583504217358,0.6734028847305525,1.0004505700155175,-0.8644416746904626,-0.6855884979750128,-0.40380481962753245,-0.06521082840020492,0.16842324263521213,0.2183552466141384,0.092750784222346,0.16842324263521213
5,-0.68118239006586,0.09824920584563626,-0.46397469206698483,-0.6583519530115213,-0.3498176302655102,-0.6503669947735754,-0.4639746920669843,1.0465509813564242,1.425872252874723,0.9565013236887,1.7748626863771277,2.0163936449176334,0.298540612912455,0.0709104537830543,2.0163936449176334,-1.4526202082923465,-0.7391967559221895,0.8241718780842183,0.8296788879089182,-1.7529506709199305,-1.141569516935493,0.8241718780842187,-0.5078220982424981,0.5380081477886468,0.022403651070520166,-0.22341065833465606,0.04228851901197172,0.06113345234927622,0.14501267784395433,0.04228851901197172,-1.225551649546791,-0.2747555163373295,1.222783203460836,1.1009036364852816,-0.7147563119967835,-0.5030473109633521,1.2227832034608361,-1.011896816356977,0.19706564237438082,-0.18563943017162848,-0.33952493515253857,-0.3213507595128894,-0.17248955331968915,0.3249824790008345,-0.3213507595128894,-0.6270817047733356,0.29503104486064446,0.037379199891655515,-0.22984972677775517,-0.80869307022444,-1.0706657905863943,0.03737919989165517,-0.9032460190757964,-1.4272309562370054,0.09799235057894509,-0.016107127719369636,0.28049222402734764,0.009933392985078024,0.2156744640328268,0.28049222402734764,-1.1780479857225246,0.6303984358357757,0.679486586398258,0.3620305368872599,-0.9193250354859842,-1.5556716923523837,0.6794865863982573,-0.9012122802309769,-1.099596094491308,-0.25419122938529404,0.45923723154717716,0.818870897685807,-0.0593683043229428,0.24901386513313076,0.818870897685807,0.2132899023058663,0.1832947808142484,0.1452999850915667,-0.10208390619457884,0.4585108616292782,0.3974246486458204,0.1452999850915657,-0.8644416746904626,1.2872293371829506,0.060283567522965785,-0.11487142830215345,-0.19597852574423247,-0.39328227483936534,0.4441846659950526,-0.19597852574423247
