Label,Mean X Accel Middle,Std Dev X Accel Middle,L2 Norm X Accel Middle,Autocorrelation X Accel Middle,Max X Accel Middle,Min X Accel Middle,Root Mean Squared X Accel Middle,Zero Crossing Rate X Accel Middle,Skew X Accel Middle,Excess Kurtosis X Accel Middle,Mean Square Frequency X Accel Middle,Root Mean Square Frequency X Accel Middle,Frequency Center X Accel Middle,Variance Frequency X Accel Middle,Root Variance Frequency X Accel Middle,Mean Y Accel Middle,Std Dev Y Accel Middle,L2 Norm Y Accel Middle,Autocorrelation Y Accel Middle,Max Y Accel Middle,Min Y Accel Middle,Root Mean Squared Y Accel Middle,Zero Crossing Rate Y Accel Middle,Skew Y Accel Middle,Excess Kurtosis Y Accel Middle,Mean Square Frequency Y Accel Middle,Root Mean Square Frequency Y Accel Middle,Frequency Center Y Accel Middle,Variance Frequency Y Accel Middle,Root Variance Frequency Y Accel Middle,Mean Z Accel Middle,Std Dev Z Accel Middle,L2 Norm Z Accel Middle,Autocorrelation Z Accel Middle,Max Z Accel Middle,Min Z Accel Middle,Root Mean Squared Z Accel Middle,Zero Crossing Rate Z Accel Middle,Skew Z Accel Middle,Excess Kurtosis Z Accel Middle,Mean Square Frequency Z Accel Middle,Root Mean Square Frequency Z Accel Middle,Frequency Center Z Accel Middle,Variance Frequency Z Accel Middle,Root Variance Frequency Z Accel Middle,Mean X Gyro Middle,Std Dev X Gyro Middle,L2 Norm X Gyro Middle,Autocorrelation X Gyro Middle,Max X Gyro Middle,Min X Gyro Middle,Root Mean Squared X Gyro Middle,Zero Crossing Rate X Gyro Middle,Skew X Gyro Middle,Excess Kurtosis X Gyro Middle,Mean Square Frequency X Gyro Middle,Root Mean Square Frequency X Gyro Middle,Frequency Center X Gyro Middle,Variance Frequency X Gyro Middle,Root Variance Frequency X Gyro Middle,Mean Y Gyro Middle,Std Dev Y Gyro Middle,L2 Norm Y Gyro Middle,Autocorrelation Y Gyro Middle,Max Y Gyro Middle,Min Y Gyro Middle,Root Mean Squared Y Gyro Middle,Zero Crossing Rate Y Gyro Middle,Skew Y Gyro Middle,Excess Kurtosis Y Gyro Middle,Mean Square Frequency Y Gyro Middle,Root Mean Square Frequency Y Gyro Middle,Frequency Center Y Gyro Middle,Variance Frequency Y Gyro Middle,Root Variance Frequency Y Gyro Middle,Mean Z Gyro Middle,Std Dev Z Gyro Middle,L2 Norm Z Gyro Middle,Autocorrelation Z Gyro Middle,Max Z Gyro Middle,Min Z Gyro Middle,Root Mean Squared Z Gyro Middle,Zero Crossing Rate Z Gyro Middle,Skew Z Gyro Middle,Excess Kurtosis Z Gyro Middle,Mean Square Frequency Z Gyro Middle,Root Mean Square Frequency Z Gyro Middle,Frequency Center Z Gyro Middle,Variance Frequency Z Gyro Middle,Root Variance Frequency Z Gyro Middle
2,-0.23660301303798886,1.887874699788136,1.850286652186197,1.9186374090917386,2.391038017177355,-4.842965542938118,1.8502866521861971,1.4265849954296457,0.22645899938259734,1.3600803284718481,0.7975682459693002,1.0536074991379971,1.3669406531608936,-1.01691907231124,1.0536074991379971,-0.5807474583699274,0.6223366627109375,-0.535800945027762,-0.5113301662707002,0.42279096199947336,-3.262481180120816,-0.5358009450277603,1.2591544917040007,-1.7987681830400621,3.874737334047971,2.365139858335576,2.381211616239484,1.8084561942178674,-2.0318558314817032,2.381211616239484,2.245603918439364,2.2639582284828017,2.2799642024826805,2.4537483088005634,2.8911842213410814,-1.4987979708595451,2.2799642024826805,1.057863481035558,2.7377138755552575,1.9830746785406723,2.448431576327525,2.31377816345203,1.2650116036232035,-1.2949436012147273,2.31377816345203,-0.28313763981011836,2.2889630728010437,-0.014306314934682951,-0.13180114444955685,1.2484749702137974,-4.173523503980469,-0.01430631493468371,1.5152771052346805,-3.2975412258740118,4.176624364151987,3.698356321294459,3.0848294711399253,1.746629619407894,-1.93516247040472,3.0848294711399253,0.14362000739012443,1.8282320710812003,1.8124620211907063,1.7470637740862314,1.0614529143217633,-1.9435290843772064,1.812462021190706,1.2022213454744985,-1.3559237268498137,0.8023891790437013,2.065982013246859,2.1418217979609433,1.6223357809889225,-1.911253374494426,2.1418217979609433,-0.26125645151636895,-0.867343009316494,-1.247974219237238,-0.8790323527835787,-0.4401409571650621,0.01141037819297587,-1.2479742192372383,-0.26111648393354675,1.3602839278571,1.7336750305701545,-0.05312696712790453,0.22109525187846954,0.3604752963473872,-0.10044070947641927,0.22109525187846954
2,-1.8399730684810933,-1.0220546662379837,-0.45115625558210376,-0.4943007946530445,-0.8171066503711192,0.6018411849702257,-0.4511562555821037,-1.4093452975996799,1.2612310062985983,1.005679325334687,-0.7504812404880147,-1.0273831358549084,-0.7570660966910456,0.5527401992301001,-1.0273831358549084,-1.1607347009753193,-0.6827732475837162,0.7607517129882738,0.5727502132642494,-1.4254974586149245,-0.00794242039396236,0.7607517129882749,-1.0480681636600555,0.8172729979250073,-0.9109659970708749,-0.6533598610093284,-0.928684126923059,-0.8212295489583105,0.7717478004903715,-0.928684126923059,1.1826653610559221,-0.953068048046452,-0.921474919605251,-0.6710118003193604,-0.7796632866826071,0.9558292718883741,-0.9214749196052514,-2.0092536896292272,-0.009820961913053356,-0.8081716367986206,-0.6086652321749761,-0.8593295014833827,-0.6196379798121894,0.6515657869078951,-0.8593295014833827,-0.8255462139827827,-1.1153069186526812,-0.4587783244603025,-0.48174001001329453,-1.4119873420006186,-0.03767575962513069,-0.4587783244603039,-0.8612976649331714,-0.5491298490976662,-0.40479114330220445,-0.5852461960242172,-0.751228720965946,-0.5129200321306636,0.5983410389678424,-0.751228720965946,0.45037164860306794,-0.90024219639721,-0.9433380797497218,-0.707188426796043,-0.6200108372548405,0.8133957183632404,-0.9433380797497224,-0.20336082460762575,0.1544372180205058,-0.5475804785773901,-0.5577459883586904,-0.8832242555468902,-1.3698544110867303,1.2209832231021231,-0.8832242555468902,-1.1297985126403145,0.02822902909021018,0.8838913021639444,0.6512863056173498,-0.8214062855024552,-1.0154152084268513,0.8838913021639441,-0.26111648393354675,1.6180645519432433,1.3505505383253924,-0.15185618895824257,0.047125993904782476,-0.19772450847038658,0.35856505431932445,0.047125993904782476
2,0.7377142964948822,-0.5587526549300997,-0.7150826375308216,-0.68378198374974,-0.39311002307314874,0.7874567360775445,-0.7150826375308217,0.6163191974212672,0.11532209805897559,-0.5390024559165812,-0.31329380378875077,-0.20722707919639075,-0.6289007967284532,0.5047657564790975,-0.20722707919639075,-1.005969121952025,-1.0202026381442402,0.19957385703734046,0.05941520257268007,-1.4425565166927896,-0.07833894230954414,0.19957385703734182,-1.0480681636600555,0.06671638440376813,-0.8141426714803112,-0.6733075937148348,-0.9819385110506785,-0.7329746424860707,0.725645365562936,-0.9819385110506785,-0.5667369571985966,-0.8776991932830562,-0.8840729671741028,-0.6590560467338706,-0.7668289080257121,0.7867921960014513,-0.8840729671741032,-0.39498149454249815,-0.27371605665216503,-0.7430733776079868,-0.5796737314692249,-0.7566291077633491,-1.0367485215027927,1.0380226266263781,-0.7566291077633491,-1.2769727453148585,-1.1878269873762786,0.7790882196627008,0.6104592115918474,-1.7413193086606935,-0.034620500463106385,0.7790882196626999,-1.1781743009555516,0.004784873527242145,-0.7324900462995919,-0.6628499268076621,-0.984039510838918,-0.8179340785115088,0.7657913809423581,-0.984039510838918,1.3686933025141137,-0.9014467758886899,-0.7838674438631433,-0.6427098597054667,-0.6165664607759572,0.9388027697216426,-0.7838674438631439,-0.859299170645951,0.20995219112424396,-0.6995440528074368,-0.5144553891672103,-0.6761435486596123,-0.6309365368913556,0.7375937100217073,-0.6761435486596123,-1.0021372036508651,-0.3769390134720564,0.5460773930043296,0.31000046562738565,-1.0063805170544895,-0.8463599282934954,0.546077393004329,-0.26111648393354675,0.8401633031072062,-0.013873374758533518,0.19940276785584862,0.6006404720873748,-0.038895378232316376,0.24218109912197902,0.6006404720873748
2,0.2790469050266208,-0.5795963754278635,-0.7978009292764827,-0.7394738440808576,0.07032991636566036,-0.7534084765377547,-0.7978009292764823,2.236850793438025,-1.0688712562113805,1.108317414767308,-0.22793660307052774,-0.08367637007786724,3.080730371691619,-3.469354830808828,-0.08367637007786724,-0.8153757648513257,-0.1758720584019623,-0.18476201607998677,-0.25330307612472636,-0.2819289742529771,-0.7080707565784593,-0.18476201607998585,-0.12517910151443293,1.003219235548693,0.560587134090842,0.3510626625757986,0.6516061485609765,1.2578174537453994,-1.2000929689753612,0.6516061485609765,-1.0785837409550956,1.9854339190347345,1.9854381723344592,1.9886623049801455,1.9851382512034081,-2.2665713950823476,1.985438172334459,0.08930016398352106,-0.4394828735646796,1.7134223470198735,2.120840778805707,2.1118832997012857,1.5567964079219536,-1.6293031177225532,2.1118832997012857,-0.5798786453490925,1.0940424105067243,-0.2078473743802274,-0.28999444575054806,1.1520132462477644,-1.3574729552813793,-0.20784737438022874,0.3269897201507547,0.21725074027700994,0.6504260430710312,0.5103688887596773,0.846476910060532,0.5974192456795098,-0.3618924261710686,0.846476910060532,0.2917610943809148,1.9848552583343009,1.9750307183702411,1.9806973790602482,2.4245186716442086,-1.8524873905550243,1.97503071837024,0.4525775214306986,1.180762211927149,1.9745922914616933,2.1067022020165274,2.1675938589093793,1.6002766037746456,-1.8767441723602212,2.1675938589093793,-0.4413288543101355,-0.7023262995259695,-0.8080979674878435,-0.6845978184404381,-0.6455872982757747,-0.2184769045041411,-0.8080979674878437,-0.26111648393354675,-0.22270724422409197,-0.5028057533700034,-0.2188438408282411,-0.08327384244392276,1.3943479818885225,-1.2993269607979347,-0.08327384244392276
2,-0.4315092873478613,-0.5649616116044119,-0.7142820147690164,-0.6832343323940531,-0.3079646712732626,0.39946466258144014,-0.7142820147690162,0.6163191974212672,0.08141604397083294,-0.39595067522162036,-0.3615030606875177,-0.28049858822936524,0.09269156190275726,0.11853824202199204,-0.28049858822936524,-0.6479464967257299,-0.39170110959535487,-0.7389623147313567,-0.6486241193887496,-0.6328456440494356,0.30051533266384306,-0.7389623147313559,0.33626542955837824,1.7030710079500972,-0.4506796056715251,-0.09055215291970549,0.09950863443457306,0.504065261357502,-0.2713355959511078,0.09950863443457306,0.6890248509590884,-0.013569525197960005,-0.014249670935260961,-0.21730451588073857,-0.31311712310445045,0.2087909085010857,-0.014249670935261157,0.4121546030008663,-0.33223031299135003,-0.5608806703549832,0.08329647233224433,0.41622196953910934,0.4439493504429051,-0.40772921693775405,0.41622196953910934,-0.25886867722719314,0.29434573640066136,-1.1048023126441038,-0.9060000937021614,-0.09460912855685297,0.23611284949856123,-1.1048023126441051,1.2776196282178953,0.6486996086686363,-0.5267529270134014,-0.28733010068618864,-0.14841316239188096,-0.4342290608739612,0.5484031046256449,-0.14841316239188096,0.4464801046992484,-0.2301365988881279,-0.27306247387880134,-0.3720547556837333,-0.31757206741471644,0.3429451687537686,-0.27306247387880184,0.8273994334525986,-0.1356163050048073,-0.4553592702723094,-0.038817086411375316,0.3024701918578442,0.6171976886129837,-0.5110688485780699,0.3024701918578442,-0.36529815737616006,-0.3352796376645451,-0.9350274633997159,-0.7471783982407627,-0.3997249756786464,-0.24935460865596443,-0.9350274633997162,-0.26111648393354675,0.10930810416928737,-0.6614371787783088,-0.2528892307462612,-0.1544876895868965,0.13231883401266004,0.10268317785084335,-0.1544876895868965
2,-0.8937121110221953,-0.6100405595905368,-0.6147936882804069,-0.613895683479626,-0.771595502521815,0.5606911374745718,-0.6147936882804073,-0.49779627484025374,0.039732602584407146,-0.962070791211844,-0.3201044805912515,-0.21741503227985512,-0.5562217403867683,0.4743244179319925,-0.21741503227985512,-0.919940225829006,-0.5958786479638488,0.019083421607390377,-0.09137595990834003,-1.3672870340412746,-0.4816433664829446,0.01908342160739131,-1.0480681636600555,-0.3879330185299475,-0.5910464083650763,-0.39768649069961676,-0.38470380853958747,-0.261493640953826,0.42296254189079835,-0.38470380853958747,-0.44076655257459446,-0.8166253031309791,-0.8224649095535033,-0.6380972376253378,-0.6305592521392457,0.7884894440170901,-0.8224649095535036,0.2507273834921937,0.3552631707522106,-0.6086713935461993,-0.6121120909014541,-0.8727660870502558,-0.9302738686021103,0.9408984063180929,-0.8727660870502558,-0.9833947397558229,0.43263763784310966,0.4052095929069049,0.2418942117641082,-0.7720649146528986,-0.22039064661693164,0.40520959290690395,-0.385982710899601,0.15037137591923896,-0.6802255735379398,-0.36042829724491066,-0.2730995188558169,-1.3671456778373958,0.9626192930200919,-0.2730995188558169,1.2973336606018937,0.12869629082850834,0.16484850607148963,-0.062215972741500244,-0.16301392796787106,0.4970618381428429,0.16484850607148888,-1.9837649067116505,0.9150597500646105,-0.5963903872659184,-0.5339439003406563,-0.7579167487453536,-2.121980729337759,1.5176018908778655,-0.7579167487453536,-0.9783173025232246,-0.02503416528611302,0.5227249479745737,0.2877828510468829,-0.9774276657883795,-0.946990332721436,0.5227249479745731,-0.26111648393354675,-0.17820854292793215,-0.9003988719194903,-0.4631047303239074,-0.7333211700691386,-0.852661171076685,0.7287129918235339,-0.7333211700691386
2,0.6783892307751427,-0.8982171715902312,-1.0818013235762596,-0.9172650655642762,-0.6494501380706145,0.5972635472790737,-1.081801323576259,0.21118629841707767,-0.7314371780147035,-0.32775334093524316,-0.2794586859254469,-0.15736288284915598,-0.5400794626664464,0.46740800314139097,-0.15736288284915598,-0.6870658423963535,-1.4301533893006264,-0.9006414585106781,-0.7515784616580649,-1.3246812943754105,0.38688656867798205,-0.9006414585106766,-1.0480681636600555,0.6957034993437607,-0.6548820595061463,-0.7301349584796432,-1.1494208587748884,-0.2542936333177704,0.4174997151330479,-1.1494208587748884,-0.5562360526179897,-0.8261771006683899,-0.8334922237863831,-0.6419643964667228,-0.6555778744439233,0.6811035311064839,-0.8334922237863833,0.2507273834921937,0.04161863041250336,-0.4453369819139669,-0.5864152704543502,-0.7790940405832163,0.2987472107876075,-0.258333973344007,-0.7790940405832163,-0.6305164847952942,-1.0160673953199753,-0.9363250337092697,-0.8049915656581204,-0.7641534678568965,0.37042196442546954,-0.9363250337092708,-0.7028593469219813,0.9911933822456795,-0.3311990435815648,-0.5751171376265797,-0.7247988357856671,-0.8514005892514641,0.7816366685160269,-0.7247988357856671,0.5639628422024839,-0.5339922152607757,-0.5687423756632566,-0.5406364217451222,-0.5505706207343509,0.6818595362433073,-0.5687423756632572,-1.7026484726952258,-0.06865887178218788,-0.5929099321753929,-0.5339225241157186,-0.7578192491804588,-1.6508002475901533,1.3548475364679409,-0.7578192491804588,-0.714011322002683,-0.2704492371998192,-0.12278803718214046,-0.2559798646276252,-0.8041720309083699,-0.7716814863458451,-0.1227880371821409,-0.26111648393354675,-0.996641547918885,-0.15383322703352692,-0.3960087670132991,-0.5099243685551643,-0.8423340506019605,0.7244402060621371,-0.5099243685551643
2,0.01809424082876555,-1.253125589362302,-1.5129839112225307,-1.1474659923574706,-1.2467779752070145,0.5026255510220449,-1.512983911222531,-0.29522982533815917,-0.8413188797581552,-0.9527703451630689,-0.7530934765177235,-1.033999829529407,-0.5423736707025449,0.46726430011620623,-1.033999829529407,-0.6728442581749278,-1.3598831464584475,-0.9305107618738252,-0.7699870028283471,-0.8076506778756384,0.4186971436456254,-0.9305107618738241,-0.5866236325872441,1.1083725328736937,-0.05084876759904009,-0.47829820652903676,-0.536016856892881,0.8075361541570637,-0.6161790464458325,-0.536016856892881,0.17314903679867158,-1.0491150480606866,-1.0343892012099083,-0.703584424606215,-0.8056797541906405,0.9175552631749361,-1.0343892012099087,0.5735818225095389,-0.11480458162469978,-0.7242467441589694,-0.6109788477918671,-0.8683138734345838,-0.37581776243090737,0.417920781806206,-0.8683138734345838,-0.6175418759401364,-1.2302967560679396,-1.0353396970685391,-0.8651782469429278,-1.2170575044016003,-0.08539516985617168,-1.03533969706854,-0.385982710899601,-0.49233639312513067,-0.27347087488196753,-0.5386011514294206,-0.6347827464451301,-0.44554024933580927,0.5557511480120889,-0.6347827464451301,0.4974083593783707,-1.158354108726318,-1.1875906882723457,-0.7874787286093008,-0.7139366974760355,0.9298985601155527,-1.1875906882723462,0.4525775214306986,0.4979988020464705,-0.6137840463414983,-0.5664033011614966,-0.942153057465721,-0.6181376687214292,0.7275435407887407,-0.942153057465721,-0.5529545111122678,-0.7138495381686325,-0.5457004727693437,-0.538574123899988,-0.7827540367281054,-0.40813375720623724,-0.545700472769344,-0.26111648393354675,-1.237046534434205,0.5071678957207983,-0.0075590994961493695,0.29562155005448465,1.1042134763210047,-0.9168664832561945,0.29562155005448465
2,0.6245169311375465,0.15769757406802998,0.018324873587933378,-0.11288408209889975,0.6450680053806847,-0.7462664923717754,0.01832487358793342,2.236850793438025,0.643414803287887,1.392699646819967,0.03803455066844562,0.26203634871027065,2.2414066331111395,-2.137127147418901,0.26203634871027065,-0.3526597409858243,-0.08569758033145387,-1.383540606783322,-1.0258017434428,0.3130236070230935,-1.2294517692294649,-1.3835406067833207,1.4898767572404064,-0.5336122945033633,1.429635521877793,0.8493161185681231,1.1651815004325556,1.5900372883485965,-1.6866059849886736,1.1651815004325556,-0.4727047630811476,2.42295570163245,2.42851462734903,2.7019787260345662,2.3909478165356517,-2.3594458842427484,2.428514627349029,0.8964362615268855,0.13004967443146048,1.423715082212711,2.834853387178934,2.5387967059955705,1.2194708899133213,-1.2425305392405184,2.5387967059955705,-0.11225741195119564,1.2271258201869344,-0.7396521820573749,-0.6784787450908221,1.617486660919711,-1.6522572353252876,-0.7396521820573763,2.5451261723074166,-1.3470282911982272,2.3204943933719693,2.0265581335399223,2.078610148250427,1.7195583718206828,-1.8913249621554382,2.078610148250427,0.007458921521720197,2.5921922629056,2.5914587170293912,2.956521704559085,2.840819940551229,-2.6983576546725527,2.5914587170293903,1.9518651695182987,1.162570654606105,1.9992326429985245,2.8843263656565665,2.6268267429172907,1.6783004923228346,-1.999550018583939,2.6268267429172907,-0.1598849933537665,-0.13556907288309894,-1.3318761479796741,-0.9089551647661837,-0.1276130878568849,-0.10569342502972615,-1.3318761479796746,3.829708431025353,0.21529012702745218,-0.2709253882528755,0.04260831388554457,0.37419292621433303,1.391074012801125,-1.2941590284492026,0.37419292621433303
2,-3.1023642135667266,-0.7947623545389055,0.6797080693335286,0.5207995285774705,-1.3903610881763895,-0.9004053819626058,0.679708069333529,-1.5106285223507274,-1.5943770106208608,-0.21889131965805847,-0.6414233741558063,-0.778153228062497,-0.43605616164414496,0.41908409817333403,-0.778153228062497,-0.48914956019565753,-0.06122135255290638,-1.0473238905945612,-0.8401474063251089,-0.589271486830536,0.11151886801439123,-1.0473238905945605,0.7977099606311896,0.10492189809414851,-1.0243880644216676,-0.5718287889220754,-0.7319926900732078,-0.8594680774442899,0.7907092866685788,-0.7319926900732078,1.3540389997109625,-0.9305577862703049,-0.8965450409305494,-0.663107321464272,-0.5894599503266311,0.6986657579026425,-0.8965450409305499,-1.3635448115945352,0.7099717337005655,-0.013959607624158505,-0.6279959645569294,-0.9392841086664073,-0.05978284781049821,0.10648598873694629,-0.9392841086664073,-0.497778002137397,0.41171934811517363,-0.6681337531203532,-0.6301765116209274,-0.7945584817779605,-0.03442185113568114,-0.6681337531203544,0.3269897201507547,-0.27730012974660073,-0.7931140373675946,-0.5912522336206081,-0.7672417656977714,-1.1544882494983475,0.9023766162398048,-0.7672417656977714,0.26279117257597356,-0.9889165353076771,-1.0497805296815557,-0.7449252333970889,-0.6235662799603355,0.6107900759887096,-1.0497805296815563,-0.20336082460762575,-0.4399325058865635,-0.2871054650949987,-0.5311964377791757,-0.7455469839437155,0.005579313422283323,0.16864037292675674,-0.7455469839437155,-0.6032835876712538,2.4118662364487222,0.2688060578076905,0.05767991742603798,-0.1405653525356194,-1.3695397685192259,0.26880605780769046,3.829708431025353,-0.6033438055518393,-0.9217233383313529,1.2782751322198742,1.7531040296191276,0.16852023576922998,0.07570552088302886,1.7531040296191276
