Label,Mean Calc X Vel Synthesis,Std Dev Calc X Vel Synthesis,L2 Norm Calc X Vel Synthesis,Autocorrelation Calc X Vel Synthesis,Max Calc X Vel Synthesis,Min Calc X Vel Synthesis,Root Mean Squared Calc X Vel Synthesis,Zero Crossing Rate Calc X Vel Synthesis,Skew Calc X Vel Synthesis,Excess Kurtosis Calc X Vel Synthesis,Mean Square Frequency Calc X Vel Synthesis,Root Mean Square Frequency Calc X Vel Synthesis,Frequency Center Calc X Vel Synthesis,Variance Frequency Calc X Vel Synthesis,Root Variance Frequency Calc X Vel Synthesis,Mean Calc Z Gyro Synthesis,Std Dev Calc Z Gyro Synthesis,L2 Norm Calc Z Gyro Synthesis,Autocorrelation Calc Z Gyro Synthesis,Max Calc Z Gyro Synthesis,Min Calc Z Gyro Synthesis,Root Mean Squared Calc Z Gyro Synthesis,Zero Crossing Rate Calc Z Gyro Synthesis,Skew Calc Z Gyro Synthesis,Excess Kurtosis Calc Z Gyro Synthesis,Mean Square Frequency Calc Z Gyro Synthesis,Root Mean Square Frequency Calc Z Gyro Synthesis,Frequency Center Calc Z Gyro Synthesis,Variance Frequency Calc Z Gyro Synthesis,Root Variance Frequency Calc Z Gyro Synthesis
5,0.10218837415471016,1.911491959017025,0.14083332286945588,-0.07325356011409755,0.22965261274488502,-0.7507011590948314,0.14083332286945494,-0.42457868801264637,-1.628145605343625,0.6281477641488304,-0.5292819128791104,-0.3533836463238722,-0.30105688708905665,0.4158777311460338,-0.3533836463238722,0.3900316775488111,-1.1545398526102353,-0.8129415443628495,-0.46949722035142283,-0.8495187582721274,0.8139960141771251,-0.8129415443628496,-0.12150820771921171,-0.7373063838604197,-0.26770007092764964,-0.6120272660198195,-0.876958214420442,1.0804678312182159,-0.8262107620269455,-0.876958214420442
5,1.0676239075904081,-0.008198637972908682,1.1232232887389926,1.2808837720666277,0.9440374773361824,0.7817071459634747,1.1232232887389921,-0.42457868801264637,-1.2617057008274244,0.4467513137405394,0.9984815182639742,1.1308705615438919,1.045534348306347,-0.6802033973338207,1.1308705615438919,0.3325596201971233,-0.8231524906099961,-0.6491771745428154,-0.4471109063087099,-0.25715556121730154,0.5364611871197105,-0.6491771745428155,1.132456495943058,-0.25448729423035116,0.9023363413317457,-0.42909473318880287,-0.37680025340433637,0.7191518921941543,-0.39779098264466844,-0.37680025340433637
5,1.455781751209018,-0.5385577461700017,1.5490228933730983,2.006236237752736,1.3768760123026185,1.518503540246043,1.5490228933730974,-0.42457868801264637,-0.5807989311754291,0.19320105525874032,1.0780022732737748,1.185574770853275,0.44644843234342113,-0.08069227657125769,1.185574770853275,0.4341740586149589,-0.4264344240675325,-0.4782465562593885,-0.4103250633938499,0.1766129101750762,0.03903089044724817,-0.47824655625938856,0.9234623786660131,-1.9504364493164055,1.730915484734876,-0.010074313761650425,0.2962174485780311,0.8187112273705439,-0.5085462326587697,0.2962174485780311
5,1.70903149439767,-0.32719030919715897,1.839631065470372,2.549352974703072,1.742863774936639,1.7368723561590926,1.8396310654703716,-0.42457868801264637,-0.7123997958283513,0.5351681826969192,2.6811801357678453,2.1149579335195505,1.3394864032068865,-1.039368681996197,2.1149579335195505,0.44747165912079107,-0.49553726737236964,-0.5100219959268476,-0.41820065236199083,0.21622341158134195,0.5585902198933118,-0.5100219959268476,1.759438847774193,0.5199772650348689,-0.13492432496470438,0.9378757989807421,1.2621171439810772,0.7207039615865543,-0.3976773770321593,1.2621171439810772
5,1.784979120517257,-0.5467114444237698,1.9214609677985308,2.70932047158732,1.6222046977466116,1.8655297012033012,1.92146096779853,-0.42457868801264637,-0.5418655499007947,-0.14913954457212839,1.703274789909215,1.5818209899549918,1.2239825952403278,-0.8931846774470038,1.5818209899549918,0.48476017795113013,-0.4037080261550982,-0.46463163865550405,-0.40680562253770874,0.6675103810886426,0.5426309048119936,-0.46463163865550416,2.177427082328283,0.6027795134049431,0.4888512115658849,0.08827140400769118,0.4196179502922417,0.16607607011566677,0.12882442350797516,0.4196179502922417
5,1.6100816819905368,-0.30056183637016565,1.728281692330226,2.336644407645234,1.5801154165461095,1.6019456887577246,1.7282816923302258,-0.42457868801264637,-0.24967642334023982,0.07574326173768903,1.2139255939836073,1.2765650833597126,0.4656343092748009,-0.0970804934414292,1.2765650833597126,0.3774609167661162,-0.6246152510483288,-0.5673230553978144,-0.4312054937158617,0.0018152080340279218,0.5917028930473633,-0.5673230553978144,0.08748590955783314,0.44437590559935364,-0.026640892318500902,-0.004470653628560191,0.30348043118554924,0.6492192835638488,-0.32207718622984965,0.30348043118554924
5,1.42226533195375,-0.03822846547102225,1.5220163831648408,1.9577440967834088,1.4142354460394013,1.2236977996763887,1.52201638316484,-0.42457868801264637,-0.4531688610540814,0.049707749550599034,2.3690577887665754,1.9538055501341742,0.09128323077501087,0.19053989246481176,1.9538055501341742,0.271189852017852,-0.6418266450584635,-0.5493110852194135,-0.4272835642734642,-0.21936846813185934,0.5131226574010053,-0.5493110852194136,0.714468261388968,-0.5180831288440662,-0.5321839369916839,0.15042463924447222,0.49359435279818586,0.9555963562508094,-0.6696623127588276,0.49359435279818586
5,1.5287444802053953,-0.3049164291928601,1.6362541482554072,2.1651668101596435,1.3899873031715047,1.4802126970167226,1.6362541482554063,-0.42457868801264637,-0.3481936262644016,-0.2590356894854706,1.4081001379169766,1.4015666280161314,0.6174197941870343,-0.2334384586092599,1.4015666280161314,0.5854883214845086,-0.6002019025270979,-0.5311517645032775,-0.4231754714017607,0.1638744120801927,0.7627962106707376,-0.5311517645032776,0.5054741441119232,0.3053912651203843,-0.34559101254737706,-0.5643602336905067,-0.7137084301398091,-0.5543792822156783,0.5781223631295002,-0.7137084301398091
5,0.7582129406325102,0.118292276598806,0.7793653114704034,0.756217338019363,0.9953888032747094,0.9313447657396201,0.7793653114704031,-0.42457868801264637,1.2306720453949191,-0.09338015015456631,1.4936528621261118,1.4549515474837977,-0.03317315915647254,0.2703462232290978,1.4549515474837977,0.05524610354285913,-0.883431996355665,-0.5121426622188581,-0.4187094008319143,-0.7922121740568687,0.5273984427041568,-0.5121426622188581,0.5054741441119232,0.17127293560099416,-0.38221487194043186,-0.5621852715273623,-0.7071011392777292,0.48580974975745556,-0.15697438039140998,-0.7071011392777292
5,1.1357025319822343,-0.10918802992008093,1.1972317709417308,1.4009471379922376,1.2220751002019496,1.2235132540868265,1.1972317709417302,-0.42457868801264637,0.03816400161693556,-0.5022425058387219,2.110600191735774,1.8143957352072404,0.20886219982562484,0.10775842473828458,1.8143957352072404,0.5101827057722907,-0.7366506616292405,-0.6135689227060656,-0.44057800136940634,0.5186845985709163,0.8870634625895585,-0.6135689227060656,2.177427082328283,2.9649249259478165,3.5735997068071885,-0.3863746769798402,-0.2903535799372038,-0.21925094204901288,0.402024738936187,-0.2903535799372038
