Label,Mean Calc X Accel Synthesis,Std Dev Calc X Accel Synthesis,L2 Norm Calc X Accel Synthesis,Autocorrelation Calc X Accel Synthesis,Max Calc X Accel Synthesis,Min Calc X Accel Synthesis,Root Mean Squared Calc X Accel Synthesis,Zero Crossing Rate Calc X Accel Synthesis,Skew Calc X Accel Synthesis,Excess Kurtosis Calc X Accel Synthesis,Mean Square Frequency Calc X Accel Synthesis,Root Mean Square Frequency Calc X Accel Synthesis,Frequency Center Calc X Accel Synthesis,Variance Frequency Calc X Accel Synthesis,Root Variance Frequency Calc X Accel Synthesis,Mean Calc X Vel Synthesis,Std Dev Calc X Vel Synthesis,L2 Norm Calc X Vel Synthesis,Autocorrelation Calc X Vel Synthesis,Max Calc X Vel Synthesis,Min Calc X Vel Synthesis,Root Mean Squared Calc X Vel Synthesis,Zero Crossing Rate Calc X Vel Synthesis,Skew Calc X Vel Synthesis,Excess Kurtosis Calc X Vel Synthesis,Mean Square Frequency Calc X Vel Synthesis,Root Mean Square Frequency Calc X Vel Synthesis,Frequency Center Calc X Vel Synthesis,Variance Frequency Calc X Vel Synthesis,Root Variance Frequency Calc X Vel Synthesis,Mean Calc Z Gyro Synthesis,Std Dev Calc Z Gyro Synthesis,L2 Norm Calc Z Gyro Synthesis,Autocorrelation Calc Z Gyro Synthesis,Max Calc Z Gyro Synthesis,Min Calc Z Gyro Synthesis,Root Mean Squared Calc Z Gyro Synthesis,Zero Crossing Rate Calc Z Gyro Synthesis,Skew Calc Z Gyro Synthesis,Excess Kurtosis Calc Z Gyro Synthesis,Mean Square Frequency Calc Z Gyro Synthesis,Root Mean Square Frequency Calc Z Gyro Synthesis,Frequency Center Calc Z Gyro Synthesis,Variance Frequency Calc Z Gyro Synthesis,Root Variance Frequency Calc Z Gyro Synthesis
0,3.8943629412873344,1.7781980445131056,3.0277725575302217,3.54238301931691,2.7160841836584617,-0.3036711524772662,3.0277725575302235,-1.4902821329206122,0.4190995853937713,0.9278159524112242,3.167177680203887,2.6609990716513474,1.9679282628008197,-2.1600818512267232,2.6609990716513474,-2.4548735309792415,4.636130983880215,-2.2171528754057874,-2.238854906381392,-0.9227973028580191,-3.2413481024908966,-2.2171528754057874,0.0,0.19719791777100115,-0.5389910604059102,4.1636836337576275,3.586318934950381,0.40289128230711246,0.005507004853214171,3.586318934950381,0.5619942002744038,0.0064494720085285515,-1.3350014526813216,-0.8643677256443124,0.721096588784669,0.5057656583244905,-1.3350014526813219,-0.22032632461961588,-0.319735661030133,0.0029083590414553783,0.0646927012074626,0.3859843591760027,2.053121120820162,-2.0689937670840157,0.3859843591760027
0,1.0138429844195767,-0.3165116721617503,-0.19387887534631165,-0.28461949420733273,0.035478572504450356,0.6989176477893544,-0.19387887534631104,0.4749250753263486,0.5632904808455612,-0.662457616710604,-0.4804902356695824,-0.4299506801698268,-0.18371712666678786,0.30556593152682854,-0.4299506801698268,0.05463375476129898,0.4792674958873897,0.05322393467176497,-0.04650115168601161,0.5496658816983369,0.1865884482315551,0.05322393467176485,0.0,1.37088350997026,-0.3962005832114233,-0.2116677090993447,0.02576998552802435,-0.10651125135927549,0.2885452438684963,0.02576998552802435,0.8882858485094499,-0.6470315010276008,-0.4806219022660365,-0.4410621904654939,0.7371587546709649,0.9457446183594037,-0.4806219022660369,-0.22032632461961588,-0.2643642633626395,-0.49974023644074994,-0.09756441315954688,0.15137969861297193,-0.4079898426042118,0.45616392218211044,0.15137969861297193
0,0.6184231886253726,-0.06871789351220005,-0.12312485553829237,-0.22988926698826215,0.26808406656056605,0.034934462193471315,-0.12312485553829108,0.8679665169757406,0.6073808648142668,-0.2881862467142483,-0.4054981969544736,-0.31005632863762594,-0.08318032907297487,0.22103382704478558,-0.31005632863762594,1.0978881011524637,0.30997980267356945,1.1288418753451943,1.3916208626153093,1.493335132175331,0.9668013194635119,1.1288418753451959,0.0,0.8869517156857755,-0.6201556147110209,-0.38107731057535243,-0.5094731231727605,-0.5299131085986422,0.42938949689684436,-0.5094731231727605,0.7464767749985127,-0.18497541127715852,-0.8494155577809038,-0.6459201421293547,0.7934477688880683,0.7753576940269864,-0.8494155577809042,-0.22032632461961588,1.1748764215980858,0.4117366007648781,-0.3747781223015425,-0.3521233723941165,-0.8376196851175939,0.609022617590561,-0.3521233723941165
0,-0.5272336966772736,-0.6177755132146284,-0.6075870008252241,-0.5782764844691114,-0.7385119720554386,0.3994868281633154,-0.6075870008252237,1.0644872378004366,-0.3612476683809732,-0.6645897929895593,-0.5068326031305068,-0.4742357886120636,-0.08950333438937239,0.22639378916852765,-0.4742357886120636,1.232681587247934,-0.6341800468172675,1.2572845116455547,1.5805166643399022,1.4321692805060369,1.2278380949879995,1.2572845116455558,0.0,1.1383838334538752,0.8062962624385169,-0.20429921346029356,0.04253679717951046,0.3086834845898137,0.06699623796880147,0.04253679717951046,1.1146417475500658,0.40422188951931226,0.26205393343267375,0.07352277131093737,1.2970141922545535,1.085303469367522,0.2620539334326734,-0.22032632461961588,1.2436300709667707,-0.16675939773294385,-0.311897213018157,-0.22096219493312635,-0.6138910848626938,0.5400284121695369,-0.22096219493312635
0,-0.12240507555079402,1.5998910110456979,1.2156376373032605,1.0538405385326992,2.950957052395047,0.10239854737409275,1.2156376373032614,0.5731854357386967,2.8534796268454325,2.4467955877309535,1.0480923283245438,1.2406828162391552,1.0614101983370927,-0.9533853036946796,1.2406828162391552,1.2952865585790716,-0.5379046581375532,1.322954556202456,1.6785100356887444,1.4944787443808982,1.1838853279919157,1.322954556202457,0.0,1.4762243154157342,0.3007891397139276,-0.26909667446395547,-0.11635404925713487,-0.3198454060957978,0.37025009957553506,-0.11635404925713487,1.0941180606485141,-0.4217077941512122,0.13591972078926542,-0.02348651005893934,1.08924026720272,1.1162729956500916,0.13591972078926512,-0.22032632461961588,0.3476402220856755,-0.3246989215173538,-0.009193078048642576,0.28290024530475344,0.5597058326575487,-0.20186116001885043,0.28290024530475344
0,-1.6953609830401382,1.996241637664318,1.8868915805949709,1.8749378052592462,1.7604618326847223,-2.3952546233381473,1.8868915805949713,0.3766647149140005,-1.4298911833195518,1.415558916379629,1.3750647453411553,1.497187230855284,0.7265294231650087,-0.569028649270077,1.497187230855284,0.07401388527308705,-0.033020951317915374,0.06394997139629609,-0.03342801309522395,0.6896276052292655,-0.24407391118185862,0.06394997139629639,0.0,0.40993467950229384,2.9110933054752337,1.149114906255019,1.7058233330752832,3.861412236864394,-5.206320506484495,1.7058233330752832,1.1257515890039056,-0.32863328359571786,0.23445897592097065,0.05196346567414971,1.232780986465411,1.154201675749182,0.23445897592097034,-0.22032632461961588,1.3221327613634868,1.1573786631642629,-0.18237607063951056,0.01473551916662203,0.5179378509696978,-0.16463711494973204,0.01473551916662203
0,0.2565400392363111,0.7797674254029312,0.5298768402065278,0.33737909290653695,-0.3077030626138086,0.20582800688066413,0.5298768402065288,-1.5885424933329602,0.05752567575047078,-1.0841010863682237,-0.22766149290199328,-0.0543940117754893,-1.0338566446332655,0.9003786542528176,-0.0543940117754893,-0.5708839668257296,0.11939789421394954,-0.6003846094036464,-0.7949389816557761,-0.6670823723369795,-0.4931120827530731,-0.6003846094036466,0.0,-0.12068045778894707,-0.45875803537057697,-0.3957748498310893,-0.5915847070830943,-0.7531043159383501,0.4690607732501252,-0.5915847070830943,0.9252838018944034,-0.8195647845044896,-0.382711137029493,-0.3810257944559409,0.6863417817405911,1.0016603677550346,-0.38271113702949366,-0.22032632461961588,-1.4498477989171887,-0.10423316378226477,-0.40874348968934554,-0.429389836483855,0.14348544286845466,0.13405134948559094,-0.429389836483855
0,0.8126486131901421,1.148662689590216,0.9306799145019328,0.7411056718294348,2.0888794213090223,0.20298039304481313,0.9306799145019339,-0.2128974475600876,0.9337864070890712,0.4982766893006213,0.7966762165129129,1.0289303714229279,0.8769818895315625,-0.7377773388335531,1.0289303714229279,0.07889682022831815,-0.38275803905249917,0.06418757039020426,-0.033138132880157864,-0.09948468455292765,0.021585699560724435,0.06418757039020452,0.0,-0.8273111422800463,0.49799639305898147,-0.13178804612951245,0.19453247540453675,1.1988721550300785,-0.6864332537685393,0.19453247540453675,0.7768940121186543,-0.8410485926633514,-0.8190037178886193,-0.6302990730013904,0.5966560196238272,0.8967683210981543,-0.8190037178886198,-0.22032632461961588,-0.29208336297202586,-0.7792171821350026,-0.23034113566846204,-0.0681450667668359,0.7913878975419972,-0.42398189828751753,-0.0681450667668359
0,0.5421621846757971,-0.2123106274340506,-0.26004794530783076,-0.3346116485544918,-0.18102844926497774,-0.0966515012101322,-0.26004794530783004,0.9662268773880891,0.13999736430642745,-0.288934851568819,-0.3354293789201491,-0.2050784702480834,0.1027188974380798,0.05676335624217004,-0.2050784702480834,0.8287126517787482,-0.8344956434360661,0.8370951466882462,0.9761664326747684,0.6103913038049843,0.7971462323576795,0.8370951466882469,0.0,-0.10917454378069816,-0.2640821645963891,-0.317369422557729,-0.2579686996981868,1.4194921582582054,-0.9318908856593812,-0.2579686996981868,0.8041666383162441,-0.46589238051238296,-0.7114489101801208,-0.57321907362934,0.7047760180024317,0.8286981886185126,-0.711448910180121,-0.22032632461961588,-0.2998541058900764,-0.32077747073787566,-0.4010957344467162,-0.41153105039383997,-0.6277542472781898,0.5449080149863854,-0.41153105039383997
0,-0.7417913357530302,-0.1874324933246787,-0.19706745135570064,-0.28705494137685467,0.6123444166156261,0.3233725876806357,-0.19706745135569947,-0.016376726735391426,1.769570624733967,0.6930961171462034,-0.021270705295390477,0.20621112035214728,0.688542810895974,-0.5282108189480446,0.20621112035214728,0.5220110158321438,0.29342899827966107,0.5328145418674454,0.5629932654258264,0.6177630636508054,0.4015558826163602,0.5328145418674465,0.0,-0.08510998472502,-0.9918894077474917,-0.37625310919659527,-0.4856603968404164,-0.42005516145735805,0.4010959981116092,-0.4856603968404164,1.3440329622710423,-0.21824035990077334,0.880519056306572,0.6061091293631814,1.3034162045417106,1.3148104925079342,0.8805190563065713,-0.22032632461961588,-0.38291377200404736,-0.6651460014277643,3.728682977006801,3.243060649513094,1.2620956587745509,-0.9482663235254599,3.243060649513094
