Autocorrelation Calc X Vel Synthesis,Autocorrelation Calc Z Gyro Synthesis,Excess Kurtosis Calc X Vel Synthesis,Excess Kurtosis Calc Z Gyro Synthesis,Frequency Center Calc X Vel Synthesis,Frequency Center Calc Z Gyro Synthesis,L2 Norm Calc X Vel Synthesis,L2 Norm Calc Z Gyro Synthesis,Label,Max Calc X Vel Synthesis,Max Calc Z Gyro Synthesis,Mean Calc X Vel Synthesis,Mean Calc Z Gyro Synthesis,Mean Square Frequency Calc X Vel Synthesis,Mean Square Frequency Calc Z Gyro Synthesis,Min Calc X Vel Synthesis,Min Calc Z Gyro Synthesis,Root Mean Square Frequency Calc X Vel Synthesis,Root Mean Square Frequency Calc Z Gyro Synthesis,Root Mean Squared Calc X Vel Synthesis,Root Mean Squared Calc Z Gyro Synthesis,Root Variance Frequency Calc X Vel Synthesis,Root Variance Frequency Calc Z Gyro Synthesis,Skew Calc X Vel Synthesis,Skew Calc Z Gyro Synthesis,Std Dev Calc X Vel Synthesis,Std Dev Calc Z Gyro Synthesis,Variance Frequency Calc X Vel Synthesis,Variance Frequency Calc Z Gyro Synthesis,Zero Crossing Rate Calc X Vel Synthesis,Zero Crossing Rate Calc Z Gyro Synthesis
-2.6970712730679107,-0.9889830693531678,-0.7835513104214682,-1.172955438216971,0.5006303996570921,-0.10848325280356927,-3.275630064904895,-0.9201733755199358,0,-2.2397793022904198,0.4304332356310832,-3.5069707776238683,0.6105809141337889,1.862366174009911,-0.4813539107888008,-4.509682131741124,0.6761523036839265,2.13645167478472,-0.4566804326504385,-3.2756300649048966,-0.9201733755199356,2.13645167478472,-0.4566804326504385,0.5841772825119176,-0.4198659237532676,2.436298627836518,-0.11726140763357495,-0.1689241742387638,0.27847728052131937,-0.07412493166611013,-0.3777958517770969
-1.063788234080023,-0.2371248593230654,-0.4308964067869616,-0.5297243550157686,-0.3791794876079992,-0.8194757948975135,-0.96221460887069,-0.046482677042671866,0,-0.6015102638246755,0.8284727825776258,-0.9785382082303108,0.939607250865442,-0.2304094261444287,-0.6544672023767687,-1.5589490616486683,0.8732939472630772,-0.09272599784955528,-0.8741946885639578,-0.9622146088706915,-0.04648267704267168,-0.09272599784955528,-0.8741946885639578,0.020532377487585542,-0.4398637143749533,0.6949724385048923,-0.1225647692279913,0.453257617010817,0.5866242919758432,-0.07412493166611013,-0.3777958517770969
0.7472964612974532,-1.2641659182072709,-0.8680226684569936,-1.1671520584433828,-0.5359941030774705,0.28941747351874525,0.7208319384976571,-1.3711946458549389,0,1.5319298305998892,0.4339810758862861,0.6269667750160163,0.3718604982467266,0.17162893199513715,0.13481769048611886,-0.0904130235355521,0.4344698085621953,0.5250889420944744,0.43824411758039855,0.7208319384976563,-1.3711946458549396,0.5250889420944744,0.43824411758039855,0.9158231630098022,0.16185368281547194,2.7229485966946543,0.4672584685988495,0.5271252311026158,0.012680220440773764,-0.07412493166611013,2.2148281810432304
1.331288102211587,-0.7484327513463772,0.7002682981756824,-1.2478676807270428,2.399009436141234,-0.22070402865440306,1.1790948817196043,-0.6018068266114497,0,1.2498570066597463,-0.4883355493202609,1.1896349379298798,-0.623616503981264,0.7734021351281903,-0.01947032996068646,1.4229427621928656,-0.804677774652895,1.2065807469049683,0.25386549328548275,1.179094881719602,-0.6018068266114497,1.2065807469049683,0.25386549328548275,1.6596126219370306,-0.18410679545000286,-0.3577839363849396,1.2345692268523514,-2.7166014636737787,0.34208296734592425,-0.07412493166611013,-0.3777958517770969
-0.2362472049998045,0.8588175017117359,-0.6549982540850734,-0.0158666951981817,-1.1118155753180907,-0.5339145806524838,-0.13225032014833307,0.8678940438489045,0,-0.05201030375771427,-1.4275012564811942,-0.12820022478714932,-1.2748201407117399,-0.4976457660230697,-0.6148533802301012,-0.2575704679058961,-1.096209838429685,-0.7157901122679216,-0.7613501381704639,-0.13225032014833454,0.8678940438489041,-0.7157901122679216,-0.7613501381704639,0.2670856985166715,0.4365665707187739,0.11482902214384433,-0.9424791410925828,0.7017525034094221,0.488712172926368,-0.07412493166611013,-0.3777958517770969
-0.5646289548699037,0.8857394382665909,-0.18574734503059276,-0.20946189621215067,-0.6249665568207763,-0.9894198284582424,-0.4465419718164709,0.8874719118593773,0,-0.4379792548446189,-1.431202501143085,-0.4235821750702203,-1.2792660303407395,-0.5452966933100593,-0.7278124017562979,-0.0847412010859157,-1.097296060358436,-0.8812826618587596,-1.144818521994373,-0.44654197181647176,0.8874719118593777,-0.8812826618587596,-1.144818521994373,0.4830087098604544,-0.0647139735325895,-0.6812607372508354,-0.7847156003851027,0.5639235280737354,0.6283305850493394,-0.07412493166611013,-0.3777958517770969
0.3092153652662567,0.18972972781160405,0.6188881915473272,-0.8562690382270933,0.01461624085914054,0.5025226075963322,0.35517465684780064,0.34187421036393456,0,1.2955309634856789,-0.8571388927391744,0.3133418646241541,-1.0361223488069191,0.6861832110740538,0.8647553755094226,0.2619428779295908,-1.069057508426585,1.1183998925283278,1.1510519807522297,0.3551746568477991,0.3418742103639343,1.1183998925283278,1.1510519807522297,2.2187467400546543,0.2517863635487515,1.5082392221532843,0.6454807109085913,0.218481251670344,-0.15689325267111282,-0.07412493166611013,-0.3777958517770969
1.8097713588457232,-1.0704948513226311,0.8056428622954311,-0.9205712746681196,2.539958028724925,0.028634201323481892,1.5336257847002384,-1.0413841622048778,0,1.2336371751452728,0.7077328415718983,1.5503147123004826,0.3530584200854828,0.6448487330179024,0.6146317385986833,1.9859922987605456,0.13697003570531327,1.0755961716867302,0.929005499857392,1.5336257847002368,-1.0413841622048778,1.0755961716867302,0.929005499857392,1.083020246573262,0.6741224652262369,-0.906498784627574,1.7489981118495033,-2.97140985007855,0.1956749069322831,-0.07412493166611013,0.4864121591630122
-0.04868566851812417,0.7211378994951334,0.9459491170213828,-0.16538725435222332,0.6862962670782932,-0.37618026940151456,0.03984493945060885,0.7660729637853521,0,0.13580571542883474,1.0300451447326644,0.06036658460012966,1.254255632751691,-0.1824637232531406,-0.4819607379351579,0.5923136367533991,1.4764068502392789,-0.006448918074842776,-0.4578904425912336,0.03984493945060882,0.7660729637853521,-0.006448918074842776,-0.4578904425912336,1.9608642913040704,0.32876379828387664,-0.6561011135263155,-0.9019429878109332,-0.3457118866448514,0.4198742089572505,-0.07412493166611013,-0.3777958517770969
-0.33076605222618355,0.8449021977037112,-0.7524169240317348,0.8811685728044267,-1.174745462681596,0.6502384540324345,-0.22094029601319648,0.8577331732899813,0,-0.05179198555355508,1.0549220377497686,-0.23609201735216134,1.2913774745134887,-0.5910326352087089,-0.3899523028893527,-0.6273883469875845,1.5313922295160265,-1.0878384272180817,-0.28655540547156955,-0.22094029601319676,0.8577331732899811,-1.0878384272180817,-0.28655540547156955,0.2873748641199493,-0.7901570687779879,0.7367288432775142,-1.2112531025838105,0.7116544211697161,-0.2881273300892896,-0.07412493166611013,-0.3777958517770969
