ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.15,-0.6,9.88,-0.04,0.0,-0.03,0.0,0.0,0.0,16,2019-04-29 17:21:51:647
-0.15,-0.6,9.88,-0.04,0.0,-0.03,0.0,0.0,0.0,22,2019-04-29 17:21:51:653
-0.15,-0.6,9.88,-0.04,0.0,-0.03,0.0,0.0,0.0,26,2019-04-29 17:21:51:657
-0.27,-0.73,9.95,-0.17,-0.13,0.03,0.0,0.0,0.0,31,2019-04-29 17:21:51:662
-0.27,-0.73,9.95,-0.17,-0.13,0.03,0.0,0.0,0.0,37,2019-04-29 17:21:51:668
-0.27,-0.73,9.95,-0.17,-0.13,0.03,0.0,0.0,0.0,42,2019-04-29 17:21:51:673
-0.27,-0.73,9.95,-0.17,-0.13,0.03,0.0,0.0,0.0,47,2019-04-29 17:21:51:678
-0.23,-0.75,9.99,-0.11,-0.16,0.07,0.0,0.0,0.0,51,2019-04-29 17:21:51:682
-0.23,-0.75,9.99,-0.11,-0.16,0.07,0.0,0.0,0.0,56,2019-04-29 17:21:51:687
-0.23,-0.75,9.99,-0.11,-0.16,0.07,0.0,0.0,0.0,62,2019-04-29 17:21:51:693
-0.23,-0.75,9.99,-0.11,-0.16,0.07,0.0,0.0,0.0,67,2019-04-29 17:21:51:698
-0.23,-0.58,9.89,-0.14,0.0,-0.03,0.0,0.0,0.0,72,2019-04-29 17:21:51:703
-0.23,-0.58,9.89,-0.14,0.0,-0.03,0.0,0.0,0.0,77,2019-04-29 17:21:51:708
-0.23,-0.58,9.89,-0.14,0.0,-0.03,0.0,0.0,0.0,81,2019-04-29 17:21:51:712
-0.13,-0.69,9.99,0.0,0.07,-0.08,0.0,0.0,0.0,87,2019-04-29 17:21:51:718
-0.13,-0.69,9.99,0.0,0.07,-0.08,0.0,0.0,0.0,91,2019-04-29 17:21:51:722
-0.13,-0.69,9.99,0.0,0.07,-0.08,0.0,0.0,0.0,96,2019-04-29 17:21:51:727
-0.13,-0.69,9.99,0.0,0.07,-0.08,0.0,0.0,0.0,102,2019-04-29 17:21:51:733
-0.13,-0.69,9.99,0.0,0.07,-0.08,0.0,0.0,0.0,107,2019-04-29 17:21:51:738
-0.02,-0.49,9.89,0.05,0.09,-0.04,0.0,0.0,0.0,111,2019-04-29 17:21:51:742
-0.02,-0.49,9.89,0.05,0.09,-0.04,0.0,0.0,0.0,117,2019-04-29 17:21:51:748
-0.02,-0.49,9.89,0.05,0.09,-0.04,0.0,0.0,0.0,122,2019-04-29 17:21:51:753
-0.02,-0.49,9.89,0.05,0.09,-0.04,0.0,0.0,0.0,126,2019-04-29 17:21:51:757
0.0,-0.58,10.02,0.08,0.0,0.09,0.0,0.0,0.0,131,2019-04-29 17:21:51:762
0.0,-0.58,10.02,0.08,0.0,0.09,0.0,0.0,0.0,136,2019-04-29 17:21:51:767
0.0,-0.58,10.02,0.08,0.0,0.09,0.0,0.0,0.0,142,2019-04-29 17:21:51:773
0.0,-0.58,10.02,0.08,0.0,0.09,0.0,0.0,0.0,147,2019-04-29 17:21:51:778
-0.05,-0.58,9.99,0.04,0.0,0.05,0.0,0.0,0.0,151,2019-04-29 17:21:51:782
-0.05,-0.58,9.99,0.04,0.0,0.05,0.0,0.0,0.0,157,2019-04-29 17:21:51:788
-0.05,-0.58,9.99,0.04,0.0,0.05,0.0,0.0,0.0,161,2019-04-29 17:21:51:792
-0.05,-0.58,9.99,0.04,0.0,0.05,0.0,0.0,0.0,167,2019-04-29 17:21:51:798
-0.08,-0.55,9.93,0.02,0.03,0.0,0.0,0.0,0.0,172,2019-04-29 17:21:51:803
-0.08,-0.55,9.93,0.02,0.03,0.0,0.0,0.0,0.0,176,2019-04-29 17:21:51:807
-0.08,-0.55,9.93,0.02,0.03,0.0,0.0,0.0,0.0,182,2019-04-29 17:21:51:813
-0.1,-0.56,9.93,0.0,0.02,0.0,0.0,0.0,0.0,187,2019-04-29 17:21:51:818
-0.1,-0.56,9.93,0.0,0.02,0.0,0.0,0.0,0.0,192,2019-04-29 17:21:51:823
-0.1,-0.56,9.93,0.0,0.02,0.0,0.0,0.0,0.0,198,2019-04-29 17:21:51:829
-0.1,-0.56,9.93,0.0,0.02,0.0,0.0,0.0,0.0,202,2019-04-29 17:21:51:833
-0.1,-0.56,9.93,0.0,0.02,0.0,0.0,0.0,0.0,207,2019-04-29 17:21:51:838
-0.11,-0.63,9.91,-0.02,-0.05,-0.02,0.0,0.0,0.0,211,2019-04-29 17:21:51:842
-0.11,-0.63,9.91,-0.02,-0.05,-0.02,0.0,0.0,0.0,216,2019-04-29 17:21:51:847
-0.1,-0.65,9.96,-0.01,-0.08,0.02,0.0,0.0,0.0,222,2019-04-29 17:21:51:853
-0.1,-0.65,9.96,-0.01,-0.08,0.02,0.0,0.0,0.0,227,2019-04-29 17:21:51:858
-0.1,-0.65,9.96,-0.01,-0.08,0.02,0.0,0.0,0.0,232,2019-04-29 17:21:51:863
-0.1,-0.65,9.96,-0.01,-0.08,0.02,0.0,0.0,0.0,236,2019-04-29 17:21:51:867
-0.05,-0.55,9.91,0.03,0.01,-0.01,0.0,0.0,0.0,242,2019-04-29 17:21:51:873
-0.05,-0.55,9.91,0.03,0.01,-0.01,0.0,0.0,0.0,247,2019-04-29 17:21:51:878
-0.05,-0.55,9.91,0.03,0.01,-0.01,0.0,0.0,0.0,251,2019-04-29 17:21:51:882
-0.05,-0.55,9.91,0.03,0.01,-0.01,0.0,0.0,0.0,257,2019-04-29 17:21:51:888
-0.05,-0.55,9.91,0.03,0.01,-0.01,0.0,0.0,0.0,261,2019-04-29 17:21:51:892
-0.05,-0.55,9.91,0.03,0.01,-0.01,0.0,0.0,0.0,267,2019-04-29 17:21:51:898
0.0,-0.5,9.89,0.08,0.07,-0.03,0.0,0.0,0.0,272,2019-04-29 17:21:51:903
0.0,-0.5,9.89,0.08,0.07,-0.03,0.0,0.0,0.0,277,2019-04-29 17:21:51:908
0.0,-0.5,9.89,0.08,0.07,-0.03,0.0,0.0,0.0,281,2019-04-29 17:21:51:912
0.0,-0.5,9.89,0.08,0.07,-0.03,0.0,0.0,0.0,286,2019-04-29 17:21:51:917
-0.08,-0.52,9.9,0.0,0.05,-0.02,0.0,0.0,0.0,291,2019-04-29 17:21:51:922
-0.08,-0.52,9.9,0.0,0.05,-0.02,0.0,0.0,0.0,297,2019-04-29 17:21:51:928
-0.08,-0.52,9.9,0.0,0.05,-0.02,0.0,0.0,0.0,301,2019-04-29 17:21:51:932
-0.08,-0.52,9.9,0.0,0.05,-0.02,0.0,0.0,0.0,306,2019-04-29 17:21:51:937
-0.11,-0.57,9.93,-0.01,0.0,0.0,0.0,0.0,0.0,311,2019-04-29 17:21:51:942
-0.11,-0.57,9.93,-0.01,0.0,0.0,0.0,0.0,0.0,316,2019-04-29 17:21:51:947
-0.11,-0.57,9.93,-0.01,0.0,0.0,0.0,0.0,0.0,321,2019-04-29 17:21:51:952
-0.11,-0.57,9.93,-0.01,0.0,0.0,0.0,0.0,0.0,326,2019-04-29 17:21:51:957
-0.11,-0.57,9.93,-0.01,0.0,0.0,0.0,0.0,0.0,331,2019-04-29 17:21:51:962
-0.17,-0.62,9.96,-0.07,-0.04,0.03,0.0,0.0,0.0,336,2019-04-29 17:21:51:967
-0.17,-0.62,9.96,-0.07,-0.04,0.03,0.0,0.0,0.0,341,2019-04-29 17:21:51:972
-0.17,-0.62,9.96,-0.07,-0.04,0.03,0.0,0.0,0.0,347,2019-04-29 17:21:51:978
-0.17,-0.62,9.96,-0.07,-0.04,0.03,0.0,0.0,0.0,352,2019-04-29 17:21:51:983
-0.17,-0.62,9.96,-0.07,-0.04,0.03,0.0,0.0,0.0,356,2019-04-29 17:21:51:987
-0.12,-0.52,9.93,-0.02,0.04,0.0,0.0,0.0,0.0,361,2019-04-29 17:21:51:992
-0.12,-0.52,9.93,-0.02,0.04,0.0,0.0,0.0,0.0,367,2019-04-29 17:21:51:998
-0.12,-0.52,9.93,-0.02,0.04,0.0,0.0,0.0,0.0,371,2019-04-29 17:21:52:002
-0.12,-0.52,9.93,-0.02,0.04,0.0,0.0,0.0,0.0,376,2019-04-29 17:21:52:007
-0.12,-0.52,9.93,-0.02,0.04,0.0,0.0,0.0,0.0,381,2019-04-29 17:21:52:012
-0.07,-0.53,9.95,0.01,0.03,0.01,0.0,0.0,0.0,388,2019-04-29 17:21:52:019
-0.07,-0.53,9.95,0.01,0.03,0.01,0.0,0.0,0.0,392,2019-04-29 17:21:52:023
-0.07,-0.53,9.95,0.01,0.03,0.01,0.0,0.0,0.0,396,2019-04-29 17:21:52:027
-0.07,-0.53,9.95,0.01,0.03,0.01,0.0,0.0,0.0,402,2019-04-29 17:21:52:033
-0.07,-0.53,9.95,0.01,0.03,0.01,0.0,0.0,0.0,407,2019-04-29 17:21:52:038
-0.02,-0.56,9.96,0.06,0.0,0.03,0.0,0.0,0.0,412,2019-04-29 17:21:52:043
-0.02,-0.56,9.96,0.06,0.0,0.03,0.0,0.0,0.0,417,2019-04-29 17:21:52:048
-0.13,-0.59,9.9,-0.04,-0.03,-0.03,0.0,0.0,0.0,422,2019-04-29 17:21:52:053
-0.13,-0.59,9.9,-0.04,-0.03,-0.03,0.0,0.0,0.0,427,2019-04-29 17:21:52:058
-0.13,-0.59,9.9,-0.04,-0.03,-0.03,0.0,0.0,0.0,432,2019-04-29 17:21:52:063
-0.13,-0.59,9.9,-0.04,-0.03,-0.03,0.0,0.0,0.0,437,2019-04-29 17:21:52:068
-0.13,-0.59,9.9,-0.04,-0.03,-0.03,0.0,0.0,0.0,441,2019-04-29 17:21:52:072
-0.13,-0.59,9.9,-0.04,-0.03,-0.03,0.0,0.0,0.0,446,2019-04-29 17:21:52:077
-0.05,-0.52,9.96,0.03,0.03,0.03,0.0,0.0,0.0,452,2019-04-29 17:21:52:083
-0.05,-0.52,9.96,0.03,0.03,0.03,0.0,0.0,0.0,456,2019-04-29 17:21:52:087
-0.05,-0.52,9.96,0.03,0.03,0.03,0.0,0.0,0.0,462,2019-04-29 17:21:52:093
-0.05,-0.52,9.96,0.03,0.03,0.03,0.0,0.0,0.0,466,2019-04-29 17:21:52:097
-0.05,-0.52,9.96,0.03,0.03,0.03,0.0,0.0,0.0,472,2019-04-29 17:21:52:103
-0.05,-0.52,9.96,0.03,0.03,0.03,0.0,0.0,0.0,477,2019-04-29 17:21:52:108
-0.14,-0.54,9.93,-0.05,0.01,0.0,0.0,0.0,0.0,482,2019-04-29 17:21:52:113
-0.14,-0.54,9.93,-0.05,0.01,0.0,0.0,0.0,0.0,486,2019-04-29 17:21:52:117
-0.14,-0.54,9.93,-0.05,0.01,0.0,0.0,0.0,0.0,492,2019-04-29 17:21:52:123
-0.14,-0.54,9.93,-0.05,0.01,0.0,0.0,0.0,0.0,497,2019-04-29 17:21:52:128
-0.11,-0.6,9.93,-0.02,-0.03,0.0,0.0,0.0,0.0,501,2019-04-29 17:21:52:132
-0.11,-0.6,9.93,-0.02,-0.03,0.0,0.0,0.0,0.0,507,2019-04-29 17:21:52:138
-0.11,-0.6,9.93,-0.02,-0.03,0.0,0.0,0.0,0.0,512,2019-04-29 17:21:52:143
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,525,2019-04-29 17:21:52:156
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,527,2019-04-29 17:21:52:158
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,528,2019-04-29 17:21:52:159
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,531,2019-04-29 17:21:52:162
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,536,2019-04-29 17:21:52:167
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,541,2019-04-29 17:21:52:172
-0.12,-0.54,9.89,-0.03,0.01,-0.03,0.0,0.0,0.0,546,2019-04-29 17:21:52:177
-0.04,-0.5,9.92,0.04,0.04,-0.01,0.0,0.0,0.0,552,2019-04-29 17:21:52:183
-0.04,-0.5,9.92,0.04,0.04,-0.01,0.0,0.0,0.0,557,2019-04-29 17:21:52:188
-0.13,-0.6,9.91,0.04,0.04,-0.01,0.0,0.0,0.0,562,2019-04-29 17:21:52:193
-0.13,-0.6,9.91,-0.04,-0.04,-0.01,0.0,0.0,0.0,566,2019-04-29 17:21:52:197
-0.13,-0.6,9.91,-0.04,-0.04,-0.01,0.0,0.0,0.0,572,2019-04-29 17:21:52:203
-0.13,-0.6,9.91,-0.04,-0.04,-0.01,0.0,0.0,0.0,577,2019-04-29 17:21:52:208
-0.13,-0.6,9.91,-0.04,-0.04,-0.01,0.0,0.0,0.0,582,2019-04-29 17:21:52:213
-0.03,-0.54,9.94,0.05,0.01,0.01,0.0,0.0,0.0,587,2019-04-29 17:21:52:218
-0.03,-0.54,9.94,0.05,0.01,0.01,0.0,0.0,0.0,594,2019-04-29 17:21:52:225
-0.03,-0.54,9.94,0.05,0.01,0.01,0.0,0.0,0.0,597,2019-04-29 17:21:52:228
-0.03,-0.54,9.94,0.05,0.01,0.01,0.0,0.0,0.0,601,2019-04-29 17:21:52:232
-0.04,-0.58,9.93,0.04,-0.02,0.0,0.0,0.0,0.0,606,2019-04-29 17:21:52:237
-0.04,-0.58,9.93,0.04,-0.02,0.0,0.0,0.0,0.0,611,2019-04-29 17:21:52:242
-0.04,-0.58,9.93,0.04,-0.02,0.0,0.0,0.0,0.0,617,2019-04-29 17:21:52:248
-0.06,-0.54,9.92,0.02,0.0,0.0,0.0,0.0,0.0,621,2019-04-29 17:21:52:252
-0.06,-0.54,9.92,0.02,0.0,0.0,0.0,0.0,0.0,626,2019-04-29 17:21:52:257
-0.06,-0.54,9.92,0.02,0.0,0.0,0.0,0.0,0.0,632,2019-04-29 17:21:52:263
-0.06,-0.54,9.92,0.02,0.0,0.0,0.0,0.0,0.0,637,2019-04-29 17:21:52:268
-0.11,-0.52,9.97,-0.02,0.02,0.03,0.0,0.0,0.0,642,2019-04-29 17:21:52:273
-0.11,-0.52,9.97,-0.02,0.02,0.03,0.0,0.0,0.0,646,2019-04-29 17:21:52:277
-0.11,-0.52,9.97,-0.02,0.02,0.03,0.0,0.0,0.0,652,2019-04-29 17:21:52:283
-0.11,-0.52,9.97,-0.02,0.02,0.03,0.0,0.0,0.0,656,2019-04-29 17:21:52:287
-0.11,-0.52,9.97,-0.02,0.02,0.03,0.0,0.0,0.0,661,2019-04-29 17:21:52:292
-0.11,-0.52,9.97,-0.02,0.02,0.03,0.0,0.0,0.0,667,2019-04-29 17:21:52:298
-0.13,-0.54,9.93,-0.04,0.0,0.0,0.0,0.0,0.0,671,2019-04-29 17:21:52:302
-0.13,-0.54,9.93,-0.04,0.0,0.0,0.0,0.0,0.0,677,2019-04-29 17:21:52:308
-0.13,-0.54,9.93,-0.04,0.0,0.0,0.0,0.0,0.0,681,2019-04-29 17:21:52:312
-0.08,-0.53,9.97,-0.01,0.01,0.03,0.0,0.0,0.0,686,2019-04-29 17:21:52:317
-0.08,-0.53,9.97,-0.01,0.01,0.03,0.0,0.0,0.0,692,2019-04-29 17:21:52:323
-0.08,-0.53,9.97,-0.01,0.01,0.03,0.0,0.0,0.0,697,2019-04-29 17:21:52:328
-0.07,-0.56,9.91,0.0,-0.01,-0.02,0.0,0.0,0.0,702,2019-04-29 17:21:52:333
-0.07,-0.56,9.91,0.0,-0.01,-0.02,0.0,0.0,0.0,706,2019-04-29 17:21:52:337
-0.07,-0.56,9.91,0.0,-0.01,-0.02,0.0,0.0,0.0,711,2019-04-29 17:21:52:342
-0.07,-0.56,9.91,0.0,-0.01,-0.02,0.0,0.0,0.0,717,2019-04-29 17:21:52:348
-0.07,-0.52,9.95,0.0,0.02,0.01,0.0,0.0,0.0,722,2019-04-29 17:21:52:353
-0.07,-0.52,9.95,0.0,0.02,0.01,0.0,0.0,0.0,727,2019-04-29 17:21:52:358
-0.07,-0.52,9.95,0.0,0.02,0.01,0.0,0.0,0.0,732,2019-04-29 17:21:52:363
-0.07,-0.52,9.95,0.0,0.02,0.01,0.0,0.0,0.0,737,2019-04-29 17:21:52:368
-0.09,-0.53,9.9,-0.01,0.01,-0.04,0.0,0.0,0.0,742,2019-04-29 17:21:52:373
-0.09,-0.53,9.9,-0.01,0.01,-0.04,0.0,0.0,0.0,747,2019-04-29 17:21:52:378
-0.09,-0.53,9.9,-0.01,0.01,-0.04,0.0,0.0,0.0,752,2019-04-29 17:21:52:383
-0.09,-0.53,9.9,-0.01,0.01,-0.04,0.0,0.0,0.0,756,2019-04-29 17:21:52:387
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,762,2019-04-29 17:21:52:393
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,767,2019-04-29 17:21:52:398
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,771,2019-04-29 17:21:52:402
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,776,2019-04-29 17:21:52:407
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,781,2019-04-29 17:21:52:412
-0.08,-0.53,9.97,0.0,0.0,0.02,0.0,0.0,0.0,786,2019-04-29 17:21:52:417
-0.08,-0.53,9.97,0.0,0.0,0.02,0.0,0.0,0.0,791,2019-04-29 17:21:52:422
-0.08,-0.53,9.97,0.0,0.0,0.02,0.0,0.0,0.0,797,2019-04-29 17:21:52:428
-0.08,-0.53,9.97,0.0,0.0,0.02,0.0,0.0,0.0,802,2019-04-29 17:21:52:433
-0.08,-0.53,9.97,0.0,0.0,0.02,0.0,0.0,0.0,807,2019-04-29 17:21:52:438
-0.08,-0.53,9.92,0.0,0.0,-0.01,0.0,0.0,0.0,812,2019-04-29 17:21:52:443
-0.08,-0.53,9.92,0.0,0.0,-0.01,0.0,0.0,0.0,816,2019-04-29 17:21:52:447
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,821,2019-04-29 17:21:52:452
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,826,2019-04-29 17:21:52:457
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,831,2019-04-29 17:21:52:462
-0.08,-0.54,9.96,0.0,0.0,0.02,0.0,0.0,0.0,836,2019-04-29 17:21:52:467
-0.05,-0.53,9.88,0.02,0.01,-0.05,0.0,0.0,0.0,842,2019-04-29 17:21:52:473
-0.05,-0.53,9.88,0.02,0.01,-0.05,0.0,0.0,0.0,847,2019-04-29 17:21:52:478
-0.05,-0.53,9.88,0.02,0.01,-0.05,0.0,0.0,0.0,851,2019-04-29 17:21:52:482
-0.05,-0.53,9.88,0.02,0.01,-0.05,0.0,0.0,0.0,856,2019-04-29 17:21:52:487
-0.1,-0.55,9.93,-0.02,-0.01,0.0,0.0,0.0,0.0,862,2019-04-29 17:21:52:493
-0.1,-0.55,9.93,-0.02,-0.01,0.0,0.0,0.0,0.0,867,2019-04-29 17:21:52:498
-0.1,-0.55,9.93,-0.02,-0.01,0.0,0.0,0.0,0.0,872,2019-04-29 17:21:52:503
-0.1,-0.55,9.93,-0.02,-0.01,0.0,0.0,0.0,0.0,876,2019-04-29 17:21:52:507
-0.1,-0.55,9.93,-0.02,-0.01,0.0,0.0,0.0,0.0,882,2019-04-29 17:21:52:513
-0.1,-0.55,9.93,-0.02,-0.01,0.0,0.0,0.0,0.0,887,2019-04-29 17:21:52:518
-0.07,-0.54,9.92,0.0,0.0,-0.01,0.0,0.0,0.0,892,2019-04-29 17:21:52:523
-0.07,-0.54,9.92,0.0,0.0,-0.01,0.0,0.0,0.0,897,2019-04-29 17:21:52:528
-0.07,-0.54,9.92,0.0,0.0,-0.01,0.0,0.0,0.0,902,2019-04-29 17:21:52:533
-0.07,-0.54,9.92,0.0,0.0,-0.01,0.0,0.0,0.0,907,2019-04-29 17:21:52:538
-0.11,-0.56,9.87,-0.02,-0.01,-0.06,0.0,0.0,0.0,911,2019-04-29 17:21:52:542
-0.11,-0.56,9.87,-0.02,-0.01,-0.06,0.0,0.0,0.0,916,2019-04-29 17:21:52:547
-0.09,-0.55,9.93,0.0,-0.01,0.01,0.0,0.0,0.0,921,2019-04-29 17:21:52:552
-0.09,-0.55,9.93,0.0,-0.01,0.01,0.0,0.0,0.0,926,2019-04-29 17:21:52:557
-0.09,-0.55,9.93,0.0,-0.01,0.01,0.0,0.0,0.0,931,2019-04-29 17:21:52:562
-0.09,-0.55,9.93,0.0,-0.01,0.01,0.0,0.0,0.0,936,2019-04-29 17:21:52:567
-0.11,-0.56,9.89,-0.02,-0.01,-0.03,0.0,0.0,0.0,941,2019-04-29 17:21:52:572
-0.11,-0.56,9.89,-0.02,-0.01,-0.03,0.0,0.0,0.0,947,2019-04-29 17:21:52:578
-0.11,-0.56,9.89,-0.02,-0.01,-0.03,0.0,0.0,0.0,951,2019-04-29 17:21:52:582
-0.11,-0.56,9.89,-0.02,-0.01,-0.03,0.0,0.0,0.0,957,2019-04-29 17:21:52:588
-0.05,-0.54,9.93,0.02,0.0,0.0,0.0,0.0,0.0,961,2019-04-29 17:21:52:592
-0.05,-0.54,9.93,0.02,0.0,0.0,0.0,0.0,0.0,966,2019-04-29 17:21:52:597
-0.05,-0.54,9.93,0.02,0.0,0.0,0.0,0.0,0.0,971,2019-04-29 17:21:52:602
-0.05,-0.54,9.93,0.02,0.0,0.0,0.0,0.0,0.0,977,2019-04-29 17:21:52:608
-0.08,-0.58,9.91,0.02,0.0,0.0,0.0,0.0,0.0,982,2019-04-29 17:21:52:613
-0.08,-0.58,9.91,0.0,-0.03,-0.01,0.0,0.0,0.0,986,2019-04-29 17:21:52:617
-0.08,-0.58,9.91,0.0,-0.03,-0.01,0.0,0.0,0.0,992,2019-04-29 17:21:52:623
-0.08,-0.58,9.91,0.0,-0.03,-0.01,0.0,0.0,0.0,997,2019-04-29 17:21:52:628
-0.08,-0.58,9.91,0.0,-0.03,-0.01,0.0,0.0,0.0,1002,2019-04-29 17:21:52:633
-0.08,-0.58,9.91,0.0,-0.03,-0.01,0.0,0.0,0.0,1007,2019-04-29 17:21:52:638
-0.07,-0.56,9.92,0.0,-0.01,-0.01,0.0,0.0,0.0,1012,2019-04-29 17:21:52:643
-0.07,-0.56,9.92,0.0,-0.01,-0.01,0.0,0.0,0.0,1017,2019-04-29 17:21:52:648
-0.06,-0.54,9.97,0.0,-0.01,-0.01,0.0,0.0,0.0,1022,2019-04-29 17:21:52:653
-0.06,-0.54,9.97,0.0,-0.01,-0.01,0.0,0.0,0.0,1027,2019-04-29 17:21:52:658
-0.06,-0.54,9.97,0.0,-0.01,-0.01,0.0,0.0,0.0,1032,2019-04-29 17:21:52:663
-0.06,-0.54,9.97,0.0,-0.01,-0.01,0.0,0.0,0.0,1036,2019-04-29 17:21:52:667
-0.04,-0.54,9.92,0.03,0.0,-0.01,0.0,0.0,0.0,1041,2019-04-29 17:21:52:672
-0.04,-0.54,9.92,0.03,0.0,-0.01,0.0,0.0,0.0,1046,2019-04-29 17:21:52:677
-0.04,-0.54,9.92,0.03,0.0,-0.01,0.0,0.0,0.0,1052,2019-04-29 17:21:52:683
-0.04,-0.54,9.92,0.03,0.0,-0.01,0.0,0.0,0.0,1057,2019-04-29 17:21:52:688
-0.08,-0.57,9.95,0.0,-0.02,0.02,0.0,0.0,0.0,1061,2019-04-29 17:21:52:692
-0.08,-0.57,9.95,0.0,-0.02,0.02,0.0,0.0,0.0,1066,2019-04-29 17:21:52:697
-0.08,-0.57,9.95,0.0,-0.02,0.02,0.0,0.0,0.0,1072,2019-04-29 17:21:52:703
-0.08,-0.57,9.95,0.0,-0.02,0.02,0.0,0.0,0.0,1076,2019-04-29 17:21:52:707
-0.08,-0.57,9.95,0.0,-0.02,0.02,0.0,0.0,0.0,1081,2019-04-29 17:21:52:712
-0.05,-0.6,9.92,0.02,-0.04,0.0,0.0,0.0,0.0,1087,2019-04-29 17:21:52:718
-0.05,-0.6,9.92,0.02,-0.04,0.0,0.0,0.0,0.0,1091,2019-04-29 17:21:52:722
-0.05,-0.6,9.92,0.02,-0.04,0.0,0.0,0.0,0.0,1097,2019-04-29 17:21:52:728
-0.05,-0.6,9.92,0.02,-0.04,0.0,0.0,0.0,0.0,1102,2019-04-29 17:21:52:733
-0.05,-0.6,9.92,0.02,-0.04,0.0,0.0,0.0,0.0,1107,2019-04-29 17:21:52:738
-0.08,-0.54,9.91,0.0,0.0,-0.01,0.0,0.0,0.0,1111,2019-04-29 17:21:52:742
-0.08,-0.54,9.91,0.0,0.0,-0.01,0.0,0.0,0.0,1116,2019-04-29 17:21:52:747
-0.08,-0.54,9.91,0.0,0.0,-0.01,0.0,0.0,0.0,1121,2019-04-29 17:21:52:752
-0.08,-0.54,9.91,0.0,0.0,-0.01,0.0,0.0,0.0,1126,2019-04-29 17:21:52:757
-0.08,-0.54,9.91,0.0,0.0,-0.01,0.0,0.0,0.0,1131,2019-04-29 17:21:52:762
-0.08,-0.54,9.91,0.0,0.0,-0.01,0.0,0.0,0.0,1136,2019-04-29 17:21:52:767
-0.07,-0.58,9.95,0.0,-0.02,0.01,0.0,0.0,0.0,1142,2019-04-29 17:21:52:773
-0.07,-0.58,9.95,0.0,-0.02,0.01,0.0,0.0,0.0,1147,2019-04-29 17:21:52:778
-0.07,-0.58,9.95,0.0,-0.02,0.01,0.0,0.0,0.0,1152,2019-04-29 17:21:52:783
-0.07,-0.58,9.95,0.0,-0.02,0.01,0.0,0.0,0.0,1156,2019-04-29 17:21:52:787
-0.04,-0.54,9.9,0.02,0.01,-0.03,0.0,0.0,0.0,1161,2019-04-29 17:21:52:792
-0.04,-0.54,9.9,0.02,0.01,-0.03,0.0,0.0,0.0,1166,2019-04-29 17:21:52:797
-0.04,-0.54,9.9,0.02,0.01,-0.03,0.0,0.0,0.0,1171,2019-04-29 17:21:52:802
-0.04,-0.54,9.9,0.02,0.01,-0.03,0.0,0.0,0.0,1177,2019-04-29 17:21:52:808
-0.04,-0.54,9.9,0.02,0.01,-0.03,0.0,0.0,0.0,1182,2019-04-29 17:21:52:813
-0.04,-0.54,9.9,0.02,0.01,-0.03,0.0,0.0,0.0,1186,2019-04-29 17:21:52:817
-0.09,-0.56,9.9,-0.01,0.0,-0.02,0.0,0.0,0.0,1191,2019-04-29 17:21:52:822
-0.09,-0.56,9.9,-0.01,0.0,-0.02,0.0,0.0,0.0,1197,2019-04-29 17:21:52:828
-0.09,-0.56,9.9,-0.01,0.0,-0.02,0.0,0.0,0.0,1203,2019-04-29 17:21:52:834
-0.09,-0.56,9.9,-0.01,0.0,-0.02,0.0,0.0,0.0,1206,2019-04-29 17:21:52:837
-0.11,-0.53,9.94,-0.03,0.02,0.01,0.0,0.0,0.0,1211,2019-04-29 17:21:52:842
-0.11,-0.53,9.94,-0.03,0.02,0.01,0.0,0.0,0.0,1217,2019-04-29 17:21:52:848
-0.11,-0.53,9.94,-0.03,0.02,0.01,0.0,0.0,0.0,1222,2019-04-29 17:21:52:853
-0.11,-0.53,9.94,-0.03,0.02,0.01,0.0,0.0,0.0,1227,2019-04-29 17:21:52:858
-0.11,-0.53,9.94,-0.03,0.02,0.01,0.0,0.0,0.0,1232,2019-04-29 17:21:52:863
-0.1,-0.53,9.9,-0.02,0.02,-0.03,0.0,0.0,0.0,1237,2019-04-29 17:21:52:868
