ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-8.615402893066406,-2.9196842651367185,1.1934912719726563,0.0327755443415512,0.04262740945159495,0.016916854894401076,0.0,2019-06-20 15:06:36:461
-8.618994140625,-2.9316550903320313,1.1875058593749999,0.03250922823254328,0.0420947772335791,0.017316329057912964,0.004864215850830078,2019-06-20 15:06:36:466
-8.646527038574218,-2.925669677734375,1.2102504272460937,0.03210975406903139,0.04049688057953156,0.01771580322142485,0.009984016418457031,2019-06-20 15:06:36:471
-8.6381474609375,-2.9304580078124998,1.2258125,0.03250922823254328,0.041562145015563254,0.017316329057912964,0.01484823226928711,2019-06-20 15:06:36:476
-8.629767883300781,-2.9316550903320313,1.2198270874023438,0.031177647687503654,0.041562145015563254,0.01651738073088919,0.019968032836914062,2019-06-20 15:06:36:481
-8.601037902832031,-2.910107604980469,1.1899000244140625,0.03317501850506309,0.039964248361515714,0.017582645166920888,0.02483201026916504,2019-06-20 15:06:36:486
-8.60941748046875,-2.9196842651367185,1.2138416748046874,0.03344133461407101,0.040763196688539484,0.016650538785393153,0.029952049255371094,2019-06-20 15:06:36:491
-8.615402893066406,-2.925669677734375,1.182717529296875,0.033840808777582894,0.040763196688539484,0.015318958240353535,0.03481602668762207,2019-06-20 15:06:36:496
-8.618994140625,-2.94003466796875,1.1695496215820311,0.03437344099559874,0.040630038634035526,0.015851590458369383,0.039936065673828125,2019-06-20 15:06:36:501
-8.642935791015624,-2.9615821533203124,1.153987548828125,0.03330817655956705,0.04129582890655533,0.017316329057912964,0.0448000431060791,2019-06-20 15:06:36:506
-8.623782470703125,-2.9304580078124998,1.1875058593749999,0.033707650723078936,0.03943161614349987,0.01638422267638523,0.049920082092285156,2019-06-20 15:06:36:511
-8.654906616210937,-2.9328521728515624,1.1695496215820311,0.03410712488659082,0.040763196688539484,0.01638422267638523,0.05478405952453613,2019-06-20 15:06:36:516
-8.66687744140625,-2.9172901000976563,1.1647612915039063,0.03317501850506309,0.039964248361515714,0.015984748512873345,0.05990409851074219,2019-06-20 15:06:36:521
-8.641738708496094,-2.910107604980469,1.1910971069335938,0.0327755443415512,0.03916530003449194,0.01638422267638523,0.06476807594299316,2019-06-20 15:06:36:526
-8.653709533691407,-2.9041221923828124,1.1731408691406249,0.03237607017803931,0.038898983925484014,0.015585274349361458,0.06988811492919922,2019-06-20 15:06:36:531
-8.615402893066406,-2.912501770019531,1.21623583984375,0.03317501850506309,0.03916530003449194,0.015585274349361458,0.0747520923614502,2019-06-20 15:06:36:536
-8.616599975585938,-2.90172802734375,1.2377833251953125,0.03250922823254328,0.03849950976197213,0.014520009913329761,0.07987213134765625,2019-06-20 15:06:36:541
-8.646527038574218,-2.9041221923828124,1.201870849609375,0.03171027990551951,0.038765825870980056,0.014919484076841646,0.0849921703338623,2019-06-20 15:06:36:546
-8.616599975585938,-2.9089105224609373,1.1875058593749999,0.031843437960023466,0.03903214197998798,0.01305527131378618,0.08985614776611328,2019-06-20 15:06:36:551
-8.639344543457032,-2.893348449707031,1.2030679321289062,0.03397396683208686,0.03863266781647609,0.013321587422794106,0.09497618675231934,2019-06-20 15:06:36:556
-8.622585388183593,-2.9232755126953123,1.2186300048828125,0.033707650723078936,0.03943161614349987,0.013721061586305991,0.09984016418457031,2019-06-20 15:06:36:561
-8.617797058105468,-2.9113046875,1.1707467041015625,0.0327755443415512,0.03969793225250779,0.01305527131378618,0.10496020317077637,2019-06-20 15:06:36:566
-8.62857080078125,-2.9316550903320313,1.1683525390625,0.032642386287047236,0.03863266781647609,0.011856848823250525,0.10982418060302734,2019-06-20 15:06:36:571
-8.607023315429688,-2.9184871826171874,1.1599729614257812,0.03250922823254328,0.03969793225250779,0.011590532714242601,0.1149442195892334,2019-06-20 15:06:36:576
-8.617797058105468,-2.9148959350585937,1.1887029418945312,0.030511857414983846,0.03916530003449194,0.011590532714242601,0.11980819702148438,2019-06-20 15:06:36:581
-8.601037902832031,-2.9089105224609373,1.1791262817382813,0.031044489632999692,0.03863266781647609,0.011856848823250525,0.12492823600769043,2019-06-20 15:06:36:586
-8.608220397949218,-2.9292609252929687,1.2066591796875,0.03157712185101554,0.03823319365296421,0.012788955204778256,0.1297922134399414,2019-06-20 15:06:36:591
-8.587869995117188,-2.9089105224609373,1.1659583740234374,0.03237607017803931,0.03916530003449194,0.01225632298676241,0.13491201400756836,2019-06-20 15:06:36:596
-8.613008728027344,-2.9184871826171874,1.1755350341796875,0.03197659601452743,0.03836635170746817,0.01145737465973864,0.13977622985839844,2019-06-20 15:06:36:601
-8.617797058105468,-2.907713439941406,1.1707467041015625,0.03091133157849573,0.037301087271436474,0.011856848823250525,0.1448960304260254,2019-06-20 15:06:36:606
-8.617797058105468,-2.907713439941406,1.1611700439453125,0.030511857414983846,0.038765825870980056,0.010791584387218828,0.14976000785827637,2019-06-20 15:06:36:611
-8.636950378417968,-2.9304580078124998,1.2102504272460937,0.030378699360479884,0.03903214197998798,0.011590532714242601,0.15488004684448242,2019-06-20 15:06:36:616
-8.615402893066406,-2.912501770019531,1.201870849609375,0.029846067142464038,0.03770056143494836,0.011990006877754486,0.16000008583068848,2019-06-20 15:06:36:621
-8.602234985351563,-2.9136988525390626,1.192294189453125,0.031443963796511584,0.038765825870980056,0.013321587422794106,0.16486406326293945,2019-06-20 15:06:36:626
-8.608220397949218,-2.9280638427734376,1.1863087768554688,0.031843437960023466,0.038100035598460244,0.011990006877754486,0.1699841022491455,2019-06-20 15:06:36:631
-8.60941748046875,-2.9328521728515624,1.1946883544921876,0.031044489632999692,0.03836635170746817,0.011324216605234675,0.17484807968139648,2019-06-20 15:06:36:636
-8.624979553222657,-2.92088134765625,1.2054620971679688,0.031443963796511584,0.03916530003449194,0.011856848823250525,0.17996811866760254,2019-06-20 15:06:36:641
-8.629767883300781,-2.9328521728515624,1.2042650146484375,0.031177647687503654,0.038898983925484014,0.012123164932258448,0.18483209609985352,2019-06-20 15:06:36:646
-8.633359130859375,-2.9113046875,1.2090533447265626,0.031044489632999692,0.03836635170746817,0.012123164932258448,0.18995213508605957,2019-06-20 15:06:36:651
-8.621388305664063,-2.9340492553710935,1.230600830078125,0.032242912123535354,0.03943161614349987,0.011191058550730713,0.19481611251831055,2019-06-20 15:06:36:656
-8.621388305664063,-2.9184871826171874,1.1958854370117187,0.03171027990551951,0.03849950976197213,0.011856848823250525,0.1999361515045166,2019-06-20 15:06:36:661
-8.60941748046875,-2.9436259155273437,1.1994766845703124,0.030645015469487807,0.038765825870980056,0.01145737465973864,0.20480012893676758,2019-06-20 15:06:36:666
-8.608220397949218,-2.983129638671875,1.2174329223632812,0.029979225196968,0.038898983925484014,0.012123164932258448,0.20992016792297363,2019-06-20 15:06:36:671
-8.62857080078125,-2.9424288330078125,1.182717529296875,0.03077817352399177,0.038100035598460244,0.011191058550730713,0.2147841453552246,2019-06-20 15:06:36:676
-8.604629150390625,-2.9328521728515624,1.2174329223632812,0.032242912123535354,0.03770056143494836,0.011324216605234675,0.21990418434143066,2019-06-20 15:06:36:681
-8.60941748046875,-2.9448229980468748,1.1982796020507813,0.03157712185101554,0.03770056143494836,0.011590532714242601,0.22476816177368164,2019-06-20 15:06:36:686
-8.597446655273437,-2.938837585449219,1.21623583984375,0.031177647687503654,0.03823319365296421,0.011324216605234675,0.2298882007598877,2019-06-20 15:06:36:691
-8.634556213378906,-2.9316550903320313,1.163564208984375,0.031843437960023466,0.03783371948945232,0.01225632298676241,0.23500800132751465,2019-06-20 15:06:36:696
