ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.8115107421875,8.957768493652344,0.0885841064453125,0.031976448292310715,0.030640696155094835,-0.022240761504227068,0.0,2019-06-21 13:05:55:418
3.792357421875,8.988892639160156,0.14005865478515625,0.03264223856483052,0.030907012264102765,-0.02237391955873103,0.005120038986206055,2019-06-21 13:05:55:423
3.7851749267578123,8.990089721679688,0.1364674072265625,0.03264223856483052,0.031705960591126535,-0.022240761504227068,0.009984016418457031,2019-06-21 13:05:55:428
3.812707824707031,8.976921813964843,0.09337243652343749,0.03224276440131864,0.030907012264102765,-0.021841287340715183,0.015103816986083984,2019-06-21 13:05:55:433
3.8103136596679685,8.986498474121094,0.119708251953125,0.033574344946358255,0.031705960591126535,-0.021841287340715183,0.019968032836914062,2019-06-21 13:05:55:438
3.815101989746094,9.006848876953125,0.10294909667968749,0.034240135218878066,0.033303857245174075,-0.022107603449723106,0.025087833404541016,2019-06-21 13:05:55:443
3.8210874023437498,8.986498474121094,0.12329949951171874,0.03490592549139788,0.032904383081662186,-0.020776022904683486,0.029951810836791992,2019-06-21 13:05:55:448
3.769612854003906,8.98171014404297,0.110131591796875,0.034639609382389955,0.03303754113616615,-0.020776022904683486,0.03507184982299805,2019-06-21 13:05:55:453
3.7815836791992186,8.969739318847656,0.1077374267578125,0.03450645132788599,0.03263806697265426,-0.01957760041414783,0.03993582725524902,2019-06-21 13:05:55:458
3.7708099365234373,8.97452764892578,0.10893450927734374,0.03477276743689391,0.031705960591126535,-0.02024339068666764,0.04505586624145508,2019-06-21 13:05:55:463
3.7564449462890623,8.9829072265625,0.11372283935546874,0.03450645132788599,0.03263806697265426,-0.020642864850179524,0.049919843673706055,2019-06-21 13:05:55:468
3.772007019042969,8.991286804199218,0.07421911621093749,0.03397381910987014,0.03263806697265426,-0.020909180959187448,0.05503988265991211,2019-06-21 13:05:55:473
3.787569091796875,8.997272216796874,0.1316790771484375,0.034639609382389955,0.03223859280914238,-0.020110232632163678,0.059903860092163086,2019-06-21 13:05:55:478
3.7755982666015626,8.99368096923828,0.10654034423828125,0.033574344946358255,0.03277122502715823,-0.01904496819613198,0.06502389907836914,2019-06-21 13:05:55:483
