ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.584278747558594,-5.920770141601563,1.1899000244140625,0.031044489632999692,0.0420947772335791,0.015851590458369383,0.0,2019-06-20 14:49:09:281
8.593855407714843,-5.948303039550781,1.182717529296875,0.03171027990551951,0.04129582890655533,0.016650538785393153,0.005120038986206055,2019-06-20 14:49:09:286
8.567519592285157,-5.92795263671875,1.1563817138671875,0.03131080574200762,0.04116267085205137,0.015984748512873345,0.01024007797241211,2019-06-20 14:49:09:291
8.56273126220703,-5.926755554199219,1.1599729614257812,0.031443963796511584,0.040763196688539484,0.015585274349361458,0.015104055404663086,2019-06-20 14:49:09:296
8.602234985351563,-5.917178894042968,1.163564208984375,0.030511857414983846,0.04102951279754741,0.015585274349361458,0.02022409439086914,2019-06-20 14:49:09:301
8.579490417480468,-5.936332214355469,1.1875058593749999,0.03011238325147196,0.041562145015563254,0.014520009913329761,0.025088071823120117,2019-06-20 14:49:09:306
8.581884582519532,-5.9566826171875,1.1839146118164061,0.03131080574200762,0.04196161917907514,0.015318958240353535,0.030208110809326172,2019-06-20 14:49:09:311
8.593855407714843,-5.951894287109375,1.1695496215820311,0.031044489632999692,0.03983109030701175,0.014786326022337684,0.03507208824157715,2019-06-20 14:49:09:316
8.575899169921875,-5.941120544433594,1.15877587890625,0.031044489632999692,0.04102951279754741,0.015984748512873345,0.0401918888092041,2019-06-20 14:49:09:321
8.5806875,-5.941120544433594,1.1719437866210938,0.03131080574200762,0.04116267085205137,0.015585274349361458,0.04505610466003418,2019-06-20 14:49:09:326
8.572307922363281,-5.953091369628906,1.1982796020507813,0.03091133157849573,0.04102951279754741,0.016251064621881268,0.05017590522766113,2019-06-20 14:49:09:331
8.57111083984375,-5.942317626953125,1.19708251953125,0.030511857414983846,0.041428986961059296,0.015452116294857496,0.05504012107849121,2019-06-20 14:49:09:336
8.59026416015625,-5.957879699707031,1.1875058593749999,0.030378699360479884,0.04089635474304345,0.015185800185849573,0.060159921646118164,2019-06-20 14:49:09:341
8.59146124267578,-5.9495001220703125,1.1851116943359374,0.029579751033456114,0.040763196688539484,0.014919484076841646,0.06502389907836914,2019-06-20 14:49:09:346
8.577096252441406,-5.9495001220703125,1.1851116943359374,0.031177647687503654,0.04049688057953156,0.0143868518588258,0.0701439380645752,2019-06-20 14:49:09:351
8.578293334960938,-5.9495001220703125,1.2102504272460937,0.031177647687503654,0.04089635474304345,0.014786326022337684,0.07500791549682617,2019-06-20 14:49:09:356
8.568716674804687,-5.9495001220703125,1.2090533447265626,0.03157712185101554,0.0403637225250276,0.014919484076841646,0.08012795448303223,2019-06-20 14:49:09:361
8.560337097167968,-5.942317626953125,1.2329949951171875,0.032242912123535354,0.0403637225250276,0.014520009913329761,0.0849919319152832,2019-06-20 14:49:09:366
8.55195751953125,-5.938726379394531,1.221024169921875,0.031177647687503654,0.039964248361515714,0.013321587422794106,0.09011197090148926,2019-06-20 14:49:09:371
8.569913757324219,-5.9183759765624995,1.1803233642578124,0.03091133157849573,0.040630038634035526,0.013454745477298068,0.09523200988769531,2019-06-20 14:49:09:376
8.573505004882811,-5.930346801757812,1.1671554565429687,0.030645015469487807,0.04102951279754741,0.013987377695313915,0.10009598731994629,2019-06-20 14:49:09:381
8.547169189453125,-5.9339380493164064,1.1707467041015625,0.030245541305975922,0.03903214197998798,0.011723690768746563,0.10521602630615234,2019-06-20 14:49:09:386
8.565125427246093,-5.955485534667969,1.153987548828125,0.03197659601452743,0.03916530003449194,0.011990006877754486,0.11008000373840332,2019-06-20 14:49:09:391
8.587869995117188,-5.921967224121094,1.1515933837890624,0.031843437960023466,0.038765825870980056,0.012522639095770333,0.11520004272460938,2019-06-20 14:49:09:396
8.57111083984375,-5.9195730590820315,1.1611700439453125,0.033041860450559124,0.03849950976197213,0.01305527131378618,0.12006402015686035,2019-06-20 14:49:09:401
8.563928344726563,-5.924361389160156,1.1839146118164061,0.032642386287047236,0.03903214197998798,0.013721061586305991,0.1251840591430664,2019-06-20 14:49:09:406
8.5615341796875,-5.939923461914062,1.1899000244140625,0.03171027990551951,0.03903214197998798,0.012655797150274295,0.13004803657531738,2019-06-20 14:49:09:411
8.56273126220703,-5.953091369628906,1.1707467041015625,0.032642386287047236,0.03969793225250779,0.01305527131378618,0.13516807556152344,2019-06-20 14:49:09:416
8.605826232910156,-5.937529296875,1.2006737670898437,0.03237607017803931,0.03943161614349987,0.01225632298676241,0.14003205299377441,2019-06-20 14:49:09:421
8.586672912597656,-5.967456359863281,1.19708251953125,0.03290870239605516,0.03903214197998798,0.011990006877754486,0.14515209197998047,2019-06-20 14:49:09:426
8.592658325195313,-5.953091369628906,1.1958854370117187,0.033840808777582894,0.037966877543956286,0.01092474244172279,0.15001606941223145,2019-06-20 14:49:09:431
8.568716674804687,-5.954288452148437,1.1563817138671875,0.033707650723078936,0.03863266781647609,0.01145737465973864,0.1551361083984375,2019-06-20 14:49:09:436
8.569913757324219,-5.925558471679687,1.192294189453125,0.033707650723078936,0.03916530003449194,0.011990006877754486,0.16000008583068848,2019-06-20 14:49:09:441
8.578293334960938,-5.941120544433594,1.19708251953125,0.03330817655956705,0.03823319365296421,0.011057900496226753,0.16512012481689453,2019-06-20 14:49:09:446
8.556745849609374,-5.953091369628906,1.1719437866210938,0.03250922823254328,0.037966877543956286,0.011057900496226753,0.17023992538452148,2019-06-20 14:49:09:451
8.572307922363281,-5.938726379394531,1.15877587890625,0.032242912123535354,0.037301087271436474,0.01145737465973864,0.17510390281677246,2019-06-20 14:49:09:456
8.574702087402343,-5.9566826171875,1.1958854370117187,0.03317501850506309,0.03823319365296421,0.011856848823250525,0.18022394180297852,2019-06-20 14:49:09:461
8.572307922363281,-5.975835937499999,1.2317979125976561,0.03317501850506309,0.03916530003449194,0.010791584387218828,0.1850879192352295,2019-06-20 14:49:09:466
8.569913757324219,-5.937529296875,1.1946883544921876,0.032242912123535354,0.03823319365296421,0.010525268278210905,0.19020795822143555,2019-06-20 14:49:09:471
8.577096252441406,-5.930346801757812,1.1887029418945312,0.0327755443415512,0.03783371948945232,0.010658426332714866,0.19507193565368652,2019-06-20 14:49:09:476
8.555548767089844,-5.9471059570312494,1.1958854370117187,0.03317501850506309,0.03783371948945232,0.008927371624163362,0.20019197463989258,2019-06-20 14:49:09:481
8.57111083984375,-5.937529296875,1.17792919921875,0.032242912123535354,0.03743424532594044,0.009859478005691095,0.20505595207214355,2019-06-20 14:49:09:486
8.573505004882811,-5.925558471679687,1.1731408691406249,0.032242912123535354,0.03770056143494836,0.009992636060195056,0.2101759910583496,2019-06-20 14:49:09:491
8.560337097167968,-5.9495001220703125,1.1456079711914062,0.03250922823254328,0.03849950976197213,0.010791584387218828,0.21503996849060059,2019-06-20 14:49:09:496
8.563928344726563,-5.930346801757812,1.1515933837890624,0.031443963796511584,0.03783371948945232,0.009992636060195056,0.22016000747680664,2019-06-20 14:49:09:501
8.554351684570312,-5.9351351318359375,1.1899000244140625,0.03157712185101554,0.037167929216932516,0.009193687733171287,0.22502398490905762,2019-06-20 14:49:09:506
8.548366271972656,-5.943514709472656,1.192294189453125,0.03410712488659082,0.03863266781647609,0.010658426332714866,0.23014402389526367,2019-06-20 14:49:09:511
8.583081665039062,-5.9339380493164064,1.1743379516601562,0.033041860450559124,0.03823319365296421,0.011191058550730713,0.23500800132751465,2019-06-20 14:49:09:516
8.578293334960938,-5.894434326171875,1.2054620971679688,0.033041860450559124,0.038100035598460244,0.01012579411469902,0.2401280403137207,2019-06-20 14:49:09:521
8.5806875,-5.914784729003906,1.2054620971679688,0.0327755443415512,0.038765825870980056,0.010525268278210905,0.24499201774597168,2019-06-20 14:49:09:526
8.60941748046875,-5.906405151367188,1.1515933837890624,0.03330817655956705,0.037966877543956286,0.011856848823250525,0.25011205673217773,2019-06-20 14:49:09:531
8.581884582519532,-5.912390563964844,1.1623671264648436,0.03357449266857497,0.03743424532594044,0.01092474244172279,0.2552320957183838,2019-06-20 14:49:09:536
8.587869995117188,-5.9327409667968745,1.1791262817382813,0.03290870239605516,0.037966877543956286,0.01225632298676241,0.26009607315063477,2019-06-20 14:49:09:541
8.622585388183593,-5.939923461914062,1.19708251953125,0.03250922823254328,0.03690161310792459,0.012522639095770333,0.2652161121368408,2019-06-20 14:49:09:546
8.59026416015625,-5.951894287109375,1.2126445922851563,0.03237607017803931,0.0392984580889959,0.009992636060195056,0.2700800895690918,2019-06-20 14:49:09:551
8.593855407714843,-5.936332214355469,1.2078562622070312,0.03237607017803931,0.038765825870980056,0.01145737465973864,0.27519989013671875,2019-06-20 14:49:09:556
8.607023315429688,-5.9351351318359375,1.1839146118164061,0.03357449266857497,0.03823319365296421,0.011723690768746563,0.28006410598754883,2019-06-20 14:49:09:561
8.585475830078124,-5.939923461914062,1.19708251953125,0.033840808777582894,0.038898983925484014,0.011057900496226753,0.2851839065551758,2019-06-20 14:49:09:566
8.567519592285157,-5.9195730590820315,1.15877587890625,0.03357449266857497,0.03836635170746817,0.010258952169202981,0.29004812240600586,2019-06-20 14:49:09:571
8.555548767089844,-5.915981811523437,1.1515933837890624,0.033041860450559124,0.039564774198003826,0.011191058550730713,0.2951679229736328,2019-06-20 14:49:09:576
8.569913757324219,-5.954288452148437,1.1934912719726563,0.032242912123535354,0.03903214197998798,0.01225632298676241,0.3000319004058838,2019-06-20 14:49:09:581
8.573505004882811,-5.9339380493164064,1.1934912719726563,0.03131080574200762,0.03903214197998798,0.013321587422794106,0.30515193939208984,2019-06-20 14:49:09:586
8.578293334960938,-5.929149719238281,1.1755350341796875,0.03171027990551951,0.03863266781647609,0.012922113259282218,0.3100159168243408,2019-06-20 14:49:09:591
8.577096252441406,-5.938726379394531,1.1887029418945312,0.03197659601452743,0.03983109030701175,0.01092474244172279,0.3151359558105469,2019-06-20 14:49:09:596
8.578293334960938,-5.953091369628906,1.1982796020507813,0.03210975406903139,0.04023056447052364,0.012655797150274295,0.31999993324279785,2019-06-20 14:49:09:601
8.5998408203125,-5.944711791992187,1.1683525390625,0.031843437960023466,0.038898983925484014,0.012123164932258448,0.3251199722290039,2019-06-20 14:49:09:606
8.569913757324219,-5.9495001220703125,1.1946883544921876,0.03157712185101554,0.03863266781647609,0.011856848823250525,0.33024001121520996,2019-06-20 14:49:09:611
8.538789611816407,-5.950697204589844,1.1863087768554688,0.031177647687503654,0.039564774198003826,0.011057900496226753,0.33510398864746094,2019-06-20 14:49:09:616
8.548366271972656,-5.9040109863281245,1.1887029418945312,0.031177647687503654,0.03863266781647609,0.010258952169202981,0.340224027633667,2019-06-20 14:49:09:621
8.579490417480468,-5.9183759765624995,1.1875058593749999,0.03157712185101554,0.0392984580889959,0.011990006877754486,0.34508800506591797,2019-06-20 14:49:09:626
8.572307922363281,-5.920770141601563,1.15877587890625,0.03171027990551951,0.039564774198003826,0.011856848823250525,0.350208044052124,2019-06-20 14:49:09:631
8.587869995117188,-5.939923461914062,1.17792919921875,0.031443963796511584,0.038898983925484014,0.012389481041266371,0.355072021484375,2019-06-20 14:49:09:636
8.568716674804687,-5.957879699707031,1.1647612915039063,0.03157712185101554,0.03969793225250779,0.012123164932258448,0.36019206047058105,2019-06-20 14:49:09:641
8.572307922363281,-5.941120544433594,1.163564208984375,0.032242912123535354,0.03823319365296421,0.012389481041266371,0.36505603790283203,2019-06-20 14:49:09:646
8.578293334960938,-5.89922265625,1.1515933837890624,0.03330817655956705,0.03943161614349987,0.013454745477298068,0.3701760768890381,2019-06-20 14:49:09:651
8.577096252441406,-5.936332214355469,1.1743379516601562,0.031443963796511584,0.039564774198003826,0.012389481041266371,0.37504005432128906,2019-06-20 14:49:09:656
8.572307922363281,-5.9351351318359375,1.153987548828125,0.031443963796511584,0.04049688057953156,0.011057900496226753,0.3801600933074951,2019-06-20 14:49:09:661
8.584278747558594,-5.925558471679687,1.1707467041015625,0.03171027990551951,0.040763196688539484,0.012123164932258448,0.3850240707397461,2019-06-20 14:49:09:666
8.601037902832031,-5.944711791992187,1.1958854370117187,0.031443963796511584,0.0392984580889959,0.013321587422794106,0.39014410972595215,2019-06-20 14:49:09:671
8.584278747558594,-5.923164306640625,1.1791262817382813,0.03077817352399177,0.03943161614349987,0.012655797150274295,0.3950080871582031,2019-06-20 14:49:09:676
8.589067077636718,-5.926755554199219,1.19708251953125,0.031443963796511584,0.039564774198003826,0.012389481041266371,0.4001278877258301,2019-06-20 14:49:09:681
8.578293334960938,-5.936332214355469,1.1683525390625,0.032242912123535354,0.038765825870980056,0.011057900496226753,0.40524792671203613,2019-06-20 14:49:09:686
8.589067077636718,-5.920770141601563,1.2126445922851563,0.032242912123535354,0.038765825870980056,0.011057900496226753,0.4101119041442871,2019-06-20 14:49:09:691
8.589067077636718,-5.923164306640625,1.1815204467773437,0.032242912123535354,0.03770056143494836,0.011057900496226753,0.41523194313049316,2019-06-20 14:49:09:696
8.575899169921875,-5.943514709472656,1.1875058593749999,0.0327755443415512,0.03863266781647609,0.01145737465973864,0.42009592056274414,2019-06-20 14:49:09:701
8.577096252441406,-5.90879931640625,1.1791262817382813,0.032242912123535354,0.04023056447052364,0.01225632298676241,0.4252159595489502,2019-06-20 14:49:09:706
8.563928344726563,-5.913587646484375,1.201870849609375,0.030511857414983846,0.039564774198003826,0.010392110223706943,0.43007993698120117,2019-06-20 14:49:09:711
8.567519592285157,-5.938726379394531,1.1934912719726563,0.03091133157849573,0.03969793225250779,0.011723690768746563,0.4351999759674072,2019-06-20 14:49:09:716
8.578293334960938,-5.950697204589844,1.21623583984375,0.03077817352399177,0.03943161614349987,0.011590532714242601,0.4400639533996582,2019-06-20 14:49:09:721
8.603432067871093,-5.953091369628906,1.1647612915039063,0.03210975406903139,0.03916530003449194,0.011990006877754486,0.44518399238586426,2019-06-20 14:49:09:726
8.589067077636718,-5.954288452148437,1.1946883544921876,0.031843437960023466,0.039564774198003826,0.01305527131378618,0.45004796981811523,2019-06-20 14:49:09:731
8.587869995117188,-5.9495001220703125,1.182717529296875,0.03197659601452743,0.040763196688539484,0.01225632298676241,0.4551680088043213,2019-06-20 14:49:09:736
8.597446655273437,-5.9040109863281245,1.1815204467773437,0.03197659601452743,0.04023056447052364,0.01092474244172279,0.46003198623657227,2019-06-20 14:49:09:741
