ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,MagX,MagY,MagZ
0.00871928408741951,0.037784360349178314,9.773895263671875,-0.002889835890216737,0.0007182967430536347,0.001628387897971511,0.0,2019-06-20 16:00:03:233,0.0,0.0,0.0
0.08535127341747284,0.044968608766794205,9.670921325683594,0.00017354732087902514,0.004714014112022072,0.0038926276125170823,0.005023002624511719,2019-06-20 16:00:03:238,0.0,0.0,0.0
0.047035280615091324,0.030600111931562424,9.72360610961914,-0.00035921498306336,0.005379966670920808,0.0029602936659547966,0.010903358459472656,2019-06-20 16:00:03:244,0.0,0.0,0.0
0.09493027627468109,0.016231613233685493,9.766711235046387,0.0016386436689115682,0.003382108214001624,0.005357724074332143,0.015509605407714844,2019-06-20 16:00:03:248,0.0,0.0,0.0
0.04464052990078926,0.023415861651301384,9.728395462036133,0.001372262411285181,0.0035152987777962367,-0.00036947065647554515,0.0214691162109375,2019-06-20 16:00:03:254,0.0,0.0,0.0
0.054219529032707214,0.052152857184410095,9.773895263671875,-0.0012915489946442272,0.0025829648312339507,-0.0025005197096986324,0.02650928497314453,2019-06-20 16:00:03:259,0.0,0.0,0.0
0.02308778092265129,0.02820536121726036,9.757132530212402,0.005234789021403263,0.007111444260325094,0.0018947690255607357,0.030988693237304688,2019-06-20 16:00:03:264,0.0,0.0,0.0
0.08056177198886871,-0.0005316344322636724,9.814606666564941,-0.0007587866744471969,0.00431444216056391,0.0022943408469817354,0.035012245178222656,2019-06-20 16:00:03:268,0.0,0.0,0.0
0.06379852443933487,0.009047363884747028,9.766711235046387,-0.0016911206860280642,0.0036484893415908493,-0.006629427707480263,0.040009498596191406,2019-06-20 16:00:03:273,0.0,0.0,0.0
0.039851028472185135,0.02102111279964447,9.766711235046387,0.0005731190285175073,0.006711872308866931,-0.003965616171513693,0.04590559005737305,2019-06-20 16:00:03:279,0.0,0.0,0.0
0.068588025867939,0.04975811019539833,9.74276351928711,0.0005731190285175073,0.0035152987777962367,-0.003965616171513693,0.050009727478027344,2019-06-20 16:00:03:283,0.0,0.0,0.0
0.047035280615091324,0.02102111279964447,9.718815803527832,0.0035033116920733026,0.0025829648312339507,-0.004365187862897529,0.05501413345336914,2019-06-20 16:00:03:288,0.0,0.0,0.0
0.07816702127456665,0.006652614567428827,9.75234317779541,0.005634360972861425,0.003781679905385461,-0.002234138582109408,0.06089019775390625,2019-06-20 16:00:03:294,0.0,0.0,0.0
0.068588025867939,0.013836863450706005,9.692474365234375,0.0017718342327061804,0.00631230087755742,-0.0011686140717525096,0.06501483917236328,2019-06-20 16:00:03:298,0.0,0.0,0.0
0.08295652270317078,0.037784360349178314,9.749947547912598,0.003103740000689466,0.001650630754634502,-0.004498378166617817,0.07089900970458984,2019-06-20 16:00:03:304,0.0,0.0,0.0
0.0877460241317749,0.03538960963487625,9.72360610961914,0.003103740000689466,0.003382108214001624,-0.0032996633525406317,0.07506275177001953,2019-06-20 16:00:03:308,0.0,0.0,0.0
0.08056177198886871,0.013836863450706005,9.757132530212402,0.0008395001561067318,0.0036484893415908493,-0.0007690423803686727,0.0809164047241211,2019-06-20 16:00:03:314,0.0,0.0,0.0
0.0877460241317749,0.02102111279964447,9.697263717651367,0.003103740000689466,0.0025829648312339507,-0.004631568990486754,0.08500862121582031,2019-06-20 16:00:03:318,0.0,0.0,0.0
0.09732501953840256,-0.0005316344322636724,9.771500587463379,0.0011058812836959564,0.004447632984432848,-0.004231997299102917,0.09089136123657227,2019-06-20 16:00:03:324,0.0,0.0,0.0
0.07337752729654312,0.016231613233685493,9.778684616088867,0.0005731190285175073,0.0036484893415908493,-0.004231997299102917,0.0959014892578125,2019-06-20 16:00:03:329,0.0,0.0,0.0
0.10929877310991287,0.03299486264586449,9.718815803527832,0.0011058812836959564,-0.0016791336003051302,-0.0032996633525406317,0.1000070571899414,2019-06-20 16:00:03:333,0.0,0.0,0.0
0.068588025867939,0.025810612365603447,9.721211433410645,-0.0032894075816005744,0.009109302977318602,-0.000902232944163285,0.10590267181396484,2019-06-20 16:00:03:339,0.0,0.0,0.0
0.08056177198886871,0.04975811019539833,9.745158195495605,-0.0004924055468579722,0.003382108214001624,0.0009624350789984497,0.11000442504882812,2019-06-20 16:00:03:343,0.0,0.0,0.0
0.09732501953840256,0.025810612365603447,9.730790138244629,0.0025709774854366916,0.0060459197499681955,-0.000902232944163285,0.11590957641601562,2019-06-20 16:00:03:349,0.0,0.0,0.0
0.09732501953840256,0.023415861651301384,9.74276351928711,-0.002090692377411901,0.00577953862237897,-0.0030332819648770815,0.12001180648803711,2019-06-20 16:00:03:353,0.0,0.0,0.0
0.09253552556037903,0.05454760789871216,9.716421127319336,0.003103740000689466,0.002849345958823175,-0.0013018046355471218,0.1251087188720703,2019-06-20 16:00:03:358,0.0,0.0,0.0
0.0877460241317749,0.07610035687685013,9.726000785827637,0.005501170148992487,-0.0024782768530356414,0.00016329164746684,0.1309041976928711,2019-06-20 16:00:03:364,0.0,0.0,0.0
0.11169352382421494,0.059337109327316284,9.726000785827637,0.0017718342327061804,0.005246776367200522,0.0038926276125170823,0.135894775390625,2019-06-20 16:00:03:369,0.0,0.0,0.0
0.08056177198886871,0.05454760789871216,9.730790138244629,0.005234789021403263,0.00031872505166979784,-0.004631568990486754,0.14000558853149414,2019-06-20 16:00:03:373,0.0,0.0,0.0
