Vector,Naive Bayes,k Nearest,Decision Tree,Random Forest,AdaBoost,Support Vector Machine
Middle TimeFeats,0.5039905855378238,0.7242047570784751,0.6507807907537322,0.7834915300060799,0.5450340109306807,0.7691255390520484
Middle FreqFeats,0.4865473145613836,0.611789085761877,0.5660137005575823,0.6743814325957069,0.5126570931954417,0.6461628072852574
Middle FFTs,0.4838669939133545,0.6154934550120833,0.5030790347544172,0.6619539168380509,0.49794655736202686,0.7315593263518829
Middle PSDLogs,0.4913922271221128,0.6594464860354202,0.4982332935702395,0.6561400185156722,0.5111735810148395,0.7281370790146074
Middle AllFeats,0.5293011162370227,0.7423324060332885,0.6601299866477892,0.7943221908933957,0.5469150998913691,0.7817244823784287
Middle Combined,0.5116288689809849,0.7282515752781655,0.6334509924471785,0.7468942868200454,0.5459473164460957,0.7884501589494745
