1.559243550156786442e+09,-6.830475926399230957e-01,-1.206007361412048340e+00,-9.524842262268066406e+00
1.559243550166740894e+09,4.298901185393333435e-02,-1.263326048851013184e+00,-1.046104717254638672e+01
1.559243550176726818e+09,-8.956043720245361328e-01,-8.979194164276123047e-01,-9.603655815124511719e+00
1.559243550186722279e+09,-7.308132052421569824e-01,-5.683370232582092285e-01,-9.818600654602050781e+00
1.559243550196723461e+09,-2.650988996028900146e-01,-9.958388209342956543e-01,-9.890249252319335938e+00
1.559243550206746578e+09,-1.201304078102111816e+00,-1.246608018875122070e+00,-1.017923069000244141e+01
1.559243550216744900e+09,-7.355897426605224609e-01,-9.074725508689880371e-01,-9.902190208435058594e+00
1.559243550226782799e+09,-1.313553154468536377e-01,-8.979194164276123047e-01,-9.746952056884765625e+00
1.559243550236778259e+09,-7.785787582397460938e-01,-1.351692318916320801e+00,-1.041328239440917969e+01
1.559243550246734619e+09,-5.158681273460388184e-01,-1.449611663818359375e+00,-1.000488662719726562e+01
1.559243550256749153e+09,-3.749597072601318359e-01,-1.148688673973083496e+00,-1.011235904693603516e+01
1.559243550266740799e+09,-8.717216253280639648e-01,-1.260937690734863281e+00,-1.002638053894042969e+01
1.559243550276762486e+09,-8.239560723304748535e-01,-1.210783839225769043e+00,-1.086705493927001953e+01
1.559243550286733150e+09,-4.131721556186676025e-01,-1.210783839225769043e+00,-9.742176055908203125e+00
1.559243550296722889e+09,-1.136820554733276367e+00,-1.179736256599426270e+00,-9.723069190979003906e+00
1.559243550306722641e+09,-6.615530848503112793e-01,-1.026886463165283203e+00,-1.061867427825927734e+01
1.559243550316724300e+09,-2.746520042419433594e-01,-1.440058588981628418e+00,-9.173765182495117188e+00
1.559243550326754093e+09,-1.167868137359619141e+00,-1.103311300277709961e+00,-9.804270744323730469e+00
1.559243550336762428e+09,-4.561611711978912354e-01,-7.546226978302001953e-01,-9.505736351013183594e+00
1.559243550346744061e+09,-2.316630035638809204e-01,-1.275267362594604492e+00,-9.983391761779785156e+00
1.559243550356750011e+09,-1.000688672065734863e+00,-1.526036620140075684e+00,-1.000727462768554688e+01
1.559243550366726398e+09,-5.755751132965087891e-01,-9.050842523574829102e-01,-9.574995994567871094e+00
1.559243550376723766e+09,-7.332014441490173340e-01,-7.187985181808471680e-01,-9.997721672058105469e+00
1.559243550386742115e+09,-7.427545785903930664e-01,-1.695604443550109863e+00,-9.746952056884765625e+00
1.559243550396761417e+09,-4.657142758369445801e-01,-1.399457931518554688e+00,-1.006698131561279297e+01
1.559243550406736851e+09,-6.567765474319458008e-01,-7.808938026428222656e-01,-9.324227333068847656e+00
1.559243550416725636e+09,-4.633260071277618408e-01,-1.411399245262145996e+00,-9.651421546936035156e+00
1.559243550426722050e+09,-5.278095006942749023e-01,-1.946373581886291504e+00,-1.019356060028076172e+01
1.559243550436722755e+09,-6.830475926399230957e-01,-1.413787603378295898e+00,-9.360051155090332031e+00
1.559243550446742535e+09,-1.024571418762207031e+00,-1.413787603378295898e+00,-9.567831039428710938e+00
1.559243550456785679e+09,-6.018461585044860840e-01,-2.082505464553833008e+00,-1.017684268951416016e+01
1.559243550466737747e+09,-3.104761838912963867e-01,-2.003692388534545898e+00,-1.040850543975830078e+01
1.559243550476725101e+09,-8.932161331176757812e-01,-1.506930351257324219e+00,-9.106893539428710938e+00
1.559243550486723423e+09,-3.510769307613372803e-01,-9.098607897758483887e-01,-9.916520118713378906e+00
1.559243550496721745e+09,9.553113579750061035e-02,-1.315868139266967773e+00,-1.027476215362548828e+01
1.559243550506762981e+09,-1.141597032546997070e+00,-1.600073218345642090e+00,-1.025565528869628906e+01
1.559243550516768932e+09,-6.233406662940979004e-01,-7.283516526222229004e-01,-9.680080413818359375e+00
1.559243550526737690e+09,-1.934505552053451538e-01,-6.758095026016235352e-01,-9.921297073364257812e+00
1.559243550536725521e+09,-1.234739899635314941e+00,-1.404234409332275391e+00,-1.005265235900878906e+01
1.559243550546722889e+09,-6.663296818733215332e-01,-8.931428790092468262e-01,-9.649032592773437500e+00
1.559243550556723595e+09,-2.388278394937515259e-01,-7.116336822509765625e-01,-9.606043815612792969e+00
1.559243550566766262e+09,-9.290403127670288086e-01,-1.514095187187194824e+00,-9.954732894897460938e+00
1.559243550576759815e+09,-6.042344570159912109e-01,-1.602461576461791992e+00,-1.006459331512451172e+01
1.559243550586732388e+09,-7.093186974525451660e-01,-1.062710642814636230e+00,-9.766058921813964844e+00
1.559243550596723557e+09,-8.191794753074645996e-01,-1.363633751869201660e+00,-9.539172172546386719e+00
1.559243550606721878e+09,-1.058007359504699707e+00,-1.841289401054382324e+00,-1.042761135101318359e+01
1.559243550616723061e+09,-4.346666634082794189e-01,-1.170183181762695312e+00,-9.367216110229492188e+00
1.559243550626739025e+09,-6.758827567100524902e-01,-7.211868166923522949e-01,-9.682468414306640625e+00
1.559243550636744499e+09,-1.184586048126220703e+00,-1.459164857864379883e+00,-9.625149726867675781e+00
1.559243550646742344e+09,-1.050842478871345520e-01,-1.346915721893310547e+00,-1.001443958282470703e+01
1.559243550656727314e+09,-9.099340438842773438e-01,-8.358241915702819824e-01,-9.615596771240234375e+00
1.559243550666746616e+09,-1.096219778060913086e+00,-9.791208505630493164e-01,-9.391098976135253906e+00
1.559243550676724434e+09,-5.493040382862091064e-02,-1.425728917121887207e+00,-1.024132633209228516e+01
1.559243550686720371e+09,-1.062783837318420410e+00,-1.573802232742309570e+00,-9.517677307128906250e+00
1.559243550696731567e+09,-1.246681332588195801e+00,-1.206007361412048340e+00,-9.644256591796875000e+00
1.559243550706776142e+09,-1.122490838170051575e-01,-1.311091542243957520e+00,-9.856813430786132812e+00
1.559243550716743469e+09,-1.046065926551818848e+00,-2.092058658599853516e+00,-1.025804424285888672e+01
1.559243550726731777e+09,-6.591648459434509277e-01,-1.640673995018005371e+00,-9.388710975646972656e+00
1.559243550736724377e+09,-3.391355276107788086e-01,-1.206007361412048340e+00,-9.995333671569824219e+00
1.559243550746723652e+09,-8.550036549568176270e-01,-2.123106241226196289e+00,-1.002399253845214844e+01
1.559243550756721973e+09,-5.254212617874145508e-01,-2.094446897506713867e+00,-9.811435699462890625e+00
1.559243550766769886e+09,-5.397509336471557617e-01,-1.363633751869201660e+00,-9.797105789184570312e+00
1.559243550776751995e+09,-1.034124493598937988e+00,-1.920102596282958984e+00,-9.727846145629882812e+00
1.559243550786907196e+09,-5.875164866447448730e-01,-2.082505464553833008e+00,-1.050881290435791016e+01
1.559243550796742439e+09,-7.403662800788879395e-01,-1.819794893264770508e+00,-9.830542564392089844e+00
1.559243550806728840e+09,-1.158315062522888184e+00,-1.776805877685546875e+00,-9.629926681518554688e+00
1.559243550816726208e+09,-3.630183041095733643e-01,-1.967868089675903320e+00,-9.954732894897460938e+00
1.559243550826725960e+09,-3.630183041095733643e-01,-1.917714238166809082e+00,-9.866366386413574219e+00
1.559243550836788654e+09,-9.911355376243591309e-01,-1.791135549545288086e+00,-1.008369922637939453e+01
1.559243550846769810e+09,-3.916776478290557861e-01,-1.850842475891113281e+00,-9.510512351989746094e+00
1.559243550856738091e+09,-5.588571429252624512e-01,-2.180424928665161133e+00,-1.011474704742431641e+01
1.559243550866725445e+09,-9.959120750427246094e-01,-2.065787553787231445e+00,-9.701575279235839844e+00
1.559243550876722813e+09,-4.537729024887084961e-01,-1.578578710556030273e+00,-9.684857368469238281e+00
1.559243550886736393e+09,-5.469157695770263672e-01,-2.049069643020629883e+00,-9.489018440246582031e+00
1.559243550896765232e+09,-8.502271175384521484e-01,-2.115941286087036133e+00,-9.632314682006835938e+00
1.559243550906742573e+09,-2.459926754236221313e-01,-1.597684979438781738e+00,-9.945179939270019531e+00
1.559243550916731834e+09,-6.209523677825927734e-01,-1.743369936943054199e+00,-9.594102859497070312e+00
1.559243550926725388e+09,-7.451428771018981934e-01,-2.068175792694091797e+00,-9.761281967163085938e+00
1.559243550936723232e+09,-3.558534681797027588e-01,-1.982197761535644531e+00,-9.949955940246582031e+00
1.559243550946732521e+09,-5.373626351356506348e-01,-1.896219730377197266e+00,-9.823377609252929688e+00
1.559243550956744671e+09,-7.809670567512512207e-01,-1.869948744773864746e+00,-9.563055038452148438e+00
1.559243550966760159e+09,-3.821245431900024414e-01,-1.834124565124511719e+00,-9.880696296691894531e+00
1.559243550976739407e+09,-9.003809690475463867e-01,-2.170871734619140625e+00,-1.011713600158691406e+01
1.559243550986726284e+09,-2.674871683120727539e-01,-2.266402959823608398e+00,-9.928461074829101562e+00
1.559243550996723652e+09,-4.155604541301727295e-01,-2.065787553787231445e+00,-9.978615760803222656e+00
1.559243551006745815e+09,-1.743443161249160767e-01,-1.705157518386840820e+00,-9.515289306640625000e+00
1.559243551016760349e+09,-5.970695987343788147e-02,-1.155853509902954102e+00,-9.649032592773437500e+00
1.559243551026745319e+09,-3.463003635406494141e-01,-5.205714106559753418e-01,-9.933238029479980469e+00
1.559243551036736012e+09,-3.797362744808197021e-01,-6.567032933235168457e-01,-9.321838378906250000e+00
1.559243551046731472e+09,-4.991501867771148682e-01,-1.776805877685546875e+00,-1.027476215362548828e+01
1.559243551056725025e+09,-3.940659463405609131e-01,-2.562549352645874023e+00,-9.859201431274414062e+00
1.559243551066740990e+09,-8.836629986763000488e-02,-2.029963254928588867e+00,-1.045388317108154297e+01
1.559243551076776028e+09,-1.100996375083923340e+00,-1.697992682456970215e+00,-9.517677307128906250e+00
1.559243551086769581e+09,-5.994578599929809570e-01,-1.442446827888488770e+00,-1.017445468902587891e+01
1.559243551096745014e+09,4.060073196887969971e-01,-9.719560146331787109e-01,-1.036790466308593750e+01
1.559243551106729507e+09,-8.788864612579345703e-01,-1.196454167366027832e+00,-9.797105789184570312e+00
1.559243551116732121e+09,-1.201304078102111816e+00,-1.060322403907775879e+00,-1.018400764465332031e+01
1.559243551126729488e+09,-8.191794753074645996e-01,-1.256161212921142578e+00,-9.462747573852539062e+00
1.559243551136741161e+09,-8.144029378890991211e-01,-1.552307724952697754e+00,-1.022221946716308594e+01
1.559243551146760464e+09,-7.188717722892761230e-01,-1.554695963859558105e+00,-9.823377609252929688e+00
1.559243551156737804e+09,2.483809590339660645e-01,-1.437670350074768066e+00,-9.969061851501464844e+00
1.559243551166730404e+09,-1.982271075248718262e-01,-1.387516498565673828e+00,-9.689633369445800781e+00
1.559243551176732540e+09,-8.478388190269470215e-01,-1.158241748809814453e+00,-1.002160453796386719e+01
1.559243551186729431e+09,-3.510769307613372803e-01,-1.134359002113342285e+00,-9.660974502563476562e+00
1.559243551196741581e+09,-9.576996564865112305e-01,-1.456776499748229980e+00,-1.015534782409667969e+01
1.559243551206756115e+09,-6.448351740837097168e-01,-1.108087897300720215e+00,-1.041328239440917969e+01
1.559243551216734409e+09,-5.110915899276733398e-01,-6.590915918350219727e-01,-9.254966735839843750e+00
1.559243551226730347e+09,-1.115326046943664551e+00,-8.286593556404113770e-01,-1.015534782409667969e+01
1.559243551236727238e+09,-3.654066026210784912e-01,-1.308703303337097168e+00,-9.484241485595703125e+00
1.559243551246731281e+09,-4.585494399070739746e-01,-7.713406682014465332e-01,-9.940402984619140625e+00
1.559243551256745815e+09,-8.597801923751831055e-01,-5.683370232582092285e-01,-9.309897422790527344e+00
1.559243551266741276e+09,-4.919853508472442627e-01,-1.545142889022827148e+00,-9.450805664062500000e+00
1.559243551276758671e+09,-5.636336803436279297e-01,-1.241831541061401367e+00,-1.046343612670898438e+01
1.559243551286730766e+09,-4.322783946990966797e-01,-6.184908151626586914e-01,-9.274073600769042969e+00
1.559243551296726227e+09,-7.809670567512512207e-01,-9.838974475860595703e-01,-9.988168716430664062e+00
1.559243551306724072e+09,-5.278095006942749023e-01,-1.769641041755676270e+00,-9.964285850524902344e+00
1.559243551316722393e+09,-3.439120948314666748e-01,-1.136747241020202637e+00,-1.032013893127441406e+01
1.559243551326724052e+09,-1.072337031364440918e+00,-6.614798307418823242e-01,-9.388710975646972656e+00
1.559243551336721897e+09,-1.050842523574829102e+00,-1.117640972137451172e+00,-1.018639564514160156e+01
1.559243551346721649e+09,-6.305055022239685059e-01,-9.146373867988586426e-01,-1.040372848510742188e+01
1.559243551356723309e+09,-9.481465220451354980e-01,-5.229597091674804688e-01,-9.847260475158691406e+00
1.559243551366723061e+09,-5.493040084838867188e-01,-7.116336822509765625e-01,-9.627538681030273438e+00
1.559243551376764774e+09,-2.603223323822021484e-01,-7.044688463211059570e-01,-9.570219993591308594e+00
1.559243551386766911e+09,-8.669450283050537109e-01,-9.432967305183410645e-01,-9.930850028991699219e+00
1.559243551396737576e+09,-6.400586366653442383e-01,-6.973040103912353516e-01,-9.787552833557128906e+00
1.559243551406723499e+09,-7.236483693122863770e-01,-7.689523696899414062e-01,-9.032856941223144531e+00
1.559243551416719913e+09,-9.003809690475463867e-01,-1.122417569160461426e+00,-1.031058597564697266e+01
1.559243551426721096e+09,-7.499194145202636719e-01,-1.339750885963439941e+00,-1.003832244873046875e+01
1.559243551436789513e+09,-4.060073196887969971e-02,-8.047765493392944336e-01,-9.928461074829101562e+00
1.559243551447036266e+09,-1.592981696128845215e+00,-9.385201334953308105e-01,-9.723069190979003906e+00
1.559243551456770420e+09,-7.952967286109924316e-01,-1.318256378173828125e+00,-1.008131122589111328e+01
1.559243551466729641e+09,-4.155604541301727295e-01,-1.165406584739685059e+00,-9.990556716918945312e+00
1.559243551476747990e+09,-1.578652024269104004e+00,-8.620952367782592773e-01,-9.202425003051757812e+00
1.559243551486725807e+09,-6.973772644996643066e-01,-9.576264023780822754e-01,-9.835318565368652344e+00
1.559243551496724606e+09,-5.588571429252624512e-01,-1.657391905784606934e+00,-1.004309844970703125e+01
1.559243551506764889e+09,-6.878241896629333496e-01,-1.523648381233215332e+00,-9.639479637145996094e+00
1.559243551516746521e+09,-1.213245391845703125e+00,-9.432967305183410645e-01,-9.699187278747558594e+00
1.559243551526728153e+09,-4.298900961875915527e-01,-1.776805877685546875e+00,-9.945179939270019531e+00
1.559243551536723614e+09,-5.469157695770263672e-01,-2.213860750198364258e+00,-1.020311355590820312e+01
1.559243551546723843e+09,-1.108161211013793945e+00,-1.416175842285156250e+00,-9.758893966674804688e+00
1.559243551556746960e+09,-7.236483693122863770e-01,-1.535589694976806641e+00,-9.620373725891113281e+00
1.559243551566742420e+09,-8.430622816085815430e-01,-2.557772874832153320e+00,-1.048731899261474609e+01
1.559243551576740742e+09,-9.099340438842773438e-01,-2.194754600524902344e+00,-1.037268161773681641e+01
1.559243551586730480e+09,-1.791208833456039429e-01,-8.358241915702819824e-01,-9.582160949707031250e+00
1.559243551596735477e+09,-5.946813225746154785e-01,-1.136747241020202637e+00,-9.563055038452148438e+00
1.559243551606724739e+09,-9.935238361358642578e-01,-1.824571371078491211e+00,-9.928461074829101562e+00
1.559243551616744518e+09,-5.254212394356727600e-02,-9.409084320068359375e-01,-1.024132633209228516e+01
1.559243551626753330e+09,-5.110915899276733398e-01,-8.334358930587768555e-01,-9.672915458679199219e+00
1.559243551636740685e+09,-1.136820554733276367e+00,-1.631120920181274414e+00,-1.021027851104736328e+01
1.559243551646726131e+09,2.794285714626312256e-01,-1.260937690734863281e+00,-1.053747272491455078e+01
1.559243551656723499e+09,-1.050842523574829102e+00,-1.182124495506286621e+00,-1.009325313568115234e+01
1.559243551666722298e+09,-1.034124493598937988e+00,-1.265714287757873535e+00,-9.766058921813964844e+00
1.559243551676770687e+09,-1.743443161249160767e-01,-1.635897397994995117e+00,-1.015534782409667969e+01
1.559243551686764717e+09,-1.127267360687255859e+00,-1.774417638778686523e+00,-1.033446884155273438e+01
1.559243551696739674e+09,-1.017406582832336426e+00,-1.325421214103698730e+00,-9.809047698974609375e+00
1.559243551706723690e+09,-4.537728801369667053e-02,-1.158241748809814453e+00,-9.751729011535644531e+00
1.559243551716722965e+09,-1.311164855957031250e+00,-1.740981698036193848e+00,-9.880696296691894531e+00
1.559243551726747990e+09,-8.908278346061706543e-01,-1.397069573402404785e+00,-9.520066261291503906e+00
1.559243551736760139e+09,-9.147106409072875977e-01,-9.122490882873535156e-01,-9.723069190979003906e+00
1.559243551746751785e+09,-7.642490863800048828e-01,-1.366021990776062012e+00,-9.629926681518554688e+00
1.559243551756732464e+09,-9.863590002059936523e-01,-1.688439607620239258e+00,-1.007892322540283203e+01
1.559243551766723633e+09,-1.552380919456481934e-01,-1.361245393753051758e+00,-9.723069190979003906e+00
1.559243551776723385e+09,-1.210857152938842773e+00,-1.444835186004638672e+00,-9.381546020507812500e+00
1.559243551786763668e+09,-1.096219778060913086e+00,-1.643062233924865723e+00,-9.453193664550781250e+00
1.559243551796771049e+09,-5.134798288345336914e-01,-1.788747310638427734e+00,-9.677692413330078125e+00
1.559243551806742191e+09,-1.275340676307678223e+00,-1.740981698036193848e+00,-1.012191200256347656e+01
