YYYY-MO-DD HH-MI-SS_SSS,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s)
1559244053.7639732,-0.4800439476966858,-2.0514578819274902,-9.479465484619139,0.1194719448263686,-0.0599357552680215,0.06086809051495539
1559244053.7741137,0.5731868147850036,-2.526725292205811,-10.75241756439209,0.013585438027199104,0.06539657124441817,0.11907237079431582
1559244053.7839475,-1.5117802619934082,-2.342827796936035,-9.534395217895508,-0.008790577730593063,0.0189130605789836,0.09536445303961812
1559244053.793926,-0.0740366280078888,-1.2872087955474851,-9.58693790435791,0.02876916386023085,-0.05607323125864665,0.1057533112939627
1559244053.8039312,0.4394432306289673,-1.8054652214050289,-10.301033020019533,0.10415502348813006,0.060468520644091826,0.13678671968011416
1559244053.8139522,-1.3063882589340208,-2.7560000419616695,-9.79949474334717,-0.0038625266101180804,-0.010522054799848697,0.11694132593479123
1559244053.8239613,0.35824176669120783,0.16964103281497955,-10.17206573486328,-0.09110235499819053,0.03542869361040742,0.08617430023667498
1559244053.8339527,-1.2395164966583252,1.5285714864730835,-9.130776405334473,0.09070278096613775,0.07498629391822485,0.07911520061563483
1559244053.8439322,-1.5117802619934082,-0.9600146412849426,-9.333780288696287,0.25998798884946156,-0.08670706561274531,0.06712804623307919
1559244053.8539276,0.5325860977172852,-3.2073845863342285,-10.50642490386963,0.11254603654934606,-0.009190149682051223,0.08124624547515945
1559244053.8639486,-0.7379780411720275,-3.1763370037078857,-10.441941261291506,-0.032764881294217875,0.09096916365417294,0.07205610099459471
1559244053.8739645,-1.2442930936813352,-1.7672528028488161,-9.405428886413574,0.013585438027199104,-0.05594003991462906,0.06193361710590689
1559244053.883957,0.11941391974687575,-1.442446827888489,-9.990556716918944,0.09696273252307233,-0.010655246143866284,0.05114518065832033
1559244053.8939505,-0.41794872283935547,-2.3284981250762935,-10.410893440246582,0.024107493867345096,0.024640255082226246,0.04222141054341237
1559244053.9039335,-0.6639413833618164,-1.6358973979949951,-9.54156017303467,-0.013718629371216689,-0.006259956758421103,0.026504923495499474
1559244053.9139283,-0.2722637355327607,-1.248996376991272,-9.77799987792969,0.08870491912825233,-0.02956830776314717,0.04701626979972112
1559244053.9239254,-0.2555457949638366,-2.1493773460388184,-10.188783645629881,0.06872633403891185,-0.017980727412644285,0.03636102469615213
1559244053.934,-0.1026959717273712,-2.03951644897461,-10.554190635681152,-0.020910920336274407,0.022109634110054288,0.0366274073841873
1559244053.9439523,-0.9839707016944884,-1.2848205566406248,-9.7254581451416,-0.014384581930115428,0.023574730571869346,0.02503982703368441
1559244053.9539483,-0.9839707016944884,-1.0340512990951538,-9.536784172058104,0.06246637832078805,-0.053542608205880096,0.022242825454071878
1559244053.963953,-0.016717948019504547,-1.4902124404907227,-10.398952484130861,0.029701497026570163,0.001731477459367122,0.01718158350972796
1559244053.9739308,-0.6496117115020751,-1.3516923189163208,-9.773223876953125,-0.02184325350261371,0.022775588749547628,0.012519913516842205
1559244053.9839277,-0.6615530848503113,-0.8692600727081299,-9.33855724334717,0.040756314081597314,-0.016782011558269798,-0.00013319057192193499
1559244053.9939299,-0.32480585575103754,-1.2895970344543457,-9.892637252807615,0.07072419587679725,-0.013851819674936976,-0.020378157040798657
1559244054.0039454,-0.4752674102783203,-1.7075457572937012,-10.126688957214355,-0.0050612419443439175,-0.0025306209721719587,-0.045950747369958814
1559244054.0139532,-0.3630183041095734,-0.9910622835159298,-9.448417663574219,0.0006659528839916427,-0.023308349964428775,-0.04914732298162412
1559244054.023952,-0.3319706916809082,-0.8692600727081299,-9.847260475158691,0.07178971830655957,-0.02024496777737567,-0.052876655646981345
1559244054.033936,-0.4657142758369446,-1.7314286231994627,-9.820988655090332,0.08217858488328257,-0.03010106897802833,-0.056872375161562974
1559244054.043927,-0.31525275111198425,-1.6167912483215332,-10.4085054397583,-0.025173018377702,-0.01824710802008486,-0.060468520644091826
1559244054.0539284,-0.40361905097961437,-0.9289670586585996,-9.746952056884766,0.029834688370587763,0.005993575630831878,-0.07498629391822485
1559244054.0639267,-0.8645567893981932,-1.2060073614120483,-9.675304412841795,0.07139014427450678,-0.0504792280994216,-0.06446423599748424
1559244054.0739555,-0.1026959717273712,-1.5666373968124387,-10.355963706970215,0.053808990893915255,-0.043153745790346296,-0.09256745146000557
1559244054.083952,-0.3797362744808197,-1.4567764997482302,-9.801882743835447,0.0013319057679832855,0.0189130605789836,-0.07778329549783737
1559244054.093949,-0.7714139223098755,-0.9098607897758484,-9.70396327972412,0.014251391626395138,-0.03755974263112121,-0.10015930813473764
1559244054.1039314,0.13135531544685364,-0.988673985004425,-9.739787101745604,0.08857172778423475,-0.03609464616930616,-0.10362226643443812
