ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),YYYY-MO-DD HH-MI-SS_SSS
-0.4251135587692261,-1.5905201435089111,-9.849648475646973,0.0335640231165396,-0.0017314774593671222,0.0006659528839916427,1559601863.953
-0.4800439476966858,-1.5809670686721802,-9.871142387390137,0.0376929298139496,-0.0002663811438438699,0.004528479689165468,1559601863.963
-0.4681025743484497,-1.638285756111145,-9.883084297180176,0.0376929298139496,-0.0033297643549396326,0.0038625266101180813,1559601863.973
-0.5158681273460388,-1.6884396076202393,-9.856813430786133,0.035428693610407416,0.0,0.012386723213121918,1559601863.983
-0.5134798288345337,-1.5905201435089111,-9.875919342041016,0.022775588749547628,0.0014650963317778976,0.010788436447586572,1559601863.993
-0.4537729024887085,-1.4711061716079712,-9.852036476135254,0.030767021536927064,-0.00492805112047498,0.015050534489014163,1559601864.003
-0.4442197680473328,-1.549919366836548,-9.828153610229492,0.038492073716865916,-0.006259956758421103,0.01664882125454951,1559601864.013
-0.4561611711978912,-1.6645567417144775,-9.885472297668457,0.023308349964428782,-0.004262098301501919,0.021310492287732567,1559601864.023
-0.5254212617874146,-1.504542112350464,-9.828153610229492,0.01824710802008486,-0.00159828689557251,0.02357473057186935,1559601864.033
-0.4752674102783203,-1.3899047374725342,-9.81143569946289,0.03795931250198478,-0.0011987152041886733,0.020777728992256817,1559601864.043
-0.4609377384185791,-1.5952967405319214,-9.923685073852539,0.03795931250198478,-0.00319657379114502,0.029301925075112006,1559601864.053
-0.4919853508472442,-1.5905201435089111,-9.875919342041016,0.012253532909401631,-0.0010655245753754797,0.02690449544695763,1559601864.063
-0.4872087836265564,-1.3540805578231812,-9.775611877441406,0.02503982703368441,-0.005061241944343918,0.025306207641124987,1559601864.073
-0.4513846039772034,-1.4520000219345093,-9.789941787719727,0.051811133217219064,-0.006925909837468489,0.03516231092237225,1559601864.083
-0.4895970821380615,-1.7290402650833132,-9.978615760803224,0.03223211799874212,-0.0018646680231617348,0.028769163860230856,1559601864.093
-0.4967619180679321,-1.566637396812439,-9.866366386413574,0.011720770654223184,-0.002264239844582734,0.02757044800585637,1559601864.103
-0.5421391725540161,-1.3516923189163208,-9.696798324584961,0.03676059872820489,-0.002530620972171959,0.028502783252790282,1559601864.113
-0.5731868147850037,-1.5427545309066772,-9.849648475646973,0.045551177499095256,-0.00785824352395645,0.02916873581168902,1559601864.123
-0.5230329632759094,-1.6764981746673584,-9.921297073364258,0.01957901313788233,0.0005327622876877398,0.02757044800585637,1559601864.133
-0.494373619556427,-1.4806593656539917,-9.758893966674805,0.021976444846631304,0.00013319057192193496,0.02117730094371498,1559601864.143
-0.5684102773666382,-1.4424468278884888,-9.754117012023926,0.04674989127287514,-0.00492805112047498,0.025306207641124987,1559601864.153
-0.4537729024887085,-1.6335091590881348,-9.871142387390137,0.03742655128710363,-0.00639314758229004,0.019179443267018773,1559601864.163
-0.5349743366241455,-1.5618607997894287,-9.854424476623537,0.025306207641124987,0.006659528709879265,0.014118200282377553,1559601864.173
-0.5827399492263794,-1.5164835453033447,-9.754117012023926,0.03489593031493167,-0.008923768034313348,0.013985009978657266,1559601864.183
-0.4513846039772034,-1.549919366836548,-9.856813430786133,0.04381969834924503,-0.007591862396367225,0.008524196603003837,1559601864.193
-0.5278095006942749,-1.647838830947876,-9.895025253295898,0.03236530934275971,-0.005327623071933142,0.0027970020997611835,1559601864.203
-0.5373626351356506,-1.5379780530929563,-9.837706565856934,0.03303126190165845,-0.003063383227350408,0.00013319057192193496,1559601864.213
-0.5206446647644043,-1.4973772764205933,-9.754117012023926,0.0398239829958526,-0.007725053220236163,-0.0017314774593671222,1559601864.223
-0.5230329632759094,-1.6335091590881348,-9.914132118225098,0.040090361522698584,-0.0058603853271115905,-0.005993575630831878,1559601864.233
-0.5182564258575441,-1.5881319046020508,-9.914132118225098,0.025173018377702003,-0.007325481268778002,-0.004528479689165468,1559601864.243
-0.5206446647644043,-1.5117069482803345,-9.854424476623537,0.03649421604016972,-0.00492805112047498,-0.012653103820562494,1559601864.253
-0.5469157695770264,-1.4949890375137331,-9.835318565368652,0.03902483909293628,-0.00785824352395645,-0.013985009978657266,1559601864.263
-0.4872087836265564,-1.5738022327423096,-9.885472297668457,0.03609464616930616,-0.005727194503242653,-0.015583296744192612,1559601864.273
-0.5325860977172852,-1.5379780530929563,-9.854424476623537,0.032764881294217875,-0.0003995717238931275,-0.014517772233835716,1559601864.283
-0.5493040084838867,-1.4615530967712402,-9.854424476623537,0.03582826348127098,-0.0039957171739126935,-0.016382440647108937,1559601864.293
-0.5182564258575441,-1.4902124404907229,-9.852036476135254,0.039291217619782264,-0.007991434347825389,-0.013851819674936977,1559601864.303
-0.5134798288345337,-1.530813217163086,-9.923685073852539,0.03129978483240282,-0.005594004199522367,-0.015450106440472325,1559601864.313
-0.4752674102783203,-1.4854358434677124,-9.820988655090332,0.031832546047283965,-0.0046616699928857565,-0.0157164870479129,1559601864.323
-0.4967619180679321,-1.401846170425415,-9.80188274383545,0.041155888113650084,-0.008524196603003837,-0.01931263253044176,1559601864.333
-0.5278095006942749,-1.5212600231170654,-9.885472297668457,0.0398239829958526,-0.005194432248064204,-0.01997858508934049,1559601864.343
-0.494373619556427,-1.5379780530929563,-9.899802207946776,0.02690449544695763,-0.008790577730593063,-0.01971220448189992,1559601864.353
-0.4967619180679321,-1.444835186004639,-9.789941787719727,0.031832546047283965,-0.008257815475414612,-0.017581155461186125,1559601864.363
-0.4609377384185791,-1.4161758422851562,-9.832930564880373,0.043020554446328685,-0.00319657379114502,-0.017714346805203708,1559601864.373
-0.5063149929046631,-1.4734945297241209,-9.91652011871338,0.03422997775603293,-0.00985610224094996,-0.015450106440472325,1559601864.383
-0.4298900961875916,-1.4615530967712402,-9.832930564880373,0.028769163860230856,-0.0027970020997611835,-0.02011177643335808,1559601864.393
-0.4776556789875031,-1.4209524393081665,-9.866366386413574,0.04142226664049605,-0.005993575630831878,-0.016782011558269798,1559601864.403
-0.5110915899276733,-1.45677649974823,-9.863978385925293,0.041555457984513634,-0.011454389006485306,-0.013851819674936977,1559601864.413
-0.458549439907074,-1.528424859046936,-9.93801498413086,0.03263168995020028,-0.0038625266101180813,-0.014917344185293878,1559601864.423
-0.5206446647644043,-1.4639413356781006,-9.883084297180176,0.0346295476268965,0.00013319057192193496,-0.020644537648239227,1559601864.433
-0.5373626351356506,-1.4782710075378418,-9.792329788208008,0.0408895054256149,-0.008524196603003837,-0.018646679971543026,1559601864.443
-0.5397509336471558,-1.504542112350464,-9.835318565368652,0.04275417175829352,-0.005993575630831878,-0.0157164870479129,1559601864.453
-0.5421391725540161,-1.4902124404907229,-9.895025253295898,0.03223211799874212,-0.005460813375653429,-0.021443681551155558,1559601864.463
-0.5110915899276733,-1.4400585889816284,-9.835318565368652,0.03529550226638983,-0.002930192663555796,-0.020511348384816244,1559601864.473
-0.5755751132965088,-1.4543882608413696,-9.856813430786133,0.04208821919939479,-0.007591862396367225,-0.02224282545407188,1559601864.483
-0.4967619180679321,-1.4734945297241209,-9.854424476623537,0.035428693610407416,-0.009456530289491798,-0.01971220448189992,1559601864.493
-0.4704908430576325,-1.4543882608413696,-9.863978385925293,0.03422997775603293,-0.006126766454700816,-0.01957901313788233,1559601864.503
-0.4776556789875031,-1.4185640811920166,-9.794717788696287,0.04102269676963249,-0.005594004199522367,-0.021976444846631304,1559601864.513
-0.4919853508472442,-1.4854358434677124,-9.890249252319336,0.03809250384600237,-0.005460813375653429,-0.02024496777737567,1559601864.523
-0.4561611711978912,-1.4257289171218872,-9.91890811920166,0.03090021288094465,-0.004262098301501919,-0.019179443267018773,1559601864.533
-0.5110915899276733,-1.3946813344955444,-9.777999877929688,0.03516231092237225,-0.004395288865296531,-0.018113918756661868,1559601864.543
-0.4537729024887085,-1.4543882608413696,-9.835318565368652,0.036227837513323737,-0.013052675772020655,-0.016382440647108937,1559601864.553
-0.4537729024887085,-1.4782710075378418,-9.93801498413086,0.031699356783860974,-0.005460813375653429,-0.011987151261663756,1559601864.563
-0.5373626351356506,-1.4854358434677124,-9.825765609741213,0.0314329740958258,-0.005194432248064204,-0.00985610224094996,1559601864.573
-0.5397509336471558,-1.411399245262146,-9.768446922302246,0.03689379007222248,-0.007725053220236163,-0.00492805112047498,1559601864.583
-0.4800439476966858,-1.492600679397583,-9.883084297180176,0.044086081037280185,-0.005727194503242653,-0.005061241944343918,1559601864.593
-0.5039267539978027,-1.564249038696289,-9.897414207458496,0.03090021288094465,-0.0046616699928857565,-0.00639314758229004,1559601864.603
-0.4657142758369446,-1.4663296937942505,-9.840095520019533,0.03529550226638983,-0.007458672092646939,-0.003063383227350408,1559601864.613
-0.5397509336471558,-1.4878242015838623,-9.835318565368652,0.04528479481106008,-0.006659528709879265,-0.005327623071933142,1559601864.623
-0.4776556789875031,-1.5618607997894287,-9.949955940246582,0.04102269676963249,-0.008257815475414612,-0.010921626751306856,1559601864.633
-0.5039267539978027,-1.569025635719299,-9.866366386413574,0.024507065818803263,-0.0046616699928857565,-0.01132119870276502,1559601864.643
-0.5254212617874146,-1.4711061716079712,-9.80188274383545,0.03422997775603293,-0.010122483888687837,-0.004528479689165468,1559601864.653
-0.4919853508472442,-1.4663296937942505,-9.825765609741213,0.0387584564049011,-0.007591862396367225,-0.002264239844582734,1559601864.663
-0.4895970821380615,-1.4949890375137331,-9.873531341552734,0.030767021536927064,-0.007325481268778002,-0.007591862396367225,1559601864.673
-0.4728791117668152,-1.3469157218933103,-9.744564056396484,0.028236400564755106,-0.0058603853271115905,-0.0019978585869563467,1559601864.683
-0.4991501867771149,-1.303926706314087,-9.832930564880373,0.046217130057994,-0.004528479689165468,-0.0018646680231617348,1559601864.693
-0.5158681273460388,-1.4806593656539917,-9.90935516357422,0.04501841212302491,-0.006259956758421103,-0.005194432248064204,1559601864.703
-0.4872087836265564,-1.5738022327423096,-9.895025253295898,0.03795931250198478,-0.004128907737707306,-0.005727194503242653,1559601864.713
-0.5158681273460388,-1.564249038696289,-9.871142387390137,0.03742655128710363,-0.005594004199522367,-0.006659528709879265,1559601864.723
-0.43705493211746216,-1.6406739950180054,-9.828153610229492,0.048081796390672615,-0.012919485468300369,-0.002264239844582734,1559601864.733
-0.3606300354003906,-1.8365128040313718,-9.973838806152344,0.04235460188742996,-0.007458672092646939,-0.0046616699928857565,1559601864.743
-0.4800439476966858,-1.860395550727844,-9.83054256439209,0.028902353123653843,-0.004262098301501919,-0.004262098301501919,1559601864.753
-0.3463003635406494,-1.800688624382019,-9.80188274383545,0.0241074938673451,-0.013452247723478816,-0.0038625266101180813,1559601864.763
-0.4012307822704315,-1.7791941165924072,-9.756505966186523,0.027836828613296945,-0.012653103820562494,0.0034629549187342444,1559601864.773
-0.3582417666912079,-1.7362051010131836,-9.813823699951172,0.01877987131556061,-0.006925909837468489,0.0019978585869563467,1559601864.783
-0.3654066026210785,-1.4973772764205933,-9.880696296691896,0.014384581930115428,-0.008657386906724124,0.008657386906724124,1559601864.793
-0.494373619556427,-1.4281172752380369,-9.859201431274414,0.01971220448189992,-0.004794860816754693,0.009589721633509386,1559601864.803
-0.5349743366241455,-1.413787603378296,-9.792329788208008,0.024507065818803263,-0.004262098301501919,0.01331905741975853,1559601864.813
-0.6209523677825928,-1.3875164985656738,-9.96189785003662,0.021310492287732567,0.00159828689557251,0.012253532909401631,1559601864.823
-0.6305055022239685,-1.33975088596344,-9.842483520507812,0.027170876054398208,-0.012519913516842205,0.008923768034313348,1559601864.833
-0.5158681273460388,-1.3707985877990725,-9.914132118225098,0.026238542888058897,-0.00985610224094996,0.011587579310205594,1559601864.843
-0.5922930240631104,-1.549919366836548,-9.82337760925293,0.03023426032204592,-0.010522054799848695,0.005594004199522367,1559601864.853
-0.5469157695770264,-1.549919366836548,-9.880696296691896,0.026238542888058897,-0.005594004199522367,0.007725053220236163,1559601864.863
-0.554080605506897,-1.5809670686721802,-9.782776832580566,0.03582826348127098,-0.00785824352395645,0.000799143447786255,1559601864.873
-0.5731868147850037,-1.6406739950180054,-9.799494743347168,0.034363167019455916,-0.004794860816754693,-0.002930192663555796,1559601864.883
-0.5636336803436279,-1.7003809213638306,-9.835318565368652,0.032898070557640866,-0.008524196603003837,-0.003063383227350408,1559601864.893
-0.5755751132965088,-1.5738022327423096,-9.782776832580566,0.0303674495854689,-0.005061241944343918,-0.006925909837468489,1559601864.903
-0.6066226959228516,-1.523648381233215,-9.835318565368652,0.034363167019455916,-0.009056959378330936,-0.005594004199522367,1559601864.913
-0.53019779920578,-1.4949890375137331,-9.883084297180176,0.03702697725505087,-0.0058603853271115905,-0.005460813375653429,1559601864.923
-0.5373626351356506,-1.4830476045608518,-9.854424476623537,0.035428693610407416,-0.0018646680231617348,-0.012653103820562494,1559601864.933
-0.5182564258575441,-1.392293095588684,-9.82337760925293,0.038358886534037545,-0.00492805112047498,-0.009989292544670248,1559601864.943
-0.4919853508472442,-1.411399245262146,-9.820988655090332,0.04048993555475134,-0.0058603853271115905,-0.005594004199522367,1559601864.953
-0.5063149929046631,-1.4949890375137331,-9.883084297180176,0.04035674421073375,-0.005194432248064204,-0.010921626751306856,1559601864.963
-0.5134798288345337,-1.5140951871871948,-9.93323802947998,0.03449635836347351,0.000799143447786255,-0.002930192663555796,1559601864.973
-0.4848205149173737,-1.4902124404907229,-9.861589431762695,0.034363167019455916,-0.0017314774593671222,-0.007591862396367225,1559601864.983
-0.6161758303642273,-1.5332014560699463,-9.799494743347168,0.038891647748918685,-0.005594004199522367,-0.00639314758229004,1559601864.993
-0.599457859992981,-1.5905201435089111,-9.9117431640625,0.03942440896379984,-0.004528479689165468,-0.013851819674936977,1559601865.003
-0.5707985162734985,-1.6048498153686523,-9.854424476623537,0.03263168995020028,-0.00492805112047498,-0.007591862396367225,1559601865.013
-0.5134798288345337,-1.5212600231170654,-9.799494743347168,0.03942440896379984,-0.0034629549187342444,-0.008657386906724124,1559601865.023
-0.4394432306289673,-1.4734945297241209,-9.861589431762695,0.04368650700522743,-0.009190149682051223,-0.0058603853271115905,1559601865.033
-0.4298900961875916,-1.5332014560699463,-9.746952056884766,0.04568436468192364,0.0019978585869563467,-0.0033297643549396326,1559601865.043
-0.4681025743484497,-1.509318709373474,-9.856813430786133,0.04381969834924503,0.0013319057679832855,-0.005460813375653429,1559601865.053
-0.5063149929046631,-1.5809670686721802,-9.971450805664062,0.05034603675540401,0.0,-0.010921626751306856,1559601865.063
-0.5827399492263794,-1.6454505920410156,-9.990556716918944,0.031832546047283965,0.0,-0.011054817055027146,1559601865.073
-0.58990478515625,-1.3612453937530518,-9.79710578918457,0.027037686790975214,0.0011987152041886733,-0.016515630950829224,1559601865.083
-0.5707985162734985,-1.3421392440795898,-9.665750503540039,0.05514089601171274,-0.011054817055027146,-0.02464025508222625,1559601865.093
-0.4800439476966858,-1.5260366201400757,-9.90219020843506,0.0598025680851931,-0.009056959378330936,-0.021443681551155558,1559601865.103
-0.4561611711978912,-1.6788864135742188,-9.957120895385742,0.03569507213725339,-0.0005327622876877398,-0.02117730094371498,1559601865.113
-0.3845128118991852,-1.5857435464859009,-9.873531341552734,0.04448565090814376,0.0023974304083773466,-0.02210963411005429,1559601865.123
-0.494373619556427,-1.7147105932235718,-9.730234146118164,0.05300984699099895,-0.006259956758421103,-0.016782011558269798,1559601865.133
-0.3964542150497437,-1.8221831321716309,-9.880696296691896,0.044086081037280185,-0.0011987152041886733,-0.015050534489014163,1559601865.143
-0.3916776478290558,-1.7863589525222778,-9.81860065460205,0.03010106897802833,-0.002264239844582734,-0.008923768034313348,1559601865.153
-0.3869011104106903,-1.5475311279296875,-9.887861251831056,0.0408895054256149,-0.0006659528839916427,-0.005194432248064204,1559601865.163
-0.4466080665588379,-1.6430622339248655,-9.844871520996094,0.04861455760555376,-0.004128907737707306,-0.0038625266101180813,1559601865.173
-0.4681025743484497,-1.7194871902465818,-9.93801498413086,0.027037686790975214,-0.002530620972171959,0.0019978585869563467,1559601865.183
-0.3582417666912079,-1.5332014560699463,-9.866366386413574,0.026371734232076487,0.0003995717238931275,0.006526337886010328,1559601865.193
-0.5015384554862976,-1.4615530967712402,-9.82337760925293,0.03609464616930616,-0.000799143447786255,0.005061241944343918,1559601865.203
-0.4895970821380615,-1.5451428890228271,-9.787552833557127,0.03569507213725339,-0.006526337886010328,0.009323339985771513,1559601865.213
-0.4322783946990967,-1.566637396812439,-10.03354549407959,0.026771304102940045,0.0005327622876877398,0.00985610224094996,1559601865.223
-0.4728791117668152,-1.492600679397583,-9.892637252807617,0.026238542888058897,-0.005327623071933142,0.015849678391930487,1559601865.233
-0.5158681273460388,-1.5021538734436035,-9.883084297180176,0.03502911957835465,-0.008790577730593063,0.00785824352395645,1559601865.243
-0.38928937911987305,-1.6120146512985232,-9.954732894897461,0.03236530934275971,-0.00492805112047498,0.01185396095794347,1559601865.253
-0.4394432306289673,-1.5952967405319214,-9.875919342041016,0.017181583509727958,-0.0046616699928857565,0.01731477381344825,1559601865.263
-0.3964542150497437,-1.4758827686309814,-9.780387878417967,0.020511348384816244,-0.0058603853271115905,0.01371862937121669,1559601865.273
-0.4203369915485382,-1.4711061716079712,-9.761281967163086,0.03063383227350408,-0.011188008399044734,0.008524196603003837,1559601865.283
-0.370183140039444,-1.4949890375137331,-9.849648475646973,0.03023426032204592,-0.009722911937229671,0.014251391626395141,1559601865.293
-0.4704908430576325,-1.4734945297241209,-9.883084297180176,0.013585438027199106,-0.006925909837468489,0.012653103820562494,1559601865.303
-0.4012307822704315,-1.3516923189163208,-9.713516235351562,0.027836828613296945,-0.004395288865296531,0.011188008399044734,1559601865.313
-0.5755751132965088,-1.413787603378296,-9.859201431274414,0.03343083385311661,-0.007192290965057714,0.011054817055027146,1559601865.323
-0.5803516507148743,-1.4281172752380369,-9.887861251831056,0.0335640231165396,-0.01132119870276502,0.0010655245753754797,1559601865.333
-0.5922930240631104,-1.4305055141448977,-9.777999877929688,0.03209892873531914,-0.006526337886010328,-0.0021310491507509593,1559601865.343
-0.5970696210861206,-1.4520000219345093,-9.825765609741213,0.04754903517579147,-0.00492805112047498,-0.003063383227350408,1559601865.353
-0.6185641288757324,-1.6860512495040894,-9.675304412841797,0.040090361522698584,-0.008124624651545674,-0.009589721633509386,1559601865.363
-0.625728964805603,-1.6287325620651243,-9.990556716918944,0.029967877634010744,-0.007725053220236163,-0.010788436447586572,1559601865.373
-0.5851281881332397,-1.5833553075790403,-9.71590518951416,0.04315374579034629,-0.004395288865296531,-0.012386723213121918,1559601865.383
-0.6113992929458618,-1.57619047164917,-9.880696296691896,0.04501841212302491,-0.01331905741975853,-0.0241074938673451,1559601865.393
-0.5731868147850037,-1.6645567417144775,-9.849648475646973,0.04741584383177387,-0.004395288865296531,-0.02317515862041119,1559601865.403
-0.6233406662940979,-1.5905201435089111,-9.904579162597656,0.03010106897802833,-0.005594004199522367,-0.029568307763147183,1559601865.413
-0.5636336803436279,-1.5738022327423096,-9.94517993927002,0.04035674421073375,-0.008790577730593063,-0.031566165439843384,1559601865.423
-0.6018461585044861,-1.5952967405319214,-9.842483520507812,0.045151603467042487,-0.010655246143866284,-0.027170876054398208,1559601865.433
-0.5469157695770264,-1.6191794872283936,-9.976226806640623,0.038358886534037545,-0.007192290965057714,-0.035561880793235814,1559601865.443
-0.4800439476966858,-1.5570842027664185,-9.875919342041016,0.029701497026570163,-0.004528479689165468,-0.029834688370587763,1559601865.453
-0.5087032914161682,-1.523648381233215,-9.794717788696287,0.04022355286671616,-0.00639314758229004,-0.02863597251621327,1559601865.463
-0.5110915899276733,-1.5260366201400757,-9.82337760925293,0.044086081037280185,-0.008657386906724124,-0.028902353123653843,1559601865.473
-0.4346666634082794,-1.5738022327423096,-9.840095520019533,0.03223211799874212,-0.005327623071933142,-0.02117730094371498,1559601865.483
-0.4609377384185791,-1.4543882608413696,-9.837706565856934,0.03343083385311661,0.0027970020997611835,-0.02357473057186935,1559601865.493
-0.4012307822704315,-1.4400585889816284,-9.735011100769043,0.04328693713436387,-0.006925909837468489,-0.014650962537556003,1559601865.503
-0.4155604541301727,-1.437670350074768,-9.90935516357422,0.055274087355730334,-0.004395288865296531,-0.009456530289491798,1559601865.513
-0.5278095006942749,-1.6311209201812744,-9.978615760803224,0.05327622967903412,-0.002930192663555796,-0.009190149682051223,1559601865.523
-0.4513846039772034,-1.5905201435089111,-9.959508895874023,0.026771304102940045,0.007725053220236163,-0.00985610224094996,1559601865.533
-0.5684102773666382,-1.3899047374725342,-9.637091636657717,0.03795931250198478,0.003596145482528857,-0.009056959378330936,1559601865.543
-0.6305055022239685,-1.4878242015838623,-9.696798324584961,0.07045781318876207,0.0017314774593671222,-0.006925909837468489,1559601865.553
-0.7451428771018982,-1.7983003854751587,-9.83054256439209,0.06739442892111437,-0.006126766454700816,-0.01185396095794347,1559601865.563
-0.4991501867771149,-1.9153259992599487,-9.94517993927002,0.04355331566120985,-0.0019978585869563467,-0.007325481268778002,1559601865.573
-0.4346666634082794,-1.9439853429794312,-9.761281967163086,0.04182184067254882,0.004528479689165468,-0.006526337886010328,1559601865.583
-0.5684102773666382,-1.8508424758911133,-9.723069190979004,0.04355331566120985,-0.004395288865296531,-0.00785824352395645,1559601865.593
-0.2579340636730194,-1.8508424758911133,-9.806659698486328,0.04994646272335123,-0.009056959378330936,0.005993575630831878,1559601865.603
-0.2603223323822021,-1.8866666555404663,-9.92607307434082,0.024906637770261426,0.0037293360463234696,0.010388864496128409,1559601865.613
-0.281816840171814,-1.6406739950180054,-9.892637252807617,0.014251391626395141,0.0002663811438438699,0.01877987131556061,1559601865.623
-0.3582417666912079,-1.4639413356781006,-9.835318565368652,0.021843253502613715,0.0014650963317778976,0.029435116419129593,1559601865.633
