ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),YYYY-MO-DD HH-MI-SS_SSS
0.08836629986763,-1.177348017692566,-9.90219020843506,0.04222141054341237,-0.006925909837468489,0.0014650963317778976,1559604060.564
0.10508424788713457,-1.10331130027771,-9.906967163085938,0.03702697725505087,-0.007458672092646939,0.0027970020997611835,1559604060.574
0.06209523975849152,-1.1677948236465454,-9.859201431274414,0.03742655128710363,-0.006925909837468489,0.002264239844582734,1559604060.584
0.05254212394356728,-1.155853509902954,-9.921297073364258,0.03689379007222248,-0.0038625266101180813,-0.00159828689557251,1559604060.594
0.08836629986763,-1.1916776895523071,-9.895025253295898,0.036361024696152135,-0.006126766454700816,0.0033297643549396326,1559604060.604
0.07642491161823273,-1.1630183458328247,-9.859201431274414,0.03822569519001996,0.00013319057192193496,0.0021310491507509593,1559604060.614
0.10986080765724182,-1.170183181762695,-9.849648475646973,0.040090361522698584,-0.005327623071933142,0.0002663811438438699,1559604060.624
0.028659339994192123,-1.1845128536224363,-9.93801498413086,0.04048993555475134,-0.0058603853271115905,0.0018646680231617348,1559604060.634
0.05015384778380394,-1.1821244955062866,-9.842483520507812,0.03582826348127098,-0.005327623071933142,-0.0003995717238931275,1559604060.644
0.03104761987924576,-1.1821244955062866,-9.849648475646973,0.03969079165183501,-0.006925909837468489,-0.000799143447786255,1559604060.654
0.0740366280078888,-1.1821244955062866,-9.854424476623537,0.03676059872820489,-0.002663811535966571,0.0005327622876877398,1559604060.664
0.05254212394356728,-1.2083956003189087,-9.871142387390137,0.031033404224962244,-0.005194432248064204,-0.002530620972171959,1559604060.674
0.07642491161823273,-1.1677948236465454,-9.895025253295898,0.03449635836347351,-0.0017314774593671222,-0.0018646680231617348,1559604060.684
0.033435896039009094,-1.1439120769500732,-9.923685073852539,0.03476273897091409,-0.0058603853271115905,0.0011987152041886733,1559604060.694
0.016717948019504547,-1.170183181762695,-9.952343940734863,0.03582826348127098,-0.0046616699928857565,0.0010655245753754797,1559604060.704
0.11941391974687575,-1.1486886739730835,-9.954732894897461,0.03422997775603293,-0.005727194503242653,-0.004262098301501919,1559604060.714
0.06448351591825485,-1.1271941661834717,-9.992944717407227,0.037160168599068455,-0.00639314758229004,-0.0021310491507509593,1559604060.724
0.007164834998548031,-1.1224175691604614,-9.794717788696287,0.03223211799874212,-0.006526337886010328,0.000799143447786255,1559604060.734
0.09791941195726396,-1.060322403907776,-9.93323802947998,0.03742655128710363,-0.004262098301501919,-0.005460813375653429,1559604060.744
0.04776556789875031,-1.0674871206283572,-9.852036476135254,0.038358886534037545,-0.009722911937229671,-0.008391005779134899,1559604060.754
0.03582417592406273,-1.1224175691604614,-9.878307342529297,0.03502911957835465,-0.0037293360463234696,-0.007458672092646939,1559604060.764
0.0955311357975006,-1.0842051506042478,-9.878307342529297,0.03529550226638983,-0.006259956758421103,-0.009589721633509386,1559604060.774
0.08597802370786667,-1.0961464643478394,-9.952343940734863,0.03596145482528857,-0.0019978585869563467,-0.008124624651545674,1559604060.784
0.1361318677663803,-1.0889816284179688,-9.94040298461914,0.03942440896379984,-0.008524196603003837,-0.00985610224094996,1559604060.794
0.1695677638053894,-1.1104761362075806,-9.957120895385742,0.0398239829958526,-0.0023974304083773466,-0.007059100141188776,1559604060.804
0.12657874822616574,-1.0842051506042478,-9.885472297668457,0.03236530934275971,-0.0021310491507509593,-0.006126766454700816,1559604060.814
0.1289670318365097,-1.141523838043213,-9.966673851013184,0.038358886534037545,-0.0039957171739126935,-0.005727194503242653,1559604060.824
0.1289670318365097,-1.1463003158569336,-9.964285850524902,0.040090361522698584,-0.006659528709879265,-0.00159828689557251,1559604060.834
0.09791941195726396,-1.1677948236465454,-9.93323802947998,0.0314329740958258,-0.007192290965057714,-0.0037293360463234696,1559604060.844
0.10508424788713457,-1.1534651517868042,-9.91890811920166,0.036227837513323737,-0.006792719013599553,0.0005327622876877398,1559604060.854
0.10030769556760788,-1.1797362565994265,-9.80904769897461,0.03755974263112122,-0.008124624651545674,-0.00013319057192193496,1559604060.864
0.0955311357975006,-1.1463003158569336,-9.849648475646973,0.03582826348127098,-0.0034629549187342444,0.0002663811438438699,1559604060.874
0.05493040382862091,-1.1152527332305908,-9.863978385925293,0.03689379007222248,-0.006925909837468489,0.0006659528839916427,1559604060.884
0.06926007568836212,-1.1104761362075806,-9.849648475646973,0.03809250384600237,-0.0038625266101180813,0.0003995717238931275,1559604060.894
0.03582417592406273,-1.1486886739730835,-9.875919342041016,0.038358886534037545,-0.009722911937229671,-0.007192290965057714,1559604060.904
0.02627106197178364,-1.141523838043213,-9.973838806152344,0.03476273897091409,-0.0058603853271115905,-0.006925909837468489,1559604060.914
0.03582417592406273,-1.1677948236465454,-9.91890811920166,0.03516231092237225,-0.009323339985771513,-0.011054817055027146,1559604060.924
0.04776556789875031,-1.1439120769500732,-9.883084297180176,0.03942440896379984,-0.003596145482528857,-0.006126766454700816,1559604060.934
0.004776556976139546,-1.1988425254821775,-9.883084297180176,0.039557600307817416,-0.005727194503242653,-0.015982868695650774,1559604060.944
0.05015384778380394,-1.1869010925292969,-9.897414207458496,0.03862526506088352,-0.004395288865296531,-0.01744796515746584,1559604060.954
0.08597802370786667,-1.1582417488098145,-9.923685073852539,0.04128907529647845,-0.002264239844582734,-0.013585438027199106,1559604060.964
0.016717948019504547,-1.1988425254821775,-9.92607307434082,0.037826121157967185,-0.0058603853271115905,-0.019179443267018773,1559604060.974
0.05731867998838425,-1.2251135110855105,-9.928461074829102,0.03582826348127098,-0.005061241944343918,-0.01957901313788233,1559604060.984
0.05731867998838425,-1.1224175691604614,-9.866366386413574,0.0387584564049011,-0.0033297643549396326,-0.015849678391930487,1559604060.994
0.05015384778380394,-1.1964541673660278,-9.895025253295898,0.038358886534037545,-0.0027970020997611835,-0.013185867116038244,1559604061.004
0.07881318777799606,-1.1630183458328247,-9.91890811920166,0.03702697725505087,-0.005993575630831878,-0.013985009978657266,1559604061.014
0.04776556789875031,-1.1439120769500732,-9.897414207458496,0.040090361522698584,-0.005460813375653429,-0.017980727412644285,1559604061.024
0.04776556789875031,-1.174959659576416,-9.906967163085938,0.04035674421073375,-0.002930192663555796,-0.015982868695650774,1559604061.034
0.09314285963773727,-1.1916776895523071,-9.93801498413086,0.03263168995020028,-0.00319657379114502,-0.014784153881573591,1559604061.044
0.08358974009752274,-1.1463003158569336,-9.935626029968262,0.037826121157967185,-0.002930192663555796,-0.009589721633509386,1559604061.054
0.0740366280078888,-1.1080878973007202,-9.863978385925293,0.04102269676963249,-0.004395288865296531,-0.00985610224094996,1559604061.064
0.11702564358711245,-1.177348017692566,-9.873531341552734,0.035428693610407416,-0.00013319057192193496,-0.011454389006485306,1559604061.074
0.05493040382862091,-1.1439120769500732,-9.9308500289917,0.037826121157967185,-0.004794860816754693,-0.010522054799848695,1559604061.084
0.09791941195726396,-1.139135479927063,-9.94517993927002,0.0408895054256149,-0.0021310491507509593,-0.0037293360463234696,1559604061.094
0.1146373599767685,-1.258549451828003,-9.964285850524902,0.03676059872820489,-0.006659528709879265,-0.00492805112047498,1559604061.104
0.09314285963773727,-1.1940659284591677,-9.883084297180176,0.036627407384187315,-0.005061241944343918,-0.006259956758421103,1559604061.114
0.14090842008590698,-1.1725714206695557,-9.91652011871338,0.03649421604016972,-0.007725053220236163,-0.00013319057192193496,1559604061.124
0.14568498730659485,-1.22272527217865,-9.90935516357422,0.040623122737579724,-0.0037293360463234696,0.002663811535966571,1559604061.134
0.1361318677663803,-1.2036190032958984,-9.878307342529297,0.035428693610407416,-0.006526337886010328,0.0039957171739126935,1559604061.144
0.11941391974687575,-1.1821244955062866,-9.906967163085938,0.035428693610407416,-0.0009323340115808674,0.010122483888687837,1559604061.154
0.10747252404689787,-1.248996376991272,-9.880696296691896,0.03862526506088352,-0.0005327622876877398,0.009323339985771513,1559604061.164
0.1624029278755188,-1.2322783470153809,-9.906967163085938,0.0376929298139496,-0.0037293360463234696,0.008657386906724124,1559604061.174
0.13135531544685364,-1.2083956003189087,-9.854424476623537,0.036627407384187315,0.0003995717238931275,0.015050534489014163,1559604061.184
0.10986080765724182,-1.1869010925292969,-9.873531341552734,0.04142226664049605,-0.0013319057679832855,0.020644537648239227,1559604061.194
0.14568498730659485,-1.2633260488510132,-9.897414207458496,0.03649421604016972,-0.004395288865296531,0.01744796515746584,1559604061.204
0.10269597172737123,-1.2442197799682615,-9.91890811920166,0.03969079165183501,-0.002264239844582734,0.021443681551155558,1559604061.214
0.10269597172737123,-1.213172197341919,-9.883084297180176,0.03755974263112122,-0.0039957171739126935,0.01744796515746584,1559604061.224
0.033435896039009094,-1.2203370332717896,-9.952343940734863,0.036227837513323737,0.0003995717238931275,0.01744796515746584,1559604061.234
0.06448351591825485,-1.2275018692016602,-9.914132118225098,0.03409678641201535,-0.0027970020997611835,0.0009323340115808674,1559604061.624
0.04298901185393333,-1.2155604362487793,-9.835318565368652,0.03755974263112122,-0.00639314758229004,0.006259956758421103,1559604061.634
0.02627106197178364,-1.2657142877578735,-9.849648475646973,0.038358886534037545,-0.0037293360463234696,0.00013319057192193496,1559604061.644
0.03821245580911637,-1.22272527217865,-9.90935516357422,0.032498498606182695,-0.006126766454700816,0.007192290965057714,1559604061.655
0.08597802370786667,-1.2179486751556396,-9.866366386413574,0.03742655128710363,-0.005727194503242653,0.00785824352395645,1559604061.665
0.06926007568836212,-1.22272527217865,-9.868754386901855,0.03755974263112122,-0.007458672092646939,0.0013319057679832855,1559604061.675
0.06687179207801819,-1.2442197799682615,-9.871142387390137,0.031965737391301555,-0.0046616699928857565,0.0005327622876877398,1559604061.684
0.06926007568836212,-1.1940659284591677,-9.840095520019533,0.035428693610407416,-0.003596145482528857,0.006259956758421103,1559604061.695
0.059706959873437875,-1.1725714206695557,-9.799494743347168,0.03969079165183501,-0.006526337886010328,0.004128907737707306,1559604061.704
0.09314285963773727,-1.2394431829452517,-9.9117431640625,0.03822569519001996,-0.0037293360463234696,0.00492805112047498,1559604061.714
0.08836629986763,-1.2036190032958984,-9.890249252319336,0.035561880793235814,-0.0014650963317778976,0.005993575630831878,1559604061.724
0.059706959873437875,-1.1630183458328247,-9.93323802947998,0.03755974263112122,-0.005327623071933142,0.00159828689557251,1559604061.734
0.05731867998838425,-1.165406584739685,-9.840095520019533,0.03529550226638983,-0.0010655245753754797,0.002264239844582734,1559604061.744
0.0740366280078888,-1.1797362565994265,-9.9475679397583,0.03902483909293628,-0.0037293360463234696,0.0011987152041886733,1559604061.754
0.07642491161823273,-1.1630183458328247,-9.892637252807617,0.0387584564049011,-0.004262098301501919,0.005327623071933142,1559604061.764
0.11224908381700516,-1.1630183458328247,-9.94517993927002,0.038492073716865916,-0.004794860816754693,-0.00319657379114502,1559604061.774
0.04776556789875031,-1.1677948236465454,-9.923685073852539,0.037826121157967185,-0.0038625266101180813,0.0010655245753754797,1559604061.784
0.07164835184812546,-1.1510769128799438,-9.928461074829102,0.033830405804574776,-0.005327623071933142,0.00319657379114502,1559604061.794
0.0740366280078888,-1.1797362565994265,-9.914132118225098,0.03822569519001996,-0.0013319057679832855,-0.002264239844582734,1559604061.804
0.0740366280078888,-1.174959659576416,-9.861589431762695,0.03822569519001996,-0.0013319057679832855,0.00319657379114502,1559604061.814
0.10030769556760788,-1.177348017692566,-9.895025253295898,0.03409678641201535,0.0005327622876877398,0.004262098301501919,1559604061.824
0.10269597172737123,-1.1271941661834717,-9.93801498413086,0.036361024696152135,-0.0018646680231617348,0.007458672092646939,1559604061.834
0.09791941195726396,-1.2060073614120483,-9.93323802947998,0.039291217619782264,-0.0009323340115808674,-0.0013319057679832855,1559604061.844
0.06448351591825485,-1.1582417488098145,-9.856813430786133,0.03862526506088352,-0.004794860816754693,-0.0023974304083773466,1559604061.854
0.09314285963773727,-1.1845128536224363,-9.906967163085938,0.03809250384600237,-0.00785824352395645,0.002530620972171959,1559604061.864
0.0955311357975006,-1.1869010925292969,-9.885472297668457,0.03476273897091409,-0.0039957171739126935,0.0021310491507509593,1559604061.874
0.04298901185393333,-1.201230764389038,-9.899802207946776,0.04022355286671616,-0.0010655245753754797,0.0027970020997611835,1559604061.884
0.12419047951698305,-1.2155604362487793,-9.859201431274414,0.038358886534037545,-0.00319657379114502,0.0013319057679832855,1559604061.894
0.03582417592406273,-1.2060073614120483,-9.844871520996094,0.03676059872820489,-0.0009323340115808674,0.0011987152041886733,1559604061.904
0.05493040382862091,-1.177348017692566,-9.871142387390137,0.03729335994308605,-0.008790577730593063,-0.0006659528839916427,1559604061.914
0.0406007319688797,-1.248996376991272,-9.91890811920166,0.039557600307817416,0.000799143447786255,-0.0003995717238931275,1559604061.924
0.06687179207801819,-1.246608018875122,-9.895025253295898,0.03422997775603293,-0.006925909837468489,-0.0010655245753754797,1559604061.934
0.04298901185393333,-1.2394431829452517,-9.844871520996094,0.03862526506088352,-0.004262098301501919,-0.0019978585869563467,1559604061.944
0.04776556789875031,-1.201230764389038,-9.832930564880373,0.036227837513323737,-0.005993575630831878,-0.0018646680231617348,1559604061.954
0.0740366280078888,-1.1988425254821775,-9.871142387390137,0.038492073716865916,-0.0037293360463234696,-0.007725053220236163,1559604061.964
0.09791941195726396,-1.1869010925292969,-9.873531341552734,0.03582826348127098,-0.005327623071933142,-0.0033297643549396326,1559604061.974
0.10269597172737123,-1.1152527332305908,-9.897414207458496,0.03422997775603293,-0.004794860816754693,-0.009456530289491798,1559604061.984
0.06926007568836212,-1.1439120769500732,-9.895025253295898,0.03742655128710363,-0.002264239844582734,-0.008124624651545674,1559604061.994
0.07642491161823273,-1.1367472410202026,-9.9308500289917,0.03582826348127098,-0.0038625266101180813,-0.0058603853271115905,1559604062.004
0.023882783949375156,-1.1152527332305908,-9.9308500289917,0.03489593031493167,-0.0046616699928857565,-0.006659528709879265,1559604062.014
0.07881318777799606,-1.0770403146743774,-9.873531341552734,0.036361024696152135,-0.005327623071933142,-0.007991434347825389,1559604062.024
0.0740366280078888,-1.081816792488098,-9.94040298461914,0.03689379007222248,-0.00639314758229004,-0.01531691613675204,1559604062.034
0.033435896039009094,-1.0770403146743774,-9.935626029968262,0.03529550226638983,-0.005594004199522367,-0.014118200282377553,1559604062.044
0.05015384778380394,-1.0364395380020142,-9.837706565856934,0.03915802627576466,-0.007325481268778002,-0.015583296744192612,1559604062.054
0.0740366280078888,-1.1224175691604614,-9.904579162597656,0.037826121157967185,-0.007991434347825389,-0.015849678391930487,1559604062.064
0.07642491161823273,-1.0698754787445068,-9.885472297668457,0.03476273897091409,-0.0027970020997611835,-0.013185867116038244,1559604062.074
0.05493040382862091,-1.0913699865341189,-9.849648475646973,0.0419550320165664,-0.006659528709879265,-0.01824710802008486,1559604062.084
0.06926007568836212,-1.0650988817214966,-9.842483520507812,0.03809250384600237,-0.004262098301501919,-0.01877987131556061,1559604062.094
0.11224908381700516,-1.1343590021133425,-9.928461074829102,0.03742655128710363,-0.00319657379114502,-0.014784153881573591,1559604062.104
0.06209523975849152,-1.1176409721374512,-9.854424476623537,0.04448565090814376,-0.006259956758421103,-0.01531691613675204,1559604062.114
0.07642491161823273,-1.1224175691604614,-9.906967163085938,0.04142226664049605,-0.0058603853271115905,-0.016249249303091347,1559604062.124
0.10030769556760788,-1.129582405090332,-9.952343940734863,0.03702697725505087,-0.007325481268778002,-0.012120341565384043,1559604062.134
0.11702564358711245,-1.1319706439971924,-9.91890811920166,0.03676059872820489,-0.007059100141188776,0.0017314774593671222,1559604062.574
0.09075457602739334,-1.1463003158569336,-9.883084297180176,0.03343083385311661,-0.002264239844582734,0.003596145482528857,1559604062.584
0.05254212394356728,-1.1224175691604614,-9.849648475646973,0.03329764250909902,-0.004262098301501919,0.00785824352395645,1559604062.594
0.07642491161823273,-1.0770403146743774,-9.914132118225098,0.03702697725505087,-0.004395288865296531,0.002663811535966571,1559604062.604
0.06687179207801819,-1.1630183458328247,-9.842483520507812,0.03516231092237225,-0.004528479689165468,0.00319657379114502,1559604062.614
0.04776556789875031,-1.1725714206695557,-9.895025253295898,0.03263168995020028,-0.00785824352395645,-0.00013319057192193496,1559604062.624
0.033435896039009094,-1.1463003158569336,-9.813823699951172,0.03809250384600237,-0.002530620972171959,0.0017314774593671222,1559604062.634
0.02627106197178364,-1.1940659284591677,-9.828153610229492,0.03862526506088352,-0.007991434347825389,-0.0018646680231617348,1559604062.645
0.03821245580911637,-1.1916776895523071,-9.9117431640625,0.03516231092237225,-0.0033297643549396326,0.0003995717238931275,1559604062.654
0.04537728801369667,-1.1104761362075806,-9.9117431640625,0.03702697725505087,-0.004395288865296531,-0.006659528709879265,1559604062.664
0.02627106197178364,-1.155853509902954,-9.91652011871338,0.03476273897091409,-0.004794860816754693,-0.005327623071933142,1559604062.674
0.05493040382862091,-1.1439120769500732,-9.897414207458496,0.037160168599068455,-0.0038625266101180813,-0.009323339985771513,1559604062.684
-0.019106227904558185,-1.129582405090332,-9.895025253295898,0.03729335994308605,-0.007325481268778002,-0.013185867116038244,1559604062.694
0.05493040382862091,-1.177348017692566,-9.90219020843506,0.03915802627576466,-0.008124624651545674,-0.013185867116038244,1559604062.704
0.05254212394356728,-1.2251135110855105,-9.887861251831056,0.03596145482528857,-0.0038625266101180813,-0.01331905741975853,1559604062.714
0.019106227904558185,-1.155853509902954,-9.883084297180176,0.03409678641201535,-0.004395288865296531,-0.02091092033627441,1559604062.724
0.016717948019504547,-1.1964541673660278,-9.844871520996094,0.03969079165183501,-0.008391005779134899,-0.02091092033627441,1559604062.734
0.08358974009752274,-1.1606299877166748,-9.90935516357422,0.03809250384600237,-0.0038625266101180813,-0.017847536068626695,1559604062.744
0.023882783949375156,-1.201230764389038,-9.844871520996094,0.03862526506088352,-0.007458672092646939,-0.01957901313788233,1559604062.754
0.09791941195726396,-1.1964541673660278,-9.952343940734863,0.03729335994308605,-0.0037293360463234696,-0.018513488627525432,1559604062.764
0.07642491161823273,-1.2203370332717896,-9.942790985107422,0.04208821919939479,-0.006925909837468489,-0.017714346805203708,1559604062.774
0.1289670318365097,-1.2083956003189087,-9.91652011871338,0.031965737391301555,-0.00639314758229004,-0.012386723213121918,1559604062.784
0.09791941195726396,-1.1797362565994265,-9.897414207458496,0.04035674421073375,-0.0010655245753754797,-0.012919485468300369,1559604062.794
0.05493040382862091,-1.213172197341919,-9.90935516357422,0.03862526506088352,-0.0018646680231617348,-0.007059100141188776,1559604062.804
0.059706959873437875,-1.1510769128799438,-9.942790985107422,0.039291217619782264,-0.006659528709879265,-0.010122483888687837,1559604062.814
0.08597802370786667,-1.177348017692566,-9.928461074829102,0.036227837513323737,-0.006792719013599553,-0.0058603853271115905,1559604062.824
0.06926007568836212,-1.139135479927063,-9.880696296691896,0.03516231092237225,-0.007458672092646939,-0.004395288865296531,1559604062.834
-0.009553113952279093,-1.1080878973007202,-9.94040298461914,0.03329764250909902,-0.006659528709879265,-0.000799143447786255,1559604062.844
0.09314285963773727,-1.1176409721374512,-9.9117431640625,0.034363167019455916,-0.006925909837468489,-0.003596145482528857,1559604062.854
0.07881318777799606,-1.1200293302536009,-9.873531341552734,0.03422997775603293,-0.0017314774593671222,0.0005327622876877398,1559604062.864
0.08597802370786667,-1.0674871206283572,-9.863978385925293,0.036361024696152135,-0.004262098301501919,-0.0010655245753754797,1559604062.874
0.13374358415603638,-1.0531575679779053,-9.928461074829102,0.03649421604016972,-0.0038625266101180813,0.003063383227350408,1559604062.884
0.0740366280078888,-1.10569965839386,-9.895025253295898,0.0346295476268965,-0.005594004199522367,0.007192290965057714,1559604062.894
0.09075457602739334,-1.038827896118164,-9.9308500289917,0.03609464616930616,-0.002663811535966571,0.007991434347825389,1559604062.904
0.0955311357975006,-1.0268864631652832,-9.90935516357422,0.03702697725505087,-0.0009323340115808674,0.009190149682051223,1559604062.914
0.13374358415603638,-1.0842051506042478,-9.928461074829102,0.037160168599068455,-0.004395288865296531,0.011188008399044734,1559604062.924
0.06926007568836212,-1.1367472410202026,-9.9117431640625,0.037160168599068455,-0.00013319057192193496,0.008790577730593063,1559604062.934
0.07642491161823273,-1.1152527332305908,-9.885472297668457,0.040090361522698584,-0.005194432248064204,0.01531691613675204,1559604062.944
0.03104761987924576,-1.1797362565994265,-9.79710578918457,0.04208821919939479,-0.004395288865296531,0.015050534489014163,1559604062.954
0.08358974009752274,-1.1916776895523071,-9.904579162597656,0.03729335994308605,-0.004262098301501919,0.01531691613675204,1559604062.964
0.06448351591825485,-1.1821244955062866,-9.82337760925293,0.043020554446328685,0.0006659528839916427,0.019445823874459343,1559604062.974
0.03821245580911637,-1.2418315410614014,-9.80427074432373,0.04208821919939479,-0.0009323340115808674,0.019046251923001186,1559604062.984
0.06687179207801819,-1.2776557207107544,-9.871142387390137,0.039291217619782264,-0.0037293360463234696,0.0157164870479129,1559604062.994
0.03821245580911637,-1.246608018875122,-9.832930564880373,0.0419550320165664,-0.0039957171739126935,0.01518372479273445,1559604063.004
-0.0,-1.2895970344543457,-9.847260475158693,0.04222141054341237,-0.004395288865296531,0.014517772233835716,1559604063.014
0.021494505926966667,-1.3707985877990725,-9.883084297180176,0.03729335994308605,-0.002264239844582734,0.011054817055027146,1559604063.024
-0.016717948019504547,-1.33975088596344,-9.871142387390137,0.04275417175829352,-0.0034629549187342444,0.002930192663555796,1559604063.034
0.04298901185393333,-1.3899047374725342,-9.847260475158693,0.04541798615507767,0.0,0.005194432248064204,1559604063.044
-0.007164834998548031,-1.3707985877990725,-9.878307342529297,0.038492073716865916,-0.003063383227350408,0.0013319057679832855,1559604063.054
0.0812014639377594,-1.3588571548461914,-9.887861251831056,0.04142226664049605,-0.002530620972171959,-0.00159828689557251,1559604063.064
-0.009553113952279093,-1.3827399015426636,-9.885472297668457,0.037826121157967185,-0.002264239844582734,-0.012253532909401631,1559604063.074
-0.014329669997096062,-1.3373626470565796,-9.899802207946776,0.03489593031493167,-0.0046616699928857565,-0.011454389006485306,1559604063.084
0.11224908381700516,-1.3134799003601074,-9.91652011871338,0.036361024696152135,-0.005327623071933142,-0.016915202902287388,1559604063.094
0.0812014639377594,-1.3015384674072266,-9.856813430786133,0.03489593031493167,-0.0038625266101180813,-0.020378157040798657,1559604063.104
0.03582417592406273,-1.3015384674072266,-9.83054256439209,0.04248779323144755,-0.009989292544670248,-0.02024496777737567,1559604063.114
0.08597802370786667,-1.330197811126709,-9.90935516357422,0.03862526506088352,-0.002530620972171959,-0.02477344642624384,1559604063.124
0.04537728801369667,-1.3516923189163208,-9.897414207458496,0.0335640231165396,0.0027970020997611835,-0.031699356783860974,1559604063.134
0.023882783949375156,-1.246608018875122,-9.873531341552734,0.037826121157967185,-0.005460813375653429,-0.03223211799874212,1559604063.144
0.014329669997096062,-1.22272527217865,-9.9117431640625,0.04421926822010858,-0.005993575630831878,-0.03689379007222248,1559604063.154
0.06687179207801819,-1.356468915939331,-10.03354549407959,0.038492073716865916,-0.004794860816754693,-0.03809250384600237,1559604063.164
0.0812014639377594,-1.3110915422439575,-9.890249252319336,0.03409678641201535,-0.005061241944343918,-0.04741584383177387,1559604063.174
0.13374358415603638,-1.2776557207107544,-9.971450805664062,0.04102269676963249,-0.0027970020997611835,-0.043020554446328685,1559604063.184
0.16001465916633606,-1.2776557207107544,-9.863978385925293,0.042620984575465135,-0.006126766454700816,-0.04315374579034629,1559604063.194
0.13852015137672424,-1.3349744081497192,-9.923685073852539,0.03303126190165845,-0.005460813375653429,-0.037826121157967185,1559604063.204
0.2603223323822021,-1.2060073614120483,-9.992944717407227,0.03516231092237225,-0.007325481268778002,-0.040090361522698584,1559604063.214
0.3056996464729309,-1.2298901081085205,-9.971450805664062,0.032898070557640866,-0.005460813375653429,-0.03010106897802833,1559604063.224
0.17673259973526,-1.356468915939331,-9.954732894897461,0.0471494611437387,-0.0039957171739126935,-0.021710062158596128,1559604063.234
2.3643956184387207,-4.014622688293457,-9.94517993927002,0.0744535285421545,-0.031832546047283965,-0.011188008399044734,1559604063.244
-1.306388258934021,3.0164687633514404,-15.779743194580078,-0.3409678766037211,0.3714684946466669,0.05860385015022401,1559604063.254
-0.5254212617874146,-1.492600679397583,-13.224286079406738,0.17474602802090972,-0.11587579518265055,-0.09163511205188243,1559604063.264
3.809303998947144,-3.895208835601807,-15.655552864074707,0.16528949252993144,-0.1940586563901623,0.03689379007222248,1559604063.274
-0.5970696210861206,-3.8880438804626474,-10.126688957214355,-0.20724453286887626,0.06526337990040057,-0.048481366261536166,1559604063.284
-1.977494478225708,1.7865054607391355,-8.196959495544434,0.026238542888058897,-0.014118200282377553,0.01664882125454951,1559604063.294
4.458915710449219,-0.6065494418144226,-10.78107738494873,0.2507978526912753,-0.06459742734150184,-0.056073231258646654,1559604063.304
-0.6090109944343567,-3.926256418228149,-10.675992965698242,-0.10974903496973352,0.1835366067918001,0.049147322981624116,1559604063.314
-1.2013040781021118,1.0819634199142456,-8.669838905334473,-0.05500770466769515,-0.12533233067362884,-0.029834688370587763,1559604063.324
2.3452894687652592,0.3201025724411011,-9.906967163085938,0.2547935597222893,0.01331905741975853,-0.020511348384816244,1559604063.334
-0.9576996564865112,-3.8880438804626474,-10.496871948242188,-0.01931263253044176,0.07778329549783737,0.07511948526224244,1559604063.344
-0.7117069363594055,-0.5301245450973511,-9.93323802947998,-0.11907237079431585,-0.098561020328905,-0.07685095608971426,1559604063.354
1.803150177001953,0.95299631357193,-9.424534797668457,0.20205010374170396,0.04022355286671616,0.051411559185166295,1559604063.364
-1.0986080169677734,-3.3745641708374023,-10.542248725891113,-0.003063383227350408,-0.03689379007222248,0.014384581930115428,1559604063.376
0.21255677938461304,-1.3731868267059326,-10.27953815460205,-0.11188007982925813,-0.05047922809942159,-0.027304067398415798,1559604063.384
