ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.75,0.05,0.95,9.74,-0.58,0.9,0.01,0.0,0.01,0.0,0.0,0.03,-152.7,-24.8,-150.5,255.3,3.3,-84.7,5,2019-05-30 12:12:14:206
9.7,0.05,1.0,9.74,-0.58,0.9,-0.05,0.03,0.08,0.0,0.0,0.03,-152.6,-24.5,-149.9,255.6,3.4,-84.7,11,2019-05-30 12:12:14:212
9.7,0.05,1.0,9.74,-0.58,0.9,-0.05,0.03,0.08,0.0,0.0,0.03,-152.6,-24.5,-149.9,255.6,3.4,-84.7,15,2019-05-30 12:12:14:216
9.7,0.05,1.0,9.74,-0.58,0.9,-0.05,0.03,0.08,0.0,0.0,0.03,-152.6,-24.5,-149.9,255.6,3.4,-84.7,20,2019-05-30 12:12:14:221
9.7,0.05,1.0,9.74,-0.58,0.9,-0.05,0.03,0.08,0.0,0.0,0.03,-152.6,-24.5,-149.9,255.6,3.4,-84.7,25,2019-05-30 12:12:14:226
9.79,-0.02,0.88,9.74,-0.58,0.9,-0.05,0.03,0.08,0.0,0.0,0.03,-153.6,-25.1,-150.8,255.6,3.4,-84.7,30,2019-05-30 12:12:14:231
9.79,-0.02,0.88,9.74,-0.59,0.9,0.02,-0.03,-0.04,0.0,0.0,0.03,-153.6,-25.1,-150.8,255.6,3.4,-84.7,35,2019-05-30 12:12:14:236
9.79,-0.02,0.88,9.74,-0.59,0.9,0.02,-0.03,-0.04,0.0,0.0,0.03,-153.6,-25.1,-150.8,255.6,3.4,-84.7,40,2019-05-30 12:12:14:241
9.79,-0.02,0.88,9.74,-0.59,0.9,0.02,-0.03,-0.04,0.0,0.0,0.03,-153.6,-25.1,-150.8,255.6,3.4,-84.7,45,2019-05-30 12:12:14:246
9.79,-0.02,0.88,9.74,-0.59,0.9,0.02,-0.03,-0.04,0.0,0.0,0.03,-153.6,-25.1,-150.8,255.6,3.4,-84.7,50,2019-05-30 12:12:14:251
9.79,-0.02,0.88,9.74,-0.59,0.9,0.02,-0.03,-0.04,0.0,0.0,0.03,-153.6,-25.1,-150.8,255.6,3.4,-84.7,55,2019-05-30 12:12:14:256
9.75,0.01,0.88,9.74,-0.6,0.9,0.0,0.02,-0.03,0.0,0.0,0.02,-153.8,-25.1,-150.4,255.5,3.5,-84.7,60,2019-05-30 12:12:14:261
9.75,0.01,0.88,9.74,-0.6,0.9,0.0,0.02,-0.03,0.0,0.0,0.02,-153.8,-25.1,-150.4,255.5,3.5,-84.7,65,2019-05-30 12:12:14:266
9.75,0.01,0.88,9.74,-0.6,0.9,0.0,0.02,-0.03,0.0,0.0,0.02,-153.8,-25.1,-150.4,255.5,3.5,-84.7,70,2019-05-30 12:12:14:271
9.75,0.01,0.88,9.74,-0.6,0.9,0.0,0.02,-0.03,0.0,0.0,0.02,-153.8,-25.1,-150.4,255.5,3.5,-84.7,75,2019-05-30 12:12:14:276
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.01,-0.02,0.0,0.0,0.0,0.02,-153.5,-25.8,-150.2,255.5,3.5,-84.7,80,2019-05-30 12:12:14:281
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.01,-0.02,0.0,0.0,0.0,0.02,-153.5,-25.8,-150.2,255.5,3.5,-84.7,85,2019-05-30 12:12:14:286
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.01,-0.02,0.0,0.0,0.0,0.02,-153.5,-25.8,-150.2,255.5,3.5,-84.7,91,2019-05-30 12:12:14:292
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.02,0.05,-0.03,0.0,0.0,0.02,-153.1,-26.6,-150.9,255.5,3.5,-84.7,95,2019-05-30 12:12:14:296
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.02,0.05,-0.03,0.0,0.0,0.02,-153.1,-26.6,-150.9,255.5,3.5,-84.7,100,2019-05-30 12:12:14:301
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.02,0.05,-0.03,0.0,0.0,0.02,-153.1,-26.6,-150.9,255.5,3.5,-84.7,108,2019-05-30 12:12:14:309
9.75,-0.02,0.92,9.74,-0.59,0.9,-0.02,0.05,-0.03,0.0,0.0,0.02,-153.1,-26.6,-150.9,255.5,3.5,-84.7,110,2019-05-30 12:12:14:311
9.77,0.02,0.86,9.74,-0.59,0.9,0.0,0.0,-0.05,0.0,0.0,0.02,-153.1,-26.4,-150.8,255.2,3.5,-84.7,115,2019-05-30 12:12:14:316
9.77,0.02,0.86,9.74,-0.59,0.9,0.0,0.0,-0.05,0.0,0.0,0.02,-153.1,-26.4,-150.8,255.2,3.5,-84.7,120,2019-05-30 12:12:14:321
9.77,0.02,0.86,9.74,-0.59,0.9,0.0,0.0,-0.05,0.0,0.0,0.02,-153.1,-26.4,-150.8,255.2,3.5,-84.7,125,2019-05-30 12:12:14:326
9.77,0.02,0.86,9.74,-0.59,0.9,0.0,0.0,-0.05,0.0,0.0,0.02,-153.1,-26.4,-150.8,255.2,3.5,-84.7,130,2019-05-30 12:12:14:331
9.77,0.02,0.86,9.74,-0.59,0.9,0.0,0.0,-0.05,0.0,0.0,0.02,-153.1,-26.4,-150.8,255.2,3.5,-84.7,135,2019-05-30 12:12:14:336
9.75,0.02,0.89,9.74,-0.59,0.9,0.0,0.0,-0.05,0.0,0.0,0.02,-153.1,-26.4,-150.8,255.2,3.5,-84.7,140,2019-05-30 12:12:14:341
9.75,0.02,0.89,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,145,2019-05-30 12:12:14:346
9.75,0.02,0.89,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,150,2019-05-30 12:12:14:351
9.77,-0.04,0.91,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,155,2019-05-30 12:12:14:356
9.77,-0.04,0.91,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,160,2019-05-30 12:12:14:361
9.77,-0.04,0.91,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,165,2019-05-30 12:12:14:366
9.77,-0.04,0.91,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,169,2019-05-30 12:12:14:370
9.77,-0.04,0.91,9.74,-0.59,0.9,0.0,0.0,-0.02,0.0,0.0,0.02,-152.7,-25.8,-150.5,255.2,3.5,-84.7,175,2019-05-30 12:12:14:376
9.74,-0.04,1.01,9.74,-0.59,0.9,-0.01,-0.05,0.09,0.0,0.0,0.02,-153.2,-25.0,-149.5,255.5,3.5,-84.7,180,2019-05-30 12:12:14:381
9.74,-0.04,1.01,9.74,-0.59,0.9,-0.01,-0.05,0.09,0.0,0.0,0.02,-153.2,-25.0,-149.5,255.5,3.5,-84.7,185,2019-05-30 12:12:14:386
9.74,-0.04,1.01,9.74,-0.59,0.9,-0.01,-0.05,0.09,0.0,0.0,0.02,-153.2,-25.0,-149.5,255.5,3.5,-84.7,190,2019-05-30 12:12:14:391
9.75,0.0,0.97,9.74,-0.58,0.9,0.04,-0.02,0.05,0.0,0.0,0.01,-153.1,-25.2,-149.6,255.5,3.5,-84.7,195,2019-05-30 12:12:14:396
9.75,0.0,0.97,9.74,-0.58,0.9,0.04,-0.02,0.05,0.0,0.0,0.01,-153.1,-25.2,-149.6,255.5,3.5,-84.7,200,2019-05-30 12:12:14:401
9.75,0.0,0.97,9.74,-0.58,0.9,0.04,-0.02,0.05,0.0,0.0,0.01,-153.1,-25.2,-149.6,255.5,3.5,-84.7,205,2019-05-30 12:12:14:406
9.75,0.0,0.97,9.74,-0.58,0.9,0.04,-0.02,0.05,0.0,0.0,0.01,-153.1,-25.2,-149.6,255.5,3.5,-84.7,210,2019-05-30 12:12:14:411
9.78,0.05,0.94,9.74,-0.58,0.9,0.02,0.05,0.02,0.0,0.0,0.01,-152.7,-25.4,-150.2,255.5,3.5,-84.7,215,2019-05-30 12:12:14:416
9.78,0.05,0.94,9.74,-0.58,0.9,0.02,0.05,0.02,0.0,0.0,0.01,-152.7,-25.4,-150.2,255.5,3.5,-84.7,220,2019-05-30 12:12:14:421
9.78,0.05,0.94,9.74,-0.58,0.9,0.02,0.05,0.02,0.0,0.0,0.01,-152.7,-25.4,-150.2,255.5,3.5,-84.7,225,2019-05-30 12:12:14:426
9.73,-0.02,1.04,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,230,2019-05-30 12:12:14:431
9.73,-0.02,1.04,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,235,2019-05-30 12:12:14:436
9.73,-0.02,1.04,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,240,2019-05-30 12:12:14:441
9.73,-0.02,1.04,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,245,2019-05-30 12:12:14:446
9.73,-0.02,1.04,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,250,2019-05-30 12:12:14:451
9.73,-0.02,1.04,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,255,2019-05-30 12:12:14:456
9.72,0.03,0.88,9.74,-0.58,0.9,-0.02,-0.03,0.11,0.0,0.0,0.01,-152.8,-25.7,-150.8,255.3,3.4,-84.7,261,2019-05-30 12:12:14:462
9.72,0.03,0.88,9.74,-0.58,0.9,-0.02,0.02,-0.03,0.0,0.0,0.01,-153.2,-26.0,-150.5,255.3,3.4,-84.7,266,2019-05-30 12:12:14:467
9.72,0.03,0.88,9.74,-0.58,0.9,-0.02,0.02,-0.03,0.0,0.0,0.01,-153.2,-26.0,-150.5,255.3,3.4,-84.7,270,2019-05-30 12:12:14:471
9.72,0.03,0.88,9.74,-0.58,0.9,-0.02,0.02,-0.03,0.0,0.0,0.01,-153.2,-26.0,-150.5,255.3,3.4,-84.7,275,2019-05-30 12:12:14:476
9.72,0.0,0.91,9.74,-0.58,0.9,-0.02,-0.01,0.0,0.0,0.0,0.01,-153.5,-25.5,-150.4,255.6,3.4,-84.7,281,2019-05-30 12:12:14:482
9.72,0.0,0.91,9.74,-0.58,0.9,-0.02,-0.01,0.0,0.0,0.0,0.01,-153.5,-25.5,-150.4,255.6,3.4,-84.7,286,2019-05-30 12:12:14:487
9.72,0.0,0.91,9.74,-0.58,0.9,-0.02,-0.01,0.0,0.0,0.0,0.01,-153.5,-25.5,-150.4,255.6,3.4,-84.7,290,2019-05-30 12:12:14:491
9.8,0.0,0.99,9.74,-0.58,0.9,-0.02,-0.05,-0.02,0.0,0.0,0.01,-153.5,-25.5,-150.7,255.6,3.4,-84.7,295,2019-05-30 12:12:14:496
9.8,0.0,0.99,9.74,-0.58,0.9,-0.02,-0.05,-0.02,0.0,0.0,0.01,-153.5,-25.5,-150.7,255.6,3.4,-84.7,300,2019-05-30 12:12:14:501
9.8,0.0,0.99,9.74,-0.58,0.9,-0.02,-0.05,-0.02,0.0,0.0,0.01,-153.5,-25.5,-150.7,255.6,3.4,-84.7,305,2019-05-30 12:12:14:506
9.8,0.0,0.99,9.74,-0.58,0.9,-0.02,-0.05,-0.02,0.0,0.0,0.01,-153.5,-25.5,-150.7,255.6,3.4,-84.7,310,2019-05-30 12:12:14:511
9.81,0.0,0.83,9.74,-0.57,0.9,0.05,-0.01,-0.07,0.0,0.0,0.0,-153.9,-25.8,-150.7,255.6,3.4,-84.7,315,2019-05-30 12:12:14:516
9.81,0.0,0.83,9.74,-0.57,0.9,0.05,-0.01,-0.07,0.0,0.0,0.0,-153.9,-25.8,-150.7,255.6,3.4,-84.7,320,2019-05-30 12:12:14:521
9.81,0.0,0.83,9.74,-0.57,0.9,0.05,-0.01,-0.07,0.0,0.0,0.0,-153.9,-25.8,-150.7,255.6,3.4,-84.7,325,2019-05-30 12:12:14:526
9.8,0.03,0.93,9.74,-0.57,0.9,0.04,0.02,0.01,0.0,0.0,0.0,-153.5,-25.1,-150.6,255.7,3.3,-84.7,330,2019-05-30 12:12:14:531
9.8,0.03,0.93,9.74,-0.57,0.9,0.04,0.02,0.01,0.0,0.0,0.0,-153.5,-25.1,-150.6,255.7,3.3,-84.7,335,2019-05-30 12:12:14:536
9.8,0.03,0.93,9.74,-0.57,0.9,0.04,0.02,0.01,0.0,0.0,0.0,-153.5,-25.1,-150.6,255.7,3.3,-84.7,340,2019-05-30 12:12:14:541
9.8,0.03,0.93,9.74,-0.57,0.9,0.04,0.02,0.01,0.0,0.0,0.0,-153.5,-25.1,-150.6,255.7,3.3,-84.7,345,2019-05-30 12:12:14:546
9.8,0.03,0.93,9.74,-0.57,0.9,0.04,0.02,0.01,0.0,0.0,0.0,-153.5,-25.1,-150.6,255.7,3.3,-84.7,350,2019-05-30 12:12:14:551
9.8,0.03,0.93,9.74,-0.57,0.9,0.04,0.02,0.01,0.0,0.0,0.0,-153.5,-25.1,-150.6,255.7,3.3,-84.7,355,2019-05-30 12:12:14:556
9.82,0.08,0.88,9.74,-0.57,0.9,0.05,0.06,-0.02,0.0,0.0,0.0,-153.1,-25.1,-150.9,255.7,3.3,-84.7,361,2019-05-30 12:12:14:562
9.82,0.08,0.88,9.74,-0.57,0.9,0.05,0.06,-0.02,0.0,0.0,0.0,-153.1,-25.1,-150.9,255.7,3.3,-84.7,365,2019-05-30 12:12:14:566
9.82,0.08,0.88,9.74,-0.57,0.9,0.05,0.06,-0.02,0.0,0.0,0.0,-153.1,-25.1,-150.9,255.7,3.3,-84.7,370,2019-05-30 12:12:14:571
9.82,0.08,0.88,9.74,-0.57,0.9,0.05,0.06,-0.02,0.0,0.0,0.0,-153.1,-25.1,-150.9,255.7,3.3,-84.7,375,2019-05-30 12:12:14:576
9.77,0.1,0.87,9.74,-0.57,0.9,0.01,0.06,-0.03,0.0,0.0,0.0,-153.4,-25.6,-150.9,255.3,3.3,-84.7,380,2019-05-30 12:12:14:581
9.77,0.1,0.87,9.74,-0.57,0.9,0.01,0.06,-0.03,0.0,0.0,0.0,-153.4,-25.6,-150.9,255.3,3.3,-84.7,385,2019-05-30 12:12:14:586
9.77,0.1,0.87,9.74,-0.57,0.9,0.01,0.06,-0.03,0.0,0.0,0.0,-153.4,-25.6,-150.9,255.3,3.3,-84.7,390,2019-05-30 12:12:14:591
9.77,0.1,0.87,9.74,-0.57,0.9,0.04,0.08,0.04,0.0,0.0,0.01,-153.2,-25.4,-150.3,255.3,3.3,-84.7,395,2019-05-30 12:12:14:596
9.77,0.1,0.87,9.74,-0.57,0.9,0.04,0.08,0.04,0.0,0.0,0.01,-153.2,-25.4,-150.3,255.3,3.3,-84.7,400,2019-05-30 12:12:14:601
9.77,0.1,0.87,9.74,-0.57,0.9,0.04,0.08,0.04,0.0,0.0,0.01,-153.2,-25.4,-150.3,255.3,3.3,-84.7,405,2019-05-30 12:12:14:606
9.77,0.1,0.87,9.74,-0.57,0.9,0.04,0.08,0.04,0.0,0.0,0.01,-153.2,-25.4,-150.3,255.3,3.3,-84.7,410,2019-05-30 12:12:14:611
9.73,0.06,0.87,9.74,-0.57,0.9,-0.02,0.02,-0.04,0.0,0.0,0.01,-153.1,-25.4,-150.1,255.3,3.3,-84.7,415,2019-05-30 12:12:14:616
9.73,0.06,0.87,9.74,-0.57,0.9,-0.02,0.02,-0.04,0.0,0.0,0.01,-153.1,-25.4,-150.1,255.3,3.3,-84.7,420,2019-05-30 12:12:14:621
9.73,0.06,0.87,9.74,-0.57,0.9,-0.02,0.02,-0.04,0.0,0.0,0.01,-153.1,-25.4,-150.1,255.3,3.3,-84.7,425,2019-05-30 12:12:14:626
9.66,0.0,0.93,9.74,-0.57,0.9,-0.09,-0.03,0.03,0.0,0.0,0.01,-153.0,-25.0,-150.5,255.6,3.3,-84.7,430,2019-05-30 12:12:14:631
9.66,0.0,0.93,9.74,-0.57,0.9,-0.09,-0.03,0.03,0.0,0.0,0.01,-153.0,-25.0,-150.5,255.6,3.3,-84.7,435,2019-05-30 12:12:14:636
9.66,0.0,0.93,9.74,-0.57,0.9,-0.09,-0.03,0.03,0.0,0.0,0.01,-153.0,-25.0,-150.5,255.6,3.3,-84.7,440,2019-05-30 12:12:14:641
9.76,0.06,0.84,9.74,-0.56,0.9,-0.02,0.01,0.02,0.0,0.0,0.0,-152.9,-25.3,-150.9,255.6,3.3,-84.7,445,2019-05-30 12:12:14:646
9.76,0.06,0.84,9.74,-0.56,0.9,-0.02,0.01,0.02,0.0,0.0,0.0,-152.9,-25.3,-150.9,255.6,3.3,-84.7,450,2019-05-30 12:12:14:651
9.76,0.06,0.84,9.74,-0.56,0.9,-0.02,0.01,0.02,0.0,0.0,0.0,-152.9,-25.3,-150.9,255.6,3.3,-84.7,455,2019-05-30 12:12:14:656
9.76,0.06,0.84,9.74,-0.56,0.9,-0.02,0.01,0.02,0.0,0.0,0.0,-152.9,-25.3,-150.9,255.6,3.3,-84.7,460,2019-05-30 12:12:14:661
9.73,0.07,0.8,9.74,-0.56,0.9,-0.02,0.03,-0.09,0.0,0.0,0.0,-153.2,-25.9,-150.8,255.6,3.3,-84.7,465,2019-05-30 12:12:14:666
9.73,0.07,0.8,9.74,-0.56,0.9,-0.02,0.03,-0.09,0.0,0.0,0.0,-153.2,-25.9,-150.8,255.6,3.3,-84.7,470,2019-05-30 12:12:14:671
9.73,0.07,0.8,9.74,-0.56,0.9,-0.02,0.03,-0.09,0.0,0.0,0.0,-153.2,-25.9,-150.8,255.6,3.3,-84.7,475,2019-05-30 12:12:14:676
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,480,2019-05-30 12:12:14:681
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,485,2019-05-30 12:12:14:686
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,490,2019-05-30 12:12:14:691
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,495,2019-05-30 12:12:14:696
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,500,2019-05-30 12:12:14:701
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,504,2019-05-30 12:12:14:705
9.83,0.01,0.92,9.74,-0.56,0.9,0.06,-0.03,0.02,0.0,0.0,0.0,-153.7,-26.0,-150.4,255.3,3.3,-84.7,510,2019-05-30 12:12:14:711
9.81,0.0,0.86,9.74,-0.56,0.9,0.05,-0.04,-0.03,0.0,0.0,0.0,-153.9,-26.2,-150.2,255.3,3.3,-84.7,515,2019-05-30 12:12:14:716
9.81,0.0,0.86,9.74,-0.56,0.9,0.05,-0.04,-0.03,0.0,0.0,0.0,-153.9,-26.2,-150.2,255.3,3.3,-84.7,520,2019-05-30 12:12:14:721
9.81,0.0,0.86,9.74,-0.56,0.9,0.05,-0.04,-0.03,0.0,0.0,0.0,-153.9,-26.2,-150.2,255.3,3.3,-84.7,525,2019-05-30 12:12:14:726
9.68,0.1,0.91,9.74,-0.56,0.9,0.05,-0.04,-0.03,0.0,0.0,0.0,-153.9,-26.2,-150.2,255.3,3.3,-84.7,530,2019-05-30 12:12:14:731
9.68,0.1,0.91,9.74,-0.56,0.9,-0.06,0.04,0.0,0.0,0.0,0.0,-153.5,-25.8,-150.5,255.4,3.3,-84.7,535,2019-05-30 12:12:14:736
9.68,0.1,0.91,9.74,-0.56,0.9,-0.06,0.04,0.0,0.0,0.0,0.0,-153.5,-25.8,-150.5,255.4,3.3,-84.7,540,2019-05-30 12:12:14:741
9.82,0.11,0.88,9.74,-0.56,0.9,-0.06,0.04,0.0,0.0,0.0,0.0,-153.5,-25.8,-150.5,255.4,3.3,-84.7,546,2019-05-30 12:12:14:747
9.82,0.11,0.88,9.74,-0.56,0.9,0.08,0.08,0.06,0.0,0.0,0.0,-153.5,-25.8,-150.5,255.4,3.3,-84.7,549,2019-05-30 12:12:14:750
9.82,0.11,0.88,9.74,-0.56,0.9,0.08,0.08,0.06,0.0,0.0,0.0,-153.5,-25.8,-150.5,255.4,3.3,-84.7,555,2019-05-30 12:12:14:756
9.78,0.16,0.87,9.74,-0.55,0.9,0.02,0.09,-0.03,0.0,0.0,0.0,-153.0,-25.5,-150.8,255.4,3.3,-84.7,560,2019-05-30 12:12:14:761
9.78,0.16,0.87,9.74,-0.55,0.9,0.02,0.09,-0.03,0.0,0.0,0.0,-153.0,-25.5,-150.8,255.4,3.3,-84.7,565,2019-05-30 12:12:14:766
9.78,0.16,0.87,9.74,-0.55,0.9,0.02,0.09,-0.03,0.0,0.0,0.0,-153.0,-25.5,-150.8,255.4,3.3,-84.7,570,2019-05-30 12:12:14:771
9.78,0.16,0.87,9.74,-0.55,0.9,0.02,0.09,-0.03,0.0,0.0,0.0,-153.0,-25.5,-150.8,255.4,3.3,-84.7,575,2019-05-30 12:12:14:776
9.82,0.12,0.85,9.74,-0.55,0.9,0.06,0.04,-0.05,0.0,0.0,0.01,-153.1,-25.4,-149.9,255.8,3.2,-84.7,581,2019-05-30 12:12:14:782
9.82,0.12,0.85,9.74,-0.55,0.9,0.06,0.04,-0.05,0.0,0.0,0.01,-153.1,-25.4,-149.9,255.8,3.2,-84.7,586,2019-05-30 12:12:14:787
9.82,0.12,0.85,9.74,-0.55,0.9,0.06,0.04,-0.05,0.0,0.0,0.01,-153.1,-25.4,-149.9,255.8,3.2,-84.7,590,2019-05-30 12:12:14:791
9.82,0.12,0.85,9.74,-0.55,0.9,0.06,0.04,-0.05,0.0,0.0,0.01,-153.1,-25.4,-149.9,255.8,3.2,-84.7,595,2019-05-30 12:12:14:796
9.76,0.07,0.93,9.74,-0.55,0.9,0.0,0.0,0.01,0.0,0.0,0.01,-153.0,-25.0,-149.9,255.8,3.2,-84.7,600,2019-05-30 12:12:14:801
9.76,0.07,0.93,9.74,-0.55,0.9,0.0,0.0,0.01,0.0,0.0,0.01,-153.0,-25.0,-149.9,255.8,3.2,-84.7,605,2019-05-30 12:12:14:806
9.76,0.07,0.93,9.74,-0.55,0.9,0.0,0.0,0.01,0.0,0.0,0.01,-153.0,-25.0,-149.9,255.8,3.2,-84.7,610,2019-05-30 12:12:14:811
9.76,0.07,0.93,9.74,-0.55,0.9,0.0,0.0,0.01,0.0,0.0,0.01,-153.0,-25.0,-149.9,255.8,3.2,-84.7,615,2019-05-30 12:12:14:816
9.73,0.17,0.96,9.74,-0.55,0.9,-0.03,0.07,0.04,0.0,0.0,0.01,-153.1,-25.3,-150.7,255.9,3.2,-84.7,620,2019-05-30 12:12:14:821
9.73,0.17,0.96,9.74,-0.55,0.9,-0.03,0.07,0.04,0.0,0.0,0.01,-153.1,-25.3,-150.7,255.9,3.2,-84.7,625,2019-05-30 12:12:14:826
9.73,0.17,0.96,9.74,-0.55,0.9,-0.03,0.07,0.04,0.0,0.0,0.01,-153.1,-25.3,-150.7,255.9,3.2,-84.7,630,2019-05-30 12:12:14:831
9.73,0.17,0.96,9.74,-0.55,0.9,-0.03,0.07,0.04,0.0,0.0,0.01,-153.1,-25.3,-150.7,255.9,3.2,-84.7,635,2019-05-30 12:12:14:836
9.83,0.15,1.08,9.74,-0.55,0.9,-0.03,0.07,0.04,0.0,0.0,0.01,-153.1,-25.3,-150.7,255.9,3.2,-84.7,640,2019-05-30 12:12:14:841
9.83,0.15,1.08,9.74,-0.55,0.9,0.05,0.04,0.15,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.9,3.2,-84.7,645,2019-05-30 12:12:14:846
9.83,0.15,1.08,9.74,-0.55,0.9,0.05,0.04,0.15,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.9,3.2,-84.7,650,2019-05-30 12:12:14:851
9.83,0.15,1.08,9.74,-0.55,0.9,0.05,0.04,0.15,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.9,3.2,-84.7,656,2019-05-30 12:12:14:857
9.83,0.15,1.08,9.74,-0.55,0.9,0.05,0.04,0.15,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.9,3.2,-84.7,660,2019-05-30 12:12:14:861
9.77,0.15,0.93,9.74,-0.55,0.9,0.0,0.03,0.0,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.5,3.2,-84.7,665,2019-05-30 12:12:14:866
9.77,0.15,0.93,9.74,-0.55,0.9,0.0,0.03,0.0,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.5,3.2,-84.7,671,2019-05-30 12:12:14:872
9.77,0.15,0.93,9.74,-0.55,0.9,0.0,0.03,0.0,0.0,0.0,0.01,-153.7,-25.6,-150.7,255.5,3.2,-84.7,676,2019-05-30 12:12:14:877
9.76,0.14,0.81,9.74,-0.55,0.9,-0.01,0.01,-0.1,0.0,0.0,0.02,-152.7,-25.9,-151.3,255.5,3.2,-84.7,680,2019-05-30 12:12:14:881
9.76,0.14,0.81,9.74,-0.55,0.9,-0.01,0.01,-0.1,0.0,0.0,0.02,-152.7,-25.9,-151.3,255.5,3.2,-84.7,685,2019-05-30 12:12:14:886
9.76,0.14,0.81,9.74,-0.55,0.9,-0.01,0.01,-0.1,0.0,0.0,0.02,-152.7,-25.9,-151.3,255.5,3.2,-84.7,691,2019-05-30 12:12:14:892
9.76,0.14,0.81,9.74,-0.55,0.9,-0.01,0.01,-0.1,0.0,0.0,0.02,-152.7,-25.9,-151.3,255.5,3.2,-84.7,695,2019-05-30 12:12:14:896
9.73,0.09,0.9,9.74,-0.54,0.9,-0.04,-0.04,-0.02,0.0,0.0,0.02,-152.6,-26.0,-150.7,255.5,3.2,-84.7,700,2019-05-30 12:12:14:901
9.73,0.09,0.9,9.74,-0.54,0.9,-0.04,-0.04,-0.02,0.0,0.0,0.02,-152.6,-26.0,-150.7,255.5,3.2,-84.7,705,2019-05-30 12:12:14:906
9.73,0.09,0.9,9.74,-0.54,0.9,-0.04,-0.04,-0.02,0.0,0.0,0.02,-152.6,-26.0,-150.7,255.5,3.2,-84.7,710,2019-05-30 12:12:14:911
9.73,0.09,0.9,9.74,-0.54,0.9,-0.04,-0.04,-0.02,0.0,0.0,0.02,-152.6,-26.0,-150.7,255.5,3.2,-84.7,715,2019-05-30 12:12:14:916
