1.559244474128783703e+09,1.559244474118028879e+09,8.787782775878905994e+00,-1.476002746582031122e+00,-3.986284790039062442e-01
1.559244474128783703e+09,1.559244474123148918e+09,8.844045654296873948e+00,-1.459243591308593713e+00,-3.112414550781250067e-01
1.559244474128783703e+09,1.559244474128012896e+09,8.826089416503906548e+00,-1.414951538085937432e+00,-3.052560424804687256e-01
1.559244474128783703e+09,1.559244474133132935e+09,8.810527343749999574e+00,-1.345520751953124927e+00,-3.220151977539062460e-01
1.559244474128783703e+09,1.559244474137996912e+09,8.897914367675781477e+00,-1.346717834472656250e+00,-3.890518188476562167e-01
1.559244474128783703e+09,1.559244474143116951e+09,8.897914367675781477e+00,-1.364674072265624982e+00,-3.076502075195312602e-01
1.559244474128783703e+09,1.559244474147980928e+09,8.889534790039062884e+00,-1.356294494628906167e+00,-2.214602661132812345e-01
1.559244474128783703e+09,1.559244474153100967e+09,8.851228149414062329e+00,-1.370659484863281152e+00,-2.825114746093749796e-01
1.559244474128783703e+09,1.559244474157964945e+09,8.856016479492186733e+00,-1.333549926757812365e+00,-3.028618774414062464e-01
1.559244474128783703e+09,1.559244474163084984e+09,8.846439819335937926e+00,-1.363476989746093659e+00,-3.651101684570312589e-01
1.559244474128783703e+09,1.559244474168205023e+09,8.845242736816405937e+00,-1.361082824707031236e+00,-3.363801879882812318e-01
1.559244474128783703e+09,1.559244474173069000e+09,8.860804809570312912e+00,-1.432907775878906165e+00,-3.878547363281250049e-01
1.559244474128783703e+09,1.559244474178189039e+09,8.766235290527344404e+00,-1.690280517578125030e+00,-4.548913574218749756e-01
1.559244474144402504e+09,1.559244474183053017e+09,8.799753601074218778e+00,-1.564586853027343682e+00,-4.309497070312500178e-01
1.559244474144402504e+09,1.559244474188172817e+09,8.854819396972656520e+00,-1.464031921386718782e+00,-2.286427612304687551e-01
1.559244474144402504e+09,1.559244474193037033e+09,8.935023925781250043e+00,-1.495156066894531177e+00,-1.987156982421874885e-01
1.559244474144402504e+09,1.559244474198156834e+09,8.836863159179687344e+00,-1.327564514160156195e+00,-3.938401489257812305e-01
1.559244474144402504e+09,1.559244474203020811e+09,8.811724426269531563e+00,-1.455652343749999966e+00,-3.603218383789062451e-01
1.559244474144402504e+09,1.559244474208140850e+09,8.850031066894530341e+00,-1.422134033203124925e+00,-2.753289794921874867e-01
1.559244474144402504e+09,1.559244474213004827e+09,8.878761047363280312e+00,-1.468820251464843629e+00,-2.394165039062499944e-01
1.559244474144402504e+09,1.559244474218124866e+09,8.848833984375000128e+00,-1.383827392578125037e+00,-3.926430664062500187e-01
1.559244474144402504e+09,1.559244474222988844e+09,8.852425231933594318e+00,-1.323973266601562448e+00,-3.734897460937499636e-01
1.559244474144402504e+09,1.559244474228108883e+09,8.818906921386718167e+00,-1.356294494628906167e+00,-2.717377319335937402e-01
1.559244474144402504e+09,1.559244474232972860e+09,8.853622314453124531e+00,-1.363476989746093659e+00,-2.238544311523437413e-01
1.559244474144402504e+09,1.559244474238092899e+09,8.877563964843750099e+00,-1.436499023437499911e+00,-3.124385375976562185e-01
1.559244474144402504e+09,1.559244474242956877e+09,8.845242736816405937e+00,-1.424528198242187571e+00,-3.603218383789062451e-01
1.559244474144402504e+09,1.559244474248076916e+09,8.835666076660155355e+00,-1.410163208007812363e+00,-3.291976928710937389e-01
