ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.09916418790817261,0.1551031470298767,9.807247161865234,-0.004213350490134509,-0.004522086542103327,0.012476493588100906,3.588413678712284,3.581878676528631,0,0.0,2019-07-25 15:26:41:624
-0.09437469393014908,0.06889215856790543,9.76893138885498,-0.0004840145413389117,-0.004522086542103327,0.00981268231220866,7.106446122557329,7.102253242028653,0,0.0034291744232177734,2019-07-25 15:26:41:627
-0.06803244352340698,0.14552414417266846,9.783299446105957,-0.006610780898511855,-0.00585399218004945,0.010079062919649233,10.557319845378018,10.544260912666173,0,0.006383657455444336,2019-07-25 15:26:41:630
-0.13029593229293823,0.1167871505022049,9.790483474731445,-0.002615063724599162,-0.00585399218004945,0.008747157801851762,13.932187940458743,13.920271742358969,0,0.010228872299194336,2019-07-25 15:26:41:634
-0.09437469393014908,0.11199765652418137,9.713851928710938,-0.004746113005387283,-0.0018582748760995933,0.010878206822565557,17.24273782834318,17.229488515993214,0,0.013357162475585938,2019-07-25 15:26:41:637
-0.06324294209480286,0.1551031470298767,9.802457809448242,-0.002348682597009937,-0.003989324026850552,0.007948014419084088,20.491146751707387,20.467155214756012,0,0.01628899574279785,2019-07-25 15:26:41:640
-0.07282194495201111,0.18384014070034027,9.881484031677246,-0.004479731877798059,-0.006653135562817124,0.009279920057030211,23.674265426799256,23.637428822448612,0,0.019999980926513672,2019-07-25 15:26:41:644
-0.08719044178724289,0.13355040550231934,9.840773582458496,-0.003946969362545284,-0.005054848797281776,0.010079062919649233,26.791600732870858,26.74988981236707,0,0.023429155349731445,2019-07-25 15:26:41:647
-0.11353268474340439,0.16468214988708496,9.82640552520752,-0.004746113005387283,-0.0071858978179955724,0.007148870516167764,29.843729858640167,29.7964820003344,0,0.02640390396118164,2019-07-25 15:26:41:650
-0.01774270087480545,0.1622873991727829,9.804852485656738,-0.006344399770922631,-0.008251422328352472,0.007148870516167764,32.846558434168934,32.78295334803667,0,0.030238866806030273,2019-07-25 15:26:41:654
