ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Pitch (Deg),Roll (Deg),Heading (Deg),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.16856643557548523,-0.11299865692853928,9.907057762145996,-0.005383829294798724,-0.0018641352609065564,0.005129701829115767,-3.5805043763756887,-3.5869303973950797,0,0.0,2019-07-25 11:35:35:026
0.21885617077350616,-0.1441304087638855,9.758583068847656,-0.003785542529263377,-0.003995184281620353,0.0027322714207384203,-7.082471872164085,-7.097579235569514,0,0.0032417774200439453,2019-07-25 11:35:35:029
0.15898743271827698,-0.18005165457725525,9.713083267211914,-0.004584685912031051,-0.004261565409209577,0.004330558186273768,-10.52136252890766,-10.5336299801976,0,0.0061872005462646484,2019-07-25 11:35:35:032
0.18054017424583435,-0.16089364886283875,9.777741432189941,-0.0003225875780198416,-0.003995184281620353,0.0027322714207384203,-13.888926976250735,-13.904034135522004,0,0.00998544692993164,2019-07-25 11:35:35:036
0.17575067281723022,-0.20639389753341675,9.878320693969727,-0.0008553498657075814,-0.005859852174744925,0.0075271319774187885,-17.189702289003243,-17.201859783674728,0,0.013209104537963867,2019-07-25 11:35:35:039
0.09432919323444366,-0.18484115600585938,9.75618839263916,-0.0019208743760644798,-0.005060708791977251,0.0016667467803443596,-20.433996634592503,-20.435798633294212,0,0.016138792037963867,2019-07-25 11:35:35:042
0.08235543966293335,-0.22555188834667206,9.866347312927246,-0.004051923656852602,-0.004527946536798801,0.0064616074670618895,-23.614776831283766,-23.600018245983957,0,0.0199737548828125,2019-07-25 11:35:35:046
0.14940842986106873,-0.13934090733528137,9.820846557617188,-0.0016544932484752553,-0.00612623330233415,0.004064177058684544,-26.723945313445146,-26.711462232623493,0,0.023183345794677734,2019-07-25 11:35:35:049
0.23322467505931854,-0.1632883995771408,9.739425659179688,-0.0051174481672095,-0.004527946536798801,0.004596939573937318,-29.761285397196552,-29.757179978937575,0,0.026116132736206055,2019-07-25 11:35:35:052
0.16617168486118317,-0.17286740243434906,9.758583068847656,-0.004051923656852602,-0.005060708791977251,0.0011339845251659103,-32.74544486714047,-32.740855560102126,0,0.03000044822692871,2019-07-25 11:35:35:056
0.20688243210315704,-0.20639389753341675,9.806478500366211,-0.003252780014010603,-0.0047943276643880265,0.004596939573937318,-35.66549455409176,-35.66133389047243,0,0.033232927322387695,2019-07-25 11:35:35:059
0.14940842986106873,-0.22555188834667206,9.851978302001953,-0.0019208743760644798,-0.003462422026441904,0.004596939573937318,-38.53423532141843,-38.521559515279954,0,0.036177635192871094,2019-07-25 11:35:35:062
0.21167191863059998,-0.17765690386295319,9.77295207977295,-0.0027200177588321533,-0.004527946536798801,0.002465890293149196,-41.3377402650816,-41.329702023065316,0,0.04009079933166504,2019-07-25 11:35:35:066
0.13264518976211548,-0.17765690386295319,9.885504722595215,-0.0051174481672095,-0.0023968975160850053,0.0029986525483276447,-44.095189645239714,-44.081618286840936,0,0.04321646690368652,2019-07-25 11:35:35:069
0.1374346911907196,-0.20639389753341675,9.849583625793457,-0.0051174481672095,-0.004261565409209577,-0.0009970646255850488,-46.7965950107505,-46.77513364431441,0,0.046152353286743164,2019-07-25 11:35:35:072
0.16138218343257904,-0.20639389753341675,9.789714813232422,-0.0027200177588321533,-0.003196040898852679,0.005129701829115767,-49.441088649514434,-49.41489178055408,0,0.04997444152832031,2019-07-25 11:35:35:076
0.11109244078397751,-0.17765690386295319,9.775346755981445,-0.004584685912031051,-0.004527946536798801,0.0032650336759168694,-52.038426176768446,-52.004941698120696,0,0.05319356918334961,2019-07-25 11:35:35:079
0.19490867853164673,-0.17765690386295319,9.851978302001953,-0.0003225875780198416,-0.003995184281620353,0.0056624640842942164,-54.574333148794736,-54.54412820320459,0,0.0561223030090332,2019-07-25 11:35:35:082
0.1182766854763031,-0.10102491080760956,9.808873176574707,-0.0048510670396202755,-0.002130516388495781,0.0014003656527551349,-57.0685677041851,-57.04039227638258,0,0.059983015060424805,2019-07-25 11:35:35:086
0.1374346911907196,-0.19442014396190643,9.87592601776123,-0.005916591549977173,-0.005327089919566476,0.002199509165559971,-59.510288061331224,-59.475959412655286,0,0.0632011890411377,2019-07-25 11:35:35:089
0.20448768138885498,-0.17286740243434906,9.86395263671875,-0.004584685912031051,-0.0047943276643880265,0.004330558186273768,-61.89553934957265,-61.8656038903922,0,0.06613802909851074,2019-07-25 11:35:35:092
0.1518031805753708,-0.22076240181922913,9.828031539916992,-0.005383829294798724,-0.005060708791977251,0.0019331279079335842,-64.23883866207845,-64.20139472295799,0,0.06997942924499512,2019-07-25 11:35:35:096
0.11588193476200104,-0.1824464052915573,9.78492546081543,-0.005916591549977173,-0.0055934710471557,0.004064177058684544,-66.53948306072847,-66.4949361980856,0,0.07319045066833496,2019-07-25 11:35:35:099
0.1254609376192093,-0.13934090733528137,9.746609687805176,-0.002986398886421378,-0.0023968975160850053,0.004064177058684544,-68.79354955265936,-68.74816511662651,0,0.07611894607543945,2019-07-25 11:35:35:102
0.18772442638874054,-0.1968148946762085,9.763373374938965,-0.005383829294798724,-0.0047943276643880265,-0.0004643023378973091,-70.99460396898355,-70.94893229103313,0,0.07999825477600098,2019-07-25 11:35:35:106
0.18054017424583435,-0.1824464052915573,9.808873176574707,-0.005383829294798724,-0.0066589960776612485,0.005396082956704991,-73.1524216344719,-73.10767078500072,0,0.08321070671081543,2019-07-25 11:35:35:109
0.1374346911907196,-0.1513146609067917,9.866347312927246,-0.0005889687381183568,-0.003196040898852679,0.0019331279079335842,-75.27288495946273,-75.22784734856324,0,0.08614778518676758,2019-07-25 11:35:35:112
0.1709611862897873,-0.19442014396190643,9.775346755981445,-5.6206421984987715e-05,-0.0066589960776612485,0.0027322714207384203,-77.34595527128931,-77.30049039702286,0,0.0899806022644043,2019-07-25 11:35:35:116
0.18532967567443848,-0.16089364886283875,9.883110046386719,-0.005650210422387949,-0.0055934710471557,-0.0001979211940534392,-79.37652464821265,-79.33479107763628,0,0.0932462215423584,2019-07-25 11:35:35:119
0.10151343792676926,-0.18723590672016144,9.828031539916992,-0.0016544932484752553,-0.0047943276643880265,0.0016667467803443596,-81.37636547439399,-81.32599316582169,0,0.0961918830871582,2019-07-25 11:35:35:122
0.11588193476200104,-0.1968148946762085,9.878320693969727,-0.003785542529263377,-0.0055934710471557,0.0029986525483276447,-83.33420858671107,-83.27584149184358,0,0.09997296333312988,2019-07-25 11:35:35:126
0.16856643557548523,-0.1441304087638855,9.775346755981445,-0.0027200177588321533,-0.005859852174744925,-0.0004643023378973091,-85.24670799360565,-85.19293901108833,0,0.10318899154663086,2019-07-25 11:35:35:129
0.08475019037723541,-0.16089364886283875,9.878320693969727,-0.004584685912031051,-0.005327089919566476,0.002465890293149196,-87.13106654886982,-87.06966359621387,0,0.10611844062805176,2019-07-25 11:35:35:132
0.07756594568490982,-0.12976190447807312,9.760977745056152,-0.0027200177588321533,-0.004527946536798801,0.0016667467803443596,-88.97835500225753,-88.91244616613818,0,0.10999011993408203,2019-07-25 11:35:35:136
0.09432919323444366,-0.1513146609067917,9.890295028686523,-0.003785542529263377,-0.003462422026441904,0.003531414803506094,-90.7872337626037,-90.71598330442504,0,0.11320614814758301,2019-07-25 11:35:35:139
0.13503994047641754,-0.17765690386295319,9.86395263671875,-0.0051174481672095,-0.006392614429923373,0.006195226339472665,-92.55474889413978,-92.48018390464114,0,0.11614060401916504,2019-07-25 11:35:35:142
0.1973034292459488,-0.170472651720047,9.770557403564453,-0.003519161401674152,-0.003995184281620353,0.0011339845251659103,-94.27965598916,-94.2098305314138,0,0.11997795104980469,2019-07-25 11:35:35:146
0.12785568833351135,-0.15849889814853668,9.799294471740723,-0.002187255503653704,-0.008257282843196597,0.0014003656527551349,-95.97762124800381,-95.90670589771896,0,0.12319421768188477,2019-07-25 11:35:35:149
0.17575067281723022,-0.24470989406108856,9.749004364013672,0.0007429370298649286,-0.0018641352609065564,0.0019331279079335842,-97.63710623090644,-97.55993643929585,0,0.12612509727478027,2019-07-25 11:35:35:152
0.15898743271827698,-0.19442014396190643,9.765768051147461,-0.0051174481672095,-0.0055934710471557,0.0032650336759168694,-99.26448840850686,-99.18480967772425,0,0.13001513481140137,2019-07-25 11:35:35:156
0.13982944190502167,-0.26626265048980713,9.765768051147461,-0.003519161401674152,-0.0015977541333173316,-0.0001979211940534392,-100.86250227885427,-100.76923944940368,0,0.13324642181396484,2019-07-25 11:35:35:159
0.04882894456386566,-0.19442014396190643,9.729846000671387,-0.0051174481672095,-0.004527946536798801,0.0008676033975766858,-102.43873758962698,-102.33009680657896,0,0.13625121116638184,2019-07-25 11:35:35:162
0.13025043904781342,-0.1896306425333023,9.796899795532227,-0.005650210422387949,-0.00266327864367423,0.003797795931095319,-103.97416980241059,-103.86013134348926,0,0.13998866081237793,2019-07-25 11:35:35:166
0.15898743271827698,-0.22076240181922913,9.861557960510254,-0.002453636631242929,-0.004261565409209577,0.0016667467803443596,-105.475444930042,-105.35683776834657,0,0.14320111274719238,2019-07-25 11:35:35:169
0.17335593700408936,-0.1369461566209793,9.758583068847656,-0.004584685912031051,-0.005060708791977251,0.0006012222699874612,-106.9447505315082,-106.83286807090711,0,0.14612579345703125,2019-07-25 11:35:35:172
0.07996068894863129,-0.20639389753341675,9.83521556854248,-0.0019208743760644798,-0.004261565409209577,-0.0015298268807634981,-108.3956157999964,-108.27175067730197,0,0.14998555183410645,2019-07-25 11:35:35:176
0.1374346911907196,-0.18484115600585938,9.811267852783203,-0.005383829294798724,-0.003995184281620353,0.003797795931095319,-109.8109304782525,-109.68375624271899,0,0.15320515632629395,2019-07-25 11:35:35:179
0.12306618690490723,-0.12976190447807312,9.844794273376465,-0.002453636631242929,-0.004261565409209577,0.0008676033975766858,-111.19968399771588,-111.07457264788873,0,0.15614700317382812,2019-07-25 11:35:35:182
0.10151343792676926,-0.16089364886283875,9.768162727355957,-0.004051923656852602,-0.007724520588018147,0.002465890293149196,-112.56212318114277,-112.43333808408325,0,0.1599717140197754,2019-07-25 11:35:35:186
0.07038169354200363,-0.15849889814853668,9.725056648254395,-0.006182972677566398,-0.00612623330233415,-0.0015298268807634981,-113.90148085278862,-113.7648797544999,0,0.16318941116333008,2019-07-25 11:35:35:189
0.13025043904781342,-0.12976190447807312,9.804083824157715,-0.004051923656852602,-0.0015977541333173316,0.0014003656527551349,-115.20796507371334,-115.07374881475727,0,0.1661231517791748,2019-07-25 11:35:35:192
0.10390818864107132,-0.16089364886283875,9.763373374938965,-0.002986398886421378,-0.006392614429923373,0.0008676033975766858,-116.49022101925696,-116.35274246423666,0,0.16999459266662598,2019-07-25 11:35:35:196
0.11588193476200104,-0.17765690386295319,9.851978302001953,-0.002986398886421378,-0.005327089919566476,-0.002595351391120396,-117.74597544043016,-117.60448604067503,0,0.17321467399597168,2019-07-25 11:35:35:199
0.15659268200397491,-0.15610414743423462,9.763373374938965,-0.0019208743760644798,-0.00612623330233415,0.0006012222699874612,-118.97167071649824,-118.83376016054545,0,0.17614412307739258,2019-07-25 11:35:35:202
0.17575067281723022,-0.1824464052915573,9.861557960510254,-0.006982116060334072,-0.005859852174744925,-0.0004643023378973091,-120.17048029910812,-120.03429412703939,0,0.1802072525024414,2019-07-25 11:35:35:206
0.1446189284324646,-0.1896306425333023,9.840004920959473,-0.002187255503653704,-0.00612623330233415,-0.0001979211940534392,-121.34912447798101,-121.21113275610456,0,0.18342208862304688,2019-07-25 11:35:35:209
0.14222417771816254,-0.22794663906097412,9.777741432189941,-0.003785542529263377,-0.006392614429923373,-0.002062589135941947,-122.50440492946363,-122.35956675135506,0,0.1864032745361328,2019-07-25 11:35:35:212
0.07996068894863129,-0.23034138977527618,9.770557403564453,-0.004318304784441826,-0.0066589960776612485,0.0006012222699874612,-123.64360463589452,-123.48450004477891,0,0.1899721622467041,2019-07-25 11:35:35:216
