Label,Mean X Accel Right,Std Dev X Accel Right,L2 Norm X Accel Right,Autocorrelation X Accel Right,Max X Accel Right,Min X Accel Right,Root Mean Squared X Accel Right,Zero Crossing Rate X Accel Right,Skew X Accel Right,Excess Kurtosis X Accel Right,Mean Square Frequency X Accel Right,Root Mean Square Frequency X Accel Right,Frequency Center X Accel Right,Variance Frequency X Accel Right,Root Variance Frequency X Accel Right,Mean Y Accel Right,Std Dev Y Accel Right,L2 Norm Y Accel Right,Autocorrelation Y Accel Right,Max Y Accel Right,Min Y Accel Right,Root Mean Squared Y Accel Right,Zero Crossing Rate Y Accel Right,Skew Y Accel Right,Excess Kurtosis Y Accel Right,Mean Square Frequency Y Accel Right,Root Mean Square Frequency Y Accel Right,Frequency Center Y Accel Right,Variance Frequency Y Accel Right,Root Variance Frequency Y Accel Right,Mean Z Accel Right,Std Dev Z Accel Right,L2 Norm Z Accel Right,Autocorrelation Z Accel Right,Max Z Accel Right,Min Z Accel Right,Root Mean Squared Z Accel Right,Zero Crossing Rate Z Accel Right,Skew Z Accel Right,Excess Kurtosis Z Accel Right,Mean Square Frequency Z Accel Right,Root Mean Square Frequency Z Accel Right,Frequency Center Z Accel Right,Variance Frequency Z Accel Right,Root Variance Frequency Z Accel Right,Mean X Gyro Right,Std Dev X Gyro Right,L2 Norm X Gyro Right,Autocorrelation X Gyro Right,Max X Gyro Right,Min X Gyro Right,Root Mean Squared X Gyro Right,Zero Crossing Rate X Gyro Right,Skew X Gyro Right,Excess Kurtosis X Gyro Right,Mean Square Frequency X Gyro Right,Root Mean Square Frequency X Gyro Right,Frequency Center X Gyro Right,Variance Frequency X Gyro Right,Root Variance Frequency X Gyro Right,Mean Y Gyro Right,Std Dev Y Gyro Right,L2 Norm Y Gyro Right,Autocorrelation Y Gyro Right,Max Y Gyro Right,Min Y Gyro Right,Root Mean Squared Y Gyro Right,Zero Crossing Rate Y Gyro Right,Skew Y Gyro Right,Excess Kurtosis Y Gyro Right,Mean Square Frequency Y Gyro Right,Root Mean Square Frequency Y Gyro Right,Frequency Center Y Gyro Right,Variance Frequency Y Gyro Right,Root Variance Frequency Y Gyro Right,Mean Z Gyro Right,Std Dev Z Gyro Right,L2 Norm Z Gyro Right,Autocorrelation Z Gyro Right,Max Z Gyro Right,Min Z Gyro Right,Root Mean Squared Z Gyro Right,Zero Crossing Rate Z Gyro Right,Skew Z Gyro Right,Excess Kurtosis Z Gyro Right,Mean Square Frequency Z Gyro Right,Root Mean Square Frequency Z Gyro Right,Frequency Center Z Gyro Right,Variance Frequency Z Gyro Right,Root Variance Frequency Z Gyro Right
3,1.2311012204541765,-1.138998252094178,1.2468716620470437,1.2564818427318216,0.9342994565228804,1.694899907656422,1.246871662047044,-1.023486566826965,-0.8028139065849847,-0.1482479503900106,-1.2204952242172744,-1.4352282662765858,-1.9154368366787622,1.7505984272103685,-1.4352282662765858,0.1085335460024305,1.4781142116228356,-0.537422381418755,-0.5900946684926714,0.892242710374827,-0.5308002319771392,-0.537422381418755,-0.25916052767440806,-0.03232595770337132,-1.0714709815060006,1.3920619852412697,1.1932865752452384,-0.273581827926456,0.9756383158244168,1.1932865752452384,0.5234391575460522,0.620706756511354,0.5360457730152722,0.4204405018768211,1.3485097935543953,1.1425295531152395,0.5360457730152716,-0.7963849230026337,1.4785914632497743,-0.3689913035113848,1.0753680242217576,1.111398075613336,0.5118784123779211,-0.36897209777008283,1.111398075613336,-1.255185863513297,-0.6861130074130734,0.35851376109357497,0.24919676006995084,-1.6564469402807063,-1.0125874314255656,0.35851376109357574,-1.2602520756252094,0.12238600588149867,-0.8061260665931623,-0.7129750893901158,-0.9001280363114389,-1.3445879519183201,1.0027360962526246,-0.9001280363114389,-0.5254956395149667,1.5403269801790231,0.3077688418626181,0.19094578699366704,0.14409849718403153,-1.0496110796021563,0.3077688418626187,0.6123724356957941,-0.8906502929412398,-0.6732480659268467,0.150739572647418,0.42533705880009876,0.483755563900622,-0.24623991100993722,0.42533705880009876,-2.202358084798906,-0.904347669520785,2.1469691453543622,2.238500365881722,-2.0592554312578732,-1.2288491370157655,2.1469691453543587,0.0,-0.38553917217488454,-0.0609448827729142,0.4406085520523541,0.7190542454305116,2.2267533326980926,-2.630068663929052,0.7190542454305116
3,-1.1262872517681464,-0.5345413709387605,-0.6635634147569911,-0.6875954257716513,-1.1182124284757344,-0.8780965872087926,-0.6635634147569894,1.9134748858069341,1.0636473760571294,0.6083344675749786,-0.9860088827544079,-0.9263981228844318,-1.7138428895412139,1.6660905819280494,-0.9263981228844318,0.7062585745197447,1.1916201665932664,0.26959684144599516,0.21169725245440013,0.8299467579213767,-0.3781319007792333,0.2695968414459964,1.6413500086045845,-0.9974113803158863,-0.343661127302572,1.6134398472484455,1.3273897303631856,0.824786683680317,-0.23635825641356745,1.3273897303631856,-0.448552686669022,1.1105341264432456,-0.337737123634227,-0.48261225959364784,-0.12153281017753553,-0.6942162071329278,-0.33773712363422725,1.187064319192605,0.3049797985236082,-0.40603099647596214,-0.8021717849935723,-0.8069975876187762,-1.209668210434037,1.0767938513284616,-0.8069975876187762,1.02880795441833,-0.8060067362034707,0.008820886196561078,-0.09979437624447228,0.5704692912612394,1.0117928046250777,0.008820886196562454,0.28005601680560166,-1.3796325162593739,0.3377185723316397,-0.6694099878054471,-0.743984921363897,-0.5172384541693731,0.6559445301751535,-0.743984921363897,-0.6509433736629725,0.2336333949364361,-0.19381661786634063,-0.2928714419323672,-0.37933732455742786,-0.8206772736103127,-0.19381661786633952,0.6123724356957941,0.8191861948456728,-0.1052518048864917,0.12383019836984106,0.40153111653266416,1.1766120780171763,-1.2747308657128125,0.40153111653266416,-2.190972102753505,1.9046037573125694,2.2927409671208325,2.406465744306969,-0.5900244569055761,-2.632111858872513,2.292740967120829,0.0,-0.3623152115293946,-1.0506803639350486,-0.7904664728831654,-1.0709486001347694,-0.7846611385078134,0.6245213258875122,-1.0709486001347694
3,0.7721196246966263,0.36535132717171553,-0.08827636159025445,-0.15711605640338838,0.6607303778211305,0.4552812349800456,-0.08827636159025323,-0.04449941594899859,-0.5397893665828036,-0.49461933845667755,1.057883949379685,1.0200136589800919,1.3802964599962773,-1.6111536903835169,1.0200136589800919,-1.2315318132012398,-0.4994079408344158,0.4457169723991117,0.39804701543373805,-1.2650813588653926,-0.7316709249563828,0.44571697239911234,-0.25916052767440806,1.3948941618552346,0.5360775559293293,-0.4685291608992882,-0.23681736452819366,0.2099400478405468,-0.36725000760823223,-0.23681736452819366,1.6648903821673162,0.48109644026247994,1.6636390712414026,1.953851428976339,1.8455673946743325,1.1514912447952084,1.6636390712414026,-0.7963849230026337,0.6578124438235975,0.07777740270678156,0.9377277825727739,0.9962065104222572,-0.08207750119547101,0.2366702262078469,0.9962065104222572,-1.0218033752056708,1.4382694049902744,0.6541640579463758,0.5649084181362096,-0.37787108368174194,-1.1572236020086695,0.6541640579463776,0.28005601680560166,0.7931235182560943,-0.6095462271991334,-0.5061714629578086,-0.362365536708273,-0.618701606143263,0.7177925155449268,-0.362365536708273,1.3582743434132736,0.05207451040334423,0.3348721399629111,0.21870301123884867,1.3970666589651486,1.161305946875559,0.3348721399629116,0.6123724356957941,-0.9765709460760313,0.359381807374522,-0.8275776103232674,-0.8187744286837112,-0.9639942140700257,0.9700045095423857,-0.8187744286837112,-0.1817000640198075,0.19998681804472143,0.17645127484450157,0.13368578467334818,-0.36305520681151093,-1.6783933051529114,0.17645127484449977,0.0,-2.1677819514268477,2.0261598063915156,3.1313193963364805,2.4868276739607404,1.9034636103326754,-2.01985620534371,2.4868276739607404
3,0.6392360925655093,1.1233043791237325,0.06401109154307075,-0.008764829035899431,0.7312999598850202,-0.08375326715428215,0.06401109154307191,-0.04449941594899859,-0.8836796088160508,-0.6246608264247883,1.1661860935684396,1.0906076291270863,0.6030511294044514,-0.3245926327671775,1.0906076291270863,1.3164584858104078,-1.1910361351685061,0.7972934982340396,0.7822273142835316,0.8461511286659164,1.7845756151694507,0.7972934982340386,-1.2094157958139042,-0.8010303468490654,0.6827926945687223,-1.140129115993299,-1.085363646122778,-0.28209894511223904,-0.09083912057969984,-1.085363646122778,-1.3932922889433452,-1.8282047168125501,-1.5140772236559967,-1.3050487751238227,-2.011588684139186,-0.29578765883280267,-1.5140772236559972,1.8482140665910178,-0.3796991921831936,-0.33849153931907705,-0.8492236408388147,-0.8704864778897072,-0.019353018795442302,0.1767124530375887,-0.8704864778897072,-0.3595022580187435,-0.06315850642712613,-1.6313615071254433,-1.3833665071616013,-0.29926990949145216,-0.016389456981160292,-1.6313615071254415,3.360672201667223,1.39760975591105,-0.17088891368754677,-0.3481772799327281,-0.10142657720912561,0.5685456040365494,-0.33783998504129514,-0.10142657720912561,-1.1572105884061261,-0.9064452499176342,0.7466259079247339,0.660745338648478,-1.6197069429102946,-0.8010679270016886,0.746625907924735,-1.6329931618554525,0.22123656057811802,-0.458252099469939,-0.8877803542796163,-0.9721999217847018,-1.230457248758373,1.056732337119383,-0.9721999217847018,0.544235115587726,1.9016291239187033,-0.39836382901422684,-0.4221652411317171,1.4609650371010117,-0.6751938112086658,-0.39836382901422834,0.0,-0.04508413410323857,-0.9309845019097777,-0.5514748619580773,-0.48231976339168436,-0.9235900808108198,0.643982259672478,-0.48231976339168436
3,-1.4295356092781153,-1.1083489193645042,0.5415256026120658,0.47791777154778436,-1.6427732453566095,-0.8565697500712718,0.541525602612067,-0.04449941594899859,1.7614787803735534,1.9394315525620913,-0.9587426376067125,-0.8804929172664413,-0.6081676479575596,0.5819764409091192,-0.8804929172664413,-0.33644470133883764,0.6473712775340817,-1.701587484191578,-1.5960258046095588,-0.001987345499531716,-0.6390745808203373,-1.7015874841915772,-0.25916052767440806,-0.13090437754771903,-0.8691740845295295,1.12237855638756,1.0228933276459728,0.5627425237231463,-0.11675069991884868,1.0228933276459728,-0.3914371842861679,1.0599897050006408,-0.2915568453351489,-0.4411180655920397,0.0982971956292932,-0.2974728264130811,-0.29155684533514925,0.525914571794192,0.8200013021056989,-0.48127420465598275,-0.958287303681149,-1.022978106087935,-1.3654688150637417,1.1611492131371848,-1.022978106087935,1.1781338902183431,-1.9603666352833236,0.20389201491700126,0.09162007813416526,0.5097298664164167,1.5489676916426895,0.20389201491700257,-1.2602520756252094,-1.3290603322026178,2.598148943748211,-0.6952632070809225,-0.8306774185781995,-0.14834591170187345,0.38676149498027407,-0.8306774185781995,0.439348240005869,0.1797027439600075,-1.4012602304149682,-1.2251041664747364,0.45931408322106093,0.44754982857729747,-1.401260230414967,0.6123724356957941,0.35376199328266744,-0.49185749233686055,-0.15509090393727526,0.1355561221285606,0.3585582612256449,-0.0915924957873524,0.1355561221285606,-0.07197990451812741,1.3149900332451032,0.14898347918343777,0.10652676876056173,0.5678498420736137,-0.6326080435185215,0.14898347918343688,0.0,-0.08865572755787629,-0.89489768506358,-0.8154571548033084,-1.1733904290510457,-0.9105529356106782,0.6425526297662794,-1.1733904290510457
3,1.2353765380206676,-0.7304914082056373,1.4374039157397829,1.4790011446516906,0.7978619671722134,1.2845367008500004,1.4374039157397835,-1.023486566826965,-1.714278540624747,1.9705672400502554,-0.8773174425319389,-0.7524104631154148,-0.5608963150371619,0.5540392381199915,-0.7524104631154148,-0.4206627656468309,1.0049566092169258,-0.9637397265587644,-0.9791229966806345,0.10051090675309403,-0.715749135145469,-0.9637397265587639,-0.25916052767440806,0.2675554900212039,-1.0078254082040077,0.8162378961113547,0.8186549002890995,-0.17759525114905747,0.6241566998315339,0.8186549002890995,0.1529170459665668,-0.1755363347644721,0.11199095287733016,-0.04892154958078318,0.20068706657232782,0.2765268642063731,0.11199095287732964,-0.7963849230026337,0.33937771412901724,-0.49407515778788547,-0.11209241022424501,0.008262456547074788,-0.27512770297106215,0.4086433224503783,0.008262456547074788,-1.0444022921261862,-0.3651713991553869,-0.17987685416350419,-0.277115469534421,-1.1131399819846888,-0.8969385491287111,-0.17987685416350302,0.28005601680560166,0.14507255934497634,-0.45184306505770994,0.0032347791089103527,0.3382396232646744,0.34863375269616215,-0.08663905062166498,0.3382396232646744,0.11892640109215295,0.721610444541988,-1.048938274152604,-0.9870223098653919,0.31130575439194613,-0.48013155914220473,-1.048938274152603,0.6123724356957941,-1.201806086843054,0.4016339501812329,1.9582184892333487,1.645702003500153,1.1630560469899245,-1.2493864030208448,1.645702003500153,-1.028742917639457,0.03705849953395546,1.009894760042336,0.9862724301887341,-0.6494852320078626,-0.6785393040910298,1.0098947600423331,0.0,0.19969874336206217,-0.4232626790430453,0.4322961451343002,0.7115369023952193,0.11977718219765202,0.21689005452939816,0.7115369023952193
3,-0.5908054519535284,0.9630792984356161,-1.2506515549876582,-1.180146481181802,0.018381025106418244,-0.8057240838383207,-1.2506515549876571,-0.04449941594899859,0.557582111316256,-0.686017876617567,1.4850238754785143,1.2900115838136001,0.9706903993300362,-0.7902668776727934,1.2900115838136001,1.3648256711248872,-0.9479524195347734,1.2048775165539638,1.247928042330012,0.756492278299657,1.4956028715209448,1.204877516553964,-0.25916052767440806,-1.7430455283251318,1.946393531901613,-0.9722043383760564,-0.830440286161468,0.7309963164846878,-1.2162712645968987,-0.830440286161468,-1.6986636209068797,-1.3168281340075225,-1.7173736854761643,-1.4014412247303851,-1.8704716391923275,-0.6645503804247553,-1.7173736854761652,2.509363813989431,0.5707091564457543,-0.386359764333099,-0.9611725140081666,-1.0271209481685795,0.014494636666922266,0.1444514083213652,-1.0271209481685795,0.5437376336683462,1.416666999764635,-0.11279157592699202,-0.21495797413432552,1.1005920055700644,-0.309112780554781,-0.11279157592699098,0.28005601680560166,-0.42916552254259177,0.15097641556762634,2.22589101445414,1.9609469314082872,1.5792860895226102,-1.809967202774027,1.9609469314082872,-1.2909058217820448,-1.1923721949330908,1.0832317236848021,1.0504860123818527,-1.5162074104619625,-0.811263569976075,1.0832317236848032,-1.6329931618554525,0.47842315388996604,0.6966229496363933,-0.06821270051578021,0.2225883746674023,0.7396567259429683,-0.5927773359184694,0.2225883746674023,0.4402024485407571,-0.9102188913944042,-0.487719966535829,-0.5062150560386943,-0.4203021037561977,0.8600074387194302,-0.4877199665358307,0.0,0.03855336138206781,-0.6323866144725321,-0.8365244031935618,-1.2816892766586463,-0.6896476828717628,0.6046147527746737,-1.2816892766586463
3,-0.7276823557982635,0.7989079955812686,-1.0716621449238621,-1.0352038223703401,-0.3947093046868067,-0.8047962318516405,-1.0716621449238604,-0.04449941594899859,0.46850860695021973,-1.0974946780278247,0.32376424317921715,0.49206268695029803,0.16592205936816873,0.02667486886949685,0.49206268695029803,-1.25437313365427,-0.6515103859616012,0.4535999315942571,0.4064830929812258,-1.4627559754249546,-0.72404771604817,0.4535999315942573,0.6910947404650881,1.2841456407712162,0.16926524184334676,-0.9025611014002197,-0.7359276142377641,-1.7619713989287118,1.4778606963913954,-0.7359276142377641,1.0467049756853284,0.23174956065889524,1.0270042263361294,1.0371186981509177,0.9259444754359835,0.9671604924219805,1.0270042263361292,-0.7963849230026337,0.17899273929503848,-0.4008326963636372,1.798471811544724,1.6778284284870524,0.9219319720942936,-0.8520886494575747,1.6778284284870524,0.8608900552987131,1.7431412839321658,0.7556511882511922,0.6776451159281448,1.361792064037424,-0.044772460225704455,0.7556511882511929,0.28005601680560166,-0.5013356315704546,-0.07781399989289517,1.9171816541884203,1.7865670977151877,0.9966697665798042,-0.8952232272324835,1.7865670977151877,1.2569314365794604,-0.6017903146587207,-0.22133116152516127,-0.31777150491474293,1.0957688806246781,1.3008969427622368,-0.2213311615251599,0.6123724356957941,-0.5793311707539384,0.8759930251045768,2.100902328250732,1.7229579440325802,0.6750375411004694,-0.4987274925254338,1.7229579440325802,0.32275370459790126,-1.1959090496826812,-0.3763469573000641,-0.40135837956530757,-0.6710382263269873,1.0185425438704034,-0.3763469573000673,0.0,0.16664418559043517,-0.5671378840148742,-0.7801716754855686,-1.0337428328304867,-0.36166780844855306,0.49452100978330094,-1.0337428328304867
3,1.3759257518045624,-1.6427553939395165,1.8573243737976033,1.9877539148948185,0.8623330236589105,2.01903927289057,1.8573243737976042,-1.023486566826965,-1.1173566830444506,1.6234867320881863,-1.2081596897360167,-1.3997040220247148,0.26642968971015096,-0.6141298761523355,-1.3997040220247148,0.15216085718810868,0.9580336358790297,-1.3707726421890312,-1.3282790919316574,0.5502209799473339,-0.3213985864750877,-1.370772642189031,1.6413500086045845,0.045609760292558546,-0.9916125946886212,1.0165083030228892,0.953657561223092,0.7283991306515387,-0.3680307609768843,0.953657561223092,0.31348526485662154,1.192894656545908,0.3804510025245364,0.2414092189209107,0.22830292674811903,0.4565025170495639,0.3804510025245366,-0.7963849230026337,0.20770724037485086,-0.6847919938720199,-1.45293196712236,-1.850534422547097,-1.5021070196855408,1.2285199564660512,-1.850534422547097,-1.519626528483107,-0.381781296140986,1.320942617441935,1.3464015458447967,-1.9924600270282293,-1.2196364038122334,1.3209426174419359,-1.2602520756252094,0.24395036993882002,-1.1646413549039603,-0.7434384990576309,-1.0588642707315838,-1.3197545846323953,0.9974588240986794,-1.0588642707315838,0.14586720466802167,1.5563575357800945,-0.42340170863355103,-0.4954153289087346,0.6951866344796923,-0.6719456036721223,-0.4234017086335496,0.6123724356957941,0.4145978254818103,-0.18973955082388044,1.4404758356665162,1.3483711520413681,0.7064838868788097,-0.5436537179348976,1.3483711520413681,0.020344203791055726,-0.8080762398815143,-0.06659561300476458,-0.10454681912205542,-0.612989687410231,0.38443341292830824,-0.06659561300476274,0.0,0.017629717514553635,-0.3831122374769293,-0.5827527223103075,-0.5413100497384844,-0.055685944837910756,0.3338952769986522,-0.5413100497384844
3,-1.1342014677399959,-0.03423332633451828,-0.2817117874796336,-0.34076841451734835,-0.736064614350648,-0.8713289304859999,-0.2817117874796318,-0.04449941594899859,1.4390062498684895,0.9274644951110161,-0.4367295302636629,-0.20087003870220277,0.11478036811999699,-0.15253024322698658,-0.20087003870220277,0.7429959486349479,0.831985471471464,-0.09620133606476457,-0.1623301777687252,0.709387869447749,-0.011865440609769812,-0.09620133606476494,1.6413500086045845,-0.7625667646557504,-0.5499455390339967,0.7354744490667782,0.7625976237743283,0.45116077371662033,-0.14453531626214847,0.7625976237743283,-0.5710314510005582,-0.6717264410264465,-0.6305626930735803,-0.7295341108504113,-0.07830573086472555,0.3940256854004302,-0.630562693073581,-0.7963849230026337,1.1486972161360605,-0.047377167551569684,2.1152504561556404,1.9086861622864404,2.041142888840941,-2.4439969755135085,1.9086861622864404,0.9167372919517011,-0.8828751935109017,-0.3756803210985286,-0.45296370835938043,0.47710604068279205,0.6971572079488959,-0.37568032109852734,0.28005601680560166,-1.9817895972148372,2.5785391624505363,-0.5295836467763555,-0.4073133097188055,0.7965519772812923,-0.6245608539747847,-0.4073133097188055,-0.9438289205474812,0.5427258578228711,0.6940199437912031,0.6021415494187354,-0.6979241981465634,-0.9158387510248112,0.6940199437912047,0.6123724356957941,0.09398882582663645,-0.862483538074435,-0.6085782603121034,-0.41932128733121854,0.029451054362765867,0.2704618112231045,-0.41932128733121854,-1.2162626363152753,-1.0030340692185593,1.16176837812552,1.1475808294265475,-1.1899529269850542,-0.2905712849094747,1.1617683781255197,0.0,1.8620130221632603,2.85727624182398,0.08934422158474711,0.37713916598023495,1.2394943954023674,-0.9658423736930287,0.37713916598023495
